model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-21T21:02:22.368491

Build Times
provider,build_time_s
torchinferno,318.6
vllm,383.3
sglang,247.2

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,185.85,150.03,145.23,sglang
ttft_p99_ms,1354.77,255.52,638.94,vllm
tpot_median_ms,45.53,52.88,76.59,torchinferno
tpot_p99_ms,113.96,141.12,392.66,torchinferno
e2e_median_ms,229.10,198.97,214.33,vllm
e2e_p99_ms,1386.82,309.05,895.98,vllm
throughput_median_tps,5.58,7.35,5.61,vllm
total_output_tokens,1461,1451,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,286.83,186.60,218.52,vllm
ttft_p99_ms,478.25,420.58,71473.97,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,399.30,211.70,375.26,vllm
e2e_p99_ms,600.96,454.97,71572.53,vllm
throughput_median_tps,2.50,4.72,2.66,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,511.33,161.12,162.90,vllm
ttft_p99_ms,1121.77,317.24,282.69,sglang
tpot_median_ms,38.09,50.41,103.79,torchinferno
tpot_p99_ms,71.00,192.63,239.81,torchinferno
e2e_median_ms,558.12,206.69,256.45,vllm
e2e_p99_ms,1148.41,413.39,439.87,vllm
throughput_median_tps,2.25,6.55,5.15,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,472.15,134.93,116.38,sglang
ttft_last_turn_ms,843.47,156.84,187.01,vllm
ttft_growth_ratio,1.79,1.16,1.61,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,190.31,60.28,85.50,vllm
ttft_p99_ms,642.86,2048.68,594.92,sglang
tpot_median_ms,31.93,28.53,47.98,vllm
tpot_p99_ms,260.87,1748.75,552.12,torchinferno
e2e_median_ms,225.90,82.63,146.08,vllm
e2e_p99_ms,947.95,2082.47,680.00,sglang
throughput_median_tps,5.78,14.62,9.13,vllm
total_output_tokens,1482,1481,1475,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,366.67,71.31,73.84,vllm
ttft_p99_ms,977.86,164.88,127.32,sglang
tpot_median_ms,22.47,14.92,22.30,vllm
tpot_p99_ms,43.22,19.89,27.77,vllm
e2e_median_ms,1190.95,610.97,842.74,vllm
e2e_p99_ms,2428.24,1003.85,1627.74,vllm
throughput_median_tps,30.00,59.40,41.72,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,870.27,0.00,879.02,1,1.14,1
torchinferno,few_shot,1,871.19,0.00,881.05,1,1.14,1
torchinferno,few_shot,2,872.54,128.98,1001.52,2,2.00,1
torchinferno,few_shot,3,1270.64,0.00,1282.70,1,0.78,1
torchinferno,few_shot,4,1271.29,0.00,1289.40,1,0.78,1
torchinferno,few_shot,5,1282.83,0.00,1293.95,1,0.77,1
torchinferno,few_shot,6,1276.94,0.00,1292.93,1,0.77,1
torchinferno,few_shot,7,1273.75,0.00,1299.84,1,0.77,1
torchinferno,few_shot,8,1280.48,0.00,1300.41,1,0.77,1
torchinferno,few_shot,9,1274.48,0.00,1297.61,1,0.77,1
torchinferno,few_shot,10,1277.14,0.00,1298.80,1,0.77,1
torchinferno,few_shot,11,1273.74,28.74,1302.48,2,1.54,1
torchinferno,few_shot,12,1270.04,0.00,1303.02,1,0.77,1
torchinferno,few_shot,13,1276.71,0.00,1307.08,1,0.77,1
torchinferno,few_shot,14,1277.25,31.73,1308.98,2,1.53,1
torchinferno,few_shot,15,1272.32,35.27,1307.59,2,1.53,1
torchinferno,few_shot,16,1276.41,36.16,1312.56,2,1.52,1
torchinferno,few_shot,17,1273.04,0.00,1309.82,1,0.76,1
torchinferno,few_shot,18,1274.87,39.74,1314.61,2,1.52,1
torchinferno,few_shot,19,1280.23,43.12,1323.35,2,1.51,1
torchinferno,few_shot,20,1275.88,49.81,1325.69,2,1.51,1
torchinferno,few_shot,21,1274.95,50.25,1325.21,2,1.51,1
torchinferno,few_shot,22,1271.61,0.00,1320.87,1,0.76,1
torchinferno,few_shot,23,1273.02,49.91,1322.93,2,1.51,1
torchinferno,few_shot,24,1270.93,0.00,1324.83,1,0.75,1
torchinferno,few_shot,25,1273.04,54.42,1327.46,2,1.51,1
torchinferno,few_shot,26,1276.41,0.00,1325.91,1,0.75,1
torchinferno,few_shot,27,1270.28,59.14,1329.42,2,1.50,1
torchinferno,few_shot,28,1278.04,52.33,1330.37,2,1.50,1
torchinferno,few_shot,29,1283.91,0.00,1339.95,1,0.75,1
torchinferno,few_shot,30,1277.57,57.66,1335.23,2,1.50,1
torchinferno,few_shot,31,1270.31,64.85,1335.16,2,1.50,1
torchinferno,few_shot,32,1270.32,70.82,1341.14,2,1.49,1
torchinferno,few_shot,33,1272.09,69.45,1341.54,2,1.49,1
torchinferno,few_shot,34,1266.77,73.56,1340.33,2,1.49,1
torchinferno,few_shot,35,1352.94,0.00,1353.22,1,0.74,1
torchinferno,few_shot,36,1357.89,0.00,1358.17,1,0.74,1
torchinferno,few_shot,37,1360.68,0.00,1361.35,1,0.73,1
torchinferno,few_shot,38,1348.82,0.00,1359.68,1,0.74,1
torchinferno,few_shot,39,1354.77,0.00,1365.06,1,0.73,1
torchinferno,few_shot,40,1364.33,0.00,1367.43,1,0.73,1
torchinferno,few_shot,41,1365.82,0.34,1366.16,2,1.46,1
torchinferno,few_shot,42,1341.82,0.00,1370.56,1,0.73,1
torchinferno,few_shot,43,1353.73,0.00,1372.18,1,0.73,1
torchinferno,few_shot,44,1340.36,30.91,1371.28,2,1.46,1
torchinferno,few_shot,45,1348.36,0.00,1373.41,1,0.73,1
