model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-14T21:02:52.172383+00:00

Build Times
provider,build_time_s
torchinferno,39.9
vllm,338.0
sglang,174.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,140.79,71.94,88.04,vllm
ttft_p99_ms,722.80,138.95,432.22,vllm
tpot_median_ms,31.67,38.57,61.80,torchinferno
tpot_p99_ms,43.07,88.34,852.12,torchinferno
e2e_median_ms,164.81,100.44,143.93,vllm
e2e_p99_ms,744.88,180.19,961.01,vllm
throughput_median_tps,7.00,12.85,9.01,vllm
total_output_tokens,1460,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,59.32,77.09,122.55,torchinferno
ttft_p99_ms,261.78,315.39,70323.47,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,77.17,95.24,213.69,torchinferno
e2e_p99_ms,295.08,316.62,70378.37,torchinferno
throughput_median_tps,12.96,10.50,4.68,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,189.19,72.59,83.54,vllm
ttft_p99_ms,1020.65,152.41,504.64,vllm
tpot_median_ms,35.45,36.53,76.47,torchinferno
tpot_p99_ms,46.80,85.04,882.76,torchinferno
e2e_median_ms,218.31,97.95,142.06,vllm
e2e_p99_ms,1053.54,207.11,928.75,vllm
throughput_median_tps,5.15,13.83,9.39,vllm
total_output_tokens,1442,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,439.93,78.45,65.66,sglang
ttft_last_turn_ms,172.46,74.46,86.14,vllm
ttft_growth_ratio,0.39,0.95,1.31,torchinferno
ttft_first_turn_median_ms,250.49,73.13,59.70,sglang
ttft_first_turn_p99_ms,1104.17,155.56,103.52,sglang
ttft_last_turn_median_ms,187.26,68.21,90.18,vllm
ttft_last_turn_p99_ms,209.65,150.08,108.54,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,52.52,38.13,52.48,vllm
ttft_p99_ms,788.81,90.79,284.53,vllm
tpot_median_ms,34.63,28.35,391.69,vllm
tpot_p99_ms,300.65,37.63,1026.76,vllm
e2e_median_ms,73.75,58.65,427.95,vllm
e2e_p99_ms,909.87,131.76,1101.99,vllm
throughput_median_tps,20.09,22.23,3.28,vllm
total_output_tokens,1488,1473,1487,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,186.39,47.39,51.60,vllm
ttft_p99_ms,451.64,63.28,94.81,vllm
tpot_median_ms,19.29,15.52,24.66,vllm
tpot_p99_ms,28.43,17.99,87.32,vllm
e2e_median_ms,877.13,583.27,963.04,vllm
e2e_p99_ms,1657.46,1065.07,1714.54,vllm
throughput_median_tps,40.44,60.56,39.18,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,1,0,780.75,0.00,792.95,1,1.26,1,,,,,,,1,,,
torchinferno,few_shot,0,1,798.34,24.14,822.48,2,2.43,1,,,,,,,0,,,
torchinferno,few_shot,5,2,791.75,0.00,803.63,1,1.24,1,,,,,,,5,,,
torchinferno,few_shot,28,3,403.26,0.00,418.44,1,2.39,1,,,,,,,28,,,
torchinferno,few_shot,7,4,755.80,0.00,772.22,1,1.29,1,,,,,,,7,,,
torchinferno,few_shot,12,5,674.82,0.00,688.54,1,1.45,1,,,,,,,12,,,
torchinferno,few_shot,26,6,438.06,0.00,453.96,1,2.20,1,,,,,,,26,,,
torchinferno,few_shot,11,7,690.97,0.00,706.36,1,1.42,1,,,,,,,11,,,
torchinferno,few_shot,31,8,354.82,0.00,371.03,1,2.70,1,,,,,,,31,,,
torchinferno,few_shot,4,9,806.39,0.00,825.04,1,1.21,1,,,,,,,4,,,
torchinferno,few_shot,17,10,589.15,0.00,607.99,1,1.64,1,,,,,,,17,,,
torchinferno,few_shot,29,11,387.82,0.00,406.81,1,2.46,1,,,,,,,29,,,
torchinferno,few_shot,25,12,454.24,0.00,474.59,1,2.11,1,,,,,,,25,,,
torchinferno,few_shot,8,13,741.89,0.00,761.22,1,1.31,1,,,,,,,8,,,
torchinferno,few_shot,9,14,722.80,0.00,744.88,1,1.34,1,,,,,,,9,,,
torchinferno,few_shot,10,15,706.22,0.00,729.56,1,1.37,1,,,,,,,10,,,
torchinferno,few_shot,24,16,470.37,0.00,497.43,1,2.01,1,,,,,,,24,,,
torchinferno,few_shot,23,17,490.16,25.42,515.58,2,3.88,1,,,,,,,23,,,
torchinferno,few_shot,27,18,421.77,27.64,449.41,2,4.45,1,,,,,,,27,,,
torchinferno,few_shot,22,19,505.08,29.08,534.16,2,3.74,1,,,,,,,22,,,
torchinferno,few_shot,3,20,823.92,30.26,854.18,2,2.34,1,,,,,,,3,,,
torchinferno,few_shot,15,21,624.28,28.92,653.21,2,3.06,1,,,,,,,15,,,
torchinferno,few_shot,21,22,521.55,31.40,552.95,2,3.62,1,,,,,,,21,,,
torchinferno,few_shot,30,23,371.52,30.69,402.21,2,4.97,1,,,,,,,30,,,
torchinferno,few_shot,18,24,572.65,31.69,604.34,2,3.31,1,,,,,,,18,,,
torchinferno,few_shot,14,25,638.53,33.53,672.06,2,2.98,1,,,,,,,14,,,
torchinferno,few_shot,2,26,843.30,31.08,874.38,2,2.29,1,,,,,,,2,,,
torchinferno,few_shot,33,27,322.20,32.36,354.55,2,5.64,1,,,,,,,33,,,
torchinferno,few_shot,32,28,336.65,35.34,371.99,2,5.38,1,,,,,,,32,,,
torchinferno,few_shot,16,29,606.49,34.46,640.94,2,3.12,1,,,,,,,16,,,
torchinferno,few_shot,6,30,772.66,37.22,809.88,2,2.47,1,,,,,,,6,,,
torchinferno,few_shot,19,31,556.09,36.73,592.83,2,3.37,1,,,,,,,19,,,
torchinferno,few_shot,13,32,656.38,38.42,694.80,2,2.88,1,,,,,,,13,,,
torchinferno,few_shot,20,33,539.93,37.87,577.80,2,3.46,1,,,,,,,20,,,
torchinferno,few_shot,35,34,370.42,0.00,383.25,1,2.61,1,,,,,,,35,,,
torchinferno,few_shot,34,35,386.46,0.00,400.47,1,2.50,1,,,,,,,34,,,
torchinferno,few_shot,39,36,302.03,0.00,317.80,1,3.15,1,,,,,,,39,,,
torchinferno,few_shot,47,37,169.34,0.00,184.27,1,5.43,1,,,,,,,47,,,
torchinferno,few_shot,67,38,70.46,0.00,84.36,1,11.85,1,,,,,,,67,,,
