model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-17T18:09:38.663890

Build Times
provider,build_time_s
torchinferno,253.2
vllm,1110.5
sglang,165.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,252.03,159.07,133.42,sglang
ttft_p99_ms,1339.49,552.67,5414.17,vllm
tpot_median_ms,151.67,55.37,74.38,vllm
tpot_p99_ms,210.54,182.61,7297.92,vllm
e2e_median_ms,357.00,213.37,201.78,sglang
e2e_p99_ms,1533.43,634.76,12688.20,vllm
throughput_median_tps,4.21,6.86,6.05,vllm
total_output_tokens,1460,1460,1461,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,274.01,207.47,200.71,sglang
ttft_p99_ms,1474.83,483.97,69987.89,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,290.04,230.63,333.60,vllm
e2e_p99_ms,1511.87,493.90,70097.22,vllm
throughput_median_tps,3.45,4.34,3.00,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,536.77,171.30,156.74,sglang
ttft_p99_ms,1219.47,319.94,753.11,vllm
tpot_median_ms,132.65,57.23,107.01,vllm
tpot_p99_ms,498.94,178.68,219.94,vllm
e2e_median_ms,640.93,223.06,256.68,vllm
e2e_p99_ms,1452.77,421.00,867.35,vllm
throughput_median_tps,2.02,6.25,5.22,vllm
total_output_tokens,1450,1460,1450,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,638.10,141.18,116.10,sglang
ttft_last_turn_ms,434.40,170.20,179.54,vllm
ttft_growth_ratio,0.68,1.21,1.55,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,311.64,57.28,77.64,vllm
ttft_p99_ms,1046.23,141.93,494.93,vllm
tpot_median_ms,130.39,26.58,51.03,vllm
tpot_p99_ms,160.13,103.82,196.92,vllm
e2e_median_ms,415.64,77.50,139.54,vllm
e2e_p99_ms,1133.27,161.97,526.34,vllm
throughput_median_tps,3.58,15.63,10.10,vllm
total_output_tokens,1486,1473,1493,sglang
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,67.39,63.87,sglang
ttft_p99_ms,,108.59,111.38,vllm
tpot_median_ms,,15.01,22.40,vllm
tpot_p99_ms,,20.19,27.21,vllm
e2e_median_ms,,603.14,828.28,vllm
e2e_p99_ms,,1017.59,1546.50,vllm
throughput_median_tps,,59.25,42.39,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,625.41,0.00,811.06,1,1.23,1
torchinferno,few_shot,1,1339.81,0.00,1425.26,1,0.70,1
torchinferno,few_shot,2,1333.03,0.00,1425.45,1,0.70,1
torchinferno,few_shot,3,1345.38,0.00,1431.20,1,0.70,1
torchinferno,few_shot,4,1336.62,0.00,1434.09,1,0.70,1
torchinferno,few_shot,5,1322.56,0.00,1423.72,1,0.70,1
torchinferno,few_shot,6,1325.14,0.00,1427.35,1,0.70,1
torchinferno,few_shot,7,1324.51,0.00,1426.92,1,0.70,1
torchinferno,few_shot,8,1334.23,0.00,1428.56,1,0.70,1
torchinferno,few_shot,9,1330.51,0.00,1430.26,1,0.70,1
torchinferno,few_shot,10,1337.13,0.00,1432.77,1,0.70,1
torchinferno,few_shot,11,1351.94,0.00,1447.27,1,0.69,1
torchinferno,few_shot,12,1330.89,0.00,1433.88,1,0.70,1
torchinferno,few_shot,13,1339.62,0.00,1445.98,1,0.69,1
torchinferno,few_shot,14,1326.92,0.00,1435.85,1,0.70,1
torchinferno,few_shot,15,1339.25,0.00,1451.08,1,0.69,1
torchinferno,few_shot,16,1324.47,0.00,1440.24,1,0.69,1
torchinferno,few_shot,17,1330.00,0.00,1439.13,1,0.69,1
torchinferno,few_shot,18,1342.84,0.00,1452.12,1,0.69,1
torchinferno,few_shot,19,1343.42,0.00,1456.98,1,0.69,1
torchinferno,few_shot,20,1330.78,0.00,1455.56,1,0.69,1
torchinferno,few_shot,21,1334.64,0.00,1456.65,1,0.69,1
torchinferno,few_shot,22,1319.92,0.00,1447.08,1,0.69,1
torchinferno,few_shot,23,1329.71,0.00,1451.98,1,0.69,1
torchinferno,few_shot,24,1327.50,0.00,1451.77,1,0.69,1
torchinferno,few_shot,25,1332.78,0.00,1453.90,1,0.69,1
torchinferno,few_shot,26,1329.67,0.00,1453.16,1,0.69,1
torchinferno,few_shot,27,1333.81,0.00,1471.36,1,0.68,1
torchinferno,few_shot,28,1327.46,0.00,1460.34,1,0.68,1
torchinferno,few_shot,29,1330.31,0.00,1469.83,1,0.68,1
torchinferno,few_shot,30,1337.83,0.00,1463.70,1,0.68,1
torchinferno,few_shot,31,1345.46,0.00,1475.23,1,0.68,1
torchinferno,few_shot,32,536.84,0.00,675.30,1,1.48,1
torchinferno,few_shot,33,1337.48,173.33,1510.81,2,1.32,1
torchinferno,few_shot,34,1339.38,169.75,1509.13,2,1.33,1
torchinferno,few_shot,35,1333.46,168.12,1501.58,2,1.33,1
torchinferno,few_shot,36,1322.01,179.24,1501.25,2,1.33,1
torchinferno,few_shot,37,1321.21,180.34,1501.55,2,1.33,1
torchinferno,few_shot,38,1332.80,173.43,1506.24,2,1.33,1
torchinferno,few_shot,39,1332.93,169.11,1502.04,2,1.33,1
torchinferno,few_shot,40,1335.45,169.36,1504.81,2,1.33,1
torchinferno,few_shot,41,1336.07,180.72,1516.79,2,1.32,1
torchinferno,few_shot,42,1336.84,178.73,1515.56,2,1.32,1
torchinferno,few_shot,43,1328.07,183.47,1511.54,2,1.32,1
torchinferno,few_shot,44,1331.91,176.60,1508.50,2,1.33,1
torchinferno,few_shot,45,1336.32,190.73,1527.06,2,1.31,1
torchinferno,few_shot,46,1340.91,183.45,1524.36,2,1.31,1
torchinferno,few_shot,47,1335.85,179.36,1515.21,2,1.32,1
torchinferno,few_shot,48,1324.13,190.45,1514.57,2,1.32,1
torchinferno,few_shot,49,1326.10,187.18,1513.28,2,1.32,1
torchinferno,few_shot,50,1344.11,182.98,1527.10,2,1.31,1
torchinferno,few_shot,51,1332.64,201.13,1533.77,2,1.30,1
torchinferno,few_shot,52,1331.36,202.07,1533.43,2,1.30,1
torchinferno,few_shot,53,1336.81,197.48,1534.29,2,1.30,1
torchinferno,few_shot,54,1326.86,198.07,1524.93,2,1.31,1
torchinferno,few_shot,55,1332.74,190.50,1523.24,2,1.31,1
torchinferno,few_shot,56,1334.72,204.33,1539.05,2,1.30,1
torchinferno,few_shot,57,1323.63,205.00,1528.62,2,1.31,1
torchinferno,few_shot,58,1338.05,203.03,1541.07,2,1.30,1
torchinferno,few_shot,59,1320.05,210.08,1530.13,2,1.31,1
torchinferno,few_shot,60,1335.04,214.36,1549.40,2,1.29,1
torchinferno,few_shot,61,1334.18,212.68,1546.86,2,1.29,1
torchinferno,few_shot,62,1337.91,210.54,1548.46,2,1.29,1
torchinferno,few_shot,63,1322.64,216.17,1538.81,2,1.30,1
torchinferno,few_shot,64,1339.49,212.41,1551.90,2,1.29,1
torchinferno,few_shot,65,169.76,0.00,234.34,1,4.27,1
torchinferno,few_shot,66,145.89,0.00,202.78,1,4.93,1
torchinferno,few_shot,67,142.41,0.00,208.45,1,4.80,1
torchinferno,few_shot,68,150.41,0.00,217.97,1,4.59,1
torchinferno,few_shot,69,170.87,0.00,238.86,1,4.19,1
torchinferno,few_shot,70,180.22,0.00,251.33,1,3.98,1
torchinferno,few_shot,71,133.86,0.00,205.18,1,4.87,1
torchinferno,few_shot,72,146.14,0.00,221.99,1,4.50,1
torchinferno,few_shot,73,121.28,0.00,200.10,1,5.00,1
torchinferno,few_shot,74,167.41,0.00,246.29,1,4.06,1
torchinferno,few_shot,75,163.01,0.00,241.71,1,4.14,1
torchinferno,few_shot,76,160.07,0.00,236.05,1,4.24,1
torchinferno,few_shot,77,143.84,0.00,225.00,1,4.44,1
torchinferno,few_shot,78,158.18,0.00,240.11,1,4.16,1
torchinferno,few_shot,79,182.70,0.00,269.79,1,3.71,1
torchinferno,few_shot,80,140.45,0.00,225.45,1,4.44,1
torchinferno,few_shot,81,177.67,0.00,264.29,1,3.78,1
torchinferno,few_shot,82,145.96,0.00,238.05,1,4.20,1
torchinferno,few_shot,83,143.39,0.00,236.48,1,4.23,1
torchinferno,few_shot,84,180.96,0.00,272.63,1,3.67,1
torchinferno,few_shot,85,169.85,0.00,263.91,1,3.79,1
torchinferno,few_shot,86,171.55,134.70,306.24,2,6.53,1
torchinferno,few_shot,87,135.22,139.80,275.02,2,7.27,1
torchinferno,few_shot,88,151.56,136.87,288.42,2,6.93,1
torchinferno,few_shot,89,160.33,136.69,297.01,2,6.73,1
torchinferno,few_shot,90,140.18,136.45,276.64,2,7.23,1
torchinferno,few_shot,91,160.44,140.39,300.83,2,6.65,1
torchinferno,few_shot,92,156.55,146.35,302.90,2,6.60,1
torchinferno,few_shot,93,152.13,143.98,296.11,2,6.75,1
torchinferno,few_shot,94,138.23,142.25,280.49,2,7.13,1
torchinferno,few_shot,95,164.03,149.55,313.57,2,6.38,1
torchinferno,few_shot,96,162.62,149.50,312.12,2,6.41,1
torchinferno,few_shot,97,381.79,0.00,438.27,1,2.28,1
torchinferno,few_shot,98,218.78,0.00,277.74,1,3.60,1
torchinferno,few_shot,99,368.94,0.00,433.09,1,2.31,1
torchinferno,few_shot,100,367.07,0.00,429.11,1,2.33,1
torchinferno,few_shot,101,367.07,0.00,439.96,1,2.27,1
torchinferno,few_shot,102,372.75,0.00,444.63,1,2.25,1
torchinferno,few_shot,103,361.56,0.00,433.95,1,2.30,1
torchinferno,few_shot,104,197.85,0.00,265.16,1,3.77,1
torchinferno,few_shot,105,196.68,0.00,271.62,1,3.68,1
torchinferno,few_shot,106,338.59,0.00,420.43,1,2.38,1
torchinferno,few_shot,107,361.97,0.00,434.04,1,2.30,1
torchinferno,few_shot,108,374.11,0.00,450.77,1,2.22,1
torchinferno,few_shot,109,380.80,0.00,457.58,1,2.19,1
torchinferno,few_shot,110,192.39,0.00,269.49,1,3.71,1
torchinferno,few_shot,111,364.26,0.00,451.26,1,2.22,1
torchinferno,few_shot,112,355.50,0.00,447.33,1,2.24,1
torchinferno,few_shot,113,336.12,0.00,424.24,1,2.36,1
torchinferno,few_shot,114,210.42,0.00,291.64,1,3.43,1
torchinferno,few_shot,115,219.47,0.00,301.53,1,3.32,1
torchinferno,few_shot,116,215.02,0.00,304.77,1,3.28,1
torchinferno,few_shot,117,223.02,0.00,312.92,1,3.20,1
torchinferno,few_shot,118,384.97,0.00,474.42,1,2.11,1
torchinferno,few_shot,119,351.26,0.00,442.53,1,2.26,1
torchinferno,few_shot,120,208.98,0.00,301.52,1,3.32,1
torchinferno,few_shot,121,358.45,0.00,453.45,1,2.21,1
torchinferno,few_shot,122,228.00,0.00,320.64,1,3.12,1
torchinferno,few_shot,123,359.28,0.00,454.06,1,2.20,1
torchinferno,few_shot,124,208.50,0.00,311.41,1,3.21,1
torchinferno,few_shot,125,335.90,146.50,482.39,2,4.15,1
torchinferno,few_shot,126,354.29,144.17,498.45,2,4.01,1
torchinferno,few_shot,127,375.68,140.90,516.59,2,3.87,1
torchinferno,few_shot,128,204.88,140.65,345.54,2,5.79,1
torchinferno,few_shot,129,354.51,146.51,501.02,2,3.99,1
torchinferno,few_shot,130,180.67,151.29,331.96,2,6.02,1
torchinferno,few_shot,131,189.84,149.95,339.79,2,5.89,1
torchinferno,few_shot,132,201.39,148.90,350.29,2,5.71,1
torchinferno,few_shot,133,353.20,159.70,512.91,2,3.90,1
torchinferno,few_shot,134,358.59,160.05,518.64,2,3.86,1
torchinferno,few_shot,135,365.24,162.71,527.95,2,3.79,1
torchinferno,few_shot,136,211.51,161.80,373.32,2,5.36,1
torchinferno,few_shot,137,339.98,157.68,497.66,2,4.02,1
torchinferno,few_shot,138,205.93,162.87,368.80,2,5.42,1
torchinferno,few_shot,139,202.49,160.02,362.51,2,5.52,1
torchinferno,few_shot,140,349.50,155.60,505.10,2,3.96,1
torchinferno,few_shot,141,199.76,157.33,357.10,2,5.60,1
torchinferno,few_shot,142,351.30,163.02,514.32,2,3.89,1
torchinferno,few_shot,143,370.69,174.02,544.71,2,3.67,1
torchinferno,few_shot,144,331.15,172.50,503.65,2,3.97,1
torchinferno,few_shot,145,192.55,172.97,365.52,2,5.47,1
torchinferno,few_shot,146,354.94,165.48,520.42,2,3.84,1
torchinferno,few_shot,147,374.26,167.91,542.17,2,3.69,1
torchinferno,few_shot,148,367.02,175.54,542.56,2,3.69,1
torchinferno,few_shot,149,184.47,108.60,401.67,3,7.47,0
torchinferno,few_shot,150,315.59,0.00,373.33,1,2.68,1
torchinferno,few_shot,151,235.80,0.00,296.31,1,3.37,1
torchinferno,few_shot,152,329.85,0.00,400.48,1,2.50,1
torchinferno,few_shot,153,335.77,0.00,406.98,1,2.46,1
torchinferno,few_shot,154,251.08,0.00,309.57,1,3.23,1
torchinferno,few_shot,155,321.19,0.00,394.78,1,2.53,1
torchinferno,few_shot,156,258.96,0.00,332.27,1,3.01,1
torchinferno,few_shot,157,249.17,0.00,316.30,1,3.16,1
torchinferno,few_shot,158,252.98,0.00,328.91,1,3.04,1
torchinferno,few_shot,159,247.45,0.00,323.77,1,3.09,1
torchinferno,few_shot,160,314.60,0.00,395.80,1,2.53,1
torchinferno,few_shot,161,307.71,0.00,393.06,1,2.54,1
torchinferno,few_shot,162,237.21,0.00,310.37,1,3.22,1
torchinferno,few_shot,163,538.33,0.00,625.14,1,1.60,1
torchinferno,few_shot,164,536.82,0.00,630.15,1,1.59,1
torchinferno,few_shot,165,321.24,0.00,400.80,1,2.49,1
torchinferno,few_shot,166,344.00,0.00,431.17,1,2.32,1
torchinferno,few_shot,167,306.90,0.00,395.61,1,2.53,1
torchinferno,few_shot,168,533.25,0.00,630.71,1,1.59,1
torchinferno,few_shot,169,244.01,0.00,331.26,1,3.02,1
torchinferno,few_shot,170,541.50,0.00,631.33,1,1.58,1
torchinferno,few_shot,171,339.36,0.00,428.01,1,2.34,1
torchinferno,few_shot,172,233.26,0.00,334.03,1,2.99,1
torchinferno,few_shot,173,245.10,0.00,333.77,1,3.00,1
torchinferno,few_shot,174,261.06,0.00,355.90,1,2.81,1
torchinferno,few_shot,175,325.48,0.00,427.75,1,2.34,1
torchinferno,few_shot,176,538.80,0.00,640.90,1,1.56,1
torchinferno,few_shot,177,309.99,0.00,409.64,1,2.44,1
torchinferno,few_shot,178,266.48,0.00,366.06,1,2.73,1
torchinferno,few_shot,179,538.29,0.00,643.71,1,1.55,1
torchinferno,few_shot,180,250.16,0.00,363.12,1,2.75,1
torchinferno,few_shot,181,337.11,0.00,438.85,1,2.28,1
torchinferno,few_shot,182,296.62,0.00,416.11,1,2.40,1
torchinferno,few_shot,183,253.05,0.00,366.51,1,2.73,1
torchinferno,few_shot,184,241.39,0.00,363.54,1,2.75,1
torchinferno,few_shot,185,225.42,0.00,348.86,1,2.87,1
torchinferno,few_shot,186,540.22,152.04,692.27,2,2.89,1
torchinferno,few_shot,187,338.94,152.06,491.00,2,4.07,1
torchinferno,few_shot,188,549.70,138.94,688.64,2,2.90,1
torchinferno,few_shot,189,328.09,150.15,478.25,2,4.18,1
torchinferno,few_shot,190,237.60,152.54,390.14,2,5.13,1
