model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-11T04:27:54.183242

Build Times
provider,build_time_s
vllm,1282.3
sglang,176.3
torchinferno,41.6

few_shot
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,166.45,139.83,462.57,sglang
ttft_p99_ms,961.49,7748.97,1663.12,vllm
tpot_median_ms,55.97,72.46,325.84,vllm
tpot_p99_ms,164.63,7210.02,1517.86,vllm
e2e_median_ms,221.35,208.48,785.52,sglang
e2e_p99_ms,1034.65,14922.84,3150.10,vllm
throughput_median_tps,6.60,5.79,1.55,vllm
total_output_tokens,1466,1461,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,179.72,218.62,511.44,vllm
ttft_p99_ms,475.92,843.63,773.49,vllm
tpot_median_ms,0.00,0.00,0.00,vllm
tpot_p99_ms,0.00,0.00,0.00,vllm
e2e_median_ms,200.70,364.72,625.32,vllm
e2e_p99_ms,499.32,973.13,889.01,vllm
throughput_median_tps,4.98,2.74,1.60,vllm
total_output_tokens,1000,1000,1000,vllm
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,vllm
unique_final_answers,1,1,1,vllm

multi_turn
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,151.20,157.29,1414.15,vllm
ttft_p99_ms,313.42,735.89,3797.31,vllm
tpot_median_ms,46.77,109.88,372.57,vllm
tpot_p99_ms,188.34,639.29,1422.26,vllm
e2e_median_ms,193.92,267.06,1867.68,vllm
e2e_p99_ms,426.59,847.33,4176.71,vllm
throughput_median_tps,6.63,4.95,0.73,vllm
total_output_tokens,1462,1450,1450,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,126.64,112.78,1034.72,sglang
ttft_last_turn_ms,149.00,198.60,1561.35,vllm
ttft_growth_ratio,1.18,1.76,1.51,vllm

tree_of_thought
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,57.59,72.99,604.01,vllm
ttft_p99_ms,81.30,574.08,1485.87,vllm
tpot_median_ms,26.69,76.04,300.95,vllm
tpot_p99_ms,39.50,560.98,415.96,vllm
e2e_median_ms,77.64,155.59,860.80,vllm
e2e_p99_ms,114.71,630.40,1797.42,vllm
throughput_median_tps,15.80,9.44,1.62,vllm
total_output_tokens,1456,1468,1471,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.96,sglang

long_output
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,73.15,64.34,2463.73,sglang
ttft_p99_ms,239.73,111.33,5422.45,sglang
tpot_median_ms,15.01,22.43,77.32,vllm
tpot_p99_ms,25.21,26.83,136.41,vllm
e2e_median_ms,630.55,827.20,5700.16,vllm
e2e_p99_ms,1016.38,1576.65,8051.67,vllm
throughput_median_tps,59.14,42.12,6.94,vllm
total_output_tokens,36715,36715,36715,vllm
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
vllm,few_shot,0,874.45,0.00,878.23,1,1.14,1
vllm,few_shot,1,876.50,89.76,966.26,2,2.07,1
vllm,few_shot,2,936.78,0.00,962.50,1,1.04,1
vllm,few_shot,3,945.79,0.00,971.28,1,1.03,1
vllm,few_shot,4,957.41,0.00,982.02,1,1.02,1
vllm,few_shot,5,968.01,0.00,982.51,1,1.02,1
vllm,few_shot,6,946.26,0.00,966.83,1,1.03,1
vllm,few_shot,7,961.49,0.00,974.25,1,1.03,1
vllm,few_shot,8,953.90,0.00,987.85,1,1.01,1
vllm,few_shot,9,943.06,0.00,972.86,1,1.03,1
vllm,few_shot,10,961.75,0.00,992.34,1,1.01,1
vllm,few_shot,11,949.18,0.00,975.23,1,1.03,1
vllm,few_shot,12,955.22,39.16,994.37,2,2.01,1
vllm,few_shot,13,948.27,27.32,975.59,2,2.05,1
vllm,few_shot,14,959.36,0.00,993.92,1,1.01,1
vllm,few_shot,15,952.85,39.18,992.03,2,2.02,1
vllm,few_shot,16,944.99,0.00,978.04,1,1.02,1
vllm,few_shot,17,951.98,32.00,983.99,2,2.03,1
vllm,few_shot,18,944.17,0.00,988.10,1,1.01,1
vllm,few_shot,19,935.85,0.00,985.35,1,1.01,1
vllm,few_shot,20,948.74,34.10,982.84,2,2.03,1
vllm,few_shot,21,951.16,0.00,985.77,1,1.01,1
vllm,few_shot,22,953.35,0.00,991.01,1,1.01,1
vllm,few_shot,23,945.59,0.00,994.61,1,1.01,1
vllm,few_shot,24,951.56,0.00,1004.28,1,1.00,1
vllm,few_shot,25,963.03,0.00,1012.02,1,0.99,1
vllm,few_shot,26,955.60,38.17,993.77,2,2.01,1
vllm,few_shot,27,945.15,0.00,998.88,1,1.00,1
vllm,few_shot,28,973.14,0.00,1012.50,1,0.99,1
vllm,few_shot,29,964.68,50.49,1015.17,2,1.97,1
vllm,few_shot,30,946.70,53.97,1000.67,2,2.00,1
vllm,few_shot,31,947.39,0.00,1004.62,1,1.00,1
vllm,few_shot,32,945.73,0.00,1000.44,1,1.00,1
vllm,few_shot,33,946.02,62.62,1008.64,2,1.98,1
vllm,few_shot,34,965.02,0.00,1023.21,1,0.98,1
vllm,few_shot,35,954.56,0.00,1013.24,1,0.99,1
vllm,few_shot,36,948.26,63.48,1011.73,2,1.98,1
vllm,few_shot,37,963.99,65.10,1029.09,2,1.94,1
vllm,few_shot,38,957.41,0.00,1010.57,1,0.99,1
vllm,few_shot,39,959.01,0.00,1014.59,1,0.99,1
vllm,few_shot,40,954.92,61.54,1016.46,2,1.97,1
vllm,few_shot,41,950.65,74.60,1025.24,2,1.95,1
vllm,few_shot,42,957.01,61.91,1018.92,2,1.96,1
vllm,few_shot,43,943.99,70.41,1014.39,2,1.97,1
vllm,few_shot,44,943.02,68.83,1011.84,2,1.98,1
vllm,few_shot,45,949.88,79.66,1029.54,2,1.94,1
vllm,few_shot,46,941.50,79.22,1020.72,2,1.96,1
vllm,few_shot,47,954.38,65.32,1019.70,2,1.96,1
vllm,few_shot,48,956.11,0.00,1023.23,1,0.98,1
vllm,few_shot,49,955.85,85.69,1041.54,2,1.92,1
vllm,few_shot,50,955.65,79.00,1034.65,2,1.93,1
vllm,few_shot,51,939.17,81.48,1020.65,2,1.96,1
vllm,few_shot,52,952.69,68.05,1020.74,2,1.96,1
vllm,few_shot,53,954.62,86.21,1040.83,2,1.92,1
vllm,few_shot,54,961.04,78.76,1039.79,2,1.92,1
vllm,few_shot,55,940.06,87.52,1027.59,2,1.95,1
vllm,few_shot,56,957.23,72.39,1029.62,2,1.94,1
vllm,few_shot,57,949.10,0.00,1028.51,1,0.97,1
vllm,few_shot,58,970.37,75.55,1045.91,2,1.91,1
vllm,few_shot,59,953.35,0.00,1035.09,1,0.97,1
vllm,few_shot,60,951.97,96.35,1048.32,2,1.91,1
vllm,few_shot,61,955.47,0.00,1036.87,1,0.96,1
vllm,few_shot,62,962.70,88.69,1051.39,2,1.90,1
vllm,few_shot,63,942.45,96.94,1039.39,2,1.92,1
vllm,few_shot,64,119.67,0.00,223.25,1,4.48,1
vllm,few_shot,65,149.99,0.00,171.68,1,5.82,1
vllm,few_shot,66,144.24,0.00,206.39,1,4.85,1
vllm,few_shot,67,122.09,0.00,188.20,1,5.31,1
vllm,few_shot,68,99.91,0.00,171.83,1,5.82,1
vllm,few_shot,69,106.13,0.00,179.33,1,5.58,1
vllm,few_shot,70,123.75,0.00,196.93,1,5.08,1
vllm,few_shot,71,155.46,0.00,229.29,1,4.36,1
vllm,few_shot,72,112.74,0.00,188.35,1,5.31,1
vllm,few_shot,73,92.68,0.00,167.71,1,5.96,1
vllm,few_shot,74,178.38,0.00,235.07,1,4.25,1
vllm,few_shot,75,202.93,0.00,257.51,1,3.88,1
vllm,few_shot,76,190.60,0.00,249.82,1,4.00,1
vllm,few_shot,77,157.53,0.00,219.34,1,4.56,1
vllm,few_shot,78,139.45,131.36,270.81,2,7.39,1
vllm,few_shot,79,205.04,0.00,274.11,1,3.65,1
vllm,few_shot,80,184.87,0.00,239.50,1,4.18,1
vllm,few_shot,81,195.32,74.08,269.39,2,7.42,1
vllm,few_shot,82,201.76,0.00,274.77,1,3.64,1
vllm,few_shot,83,169.73,0.00,235.08,1,4.25,1
vllm,few_shot,84,268.54,0.00,273.60,1,3.65,1
vllm,few_shot,85,197.50,84.47,281.97,2,7.09,1
vllm,few_shot,86,226.54,0.00,294.44,1,3.40,1
vllm,few_shot,87,234.89,0.00,245.28,1,4.08,1
vllm,few_shot,88,203.37,0.00,230.29,1,4.34,1
vllm,few_shot,89,181.23,0.00,255.00,1,3.92,1
vllm,few_shot,90,168.83,0.00,259.89,1,3.85,1
vllm,few_shot,91,219.64,0.00,302.28,1,3.31,1
vllm,few_shot,92,240.64,0.00,255.76,1,3.91,1
vllm,few_shot,93,201.47,0.00,281.32,1,3.55,1
vllm,few_shot,94,297.90,0.00,301.19,1,3.32,1
vllm,few_shot,95,232.63,29.13,261.77,2,7.64,1
vllm,few_shot,96,205.92,37.44,243.36,2,8.22,1
vllm,few_shot,97,178.76,95.37,274.13,2,7.30,1
vllm,few_shot,98,261.78,0.00,262.03,1,3.82,1
vllm,few_shot,99,220.36,41.71,262.07,2,7.63,1
vllm,few_shot,100,226.94,0.00,263.65,1,3.79,1
vllm,few_shot,101,206.75,107.76,314.51,2,6.36,1
vllm,few_shot,102,197.81,50.91,248.72,2,8.04,1
vllm,few_shot,103,243.75,9.84,253.59,2,7.89,1
vllm,few_shot,104,211.67,41.54,253.21,2,7.90,1
vllm,few_shot,105,242.68,0.00,284.43,1,3.52,1
vllm,few_shot,106,89.28,0.00,102.86,1,9.72,1
vllm,few_shot,107,168.01,40.25,208.26,2,9.60,1
vllm,few_shot,108,152.76,112.82,265.58,2,7.53,1
vllm,few_shot,109,251.95,0.00,303.36,1,3.30,1
vllm,few_shot,110,212.10,0.00,261.86,1,3.82,1
vllm,few_shot,111,154.02,110.66,264.68,2,7.56,1
vllm,few_shot,112,204.01,0.00,319.58,1,3.13,1
vllm,few_shot,113,215.19,102.72,317.91,2,6.29,1
vllm,few_shot,114,249.94,0.00,306.07,1,3.27,1
vllm,few_shot,115,208.57,0.00,259.65,1,3.85,1
vllm,few_shot,116,234.02,45.01,279.03,2,7.17,1
vllm,few_shot,117,254.21,24.27,278.49,2,7.18,1
vllm,few_shot,118,216.26,0.00,274.81,1,3.64,1
vllm,few_shot,119,80.40,0.00,112.88,1,8.86,1
vllm,few_shot,120,82.13,34.05,116.18,2,17.21,1
vllm,few_shot,121,227.29,112.21,339.51,2,5.89,1
vllm,few_shot,122,201.33,129.32,330.65,2,6.05,1
vllm,few_shot,123,101.28,193.25,294.53,2,6.79,1
vllm,few_shot,124,177.57,120.44,298.01,2,6.71,1
vllm,few_shot,125,107.93,0.00,117.87,1,8.48,1
vllm,few_shot,126,193.85,125.20,319.05,2,6.27,1
vllm,few_shot,127,93.53,0.00,131.34,1,7.61,1
vllm,few_shot,128,147.33,0.00,198.57,1,5.04,1
vllm,few_shot,129,188.75,0.00,329.35,1,3.04,1
vllm,few_shot,130,306.44,3.78,310.23,2,6.45,1
vllm,few_shot,131,93.93,0.00,130.25,1,7.68,1
vllm,few_shot,132,205.35,127.90,333.25,2,6.00,1
vllm,few_shot,133,111.25,24.07,135.32,2,14.78,1
vllm,few_shot,134,181.45,141.25,322.70,2,6.20,1
vllm,few_shot,135,350.93,0.00,361.14,1,2.77,1
vllm,few_shot,136,231.07,80.39,311.46,2,6.42,1
vllm,few_shot,137,100.24,0.00,152.78,1,6.55,1
vllm,few_shot,138,92.71,350.61,443.32,2,4.51,1
vllm,few_shot,139,497.03,0.00,501.90,1,1.99,1
vllm,few_shot,140,439.00,0.00,443.96,1,2.25,1
vllm,few_shot,141,468.61,0.00,486.35,1,2.06,1
vllm,few_shot,142,497.50,0.00,507.25,1,1.97,1
vllm,few_shot,143,496.69,0.00,506.99,1,1.97,1
vllm,few_shot,144,475.54,0.00,480.76,1,2.08,1
vllm,few_shot,145,473.18,0.00,483.38,1,2.07,1
vllm,few_shot,146,460.35,0.00,465.21,1,2.15,1
vllm,few_shot,147,452.38,0.00,475.04,1,2.11,1
vllm,few_shot,148,472.47,0.00,482.55,1,2.07,1
vllm,few_shot,149,499.25,0.00,514.22,1,1.94,1
vllm,few_shot,150,532.03,10.13,542.17,2,3.69,1
vllm,few_shot,151,494.98,0.00,525.56,1,1.90,1
vllm,few_shot,152,442.98,28.40,471.38,2,4.24,1
vllm,few_shot,153,451.26,25.20,476.46,2,4.20,1
vllm,few_shot,154,493.95,0.00,499.11,1,2.00,1
vllm,few_shot,155,507.60,32.89,540.49,2,3.70,1
vllm,few_shot,156,503.94,0.40,504.34,2,3.97,1
vllm,few_shot,157,471.41,0.00,500.15,1,2.00,1
vllm,few_shot,158,519.96,19.46,539.42,2,3.71,1
vllm,few_shot,159,529.94,0.00,564.80,1,1.77,1
vllm,few_shot,160,436.36,0.00,477.07,1,2.10,1
vllm,few_shot,161,474.73,0.00,515.86,1,1.94,1
vllm,few_shot,162,417.03,0.00,539.67,1,1.85,1
vllm,few_shot,163,452.46,50.36,502.82,2,3.98,1
vllm,few_shot,164,433.84,0.00,484.26,1,2.06,1
