model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-10T23:03:13.240940

Build Times
provider,build_time_s
torchinferno,413.1
vllm,1460.6
sglang,197.3

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,287.53,165.79,148.42,sglang
ttft_p99_ms,2549.75,277.27,667.09,vllm
tpot_median_ms,93.14,60.34,69.49,vllm
tpot_p99_ms,621.14,139.48,153.64,vllm
e2e_median_ms,368.29,216.91,217.78,vllm
e2e_p99_ms,2632.59,327.94,751.34,vllm
throughput_median_tps,3.26,6.91,5.60,vllm
total_output_tokens,1461,1462,1460,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,375.47,204.12,211.87,vllm
ttft_p99_ms,1185.76,491.66,71473.23,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,528.58,228.11,357.24,vllm
e2e_p99_ms,1440.55,506.72,71579.52,vllm
throughput_median_tps,1.89,4.38,2.80,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,636.61,181.02,174.70,sglang
ttft_p99_ms,1683.22,338.11,780.45,vllm
tpot_median_ms,63.29,65.26,101.93,torchinferno
tpot_p99_ms,180.90,211.88,235.35,torchinferno
e2e_median_ms,698.23,239.35,273.44,vllm
e2e_p99_ms,1755.38,438.71,828.62,vllm
throughput_median_tps,1.84,6.04,4.81,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,854.27,145.21,407.35,vllm
ttft_last_turn_ms,944.51,173.23,200.98,vllm
ttft_growth_ratio,1.11,1.19,0.49,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,466.80,62.55,92.29,vllm
ttft_p99_ms,1265.76,2066.64,660.16,sglang
tpot_median_ms,55.01,26.90,42.23,vllm
tpot_p99_ms,456.28,1792.80,162.25,sglang
e2e_median_ms,505.46,84.05,152.46,vllm
e2e_p99_ms,1513.07,2109.06,701.48,sglang
throughput_median_tps,3.35,14.33,9.05,vllm
total_output_tokens,1472,1465,1466,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,191.21,74.90,79.35,vllm
ttft_p99_ms,1423.25,125.56,180.56,vllm
tpot_median_ms,27.30,14.84,24.07,vllm
tpot_p99_ms,66.71,19.84,29.17,vllm
e2e_median_ms,1275.72,615.99,895.28,vllm
e2e_p99_ms,2583.39,1002.07,1731.63,vllm
throughput_median_tps,30.56,58.73,38.88,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1350.52,0.00,1359.22,1,0.74,1
torchinferno,few_shot,1,1348.17,0.00,1359.06,1,0.74,1
torchinferno,few_shot,2,1349.67,0.00,1361.09,1,0.73,1
torchinferno,few_shot,3,1348.71,283.63,1632.34,2,1.23,1
torchinferno,few_shot,4,1352.34,284.12,1636.46,2,1.22,1
torchinferno,few_shot,5,1995.26,0.00,2549.38,1,0.39,1
torchinferno,few_shot,6,2005.59,0.00,2550.84,1,0.39,1
torchinferno,few_shot,7,2001.83,0.00,2552.97,1,0.39,1
torchinferno,few_shot,8,1998.95,0.00,2548.16,1,0.39,1
torchinferno,few_shot,9,1997.70,0.00,2550.03,1,0.39,1
torchinferno,few_shot,10,1998.53,0.00,2555.69,1,0.39,1
torchinferno,few_shot,11,2002.37,0.00,2557.83,1,0.39,1
torchinferno,few_shot,12,2006.74,557.39,2564.13,2,0.78,1
torchinferno,few_shot,13,1994.90,564.18,2559.08,2,0.78,1
torchinferno,few_shot,14,1992.06,569.83,2561.89,2,0.78,1
torchinferno,few_shot,15,1998.89,0.00,2564.02,1,0.39,1
torchinferno,few_shot,16,1992.93,0.00,2567.43,1,0.39,1
torchinferno,few_shot,17,1995.11,574.75,2569.86,2,0.78,1
torchinferno,few_shot,18,1995.08,577.32,2572.40,2,0.78,1
torchinferno,few_shot,19,2000.37,570.74,2571.11,2,0.78,1
torchinferno,few_shot,20,1993.32,581.75,2575.07,2,0.78,1
torchinferno,few_shot,21,1998.14,0.00,2582.05,1,0.39,1
torchinferno,few_shot,22,1996.39,585.05,2581.45,2,0.77,1
torchinferno,few_shot,23,1993.66,588.11,2581.77,2,0.77,1
torchinferno,few_shot,24,2003.84,580.31,2584.16,2,0.77,1
torchinferno,few_shot,25,2011.80,0.00,2589.16,1,0.39,1
torchinferno,few_shot,26,1998.36,0.00,2584.00,1,0.39,1
torchinferno,few_shot,27,1999.09,0.00,2587.39,1,0.39,1
torchinferno,few_shot,28,1993.10,0.00,2590.23,1,0.39,1
torchinferno,few_shot,29,1999.91,592.49,2592.41,2,0.77,1
torchinferno,few_shot,30,2004.83,0.00,2592.01,1,0.39,1
torchinferno,few_shot,31,1993.41,0.00,2592.61,1,0.39,1
torchinferno,few_shot,32,2005.86,590.82,2596.69,2,0.77,1
torchinferno,few_shot,33,2001.70,599.94,2601.64,2,0.77,1
torchinferno,few_shot,34,1999.79,599.39,2599.18,2,0.77,1
torchinferno,few_shot,35,1992.88,606.31,2599.19,2,0.77,1
torchinferno,few_shot,36,2568.31,24.82,2593.14,2,0.77,1
torchinferno,few_shot,37,2553.34,45.83,2599.16,2,0.77,1
torchinferno,few_shot,38,1994.18,0.00,2608.19,1,0.38,1
torchinferno,few_shot,39,1993.12,611.47,2604.58,2,0.77,1
torchinferno,few_shot,40,1996.70,620.81,2617.51,2,0.76,1
torchinferno,few_shot,41,1992.29,621.14,2613.42,2,0.77,1
torchinferno,few_shot,42,2549.52,0.00,2608.44,1,0.38,1
torchinferno,few_shot,43,1999.89,617.63,2617.52,2,0.76,1
torchinferno,few_shot,44,1995.59,0.00,2618.31,1,0.38,1
torchinferno,few_shot,45,1991.49,0.00,2613.74,1,0.38,1
