model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-13T09:02:49.183423+00:00

Build Times
provider,build_time_s
torchinferno,39.7
vllm,377.3
sglang,173.1

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,140.26,84.74,80.51,sglang
ttft_p99_ms,716.85,179.92,508.19,vllm
tpot_median_ms,32.09,37.08,64.82,torchinferno
tpot_p99_ms,45.43,123.27,854.52,torchinferno
e2e_median_ms,165.21,116.31,138.20,vllm
e2e_p99_ms,729.28,212.02,937.44,vllm
throughput_median_tps,6.97,11.85,9.75,vllm
total_output_tokens,1460,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,53.49,70.59,121.95,torchinferno
ttft_p99_ms,312.36,338.17,70310.40,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,71.64,87.59,195.37,torchinferno
e2e_p99_ms,347.69,364.86,70344.31,torchinferno
throughput_median_tps,13.96,11.42,5.12,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,189.36,72.13,84.81,vllm
ttft_p99_ms,1684.22,156.65,474.31,vllm
tpot_median_ms,35.34,39.13,74.78,torchinferno
tpot_p99_ms,47.31,84.81,907.38,torchinferno
e2e_median_ms,218.57,96.41,148.38,vllm
e2e_p99_ms,1724.67,230.52,958.91,vllm
throughput_median_tps,5.17,12.64,9.17,vllm
total_output_tokens,1442,1450,1462,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,771.15,78.12,63.70,sglang
ttft_last_turn_ms,169.98,83.37,89.35,vllm
ttft_growth_ratio,0.22,1.07,1.40,torchinferno
ttft_first_turn_median_ms,755.77,67.07,59.89,sglang
ttft_first_turn_p99_ms,1805.70,151.77,105.75,sglang
ttft_last_turn_median_ms,187.41,71.85,89.45,vllm
ttft_last_turn_p99_ms,207.45,156.65,115.36,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,52.48,35.19,51.81,vllm
ttft_p99_ms,987.13,99.29,447.35,vllm
tpot_median_ms,34.49,23.28,363.09,vllm
tpot_p99_ms,73.35,34.34,917.88,vllm
e2e_median_ms,72.96,53.42,428.09,vllm
e2e_p99_ms,1060.20,138.75,1065.32,vllm
throughput_median_tps,19.97,24.52,3.43,vllm
total_output_tokens,1470,1469,1463,torchinferno
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,186.58,46.69,50.87,vllm
ttft_p99_ms,489.76,65.82,131.73,vllm
tpot_median_ms,19.59,15.32,24.19,vllm
tpot_p99_ms,25.12,17.27,79.84,vllm
e2e_median_ms,875.52,573.05,919.19,vllm
e2e_p99_ms,1542.06,1052.95,1728.74,vllm
throughput_median_tps,40.77,60.95,40.05,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,1,0,772.85,0.00,785.16,1,1.27,1,,,,,,,1,,,
torchinferno,few_shot,0,1,790.92,23.71,814.62,2,2.46,1,,,,,,,0,,,
torchinferno,few_shot,8,2,732.69,0.00,744.65,1,1.34,1,,,,,,,8,,,
torchinferno,few_shot,24,3,461.85,0.00,476.49,1,2.10,1,,,,,,,24,,,
torchinferno,few_shot,9,4,716.85,0.00,729.28,1,1.37,1,,,,,,,9,,,
torchinferno,few_shot,28,5,394.51,0.00,409.80,1,2.44,1,,,,,,,28,,,
torchinferno,few_shot,4,6,799.26,0.00,814.23,1,1.23,1,,,,,,,4,,,
torchinferno,few_shot,10,7,695.78,0.00,713.32,1,1.40,1,,,,,,,10,,,
torchinferno,few_shot,26,8,430.13,0.00,445.86,1,2.24,1,,,,,,,26,,,
torchinferno,few_shot,25,9,446.51,0.00,463.12,1,2.16,1,,,,,,,25,,,
torchinferno,few_shot,12,10,662.18,0.00,681.00,1,1.47,1,,,,,,,12,,,
torchinferno,few_shot,5,11,780.05,0.00,800.06,1,1.25,1,,,,,,,5,,,
torchinferno,few_shot,31,12,345.98,0.00,363.42,1,2.75,1,,,,,,,31,,,
torchinferno,few_shot,11,13,681.24,0.00,699.88,1,1.43,1,,,,,,,11,,,
torchinferno,few_shot,7,14,748.65,0.00,769.85,1,1.30,1,,,,,,,7,,,
torchinferno,few_shot,29,15,377.47,0.00,401.22,1,2.49,1,,,,,,,29,,,
torchinferno,few_shot,17,16,578.86,0.00,605.04,1,1.65,1,,,,,,,17,,,
torchinferno,few_shot,2,17,832.74,26.52,859.26,2,2.33,1,,,,,,,2,,,
torchinferno,few_shot,16,18,598.83,25.25,624.08,2,3.20,1,,,,,,,16,,,
torchinferno,few_shot,33,19,312.22,26.42,338.64,2,5.91,1,,,,,,,33,,,
torchinferno,few_shot,27,20,413.55,27.41,440.96,2,4.54,1,,,,,,,27,,,
torchinferno,few_shot,3,21,817.02,27.92,844.94,2,2.37,1,,,,,,,3,,,
torchinferno,few_shot,32,22,329.00,28.12,357.12,2,5.60,1,,,,,,,32,,,
torchinferno,few_shot,6,23,766.85,28.82,795.67,2,2.51,1,,,,,,,6,,,
torchinferno,few_shot,22,24,495.53,32.07,527.61,2,3.79,1,,,,,,,22,,,
torchinferno,few_shot,21,25,512.93,32.02,544.95,2,3.67,1,,,,,,,21,,,
torchinferno,few_shot,18,26,562.16,33.75,595.91,2,3.36,1,,,,,,,18,,,
torchinferno,few_shot,23,27,480.92,31.64,512.56,2,3.90,1,,,,,,,23,,,
torchinferno,few_shot,15,28,612.05,35.44,647.49,2,3.09,1,,,,,,,15,,,
torchinferno,few_shot,14,29,631.24,33.37,664.61,2,3.01,1,,,,,,,14,,,
torchinferno,few_shot,19,30,548.79,33.34,582.13,2,3.44,1,,,,,,,19,,,
torchinferno,few_shot,30,31,362.08,35.24,397.33,2,5.03,1,,,,,,,30,,,
torchinferno,few_shot,20,32,529.06,38.34,567.40,2,3.52,1,,,,,,,20,,,
torchinferno,few_shot,13,33,647.39,41.00,688.40,2,2.91,1,,,,,,,13,,,
torchinferno,few_shot,34,34,377.50,0.00,389.83,1,2.57,1,,,,,,,34,,,
torchinferno,few_shot,38,35,310.66,0.00,323.61,1,3.09,1,,,,,,,38,,,
torchinferno,few_shot,41,36,258.79,0.00,274.22,1,3.65,1,,,,,,,41,,,
torchinferno,few_shot,65,37,136.20,0.00,151.27,1,6.61,1,,,,,,,65,,,
torchinferno,few_shot,47,38,159.26,0.00,175.39,1,5.70,1,,,,,,,47,,,
