model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-14T21:02:50.216085

Build Times
provider,build_time_s
torchinferno,358.9
vllm,458.1
sglang,196.1

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,371.80,161.87,145.14,sglang
ttft_p99_ms,1924.80,277.54,701.64,vllm
tpot_median_ms,51.24,61.21,81.25,torchinferno
tpot_p99_ms,203.58,155.97,395.44,vllm
e2e_median_ms,422.56,220.38,218.56,sglang
e2e_p99_ms,2115.30,342.24,894.72,vllm
throughput_median_tps,3.32,6.87,5.59,vllm
total_output_tokens,1466,1466,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,276.91,179.66,209.27,vllm
ttft_p99_ms,741.13,316.83,70599.20,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,391.17,227.25,347.07,vllm
e2e_p99_ms,846.51,391.22,70740.29,vllm
throughput_median_tps,2.56,4.40,2.88,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,712.03,170.46,160.15,sglang
ttft_p99_ms,2141.07,344.50,274.18,sglang
tpot_median_ms,63.49,56.41,105.74,vllm
tpot_p99_ms,168.90,187.16,567.75,torchinferno
e2e_median_ms,769.48,215.02,266.11,vllm
e2e_p99_ms,2205.05,417.56,717.17,vllm
throughput_median_tps,1.84,6.52,5.04,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,634.50,135.56,115.41,sglang
ttft_last_turn_ms,980.01,162.73,199.60,vllm
ttft_growth_ratio,1.54,1.20,1.73,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,196.91,59.65,84.24,vllm
ttft_p99_ms,598.37,224.75,637.82,vllm
tpot_median_ms,29.99,28.01,56.93,vllm
tpot_p99_ms,274.20,126.17,148.96,vllm
e2e_median_ms,226.54,81.52,147.79,vllm
e2e_p99_ms,836.70,253.97,677.52,vllm
throughput_median_tps,5.63,14.69,9.45,vllm
total_output_tokens,1475,1475,1460,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,355.23,68.21,67.02,sglang
ttft_p99_ms,1304.13,135.23,118.84,sglang
tpot_median_ms,20.19,14.92,22.19,vllm
tpot_p99_ms,46.34,23.54,25.98,vllm
e2e_median_ms,1171.31,608.18,815.28,vllm
e2e_p99_ms,2658.41,1005.54,1582.29,vllm
throughput_median_tps,32.90,59.72,42.44,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1361.93,0.00,1370.17,1,0.73,1
torchinferno,few_shot,1,1365.55,0.00,1375.15,1,0.73,1
torchinferno,few_shot,2,1363.42,0.00,1374.59,1,0.73,1
torchinferno,few_shot,3,1363.79,0.00,1377.45,1,0.73,1
torchinferno,few_shot,4,1361.46,0.00,1379.01,1,0.73,1
torchinferno,few_shot,5,1368.21,0.00,1385.19,1,0.72,1
torchinferno,few_shot,6,1364.75,252.13,1616.88,2,1.24,1
torchinferno,few_shot,7,1361.23,252.93,1614.16,2,1.24,1
torchinferno,few_shot,8,1368.04,252.14,1620.18,2,1.23,1
torchinferno,few_shot,9,1915.87,0.00,2039.50,1,0.49,1
torchinferno,few_shot,10,1914.50,0.00,2026.90,1,0.49,1
torchinferno,few_shot,11,1913.49,0.00,2034.54,1,0.49,1
torchinferno,few_shot,12,1904.71,0.00,2033.14,1,0.49,1
torchinferno,few_shot,13,1911.37,0.00,2037.04,1,0.49,1
torchinferno,few_shot,14,1906.09,0.00,2041.41,1,0.49,1
torchinferno,few_shot,15,1918.56,126.77,2045.33,2,0.98,1
torchinferno,few_shot,16,1901.97,141.04,2043.01,2,0.98,1
torchinferno,few_shot,17,1905.17,0.00,2045.84,1,0.49,1
torchinferno,few_shot,18,1908.57,0.00,2048.50,1,0.49,1
torchinferno,few_shot,19,1916.70,145.42,2062.12,2,0.97,1
torchinferno,few_shot,20,1915.99,0.00,2052.50,1,0.49,1
torchinferno,few_shot,21,1926.46,0.00,2063.70,1,0.48,1
torchinferno,few_shot,22,1924.29,0.00,2067.46,1,0.48,1
torchinferno,few_shot,23,1909.79,0.00,2051.49,1,0.49,1
torchinferno,few_shot,24,1906.99,0.00,2057.23,1,0.49,1
torchinferno,few_shot,25,1908.80,0.00,2054.35,1,0.49,1
torchinferno,few_shot,26,1920.17,156.94,2077.11,2,0.96,1
torchinferno,few_shot,27,1917.20,144.12,2061.32,2,0.97,1
torchinferno,few_shot,28,1907.79,155.68,2063.47,2,0.97,1
torchinferno,few_shot,29,1915.41,0.00,2061.21,1,0.49,1
torchinferno,few_shot,30,1924.80,0.00,2074.59,1,0.48,1
torchinferno,few_shot,31,1920.67,0.00,2076.80,1,0.48,1
torchinferno,few_shot,32,1904.27,166.32,2070.59,2,0.97,1
torchinferno,few_shot,33,1916.75,164.99,2081.74,2,0.96,1
torchinferno,few_shot,34,1915.01,167.96,2082.97,2,0.96,1
torchinferno,few_shot,35,1923.80,0.00,2092.69,1,0.48,1
torchinferno,few_shot,36,1916.75,176.73,2093.48,2,0.96,1
torchinferno,few_shot,37,1907.54,0.00,2080.91,1,0.48,1
torchinferno,few_shot,38,1922.75,0.00,2090.31,1,0.48,1
torchinferno,few_shot,39,1914.56,178.53,2093.10,2,0.96,1
torchinferno,few_shot,40,1907.87,173.85,2081.72,2,0.96,1
torchinferno,few_shot,41,1906.83,174.21,2081.04,2,0.96,1
torchinferno,few_shot,42,1925.16,171.02,2096.17,2,0.95,1
torchinferno,few_shot,43,1905.61,177.18,2082.79,2,0.96,1
torchinferno,few_shot,44,1910.95,175.71,2086.66,2,0.96,1
torchinferno,few_shot,45,1906.74,0.00,2093.06,1,0.48,1
