model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-19T07:02:48.113291

Build Times
provider,build_time_s
torchinferno,363.8
vllm,1084.2
sglang,169.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,292.67,159.84,137.55,sglang
ttft_p99_ms,1489.62,558.73,8222.82,vllm
tpot_median_ms,151.73,60.77,74.29,vllm
tpot_p99_ms,214.03,178.89,7316.79,vllm
e2e_median_ms,401.17,213.79,206.59,sglang
e2e_p99_ms,1675.92,639.37,15518.54,vllm
throughput_median_tps,3.45,6.58,5.88,vllm
total_output_tokens,1466,1461,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,199.53,209.74,200.68,torchinferno
ttft_p99_ms,1448.21,432.09,69963.44,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,333.09,233.17,330.09,vllm
e2e_p99_ms,1599.13,480.40,70006.65,vllm
throughput_median_tps,3.00,4.29,3.03,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,507.16,165.14,157.48,sglang
ttft_p99_ms,1374.75,348.61,785.00,vllm
tpot_median_ms,98.07,53.26,100.47,vllm
tpot_p99_ms,472.10,180.40,215.07,vllm
e2e_median_ms,622.28,208.56,256.33,vllm
e2e_p99_ms,1598.03,392.17,819.70,vllm
throughput_median_tps,2.15,6.40,5.27,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,722.32,139.88,100.39,sglang
ttft_last_turn_ms,432.61,164.90,186.37,vllm
ttft_growth_ratio,0.60,1.18,1.86,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,313.58,58.14,77.06,vllm
ttft_p99_ms,582.25,138.73,780.33,vllm
tpot_median_ms,126.34,26.64,63.88,vllm
tpot_p99_ms,162.90,37.11,158.74,vllm
e2e_median_ms,404.21,78.44,155.21,vllm
e2e_p99_ms,697.91,157.44,812.15,vllm
throughput_median_tps,4.08,15.56,9.28,vllm
total_output_tokens,1459,1472,1455,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.96,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,743.55,72.30,66.59,sglang
ttft_p99_ms,2259.07,169.21,130.11,sglang
tpot_median_ms,16.31,14.96,22.66,vllm
tpot_p99_ms,66.32,23.86,27.55,vllm
e2e_median_ms,1441.54,609.73,855.29,vllm
e2e_p99_ms,3117.54,1006.71,1597.06,vllm
throughput_median_tps,21.85,59.04,41.46,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,743.76,0.00,926.89,1,1.08,1
torchinferno,few_shot,1,1485.18,0.00,1570.23,1,0.64,1
torchinferno,few_shot,2,1480.16,0.00,1571.44,1,0.64,1
torchinferno,few_shot,3,1483.27,0.00,1572.83,1,0.64,1
torchinferno,few_shot,4,1479.11,0.00,1561.21,1,0.64,1
torchinferno,few_shot,5,1471.65,0.00,1561.15,1,0.64,1
torchinferno,few_shot,6,1494.16,0.00,1582.36,1,0.63,1
torchinferno,few_shot,7,1478.12,0.00,1569.79,1,0.64,1
torchinferno,few_shot,8,1485.72,0.00,1573.25,1,0.64,1
torchinferno,few_shot,9,1473.99,0.00,1573.99,1,0.64,1
torchinferno,few_shot,10,1479.40,0.00,1584.72,1,0.63,1
torchinferno,few_shot,11,1474.95,0.00,1579.68,1,0.63,1
torchinferno,few_shot,12,1481.31,0.00,1588.96,1,0.63,1
torchinferno,few_shot,13,573.73,0.00,669.91,1,1.49,1
torchinferno,few_shot,14,1488.78,0.00,1593.48,1,0.63,1
torchinferno,few_shot,15,1491.70,0.00,1597.98,1,0.63,1
torchinferno,few_shot,16,1478.39,0.00,1597.24,1,0.63,1
torchinferno,few_shot,17,1475.07,0.00,1586.23,1,0.63,1
torchinferno,few_shot,18,1488.89,0.00,1600.99,1,0.62,1
torchinferno,few_shot,19,1477.76,0.00,1600.30,1,0.62,1
torchinferno,few_shot,20,1484.91,0.00,1601.76,1,0.62,1
torchinferno,few_shot,21,1483.83,0.00,1605.03,1,0.62,1
torchinferno,few_shot,22,1486.42,0.00,1613.18,1,0.62,1
torchinferno,few_shot,23,1477.98,0.00,1608.60,1,0.62,1
torchinferno,few_shot,24,1484.03,0.00,1616.21,1,0.62,1
torchinferno,few_shot,25,1475.88,0.00,1603.87,1,0.62,1
torchinferno,few_shot,26,1489.62,0.00,1612.14,1,0.62,1
torchinferno,few_shot,27,1483.92,0.00,1606.69,1,0.62,1
torchinferno,few_shot,28,1489.22,0.00,1617.10,1,0.62,1
torchinferno,few_shot,29,1472.98,0.00,1609.46,1,0.62,1
torchinferno,few_shot,30,1494.49,0.00,1626.59,1,0.61,1
torchinferno,few_shot,31,1485.15,0.00,1621.33,1,0.62,1
torchinferno,few_shot,32,1482.24,0.00,1614.40,1,0.62,1
torchinferno,few_shot,33,1480.48,162.44,1642.92,2,1.22,1
torchinferno,few_shot,34,1484.70,164.52,1649.22,2,1.21,1
torchinferno,few_shot,35,1479.18,158.28,1637.46,2,1.22,1
torchinferno,few_shot,36,1483.17,157.85,1641.02,2,1.22,1
torchinferno,few_shot,37,1486.64,157.11,1643.74,2,1.22,1
torchinferno,few_shot,38,1475.97,165.44,1641.41,2,1.22,1
torchinferno,few_shot,39,1474.74,169.36,1644.10,2,1.22,1
torchinferno,few_shot,40,1489.95,166.55,1656.50,2,1.21,1
torchinferno,few_shot,41,1481.98,163.50,1645.48,2,1.22,1
torchinferno,few_shot,42,1469.76,178.37,1648.13,2,1.21,1
torchinferno,few_shot,43,1485.09,173.64,1658.73,2,1.21,1
torchinferno,few_shot,44,1489.87,169.53,1659.40,2,1.21,1
torchinferno,few_shot,45,1475.79,175.48,1651.27,2,1.21,1
