model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-03T05:02:11.074149+00:00

Build Times
provider,build_time_s
torchinferno,43.9
vllm,265.9
sglang,152.5

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,151.65,135.63,144.13,vllm
ttft_p99_ms,758.77,234.41,588.46,vllm
tpot_median_ms,45.98,42.82,76.94,vllm
tpot_p99_ms,91.22,107.24,149.99,torchinferno
e2e_median_ms,194.07,169.07,221.90,vllm
e2e_p99_ms,798.73,295.73,631.85,vllm
throughput_median_tps,6.40,8.19,5.72,vllm
total_output_tokens,1461,1459,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,148.72,223.06,221.95,torchinferno
ttft_p99_ms,506.73,526.09,69362.78,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,157.86,246.19,373.56,torchinferno
e2e_p99_ms,519.35,541.58,69509.18,torchinferno
throughput_median_tps,6.33,4.06,2.68,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,309.73,174.13,162.59,sglang
ttft_p99_ms,417.07,366.95,598.26,vllm
tpot_median_ms,60.95,45.53,113.45,vllm
tpot_p99_ms,128.47,219.10,236.31,torchinferno
e2e_median_ms,363.59,220.73,271.14,vllm
e2e_p99_ms,492.24,436.30,742.28,vllm
throughput_median_tps,4.02,6.21,4.93,vllm
total_output_tokens,1451,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,264.56,145.22,108.09,sglang
ttft_last_turn_ms,344.01,169.15,182.11,vllm
ttft_growth_ratio,1.30,1.16,1.68,vllm
ttft_first_turn_median_ms,301.22,133.74,91.84,sglang
ttft_first_turn_p99_ms,452.55,311.82,234.34,sglang
ttft_last_turn_median_ms,360.10,170.98,174.66,vllm
ttft_last_turn_p99_ms,422.64,348.86,313.49,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,132.08,63.94,71.17,vllm
ttft_p99_ms,234.15,3851.12,250.80,torchinferno
tpot_median_ms,28.33,30.46,61.29,torchinferno
tpot_p99_ms,104.30,1881.64,562.52,torchinferno
e2e_median_ms,154.02,87.02,138.55,vllm
e2e_p99_ms,285.29,3886.97,618.07,torchinferno
throughput_median_tps,8.53,13.70,10.08,vllm
total_output_tokens,1483,1458,1475,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,270.84,84.13,73.11,sglang
ttft_p99_ms,509.83,362.92,552.07,vllm
tpot_median_ms,21.23,15.08,21.84,vllm
tpot_p99_ms,38.93,26.20,35.78,vllm
e2e_median_ms,964.34,681.81,855.91,vllm
e2e_p99_ms,1724.27,1101.99,1770.52,vllm
throughput_median_tps,36.16,56.82,42.10,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,7,0,603.37,0.00,611.24,1,1.64,1,,,,,,,7,,,
torchinferno,few_shot,12,1,602.44,0.00,612.31,1,1.63,1,,,,,,,12,,,
torchinferno,few_shot,8,2,604.65,0.00,615.53,1,1.62,1,,,,,,,8,,,
torchinferno,few_shot,9,3,604.87,0.00,616.85,1,1.62,1,,,,,,,9,,,
torchinferno,few_shot,1,4,610.46,0.00,623.02,1,1.61,1,,,,,,,1,,,
torchinferno,few_shot,10,5,604.97,0.00,620.72,1,1.61,1,,,,,,,10,,,
torchinferno,few_shot,11,6,603.49,0.00,622.27,1,1.61,1,,,,,,,11,,,
torchinferno,few_shot,2,7,607.03,21.53,628.56,2,3.18,1,,,,,,,2,,,
torchinferno,few_shot,6,8,606.73,22.24,628.97,2,3.18,1,,,,,,,6,,,
torchinferno,few_shot,13,9,604.91,23.11,628.03,2,3.18,1,,,,,,,13,,,
torchinferno,few_shot,0,10,611.51,24.16,635.67,2,3.15,1,,,,,,,0,,,
torchinferno,few_shot,42,11,674.94,0.00,686.12,1,1.46,1,,,,,,,42,,,
torchinferno,few_shot,28,12,680.41,0.00,691.34,1,1.45,1,,,,,,,28,,,
torchinferno,few_shot,34,13,677.61,0.00,691.59,1,1.45,1,,,,,,,34,,,
torchinferno,few_shot,37,14,672.14,0.00,694.73,1,1.44,1,,,,,,,37,,,
torchinferno,few_shot,29,15,675.05,0.00,697.54,1,1.43,1,,,,,,,29,,,
torchinferno,few_shot,38,16,677.51,0.00,696.45,1,1.44,1,,,,,,,38,,,
torchinferno,few_shot,25,17,675.85,0.00,701.02,1,1.43,1,,,,,,,25,,,
torchinferno,few_shot,41,18,676.52,0.00,698.46,1,1.43,1,,,,,,,41,,,
torchinferno,few_shot,17,19,681.91,0.00,712.71,1,1.40,1,,,,,,,17,,,
torchinferno,few_shot,40,20,674.57,28.39,702.96,2,2.85,1,,,,,,,40,,,
torchinferno,few_shot,33,21,679.56,27.82,707.39,2,2.83,1,,,,,,,33,,,
torchinferno,few_shot,18,22,684.62,34.11,718.73,2,2.78,1,,,,,,,18,,,
torchinferno,few_shot,5,23,691.65,0.00,725.42,1,1.38,1,,,,,,,5,,,
torchinferno,few_shot,39,24,679.17,0.00,710.54,1,1.41,1,,,,,,,39,,,
torchinferno,few_shot,23,25,679.81,36.43,716.25,2,2.79,1,,,,,,,23,,,
torchinferno,few_shot,14,26,685.72,40.82,726.54,2,2.75,1,,,,,,,14,,,
torchinferno,few_shot,31,27,673.13,0.00,717.06,1,1.39,1,,,,,,,31,,,
torchinferno,few_shot,4,28,690.65,0.00,732.85,1,1.36,1,,,,,,,4,,,
torchinferno,few_shot,19,29,685.48,43.94,729.42,2,2.74,1,,,,,,,19,,,
torchinferno,few_shot,32,30,680.44,41.77,722.22,2,2.77,1,,,,,,,32,,,
torchinferno,few_shot,30,31,673.12,51.44,724.56,2,2.76,1,,,,,,,30,,,
torchinferno,few_shot,27,32,679.71,46.58,726.29,2,2.75,1,,,,,,,27,,,
torchinferno,few_shot,20,33,684.54,50.93,735.46,2,2.72,1,,,,,,,20,,,
torchinferno,few_shot,36,34,674.77,52.34,727.11,2,2.75,1,,,,,,,36,,,
torchinferno,few_shot,3,35,696.58,48.00,744.58,2,2.69,1,,,,,,,3,,,
torchinferno,few_shot,22,36,683.06,50.62,733.68,2,2.73,1,,,,,,,22,,,
torchinferno,few_shot,26,37,676.95,0.00,733.79,1,1.36,1,,,,,,,26,,,
torchinferno,few_shot,21,38,677.63,60.40,738.03,2,2.71,1,,,,,,,21,,,
