model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-08T17:01:50.111480

Build Times
provider,build_time_s
torchinferno,399.8
vllm,1323.9
sglang,186.5

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,351.11,165.66,147.52,sglang
ttft_p99_ms,2306.95,290.42,1381.04,vllm
tpot_median_ms,86.11,57.06,77.01,vllm
tpot_p99_ms,874.88,160.22,7327.30,vllm
e2e_median_ms,419.28,223.13,221.00,sglang
e2e_p99_ms,3161.26,335.98,8682.36,vllm
throughput_median_tps,2.96,6.90,5.42,vllm
total_output_tokens,1461,1462,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,394.45,194.60,210.61,vllm
ttft_p99_ms,1065.46,259.93,70156.87,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,550.25,261.55,350.28,vllm
e2e_p99_ms,1494.59,373.96,70272.60,vllm
throughput_median_tps,1.82,3.82,2.85,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,786.97,180.81,164.66,sglang
ttft_p99_ms,2009.50,319.79,277.21,sglang
tpot_median_ms,65.10,66.29,97.99,torchinferno
tpot_p99_ms,201.84,194.83,230.09,vllm
e2e_median_ms,843.66,244.09,259.65,vllm
e2e_p99_ms,2046.52,412.81,430.73,vllm
throughput_median_tps,1.65,5.99,5.09,vllm
total_output_tokens,1462,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,1010.37,148.09,126.42,sglang
ttft_last_turn_ms,950.26,165.76,202.87,vllm
ttft_growth_ratio,0.94,1.12,1.60,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,473.14,63.66,78.99,vllm
ttft_p99_ms,1173.42,2051.48,597.98,sglang
tpot_median_ms,60.75,28.54,49.26,vllm
tpot_p99_ms,441.63,1746.23,137.89,sglang
e2e_median_ms,536.31,85.87,143.13,vllm
e2e_p99_ms,1406.72,2087.33,629.54,sglang
throughput_median_tps,2.46,13.93,9.72,vllm
total_output_tokens,1472,1491,1459,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,497.31,69.98,81.27,vllm
ttft_p99_ms,2086.22,134.10,154.43,vllm
tpot_median_ms,22.19,14.99,22.80,vllm
tpot_p99_ms,42.99,22.81,28.60,vllm
e2e_median_ms,1261.30,602.86,870.97,vllm
e2e_p99_ms,3403.18,1011.71,1662.58,vllm
throughput_median_tps,27.05,58.76,40.42,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1539.66,0.00,1547.49,1,0.65,1
torchinferno,few_shot,1,1540.41,0.00,1549.58,1,0.65,1
torchinferno,few_shot,2,1536.37,0.00,1549.35,1,0.65,1
torchinferno,few_shot,3,1536.14,0.00,1550.42,1,0.64,1
torchinferno,few_shot,4,1538.00,211.43,1749.43,2,1.14,1
torchinferno,few_shot,5,1540.50,211.40,1751.90,2,1.14,1
torchinferno,few_shot,6,1541.80,213.70,1755.51,2,1.14,1
torchinferno,few_shot,7,2293.70,0.00,3079.12,1,0.32,1
torchinferno,few_shot,8,2289.74,0.00,3081.57,1,0.32,1
torchinferno,few_shot,9,2297.68,0.00,3091.93,1,0.32,1
torchinferno,few_shot,10,2288.28,0.00,3084.29,1,0.32,1
torchinferno,few_shot,11,2305.36,0.00,3092.34,1,0.32,1
torchinferno,few_shot,12,2301.80,0.00,3090.83,1,0.32,1
torchinferno,few_shot,13,2306.91,0.00,3099.01,1,0.32,1
torchinferno,few_shot,14,2289.22,0.00,3094.13,1,0.32,1
torchinferno,few_shot,15,2298.05,0.00,3094.24,1,0.32,1
torchinferno,few_shot,16,2299.89,0.00,3101.90,1,0.32,1
torchinferno,few_shot,17,2293.16,804.65,3097.82,2,0.65,1
torchinferno,few_shot,18,2296.56,0.00,3100.02,1,0.32,1
torchinferno,few_shot,19,2289.24,0.00,3102.84,1,0.32,1
torchinferno,few_shot,20,2296.29,816.26,3112.55,2,0.64,1
torchinferno,few_shot,21,2303.79,0.00,3107.95,1,0.32,1
torchinferno,few_shot,22,2304.23,0.00,3108.94,1,0.32,1
torchinferno,few_shot,23,2294.54,818.19,3112.73,2,0.64,1
torchinferno,few_shot,24,2292.92,816.64,3109.56,2,0.64,1
torchinferno,few_shot,25,2292.99,822.06,3115.05,2,0.64,1
torchinferno,few_shot,26,2292.89,824.91,3117.80,2,0.64,1
torchinferno,few_shot,27,2296.42,819.31,3115.73,2,0.64,1
torchinferno,few_shot,28,1565.49,0.00,1570.91,1,0.64,1
torchinferno,few_shot,29,3114.31,0.00,3114.61,1,0.32,1
torchinferno,few_shot,30,2294.69,0.00,3119.26,1,0.32,1
torchinferno,few_shot,31,2290.82,827.85,3118.68,2,0.64,1
torchinferno,few_shot,32,2297.62,825.51,3123.13,2,0.64,1
torchinferno,few_shot,33,2297.13,0.00,3124.86,1,0.32,1
torchinferno,few_shot,34,2294.99,828.32,3123.32,2,0.64,1
torchinferno,few_shot,35,2290.78,0.00,3128.62,1,0.32,1
torchinferno,few_shot,36,2295.82,833.64,3129.46,2,0.64,1
torchinferno,few_shot,37,2295.26,839.50,3134.76,2,0.64,1
torchinferno,few_shot,38,2292.27,844.86,3137.13,2,0.64,1
torchinferno,few_shot,39,2298.13,841.03,3139.15,2,0.64,1
torchinferno,few_shot,40,2297.21,847.86,3145.06,2,0.64,1
torchinferno,few_shot,41,2295.71,0.00,3143.99,1,0.32,1
torchinferno,few_shot,42,3133.51,5.29,3138.80,2,0.64,1
torchinferno,few_shot,43,3094.25,45.87,3140.12,2,0.64,1
torchinferno,few_shot,44,2306.95,0.00,3152.01,1,0.32,1
torchinferno,few_shot,45,2297.19,847.49,3144.69,2,0.64,1
