model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-03T03:02:10.159606+00:00

Build Times
provider,build_time_s
torchinferno,43.6
vllm,274.4
sglang,162.8

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,153.37,143.53,143.85,vllm
ttft_p99_ms,845.02,243.70,573.54,vllm
tpot_median_ms,51.48,52.53,78.13,torchinferno
tpot_p99_ms,156.36,144.62,163.22,vllm
e2e_median_ms,198.71,187.69,220.67,vllm
e2e_p99_ms,889.74,316.37,605.99,vllm
throughput_median_tps,6.34,7.57,5.48,vllm
total_output_tokens,1461,1461,1466,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,139.88,206.62,219.22,torchinferno
ttft_p99_ms,451.82,402.83,69640.14,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,152.00,228.36,371.83,torchinferno
e2e_p99_ms,474.83,459.38,69724.74,vllm
throughput_median_tps,6.58,4.38,2.69,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,293.89,171.18,156.86,sglang
ttft_p99_ms,424.60,345.09,581.05,vllm
tpot_median_ms,60.30,58.41,111.33,vllm
tpot_p99_ms,125.62,216.01,296.07,torchinferno
e2e_median_ms,353.11,222.26,263.67,vllm
e2e_p99_ms,491.62,432.07,764.59,vllm
throughput_median_tps,4.05,5.99,4.90,vllm
total_output_tokens,1446,1450,1462,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,263.78,140.92,106.86,sglang
ttft_last_turn_ms,359.59,162.42,190.03,vllm
ttft_growth_ratio,1.36,1.15,1.78,vllm
ttft_first_turn_median_ms,295.72,130.38,101.82,sglang
ttft_first_turn_p99_ms,416.22,308.43,167.12,sglang
ttft_last_turn_median_ms,367.12,163.74,183.54,vllm
ttft_last_turn_p99_ms,525.55,269.82,320.90,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,126.46,62.79,71.93,vllm
ttft_p99_ms,201.85,2048.28,470.47,torchinferno
tpot_median_ms,36.47,30.41,60.81,vllm
tpot_p99_ms,114.33,1778.20,151.18,torchinferno
e2e_median_ms,151.53,86.89,143.37,vllm
e2e_p99_ms,271.49,2082.92,497.86,torchinferno
throughput_median_tps,8.52,14.01,9.77,vllm
total_output_tokens,1472,1451,1480,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,265.61,75.31,73.47,sglang
ttft_p99_ms,558.80,284.97,394.83,vllm
tpot_median_ms,20.86,15.08,22.16,vllm
tpot_p99_ms,36.63,24.30,53.68,vllm
e2e_median_ms,958.21,612.00,849.64,vllm
e2e_p99_ms,1776.86,1053.87,1604.20,vllm
throughput_median_tps,36.10,57.98,41.47,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,5,0,702.32,0.00,707.80,1,1.41,1,,,,,,,5,,,
torchinferno,few_shot,8,1,698.59,0.00,710.23,1,1.41,1,,,,,,,8,,,
torchinferno,few_shot,9,2,702.48,0.00,711.57,1,1.41,1,,,,,,,9,,,
torchinferno,few_shot,11,3,696.93,0.00,712.58,1,1.40,1,,,,,,,11,,,
torchinferno,few_shot,12,4,696.96,0.00,713.46,1,1.40,1,,,,,,,12,,,
torchinferno,few_shot,4,5,704.46,0.00,717.45,1,1.39,1,,,,,,,4,,,
torchinferno,few_shot,1,6,701.75,0.00,721.50,1,1.39,1,,,,,,,1,,,
torchinferno,few_shot,7,7,703.68,0.00,720.46,1,1.39,1,,,,,,,7,,,
torchinferno,few_shot,10,8,699.04,0.00,720.67,1,1.39,1,,,,,,,10,,,
torchinferno,few_shot,16,9,700.12,21.76,721.89,2,2.77,1,,,,,,,16,,,
torchinferno,few_shot,0,10,702.89,28.27,731.16,2,2.74,1,,,,,,,0,,,
torchinferno,few_shot,15,11,697.98,28.77,726.75,2,2.75,1,,,,,,,15,,,
torchinferno,few_shot,13,12,700.43,28.45,728.88,2,2.74,1,,,,,,,13,,,
torchinferno,few_shot,2,13,703.92,30.65,734.57,2,2.72,1,,,,,,,2,,,
torchinferno,few_shot,3,14,702.99,33.44,736.43,2,2.72,1,,,,,,,3,,,
torchinferno,few_shot,6,15,703.00,33.92,736.92,2,2.71,1,,,,,,,6,,,
torchinferno,few_shot,29,16,773.38,0.00,780.70,1,1.28,1,,,,,,,29,,,
torchinferno,few_shot,35,17,770.75,0.00,780.46,1,1.28,1,,,,,,,35,,,
torchinferno,few_shot,17,18,776.18,0.00,795.94,1,1.26,1,,,,,,,17,,,
torchinferno,few_shot,46,19,767.90,0.00,780.50,1,1.28,1,,,,,,,46,,,
torchinferno,few_shot,24,20,766.70,0.00,790.01,1,1.27,1,,,,,,,24,,,
torchinferno,few_shot,38,21,763.94,0.00,787.47,1,1.27,1,,,,,,,38,,,
torchinferno,few_shot,41,22,764.59,0.00,788.82,1,1.27,1,,,,,,,41,,,
torchinferno,few_shot,34,23,765.82,0.00,792.49,1,1.26,1,,,,,,,34,,,
torchinferno,few_shot,36,24,768.70,25.32,794.01,2,2.52,1,,,,,,,36,,,
torchinferno,few_shot,48,25,764.02,0.00,790.09,1,1.27,1,,,,,,,48,,,
torchinferno,few_shot,32,26,764.76,33.47,798.24,2,2.51,1,,,,,,,32,,,
torchinferno,few_shot,44,27,763.39,32.08,795.48,2,2.51,1,,,,,,,44,,,
torchinferno,few_shot,39,28,762.93,0.00,799.07,1,1.25,1,,,,,,,39,,,
torchinferno,few_shot,23,29,769.29,36.41,805.70,2,2.48,1,,,,,,,23,,,
torchinferno,few_shot,28,30,770.19,0.00,804.76,1,1.24,1,,,,,,,28,,,
torchinferno,few_shot,26,31,771.61,0.00,806.94,1,1.24,1,,,,,,,26,,,
torchinferno,few_shot,31,32,768.53,0.00,809.72,1,1.24,1,,,,,,,31,,,
torchinferno,few_shot,20,33,785.38,37.22,822.61,2,2.43,1,,,,,,,20,,,
torchinferno,few_shot,47,34,764.84,0.00,807.06,1,1.24,1,,,,,,,47,,,
torchinferno,few_shot,30,35,771.29,43.92,815.21,2,2.45,1,,,,,,,30,,,
torchinferno,few_shot,40,36,765.04,47.80,812.84,2,2.46,1,,,,,,,40,,,
torchinferno,few_shot,50,37,759.66,50.30,809.96,2,2.47,1,,,,,,,50,,,
torchinferno,few_shot,25,38,766.91,0.00,820.97,1,1.22,1,,,,,,,25,,,
