model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-12T03:06:19.421171

Build Times
provider,build_time_s
torchinferno,333.4
vllm,958.1
sglang,156.4

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,388.25,157.43,139.90,sglang
ttft_p99_ms,1166.88,920.15,5280.65,vllm
tpot_median_ms,452.29,56.16,74.55,vllm
tpot_p99_ms,1238.38,142.33,7298.72,vllm
e2e_median_ms,845.90,213.36,207.71,sglang
e2e_p99_ms,1719.72,961.85,12558.17,vllm
throughput_median_tps,1.61,7.06,5.93,vllm
total_output_tokens,1461,1466,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,655.19,194.60,212.23,vllm
ttft_p99_ms,1320.97,338.99,733.68,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,817.93,222.25,356.57,vllm
e2e_p99_ms,1503.36,424.39,839.22,vllm
throughput_median_tps,1.22,4.50,2.80,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,710.93,170.88,155.52,sglang
ttft_p99_ms,1435.55,328.42,772.46,vllm
tpot_median_ms,563.62,61.18,95.35,vllm
tpot_p99_ms,1108.35,190.31,671.46,vllm
e2e_median_ms,1296.82,223.92,249.78,vllm
e2e_p99_ms,2318.95,419.80,887.00,vllm
throughput_median_tps,1.10,6.24,5.35,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,1068.09,139.49,101.27,sglang
ttft_last_turn_ms,790.55,156.38,183.56,vllm
ttft_growth_ratio,0.74,1.12,1.81,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,424.74,58.13,75.79,vllm
ttft_p99_ms,1046.39,185.16,463.29,vllm
tpot_median_ms,354.29,27.48,54.99,vllm
tpot_p99_ms,598.78,132.34,163.57,vllm
e2e_median_ms,783.27,79.07,138.38,vllm
e2e_p99_ms,1481.55,213.23,520.22,vllm
throughput_median_tps,1.81,15.38,9.69,vllm
total_output_tokens,1473,1462,1466,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,580.87,70.45,68.68,sglang
ttft_p99_ms,2143.96,189.60,117.07,sglang
tpot_median_ms,33.66,15.01,21.86,vllm
tpot_p99_ms,85.06,20.14,26.67,vllm
e2e_median_ms,1905.54,612.85,830.63,vllm
e2e_p99_ms,3283.20,1017.31,1521.40,vllm
throughput_median_tps,20.23,58.86,43.08,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1165.77,0.00,1609.05,1,0.62,1
torchinferno,few_shot,1,1168.76,0.00,1609.50,1,0.62,1
torchinferno,few_shot,2,1158.66,0.00,1614.54,1,0.62,1
torchinferno,few_shot,3,1166.88,0.00,1613.59,1,0.62,1
torchinferno,few_shot,4,1172.99,0.00,1618.34,1,0.62,1
torchinferno,few_shot,5,1167.86,0.00,1616.45,1,0.62,1
torchinferno,few_shot,6,1145.10,0.00,1610.40,1,0.62,1
torchinferno,few_shot,7,1156.04,0.00,1608.31,1,0.62,1
torchinferno,few_shot,8,1157.04,0.00,1620.39,1,0.62,1
torchinferno,few_shot,9,1158.13,0.00,1623.00,1,0.62,1
torchinferno,few_shot,10,1148.70,0.00,1615.16,1,0.62,1
torchinferno,few_shot,11,1156.36,0.00,1625.59,1,0.62,1
torchinferno,few_shot,12,1149.34,0.00,1616.71,1,0.62,1
torchinferno,few_shot,13,1154.32,0.00,1626.87,1,0.61,1
torchinferno,few_shot,14,1154.95,0.00,1632.69,1,0.61,1
torchinferno,few_shot,15,1172.56,0.00,1636.20,1,0.61,1
torchinferno,few_shot,16,1160.14,0.00,1623.62,1,0.62,1
torchinferno,few_shot,17,1152.29,0.00,1621.76,1,0.62,1
torchinferno,few_shot,18,1156.01,0.00,1628.65,1,0.61,1
torchinferno,few_shot,19,1155.92,0.00,1627.76,1,0.61,1
torchinferno,few_shot,20,1154.67,486.88,1641.55,2,1.22,1
torchinferno,few_shot,21,1170.63,0.00,1644.60,1,0.61,1
torchinferno,few_shot,22,1161.39,487.12,1648.52,2,1.21,1
torchinferno,few_shot,23,1168.06,477.96,1646.02,2,1.22,1
torchinferno,few_shot,24,1162.43,0.00,1650.87,1,0.61,1
torchinferno,few_shot,25,1143.39,0.00,1635.66,1,0.61,1
torchinferno,few_shot,26,1161.31,0.00,1653.23,1,0.60,1
torchinferno,few_shot,27,1150.50,0.00,1637.82,1,0.61,1
torchinferno,few_shot,28,1167.11,487.01,1654.12,2,1.21,1
torchinferno,few_shot,29,1144.76,500.18,1644.94,2,1.22,1
torchinferno,few_shot,30,1142.70,501.87,1644.58,2,1.22,1
torchinferno,few_shot,31,1158.36,489.53,1647.89,2,1.21,1
torchinferno,few_shot,32,1162.99,494.20,1657.19,2,1.21,1
torchinferno,few_shot,33,1158.83,0.00,1659.95,1,0.60,1
torchinferno,few_shot,34,1154.88,505.84,1660.71,2,1.20,1
torchinferno,few_shot,35,1145.68,0.00,1669.10,1,0.60,1
torchinferno,few_shot,36,1168.87,516.56,1685.43,2,1.19,1
torchinferno,few_shot,37,1155.34,528.84,1684.18,2,1.19,1
torchinferno,few_shot,38,1172.43,515.31,1687.75,2,1.19,1
torchinferno,few_shot,39,1154.86,535.75,1690.61,2,1.18,1
torchinferno,few_shot,40,1152.70,0.00,1695.25,1,0.59,1
torchinferno,few_shot,41,1163.24,537.06,1700.31,2,1.18,1
torchinferno,few_shot,42,1145.34,551.76,1697.10,2,1.18,1
torchinferno,few_shot,43,1152.80,544.55,1697.34,2,1.18,1
torchinferno,few_shot,44,1151.04,548.42,1699.46,2,1.18,1
torchinferno,few_shot,45,1146.09,553.56,1699.65,2,1.18,1
