model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-24T20:03:55.425849

Build Times
provider,build_time_s
torchinferno,301.9
vllm,1236.9
sglang,201.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,347.44,159.25,140.08,sglang
ttft_p99_ms,2079.06,263.43,7938.97,vllm
tpot_median_ms,151.52,55.71,72.41,vllm
tpot_p99_ms,221.56,147.58,7314.27,vllm
e2e_median_ms,464.37,214.44,208.84,sglang
e2e_p99_ms,2261.71,332.31,15233.86,vllm
throughput_median_tps,2.86,6.92,5.70,vllm
total_output_tokens,1466,1457,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,263.46,194.45,200.54,vllm
ttft_p99_ms,1477.31,359.67,71044.11,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,338.17,231.95,341.64,vllm
e2e_p99_ms,1530.69,445.08,71127.60,vllm
throughput_median_tps,2.96,4.31,2.93,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,878.44,173.35,152.94,sglang
ttft_p99_ms,2387.28,315.49,804.10,vllm
tpot_median_ms,175.34,59.23,108.42,vllm
tpot_p99_ms,568.92,177.81,220.29,vllm
e2e_median_ms,989.23,225.75,254.19,vllm
e2e_p99_ms,2774.18,409.74,956.71,vllm
throughput_median_tps,1.38,6.30,5.17,vllm
total_output_tokens,1450,1450,1462,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,1096.68,144.80,109.91,sglang
ttft_last_turn_ms,663.79,169.13,171.05,vllm
ttft_growth_ratio,0.61,1.17,1.56,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,385.19,58.82,78.92,vllm
ttft_p99_ms,1291.79,123.61,488.51,vllm
tpot_median_ms,133.01,26.88,67.98,vllm
tpot_p99_ms,153.14,45.65,470.22,vllm
e2e_median_ms,488.84,80.10,157.85,vllm
e2e_p99_ms,1411.50,146.72,562.49,vllm
throughput_median_tps,2.89,15.53,8.93,vllm
total_output_tokens,1482,1468,1497,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,979.20,71.09,63.77,sglang
ttft_p99_ms,3653.73,210.56,108.18,sglang
tpot_median_ms,18.32,14.94,22.19,vllm
tpot_p99_ms,76.54,20.93,27.24,vllm
e2e_median_ms,1670.97,610.23,812.46,vllm
e2e_p99_ms,4911.35,1010.86,1559.66,vllm
throughput_median_tps,18.92,58.90,42.73,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1108.24,0.00,1426.06,1,0.70,1
torchinferno,few_shot,1,2062.62,0.00,2155.05,1,0.46,1
torchinferno,few_shot,2,2071.93,0.00,2158.59,1,0.46,1
torchinferno,few_shot,3,2073.72,0.00,2165.44,1,0.46,1
torchinferno,few_shot,4,2079.84,0.00,2160.40,1,0.46,1
torchinferno,few_shot,5,2077.15,0.00,2159.88,1,0.46,1
torchinferno,few_shot,6,2073.29,0.00,2163.79,1,0.46,1
torchinferno,few_shot,7,2072.32,0.00,2174.19,1,0.46,1
torchinferno,few_shot,8,2065.38,0.00,2174.67,1,0.46,1
torchinferno,few_shot,9,2086.66,0.00,2175.51,1,0.46,1
torchinferno,few_shot,10,2064.88,0.00,2170.47,1,0.46,1
torchinferno,few_shot,11,2064.90,0.00,2178.58,1,0.46,1
torchinferno,few_shot,12,2068.89,0.00,2170.93,1,0.46,1
torchinferno,few_shot,13,2078.00,0.00,2172.50,1,0.46,1
torchinferno,few_shot,14,2066.67,0.00,2179.20,1,0.46,1
torchinferno,few_shot,15,653.67,0.00,757.63,1,1.32,1
torchinferno,few_shot,16,2065.27,0.00,2182.99,1,0.46,1
torchinferno,few_shot,17,2069.65,0.00,2189.06,1,0.46,1
torchinferno,few_shot,18,2065.44,0.00,2185.71,1,0.46,1
torchinferno,few_shot,19,2072.44,0.00,2187.87,1,0.46,1
torchinferno,few_shot,20,2079.70,0.00,2192.13,1,0.46,1
torchinferno,few_shot,21,2082.97,0.00,2196.14,1,0.46,1
torchinferno,few_shot,22,2072.03,0.00,2193.74,1,0.46,1
torchinferno,few_shot,23,2061.85,0.00,2196.44,1,0.46,1
torchinferno,few_shot,24,2061.70,0.00,2195.36,1,0.46,1
torchinferno,few_shot,25,2064.99,0.00,2202.01,1,0.45,1
torchinferno,few_shot,26,2070.76,0.00,2202.00,1,0.45,1
torchinferno,few_shot,27,2063.88,0.00,2204.08,1,0.45,1
torchinferno,few_shot,28,2060.89,0.00,2204.05,1,0.45,1
torchinferno,few_shot,29,2079.47,0.00,2205.48,1,0.45,1
torchinferno,few_shot,30,2066.05,0.00,2210.21,1,0.45,1
torchinferno,few_shot,31,2069.22,0.00,2211.83,1,0.45,1
torchinferno,few_shot,32,2063.58,0.00,2223.54,1,0.45,1
torchinferno,few_shot,33,2072.05,158.06,2230.10,2,0.90,1
torchinferno,few_shot,34,2076.21,148.28,2224.50,2,0.90,1
torchinferno,few_shot,35,2073.77,156.28,2230.05,2,0.90,1
torchinferno,few_shot,36,2060.03,165.20,2225.23,2,0.90,1
torchinferno,few_shot,37,2069.77,159.62,2229.39,2,0.90,1
torchinferno,few_shot,38,2074.94,158.64,2233.58,2,0.90,1
torchinferno,few_shot,39,2082.80,152.95,2235.75,2,0.89,1
torchinferno,few_shot,40,2065.09,173.11,2238.20,2,0.89,1
torchinferno,few_shot,41,2065.44,169.67,2235.11,2,0.89,1
torchinferno,few_shot,42,2067.91,171.39,2239.30,2,0.89,1
torchinferno,few_shot,43,2062.44,177.55,2239.99,2,0.89,1
torchinferno,few_shot,44,2068.84,170.99,2239.83,2,0.89,1
torchinferno,few_shot,45,2074.73,165.34,2240.07,2,0.89,1
