model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-25T05:04:06.838217

Build Times
provider,build_time_s
torchinferno,322.0
vllm,1311.2
sglang,215.8

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,298.82,161.72,143.22,sglang
ttft_p99_ms,2196.59,495.10,7374.38,vllm
tpot_median_ms,155.90,64.34,74.96,vllm
tpot_p99_ms,228.93,171.71,7411.93,vllm
e2e_median_ms,416.50,217.96,214.59,sglang
e2e_p99_ms,2394.68,606.27,14757.87,vllm
throughput_median_tps,3.36,6.70,5.52,vllm
total_output_tokens,1461,1466,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,306.63,195.56,201.09,vllm
ttft_p99_ms,1549.99,458.21,71333.86,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,334.93,218.12,339.32,vllm
e2e_p99_ms,1587.90,486.68,71456.91,vllm
throughput_median_tps,2.99,4.58,2.95,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,850.79,172.98,164.79,sglang
ttft_p99_ms,2151.73,342.33,603.27,vllm
tpot_median_ms,181.54,56.16,99.18,vllm
tpot_p99_ms,528.61,193.88,231.08,vllm
e2e_median_ms,937.59,225.89,262.70,vllm
e2e_p99_ms,2388.55,426.14,665.59,vllm
throughput_median_tps,1.40,6.24,5.13,vllm
total_output_tokens,1450,1450,1460,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,991.87,139.72,111.46,sglang
ttft_last_turn_ms,623.72,177.17,198.79,vllm
ttft_growth_ratio,0.63,1.27,1.78,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,382.71,57.94,77.36,vllm
ttft_p99_ms,1022.30,113.62,483.28,vllm
tpot_median_ms,133.63,27.20,62.22,vllm
tpot_p99_ms,154.67,42.76,494.26,vllm
e2e_median_ms,486.58,78.67,150.61,vllm
e2e_p99_ms,1118.14,141.11,577.50,vllm
throughput_median_tps,2.98,15.74,9.48,vllm
total_output_tokens,1469,1460,1457,torchinferno
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,849.28,71.76,68.28,sglang
ttft_p99_ms,2504.72,123.50,108.40,sglang
tpot_median_ms,15.92,15.02,22.13,vllm
tpot_p99_ms,70.80,19.62,26.83,vllm
e2e_median_ms,1558.99,607.45,805.89,vllm
e2e_p99_ms,3104.95,1010.75,1530.70,vllm
throughput_median_tps,21.48,58.89,42.70,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,968.06,340.64,1308.71,2,1.53,1
torchinferno,few_shot,1,2184.34,0.00,2269.38,1,0.44,1
torchinferno,few_shot,2,2184.13,0.00,2281.61,1,0.44,1
torchinferno,few_shot,3,2190.37,0.00,2280.86,1,0.44,1
torchinferno,few_shot,4,2193.50,0.00,2286.30,1,0.44,1
torchinferno,few_shot,5,2187.91,0.00,2284.94,1,0.44,1
torchinferno,few_shot,6,2180.78,0.00,2288.89,1,0.44,1
torchinferno,few_shot,7,2205.74,0.00,2295.24,1,0.44,1
torchinferno,few_shot,8,2181.79,0.00,2292.56,1,0.44,1
torchinferno,few_shot,9,2191.84,0.00,2291.18,1,0.44,1
torchinferno,few_shot,10,2196.53,0.00,2297.82,1,0.44,1
torchinferno,few_shot,11,2189.06,0.00,2303.85,1,0.43,1
torchinferno,few_shot,12,886.70,0.00,996.71,1,1.00,1
torchinferno,few_shot,13,2182.63,0.00,2304.88,1,0.43,1
torchinferno,few_shot,14,2191.98,0.00,2301.09,1,0.43,1
torchinferno,few_shot,15,2190.66,0.00,2302.91,1,0.43,1
torchinferno,few_shot,16,2196.59,0.00,2306.92,1,0.43,1
torchinferno,few_shot,17,2196.46,0.00,2304.93,1,0.43,1
torchinferno,few_shot,18,2194.76,0.00,2305.63,1,0.43,1
torchinferno,few_shot,19,2188.81,0.00,2311.85,1,0.43,1
torchinferno,few_shot,20,2183.95,0.00,2313.08,1,0.43,1
torchinferno,few_shot,21,2188.57,0.00,2316.57,1,0.43,1
torchinferno,few_shot,22,2185.25,0.00,2317.90,1,0.43,1
torchinferno,few_shot,23,2193.38,0.00,2322.32,1,0.43,1
torchinferno,few_shot,24,2205.74,0.00,2330.72,1,0.43,1
torchinferno,few_shot,25,2184.05,0.00,2328.93,1,0.43,1
torchinferno,few_shot,26,2190.24,0.00,2324.08,1,0.43,1
torchinferno,few_shot,27,2189.63,0.00,2335.26,1,0.43,1
torchinferno,few_shot,28,2195.28,0.00,2337.04,1,0.43,1
torchinferno,few_shot,29,2195.88,0.00,2330.40,1,0.43,1
torchinferno,few_shot,30,2183.98,0.00,2331.46,1,0.43,1
torchinferno,few_shot,31,2186.79,0.00,2332.54,1,0.43,1
torchinferno,few_shot,32,2190.20,0.00,2344.99,1,0.43,1
torchinferno,few_shot,33,2193.97,153.67,2347.64,2,0.85,1
torchinferno,few_shot,34,2194.35,161.37,2355.73,2,0.85,1
torchinferno,few_shot,35,2184.50,162.45,2346.96,2,0.85,1
torchinferno,few_shot,36,2194.62,160.32,2354.93,2,0.85,1
torchinferno,few_shot,37,2199.46,156.17,2355.63,2,0.85,1
torchinferno,few_shot,38,2178.32,175.93,2354.24,2,0.85,1
torchinferno,few_shot,39,2179.12,178.02,2357.14,2,0.85,1
torchinferno,few_shot,40,2189.82,174.16,2363.98,2,0.85,1
torchinferno,few_shot,41,2198.88,165.52,2364.41,2,0.85,1
torchinferno,few_shot,42,2185.40,0.00,2370.66,1,0.42,1
torchinferno,few_shot,43,2183.94,180.08,2364.02,2,0.85,1
torchinferno,few_shot,44,2179.77,184.73,2364.50,2,0.85,1
torchinferno,few_shot,45,2196.93,171.60,2368.53,2,0.84,1
torchinferno,few_shot,46,2185.89,180.49,2366.38,2,0.85,1
torchinferno,few_shot,47,2190.85,177.17,2368.02,2,0.84,1
torchinferno,few_shot,48,2189.45,184.13,2373.59,2,0.84,1
torchinferno,few_shot,49,2193.15,189.80,2382.95,2,0.84,1
torchinferno,few_shot,50,2200.80,182.28,2383.08,2,0.84,1
torchinferno,few_shot,51,2198.94,185.50,2384.44,2,0.84,1
torchinferno,few_shot,52,2206.50,188.03,2394.53,2,0.84,1
