model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-17T16:02:09.831683

Build Times
provider,build_time_s
torchinferno,90.8
vllm,1212.3
sglang,177.3

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,285.57,171.09,147.11,sglang
ttft_p99_ms,2127.72,912.42,6546.08,vllm
tpot_median_ms,161.33,60.37,78.03,vllm
tpot_p99_ms,227.06,166.52,7317.79,vllm
e2e_median_ms,387.78,228.39,217.74,sglang
e2e_p99_ms,2328.57,969.42,13833.37,vllm
throughput_median_tps,3.87,6.51,5.39,vllm
total_output_tokens,1461,1465,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,289.09,174.84,220.25,vllm
ttft_p99_ms,2327.67,515.08,69785.77,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,312.81,208.30,359.19,vllm
e2e_p99_ms,2366.73,603.37,69868.07,vllm
throughput_median_tps,3.20,4.80,2.78,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,1133.43,187.64,169.15,sglang
ttft_p99_ms,3011.89,406.06,819.15,vllm
tpot_median_ms,120.66,59.57,115.08,vllm
tpot_p99_ms,797.52,224.96,241.46,vllm
e2e_median_ms,1202.18,245.72,280.40,vllm
e2e_p99_ms,3267.23,510.12,851.63,vllm
throughput_median_tps,1.09,5.60,4.83,vllm
total_output_tokens,1460,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,1455.78,154.22,108.35,sglang
ttft_last_turn_ms,936.44,168.99,204.79,vllm
ttft_growth_ratio,0.64,1.10,1.89,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,402.61,61.73,79.15,vllm
ttft_p99_ms,1404.95,87.25,737.14,vllm
tpot_median_ms,136.59,28.22,49.76,vllm
tpot_p99_ms,179.01,38.85,174.97,vllm
e2e_median_ms,516.63,82.97,138.96,vllm
e2e_p99_ms,1535.61,120.66,878.15,vllm
throughput_median_tps,2.47,15.04,9.48,vllm
total_output_tokens,1456,1471,1473,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,968.70,90.00,76.72,sglang
ttft_p99_ms,3025.00,254.59,759.67,vllm
tpot_median_ms,15.66,14.96,21.71,vllm
tpot_p99_ms,35.53,19.88,40.82,vllm
e2e_median_ms,1644.99,633.00,854.75,vllm
e2e_p99_ms,3946.92,1013.69,1549.73,vllm
throughput_median_tps,21.70,57.29,42.07,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,584.13,0.00,1060.05,1,0.94,1
torchinferno,few_shot,1,2120.79,0.00,2210.54,1,0.45,1
torchinferno,few_shot,2,2113.76,0.00,2192.56,1,0.46,1
torchinferno,few_shot,3,2121.54,0.00,2217.60,1,0.45,1
torchinferno,few_shot,4,2109.69,0.00,2203.11,1,0.45,1
torchinferno,few_shot,5,2127.69,0.00,2221.88,1,0.45,1
torchinferno,few_shot,6,2129.11,0.00,2223.33,1,0.45,1
torchinferno,few_shot,7,2118.43,0.00,2225.68,1,0.45,1
torchinferno,few_shot,8,2114.00,0.00,2209.71,1,0.45,1
torchinferno,few_shot,9,2119.10,0.00,2227.69,1,0.45,1
torchinferno,few_shot,10,2127.72,0.00,2229.56,1,0.45,1
torchinferno,few_shot,11,2120.80,0.00,2223.64,1,0.45,1
torchinferno,few_shot,12,1072.07,0.00,1176.21,1,0.85,1
torchinferno,few_shot,13,2127.96,0.00,2234.28,1,0.45,1
torchinferno,few_shot,14,2128.09,0.00,2226.14,1,0.45,1
torchinferno,few_shot,15,2125.38,0.00,2226.48,1,0.45,1
torchinferno,few_shot,16,2105.89,0.00,2221.80,1,0.45,1
torchinferno,few_shot,17,2102.92,0.00,2217.53,1,0.45,1
torchinferno,few_shot,18,2115.74,0.00,2226.26,1,0.45,1
torchinferno,few_shot,19,2111.89,0.00,2235.00,1,0.45,1
torchinferno,few_shot,20,2140.77,0.00,2250.16,1,0.44,1
torchinferno,few_shot,21,2105.29,0.00,2228.55,1,0.45,1
torchinferno,few_shot,22,2111.29,0.00,2230.07,1,0.45,1
torchinferno,few_shot,23,2104.55,0.00,2235.62,1,0.45,1
torchinferno,few_shot,24,2110.71,0.00,2241.83,1,0.45,1
torchinferno,few_shot,25,2102.18,0.00,2232.92,1,0.45,1
torchinferno,few_shot,26,2118.63,0.00,2241.14,1,0.45,1
torchinferno,few_shot,27,2125.47,0.00,2249.04,1,0.44,1
torchinferno,few_shot,28,2112.03,0.00,2242.87,1,0.45,1
torchinferno,few_shot,29,2102.76,0.00,2239.31,1,0.45,1
torchinferno,few_shot,30,2115.11,0.00,2240.79,1,0.45,1
torchinferno,few_shot,31,2132.81,0.00,2263.74,1,0.44,1
torchinferno,few_shot,32,2113.18,0.00,2262.84,1,0.44,1
torchinferno,few_shot,33,2124.18,181.02,2305.20,2,0.87,1
torchinferno,few_shot,34,2119.67,188.92,2308.59,2,0.87,1
torchinferno,few_shot,35,2135.42,177.28,2312.70,2,0.86,1
torchinferno,few_shot,36,2121.43,187.94,2309.37,2,0.87,1
torchinferno,few_shot,37,2117.52,195.71,2313.23,2,0.86,1
torchinferno,few_shot,38,2123.39,192.16,2315.55,2,0.86,1
torchinferno,few_shot,39,2118.08,184.04,2302.12,2,0.87,1
torchinferno,few_shot,40,2126.94,199.92,2326.85,2,0.86,1
torchinferno,few_shot,41,2104.52,201.58,2306.11,2,0.87,1
torchinferno,few_shot,42,2122.94,202.13,2325.06,2,0.86,1
torchinferno,few_shot,43,2109.02,193.23,2302.25,2,0.87,1
torchinferno,few_shot,44,2134.26,190.37,2324.62,2,0.86,1
torchinferno,few_shot,45,2106.18,202.40,2308.58,2,0.87,1
torchinferno,few_shot,46,2109.14,210.66,2319.80,2,0.86,1
torchinferno,few_shot,47,2116.57,194.23,2310.80,2,0.87,1
torchinferno,few_shot,48,2122.60,208.64,2331.24,2,0.86,1
torchinferno,few_shot,49,2118.17,199.15,2317.33,2,0.86,1
torchinferno,few_shot,50,2110.35,200.62,2310.97,2,0.87,1
torchinferno,few_shot,51,2100.69,216.32,2317.01,2,0.86,1
torchinferno,few_shot,52,2117.04,211.11,2328.15,2,0.86,1
torchinferno,few_shot,53,2105.57,211.24,2316.81,2,0.86,1
torchinferno,few_shot,54,2111.07,210.68,2321.76,2,0.86,1
torchinferno,few_shot,55,2103.30,217.82,2321.12,2,0.86,1
torchinferno,few_shot,56,2128.53,206.83,2335.36,2,0.86,1
torchinferno,few_shot,57,2124.46,218.54,2343.00,2,0.85,1
torchinferno,few_shot,58,2121.10,229.67,2350.77,2,0.85,1
torchinferno,few_shot,59,2128.19,218.28,2346.47,2,0.85,1
torchinferno,few_shot,60,2111.25,228.62,2339.87,2,0.85,1
torchinferno,few_shot,61,2109.22,220.44,2329.66,2,0.86,1
torchinferno,few_shot,62,2101.51,227.06,2328.57,2,0.86,1
torchinferno,few_shot,63,2116.71,226.57,2343.28,2,0.85,1
torchinferno,few_shot,64,2117.46,239.21,2356.67,2,0.85,1
torchinferno,few_shot,65,194.56,0.00,262.34,1,3.81,1
torchinferno,few_shot,66,195.08,0.00,256.39,1,3.90,1
torchinferno,few_shot,67,156.14,0.00,220.94,1,4.53,1
torchinferno,few_shot,68,194.11,0.00,266.00,1,3.76,1
torchinferno,few_shot,69,162.82,0.00,236.34,1,4.23,1
torchinferno,few_shot,70,145.29,0.00,223.49,1,4.47,1
torchinferno,few_shot,71,165.03,0.00,245.82,1,4.07,1
torchinferno,few_shot,72,180.81,0.00,258.54,1,3.87,1
torchinferno,few_shot,73,172.86,0.00,256.88,1,3.89,1
torchinferno,few_shot,74,183.86,0.00,267.97,1,3.73,1
torchinferno,few_shot,75,212.59,0.00,293.60,1,3.41,1
torchinferno,few_shot,76,166.67,0.00,250.50,1,3.99,1
torchinferno,few_shot,77,167.52,0.00,258.12,1,3.87,1
