model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-23T15:03:41.020213

Build Times
provider,build_time_s
torchinferno,336.1
vllm,1287.8
sglang,208.9

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,299.92,158.09,137.81,sglang
ttft_p99_ms,2031.22,1008.71,5402.53,vllm
tpot_median_ms,154.72,58.64,77.72,vllm
tpot_p99_ms,231.98,134.11,7310.01,vllm
e2e_median_ms,408.59,215.11,208.00,sglang
e2e_p99_ms,2222.00,1045.76,12677.57,vllm
throughput_median_tps,3.63,7.22,5.77,vllm
total_output_tokens,1461,1461,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,286.71,199.70,207.22,vllm
ttft_p99_ms,1630.33,465.80,71507.09,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,310.77,224.94,342.66,vllm
e2e_p99_ms,1665.82,509.83,71612.67,vllm
throughput_median_tps,3.22,4.45,2.92,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,800.14,173.48,154.09,sglang
ttft_p99_ms,2353.29,313.21,787.56,vllm
tpot_median_ms,101.96,58.29,107.99,vllm
tpot_p99_ms,420.14,176.45,215.69,vllm
e2e_median_ms,887.01,223.29,253.37,vllm
e2e_p99_ms,2583.07,414.97,915.47,vllm
throughput_median_tps,1.53,6.33,5.16,vllm
total_output_tokens,1462,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,1298.44,141.87,116.57,sglang
ttft_last_turn_ms,517.11,169.41,167.26,sglang
ttft_growth_ratio,0.40,1.19,1.43,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,398.43,58.43,76.05,vllm
ttft_p99_ms,959.68,117.79,757.54,vllm
tpot_median_ms,130.52,26.88,65.08,vllm
tpot_p99_ms,154.18,101.21,166.75,vllm
e2e_median_ms,497.64,79.72,151.83,vllm
e2e_p99_ms,1034.36,173.01,791.09,vllm
throughput_median_tps,2.65,15.49,9.39,vllm
total_output_tokens,1483,1473,1480,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,821.67,69.22,63.84,sglang
ttft_p99_ms,2647.26,118.02,109.74,sglang
tpot_median_ms,16.01,15.09,22.44,vllm
tpot_p99_ms,65.27,21.05,26.83,vllm
e2e_median_ms,1539.32,600.24,828.62,vllm
e2e_p99_ms,3311.50,1022.69,1588.49,vllm
throughput_median_tps,23.16,59.07,42.33,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1065.75,266.99,1332.74,2,1.50,1
torchinferno,few_shot,1,2027.81,0.00,2108.51,1,0.47,1
torchinferno,few_shot,2,2026.62,0.00,2113.95,1,0.47,1
torchinferno,few_shot,3,2022.22,0.00,2116.14,1,0.47,1
torchinferno,few_shot,4,2019.24,0.00,2115.98,1,0.47,1
torchinferno,few_shot,5,2027.80,0.00,2116.72,1,0.47,1
torchinferno,few_shot,6,2032.38,0.00,2125.54,1,0.47,1
torchinferno,few_shot,7,2022.62,0.00,2119.18,1,0.47,1
torchinferno,few_shot,8,2021.56,0.00,2126.60,1,0.47,1
torchinferno,few_shot,9,2030.62,0.00,2124.45,1,0.47,1
torchinferno,few_shot,10,2031.17,0.00,2123.50,1,0.47,1
torchinferno,few_shot,11,2022.64,0.00,2136.03,1,0.47,1
torchinferno,few_shot,12,2020.48,0.00,2129.24,1,0.47,1
torchinferno,few_shot,13,2038.55,0.00,2134.99,1,0.47,1
torchinferno,few_shot,14,2019.03,0.00,2130.01,1,0.47,1
torchinferno,few_shot,15,2029.21,0.00,2132.09,1,0.47,1
torchinferno,few_shot,16,2032.11,0.00,2137.46,1,0.47,1
torchinferno,few_shot,17,2020.68,0.00,2143.47,1,0.47,1
torchinferno,few_shot,18,2022.03,0.00,2137.38,1,0.47,1
torchinferno,few_shot,19,2023.65,0.00,2145.04,1,0.47,1
torchinferno,few_shot,20,2034.28,0.00,2144.41,1,0.47,1
torchinferno,few_shot,21,2026.33,0.00,2141.77,1,0.47,1
torchinferno,few_shot,22,704.82,0.00,820.84,1,1.22,1
torchinferno,few_shot,23,2027.41,0.00,2152.71,1,0.46,1
torchinferno,few_shot,24,2016.56,0.00,2149.74,1,0.47,1
torchinferno,few_shot,25,2031.22,0.00,2150.31,1,0.47,1
torchinferno,few_shot,26,2021.31,0.00,2160.85,1,0.46,1
torchinferno,few_shot,27,2029.27,0.00,2157.49,1,0.46,1
torchinferno,few_shot,28,2026.01,0.00,2160.04,1,0.46,1
torchinferno,few_shot,29,2034.39,0.00,2159.08,1,0.46,1
torchinferno,few_shot,30,2017.67,0.00,2158.80,1,0.46,1
torchinferno,few_shot,31,2021.20,0.00,2164.18,1,0.46,1
torchinferno,few_shot,32,2017.11,0.00,2168.68,1,0.46,1
torchinferno,few_shot,33,2014.58,0.00,2168.00,1,0.46,1
torchinferno,few_shot,34,2035.36,154.87,2190.23,2,0.91,1
torchinferno,few_shot,35,2018.41,169.79,2188.20,2,0.91,1
torchinferno,few_shot,36,2033.65,155.10,2188.75,2,0.91,1
torchinferno,few_shot,37,2029.39,164.79,2194.17,2,0.91,1
torchinferno,few_shot,38,2029.29,165.11,2194.41,2,0.91,1
torchinferno,few_shot,39,2017.14,177.66,2194.80,2,0.91,1
torchinferno,few_shot,40,2019.50,178.69,2198.19,2,0.91,1
torchinferno,few_shot,41,2029.78,164.99,2194.76,2,0.91,1
torchinferno,few_shot,42,2017.22,178.45,2195.67,2,0.91,1
torchinferno,few_shot,43,2027.35,170.90,2198.25,2,0.91,1
torchinferno,few_shot,44,2020.58,179.08,2199.66,2,0.91,1
torchinferno,few_shot,45,2027.15,172.94,2200.09,2,0.91,1
