model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-13T04:01:34.885493

Build Times
provider,build_time_s
torchinferno,90.7
vllm,1191.3
sglang,178.1

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,430.07,170.24,143.84,sglang
ttft_p99_ms,2786.68,931.49,4215.77,vllm
tpot_median_ms,510.07,61.97,81.16,vllm
tpot_p99_ms,840.54,154.60,7416.61,vllm
e2e_median_ms,868.38,228.81,217.91,sglang
e2e_p99_ms,3607.34,973.66,11602.63,vllm
throughput_median_tps,1.61,6.55,5.42,vllm
total_output_tokens,1466,1466,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,769.15,189.91,214.55,vllm
ttft_p99_ms,1030.21,525.88,70410.69,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,801.51,216.13,360.61,vllm
e2e_p99_ms,1061.97,547.38,70554.24,vllm
throughput_median_tps,1.25,4.63,2.77,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,1297.44,188.25,167.26,sglang
ttft_p99_ms,3725.06,382.39,833.46,vllm
tpot_median_ms,227.56,57.09,110.42,vllm
tpot_p99_ms,1277.83,208.01,238.15,vllm
e2e_median_ms,1476.51,244.04,264.88,vllm
e2e_p99_ms,4066.15,440.38,1007.61,vllm
throughput_median_tps,0.86,5.84,5.01,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,1763.76,154.67,156.14,vllm
ttft_last_turn_ms,1124.71,176.36,173.36,sglang
ttft_growth_ratio,0.64,1.14,1.11,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,631.04,61.73,78.44,vllm
ttft_p99_ms,1268.48,182.16,765.02,vllm
tpot_median_ms,467.47,28.07,53.40,vllm
tpot_p99_ms,604.48,43.31,795.26,vllm
e2e_median_ms,992.42,83.24,144.41,vllm
e2e_p99_ms,1735.14,206.33,869.95,vllm
throughput_median_tps,1.50,14.94,9.13,vllm
total_output_tokens,1470,1478,1480,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,1052.99,73.92,79.09,vllm
ttft_p99_ms,2831.37,263.92,660.78,vllm
tpot_median_ms,32.93,14.94,21.90,vllm
tpot_p99_ms,77.23,20.82,36.50,vllm
e2e_median_ms,2203.68,608.34,826.57,vllm
e2e_p99_ms,4356.97,1138.31,1754.83,vllm
throughput_median_tps,15.08,58.22,42.11,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1040.97,398.47,1439.45,2,1.39,1
torchinferno,few_shot,1,2776.86,0.00,3354.00,1,0.30,1
torchinferno,few_shot,2,2780.98,0.00,3369.31,1,0.30,1
torchinferno,few_shot,3,2779.28,0.00,3366.86,1,0.30,1
torchinferno,few_shot,4,2781.11,0.00,3383.19,1,0.30,1
torchinferno,few_shot,5,2779.68,0.00,3383.34,1,0.30,1
torchinferno,few_shot,6,2776.72,0.00,3373.93,1,0.30,1
torchinferno,few_shot,7,2775.27,0.00,3366.21,1,0.30,1
torchinferno,few_shot,8,2784.38,0.00,3391.22,1,0.29,1
torchinferno,few_shot,9,2778.54,0.00,3389.19,1,0.30,1
torchinferno,few_shot,10,2789.58,0.00,3383.18,1,0.30,1
torchinferno,few_shot,11,2787.99,0.00,3382.60,1,0.30,1
torchinferno,few_shot,12,2798.10,0.00,3399.30,1,0.29,1
torchinferno,few_shot,13,2783.05,0.00,3399.10,1,0.29,1
torchinferno,few_shot,14,2780.76,0.00,3399.01,1,0.29,1
torchinferno,few_shot,15,2779.83,0.00,3387.20,1,0.30,1
torchinferno,few_shot,16,2774.89,0.00,3392.96,1,0.29,1
torchinferno,few_shot,17,2774.28,0.00,3393.16,1,0.29,1
torchinferno,few_shot,18,2783.41,0.00,3397.37,1,0.29,1
torchinferno,few_shot,19,2773.46,0.00,3396.29,1,0.29,1
torchinferno,few_shot,20,2782.80,0.00,3398.15,1,0.29,1
torchinferno,few_shot,21,2787.11,0.00,3415.05,1,0.29,1
torchinferno,few_shot,22,2776.59,0.00,3394.35,1,0.29,1
torchinferno,few_shot,23,2782.55,0.00,3402.24,1,0.29,1
torchinferno,few_shot,24,2774.56,0.00,3402.87,1,0.29,1
torchinferno,few_shot,25,2776.49,0.00,3407.35,1,0.29,1
torchinferno,few_shot,26,2784.99,0.00,3423.77,1,0.29,1
torchinferno,few_shot,27,1361.10,0.00,1987.83,1,0.50,1
torchinferno,few_shot,28,2786.68,0.00,3410.79,1,0.29,1
torchinferno,few_shot,29,2791.31,0.00,3417.12,1,0.29,1
torchinferno,few_shot,30,2781.84,0.00,3411.43,1,0.29,1
torchinferno,few_shot,31,2780.68,0.00,3433.31,1,0.29,1
torchinferno,few_shot,32,2770.03,0.00,3415.95,1,0.29,1
torchinferno,few_shot,33,2775.28,0.00,3424.13,1,0.29,1
torchinferno,few_shot,34,2780.83,800.70,3581.52,2,0.56,1
torchinferno,few_shot,35,2789.75,799.99,3589.74,2,0.56,1
torchinferno,few_shot,36,2770.54,802.76,3573.31,2,0.56,1
torchinferno,few_shot,37,2776.82,803.27,3580.09,2,0.56,1
torchinferno,few_shot,38,2785.27,806.10,3591.38,2,0.56,1
torchinferno,few_shot,39,2787.18,799.21,3586.40,2,0.56,1
torchinferno,few_shot,40,2780.23,813.53,3593.76,2,0.56,1
torchinferno,few_shot,41,2797.42,799.03,3596.45,2,0.56,1
torchinferno,few_shot,42,2781.85,802.54,3584.38,2,0.56,1
torchinferno,few_shot,43,2783.58,819.80,3603.38,2,0.56,1
torchinferno,few_shot,44,2785.96,813.81,3599.77,2,0.56,1
torchinferno,few_shot,45,2785.81,803.32,3589.13,2,0.56,1
torchinferno,few_shot,46,2770.48,813.57,3584.05,2,0.56,1
torchinferno,few_shot,47,2779.90,818.30,3598.20,2,0.56,1
torchinferno,few_shot,48,2772.61,824.78,3597.39,2,0.56,1
torchinferno,few_shot,49,2780.80,817.25,3598.05,2,0.56,1
torchinferno,few_shot,50,2785.30,809.45,3594.75,2,0.56,1
torchinferno,few_shot,51,2785.30,818.70,3604.00,2,0.55,1
torchinferno,few_shot,52,2781.42,815.41,3596.82,2,0.56,1
torchinferno,few_shot,53,2775.28,825.06,3600.34,2,0.56,1
torchinferno,few_shot,54,2773.56,835.39,3608.95,2,0.55,1
torchinferno,few_shot,55,2783.00,824.34,3607.34,2,0.55,1
torchinferno,few_shot,56,2774.52,836.15,3610.67,2,0.55,1
torchinferno,few_shot,57,2765.91,835.05,3600.96,2,0.56,1
torchinferno,few_shot,58,2786.58,821.23,3607.81,2,0.55,1
torchinferno,few_shot,59,2802.32,830.26,3632.58,2,0.55,1
torchinferno,few_shot,60,2769.99,840.54,3610.53,2,0.55,1
torchinferno,few_shot,61,2764.64,844.97,3609.61,2,0.55,1
torchinferno,few_shot,62,2772.29,847.55,3619.84,2,0.55,1
torchinferno,few_shot,63,2782.56,851.88,3634.43,2,0.55,1
torchinferno,few_shot,64,2779.01,849.25,3628.26,2,0.55,1
torchinferno,few_shot,65,317.63,0.00,799.85,1,1.25,1
torchinferno,few_shot,66,337.38,0.00,820.00,1,1.22,1
torchinferno,few_shot,67,342.99,0.00,825.17,1,1.21,1
