model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-03T21:07:25.434160

Build Times
provider,build_time_s
torchinferno,400.9
vllm,1494.3
sglang,230.3

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,164.69,148.68,sglang
ttft_p99_ms,,869.46,6163.17,vllm
tpot_median_ms,,59.60,69.42,vllm
tpot_p99_ms,,152.13,475.46,vllm
e2e_median_ms,,225.52,216.78,sglang
e2e_p99_ms,,930.89,6611.23,vllm
throughput_median_tps,,6.58,5.51,vllm
total_output_tokens,,1463,1461,vllm
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,195.92,204.98,vllm
ttft_p99_ms,,279.31,71245.91,vllm
tpot_median_ms,,0.00,0.00,vllm
tpot_p99_ms,,0.00,0.00,vllm
e2e_median_ms,,247.92,334.38,vllm
e2e_p99_ms,,366.01,71391.85,vllm
throughput_median_tps,,4.03,2.99,vllm
total_output_tokens,,1000,1000,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm
unique_final_answers,,1,1,vllm

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,184.54,166.34,sglang
ttft_p99_ms,,375.93,688.65,vllm
tpot_median_ms,,52.30,95.70,vllm
tpot_p99_ms,,213.52,232.63,vllm
e2e_median_ms,,243.43,264.91,vllm
e2e_p99_ms,,451.09,724.78,vllm
throughput_median_tps,,5.70,5.15,vllm
total_output_tokens,,1450,1450,vllm
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,sglang
ttft_first_turn_ms,,141.38,112.22,sglang
ttft_last_turn_ms,,178.10,195.87,vllm
ttft_growth_ratio,,1.26,1.75,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,63.70,76.06,vllm
ttft_p99_ms,,2189.09,600.28,sglang
tpot_median_ms,,28.96,67.88,vllm
tpot_p99_ms,,1893.55,596.00,sglang
e2e_median_ms,,86.35,154.86,vllm
e2e_p99_ms,,2229.81,680.82,sglang
throughput_median_tps,,14.03,9.26,vllm
total_output_tokens,,1467,1461,vllm
num_requests,,992,992,
correctness_rate,,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,73.83,76.13,vllm
ttft_p99_ms,,178.91,173.62,sglang
tpot_median_ms,,14.88,23.95,vllm
tpot_p99_ms,,20.80,28.68,vllm
e2e_median_ms,,615.62,894.98,vllm
e2e_p99_ms,,1007.90,1695.66,vllm
throughput_median_tps,,58.80,39.10,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
vllm,few_shot,0,722.47,0.00,723.95,1,1.38,1
vllm,few_shot,1,726.21,0.00,728.47,1,1.37,1
vllm,few_shot,2,728.29,0.00,734.76,1,1.36,1
vllm,few_shot,3,728.82,0.00,731.49,1,1.37,1
vllm,few_shot,4,736.91,0.00,739.28,1,1.35,1
vllm,few_shot,5,736.01,0.00,744.49,1,1.34,1
vllm,few_shot,6,760.17,0.00,776.55,1,1.29,1
vllm,few_shot,7,757.42,0.00,774.56,1,1.29,1
vllm,few_shot,8,761.57,35.79,797.35,2,2.51,1
vllm,few_shot,9,762.38,39.09,801.47,2,2.50,1
vllm,few_shot,10,772.73,0.00,799.57,1,1.25,1
vllm,few_shot,11,766.35,0.00,795.86,1,1.26,1
vllm,few_shot,12,770.47,0.00,800.30,1,1.25,1
vllm,few_shot,13,775.85,0.00,806.34,1,1.24,1
vllm,few_shot,14,796.35,0.00,822.79,1,1.22,1
vllm,few_shot,15,767.07,54.02,821.09,2,2.44,1
vllm,few_shot,16,785.11,0.00,820.10,1,1.22,1
vllm,few_shot,17,786.83,0.00,823.28,1,1.21,1
vllm,few_shot,18,797.50,0.00,829.72,1,1.21,1
vllm,few_shot,19,768.18,59.89,828.07,2,2.42,1
vllm,few_shot,20,769.22,61.72,830.94,2,2.41,1
vllm,few_shot,21,789.00,92.11,881.11,2,2.27,1
vllm,few_shot,22,809.93,0.00,875.02,1,1.14,1
vllm,few_shot,23,810.89,0.00,882.41,1,1.13,1
vllm,few_shot,24,799.01,0.00,869.30,1,1.15,1
vllm,few_shot,25,789.67,95.74,885.40,2,2.26,1
vllm,few_shot,26,808.39,0.00,872.05,1,1.15,1
vllm,few_shot,27,799.97,0.00,874.58,1,1.14,1
vllm,few_shot,28,794.23,100.85,895.08,2,2.23,1
vllm,few_shot,29,787.90,106.25,894.16,2,2.24,1
vllm,few_shot,30,871.04,0.00,879.36,1,1.14,1
vllm,few_shot,31,814.02,0.00,882.27,1,1.13,1
vllm,few_shot,32,806.60,79.15,885.75,2,2.26,1
vllm,few_shot,33,881.11,0.00,881.41,1,1.13,1
vllm,few_shot,34,798.99,87.55,886.54,2,2.26,1
vllm,few_shot,35,882.99,0.00,887.56,1,1.13,1
vllm,few_shot,36,824.82,80.66,905.48,2,2.21,1
vllm,few_shot,37,171.03,0.00,180.12,1,5.55,1
vllm,few_shot,38,106.92,0.00,140.01,1,7.14,1
vllm,few_shot,39,800.68,0.00,898.23,1,1.11,1
vllm,few_shot,40,806.75,0.00,898.66,1,1.11,1
vllm,few_shot,41,862.03,32.18,894.21,2,2.24,1
vllm,few_shot,42,855.71,0.00,893.61,1,1.12,1
vllm,few_shot,43,815.59,89.51,905.10,2,2.21,1
vllm,few_shot,44,857.02,41.59,898.61,2,2.23,1
vllm,few_shot,45,138.74,0.00,180.49,1,5.54,1
vllm,few_shot,46,799.95,107.31,907.26,2,2.20,1
vllm,few_shot,47,855.10,46.79,901.89,2,2.22,1
