model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-02T11:01:53.975799

Build Times
provider,build_time_s
torchinferno,370.1
vllm,1360.3
sglang,227.0

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,232.23,163.46,141.30,sglang
ttft_p99_ms,1975.19,951.44,7594.52,vllm
tpot_median_ms,44.97,56.16,74.23,torchinferno
tpot_p99_ms,151.97,139.85,406.48,vllm
e2e_median_ms,271.19,214.95,212.02,sglang
e2e_p99_ms,2014.55,1007.32,7971.78,vllm
throughput_median_tps,5.22,6.73,5.78,vllm
total_output_tokens,1461,1466,1460,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,1023.34,197.32,205.43,vllm
ttft_p99_ms,1518.22,263.86,72975.63,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,1121.66,257.07,346.46,vllm
e2e_p99_ms,1611.51,373.32,73051.82,vllm
throughput_median_tps,0.89,3.89,2.89,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,2308.44,180.36,163.58,sglang
ttft_p99_ms,5127.18,349.48,627.66,vllm
tpot_median_ms,397.84,60.75,98.59,vllm
tpot_p99_ms,1451.67,190.97,232.64,vllm
e2e_median_ms,2782.11,238.49,266.63,vllm
e2e_p99_ms,5212.39,448.32,681.22,vllm
throughput_median_tps,0.46,5.90,5.10,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,1423.21,134.72,108.79,sglang
ttft_last_turn_ms,3625.40,179.62,189.60,vllm
ttft_growth_ratio,2.55,1.33,1.74,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,771.72,58.79,79.54,vllm
ttft_p99_ms,1142.39,144.14,874.82,vllm
tpot_median_ms,28.09,27.24,47.68,vllm
tpot_p99_ms,94.81,40.25,139.57,vllm
e2e_median_ms,799.26,79.24,139.59,vllm
e2e_p99_ms,1168.60,164.97,923.39,vllm
throughput_median_tps,1.78,15.56,9.97,vllm
total_output_tokens,1462,1478,1474,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.96,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,2816.58,70.12,74.28,vllm
ttft_p99_ms,5432.34,169.85,141.49,sglang
tpot_median_ms,95.01,15.00,23.67,vllm
tpot_p99_ms,229.88,23.82,28.84,vllm
e2e_median_ms,5582.85,610.36,876.08,vllm
e2e_p99_ms,13486.33,1009.60,1725.71,vllm
throughput_median_tps,5.52,58.81,39.46,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1423.10,0.00,1431.00,1,0.70,1
torchinferno,few_shot,1,1420.11,185.44,1605.55,2,1.25,1
torchinferno,few_shot,2,1421.02,187.39,1608.41,2,1.24,1
torchinferno,few_shot,3,1418.07,188.13,1606.20,2,1.25,1
torchinferno,few_shot,4,1898.38,0.00,1905.93,1,0.52,1
torchinferno,few_shot,5,1889.82,0.00,1904.51,1,0.53,1
torchinferno,few_shot,6,1893.17,0.00,1908.46,1,0.52,1
torchinferno,few_shot,7,1894.12,0.00,1915.10,1,0.52,1
torchinferno,few_shot,8,1889.39,0.00,1910.14,1,0.52,1
torchinferno,few_shot,9,1888.53,0.00,1913.40,1,0.52,1
torchinferno,few_shot,10,1892.84,0.00,1915.59,1,0.52,1
torchinferno,few_shot,11,1894.56,0.00,1918.04,1,0.52,1
torchinferno,few_shot,12,1893.84,27.51,1921.36,2,1.04,1
torchinferno,few_shot,13,1893.73,0.00,1927.07,1,0.52,1
torchinferno,few_shot,14,1896.51,0.00,1926.79,1,0.52,1
torchinferno,few_shot,15,1891.10,33.81,1924.92,2,1.04,1
torchinferno,few_shot,16,1896.90,37.74,1934.64,2,1.03,1
torchinferno,few_shot,17,1898.65,0.00,1931.62,1,0.52,1
torchinferno,few_shot,18,1891.57,40.69,1932.26,2,1.04,1
torchinferno,few_shot,19,1894.32,0.00,1928.82,1,0.52,1
torchinferno,few_shot,20,1897.24,36.13,1933.37,2,1.03,1
torchinferno,few_shot,21,1889.91,41.39,1931.30,2,1.04,1
torchinferno,few_shot,22,1897.02,38.81,1935.83,2,1.03,1
torchinferno,few_shot,23,1891.95,42.90,1934.85,2,1.03,1
torchinferno,few_shot,24,1897.86,0.00,1937.44,1,0.52,1
torchinferno,few_shot,25,1890.11,0.00,1937.84,1,0.52,1
torchinferno,few_shot,26,1891.22,0.00,1944.41,1,0.51,1
torchinferno,few_shot,27,1898.08,44.44,1942.52,2,1.03,1
torchinferno,few_shot,28,1890.57,51.51,1942.08,2,1.03,1
torchinferno,few_shot,29,1898.98,47.58,1946.56,2,1.03,1
torchinferno,few_shot,30,1893.04,52.82,1945.86,2,1.03,1
torchinferno,few_shot,31,1901.26,53.36,1954.63,2,1.02,1
torchinferno,few_shot,32,1892.62,0.00,1951.36,1,0.51,1
torchinferno,few_shot,33,1896.20,54.35,1950.55,2,1.03,1
torchinferno,few_shot,34,1900.83,0.00,1958.05,1,0.51,1
torchinferno,few_shot,35,1890.21,70.81,1961.01,2,1.02,1
torchinferno,few_shot,36,1975.19,0.00,1982.05,1,0.50,1
torchinferno,few_shot,37,1969.55,0.00,1984.21,1,0.50,1
torchinferno,few_shot,38,1976.14,0.00,1988.99,1,0.50,1
torchinferno,few_shot,39,1985.70,0.00,1990.50,1,0.50,1
torchinferno,few_shot,40,1975.98,0.00,1991.44,1,0.50,1
torchinferno,few_shot,41,370.27,0.00,396.36,1,2.52,1
torchinferno,few_shot,42,1974.64,0.00,1996.87,1,0.50,1
torchinferno,few_shot,43,1974.86,22.85,1997.71,2,1.00,1
torchinferno,few_shot,44,1979.43,0.00,2001.47,1,0.50,1
torchinferno,few_shot,45,1974.74,0.00,2001.43,1,0.50,1
