model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-02T06:29:45.802388+00:00

Build Times
provider,build_time_s
vllm,0.0
sglang,0.0
torchinferno,0.0

few_shot
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,156.13,120.02,172.02,sglang
ttft_p99_ms,489.82,692.69,779.60,vllm
tpot_median_ms,53.85,72.62,48.63,torchinferno
tpot_p99_ms,115.20,151.52,282.95,vllm
e2e_median_ms,206.74,195.25,213.26,sglang
e2e_p99_ms,561.05,729.09,822.89,vllm
throughput_median_tps,7.49,6.36,5.46,vllm
total_output_tokens,1461,1460,1454,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm

self_consistency
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,168.86,205.28,211.19,vllm
ttft_p99_ms,510.05,57307.89,608.17,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,263.51,370.54,229.01,torchinferno
e2e_p99_ms,734.61,57466.07,612.21,torchinferno
throughput_median_tps,3.79,2.70,4.37,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,183.87,152.08,326.61,sglang
ttft_p99_ms,391.76,529.75,632.93,vllm
tpot_median_ms,59.88,114.12,61.31,vllm
tpot_p99_ms,193.76,591.96,118.56,torchinferno
e2e_median_ms,236.42,271.06,381.19,vllm
e2e_p99_ms,453.50,768.11,674.73,vllm
throughput_median_tps,5.90,4.77,3.36,vllm
total_output_tokens,1450,1450,1446,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,146.41,161.96,331.45,vllm
ttft_last_turn_ms,192.92,181.59,373.87,sglang
ttft_growth_ratio,1.32,1.12,1.13,sglang
ttft_first_turn_median_ms,141.52,91.75,341.50,sglang
ttft_first_turn_p99_ms,319.35,342.98,438.58,vllm
ttft_last_turn_median_ms,183.02,179.45,381.75,sglang
ttft_last_turn_p99_ms,389.43,284.11,438.85,sglang

tree_of_thought
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,66.47,60.86,161.36,sglang
ttft_p99_ms,132.93,423.28,456.15,vllm
tpot_median_ms,31.43,71.93,46.69,vllm
tpot_p99_ms,74.28,494.25,236.71,vllm
e2e_median_ms,89.55,143.45,190.68,vllm
e2e_p99_ms,166.64,562.15,552.26,vllm
throughput_median_tps,13.49,9.87,6.56,vllm
total_output_tokens,1474,1462,1478,torchinferno
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.97,sglang

long_output
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,64.39,62.52,257.23,sglang
ttft_p99_ms,154.26,264.95,1018.76,vllm
tpot_median_ms,16.90,24.20,24.50,vllm
tpot_p99_ms,21.34,40.46,47.00,vllm
e2e_median_ms,674.04,914.25,1253.96,vllm
e2e_p99_ms,1129.56,1747.18,2045.87,vllm
throughput_median_tps,54.04,38.38,31.72,vllm
total_output_tokens,36715,36705,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
vllm,few_shot,9,0,392.56,0.00,399.45,1,2.50,1,,,,,,,9,,,
vllm,few_shot,0,1,396.11,31.35,427.46,2,4.68,1,,,,,,,0,,,
vllm,few_shot,11,2,416.37,0.00,433.78,1,2.31,1,,,,,,,11,,,
vllm,few_shot,10,3,416.95,0.00,435.33,1,2.30,1,,,,,,,10,,,
vllm,few_shot,4,4,425.10,0.00,444.64,1,2.25,1,,,,,,,4,,,
vllm,few_shot,1,5,425.34,0.00,446.49,1,2.24,1,,,,,,,1,,,
vllm,few_shot,8,6,442.01,0.00,489.53,1,2.04,1,,,,,,,8,,,
vllm,few_shot,7,7,442.87,0.00,492.73,1,2.03,1,,,,,,,7,,,
vllm,few_shot,5,8,443.99,0.00,495.44,1,2.02,1,,,,,,,5,,,
vllm,few_shot,15,9,414.84,74.51,489.35,2,4.09,1,,,,,,,15,,,
vllm,few_shot,3,10,422.49,77.63,500.12,2,4.00,1,,,,,,,3,,,
vllm,few_shot,14,11,414.79,78.67,493.46,2,4.05,1,,,,,,,14,,,
vllm,few_shot,12,12,439.43,0.00,494.68,1,2.02,1,,,,,,,12,,,
vllm,few_shot,2,13,425.29,78.56,503.86,2,3.97,1,,,,,,,2,,,
vllm,few_shot,34,14,475.60,0.00,498.25,1,2.01,1,,,,,,,34,,,
vllm,few_shot,38,15,478.78,0.00,498.62,1,2.01,1,,,,,,,38,,,
vllm,few_shot,26,16,478.33,0.00,505.22,1,1.98,1,,,,,,,26,,,
vllm,few_shot,46,17,475.97,0.00,497.54,1,2.01,1,,,,,,,46,,,
vllm,few_shot,37,18,469.94,0.00,504.31,1,1.98,1,,,,,,,37,,,
vllm,few_shot,31,19,473.46,0.00,508.03,1,1.97,1,,,,,,,31,,,
vllm,few_shot,20,20,434.91,78.97,513.87,2,3.89,1,,,,,,,20,,,
vllm,few_shot,13,21,433.32,83.39,516.71,2,3.87,1,,,,,,,13,,,
vllm,few_shot,35,22,471.15,0.00,510.16,1,1.96,1,,,,,,,35,,,
vllm,few_shot,47,23,474.25,0.00,505.34,1,1.98,1,,,,,,,47,,,
vllm,few_shot,17,24,479.26,0.00,519.13,1,1.93,1,,,,,,,17,,,
vllm,few_shot,25,25,488.97,0.00,517.96,1,1.93,1,,,,,,,25,,,
vllm,few_shot,29,26,475.88,0.00,516.59,1,1.94,1,,,,,,,29,,,
vllm,few_shot,48,27,479.74,0.00,510.91,1,1.96,1,,,,,,,48,,,
vllm,few_shot,43,28,468.49,0.00,512.73,1,1.95,1,,,,,,,43,,,
vllm,few_shot,42,29,472.63,0.00,514.00,1,1.95,1,,,,,,,42,,,
vllm,few_shot,6,30,439.99,95.37,535.36,2,3.74,1,,,,,,,6,,,
vllm,few_shot,41,31,467.58,0.00,517.51,1,1.93,1,,,,,,,41,,,
vllm,few_shot,40,32,471.00,49.83,520.83,2,3.84,1,,,,,,,40,,,
vllm,few_shot,39,33,472.75,0.00,524.41,1,1.91,1,,,,,,,39,,,
vllm,few_shot,22,34,489.35,43.70,533.05,2,3.75,1,,,,,,,22,,,
vllm,few_shot,27,35,473.33,58.44,531.77,2,3.76,1,,,,,,,27,,,
vllm,few_shot,66,36,99.27,0.00,104.51,1,9.57,1,,,,,,,66,,,
vllm,few_shot,36,37,477.62,53.41,531.03,2,3.77,1,,,,,,,36,,,
vllm,few_shot,53,38,462.53,0.00,524.65,1,1.91,1,,,,,,,53,,,
vllm,few_shot,60,39,486.41,0.00,524.00,1,1.91,1,,,,,,,60,,,
vllm,few_shot,58,40,486.09,0.00,525.35,1,1.90,1,,,,,,,58,,,
vllm,few_shot,23,41,488.54,54.60,543.13,2,3.68,1,,,,,,,23,,,
vllm,few_shot,21,42,486.31,58.81,545.12,2,3.67,1,,,,,,,21,,,
vllm,few_shot,52,43,489.82,43.25,533.06,2,3.75,1,,,,,,,52,,,
vllm,few_shot,54,44,528.45,5.04,533.49,2,3.75,1,,,,,,,54,,,
vllm,few_shot,45,45,466.27,72.85,539.12,2,3.71,1,,,,,,,45,,,
vllm,few_shot,24,46,477.92,0.00,551.59,1,1.81,1,,,,,,,24,,,
vllm,few_shot,67,47,103.07,0.00,121.03,1,8.26,1,,,,,,,67,,,
vllm,few_shot,57,48,487.70,0.00,540.70,1,1.85,1,,,,,,,57,,,
vllm,few_shot,59,49,506.38,35.38,541.76,2,3.69,1,,,,,,,59,,,
vllm,few_shot,16,50,490.22,69.27,559.49,2,3.57,1,,,,,,,16,,,
vllm,few_shot,30,51,473.13,81.73,554.86,2,3.60,1,,,,,,,30,,,
vllm,few_shot,19,52,481.76,79.28,561.05,2,3.56,1,,,,,,,19,,,
vllm,few_shot,18,53,483.59,80.42,564.01,2,3.55,1,,,,,,,18,,,
vllm,few_shot,50,54,489.98,62.49,552.47,2,3.62,1,,,,,,,50,,,
vllm,few_shot,64,55,120.68,0.00,173.70,1,5.76,1,,,,,,,64,,,
vllm,few_shot,33,56,478.72,82.45,561.18,2,3.56,1,,,,,,,33,,,
vllm,few_shot,61,57,527.42,24.77,552.19,2,3.62,1,,,,,,,61,,,
vllm,few_shot,68,58,129.17,0.00,133.63,1,7.48,1,,,,,,,68,,,
vllm,few_shot,65,59,84.53,0.00,153.01,1,6.54,1,,,,,,,65,,,
vllm,few_shot,32,60,472.22,94.32,566.54,2,3.53,1,,,,,,,32,,,
vllm,few_shot,49,61,470.56,89.76,560.32,2,3.57,1,,,,,,,49,,,
vllm,few_shot,44,62,469.62,92.48,562.10,2,3.56,1,,,,,,,44,,,
vllm,few_shot,63,63,527.75,30.85,558.60,2,3.58,1,,,,,,,63,,,
vllm,few_shot,28,64,486.59,0.00,573.57,1,1.74,1,,,,,,,28,,,
vllm,few_shot,62,65,496.58,66.55,563.13,2,3.55,1,,,,,,,62,,,
vllm,few_shot,56,66,547.51,18.31,565.82,2,3.53,1,,,,,,,56,,,
vllm,few_shot,71,67,94.21,0.00,98.42,1,10.16,1,,,,,,,71,,,
vllm,few_shot,69,68,90.03,0.00,147.95,1,6.76,1,,,,,,,69,,,
vllm,few_shot,51,69,466.76,106.57,573.33,2,3.49,1,,,,,,,51,,,
vllm,few_shot,74,70,80.83,0.00,98.24,1,10.18,1,,,,,,,74,,,
vllm,few_shot,73,71,74.98,27.02,102.00,2,19.61,1,,,,,,,73,,,
vllm,few_shot,75,72,90.43,8.94,99.37,2,20.13,1,,,,,,,75,,,
vllm,few_shot,55,73,494.25,0.00,578.30,1,1.73,1,,,,,,,55,,,
vllm,few_shot,76,74,87.42,0.00,101.05,1,9.90,1,,,,,,,76,,,
vllm,few_shot,72,75,101.71,0.00,111.00,1,9.01,1,,,,,,,72,,,
vllm,few_shot,70,76,94.46,24.34,118.80,2,16.83,1,,,,,,,70,,,
vllm,few_shot,77,77,69.30,38.92,108.22,2,18.48,1,,,,,,,77,,,
vllm,few_shot,87,78,100.50,0.00,112.92,1,8.86,1,,,,,,,87,,,
vllm,few_shot,88,79,124.27,0.00,150.66,1,6.64,1,,,,,,,88,,,
vllm,few_shot,86,80,150.23,0.00,162.81,1,6.14,1,,,,,,,86,,,
vllm,few_shot,118,81,77.59,39.25,116.83,2,17.12,1,,,,,,,118,,,
vllm,few_shot,79,82,137.56,39.58,177.14,2,11.29,1,,,,,,,79,,,
vllm,few_shot,115,83,106.52,0.00,124.30,1,8.05,1,,,,,,,115,,,
vllm,few_shot,82,84,170.31,0.00,211.89,1,4.72,1,,,,,,,82,,,
vllm,few_shot,123,85,108.56,0.00,154.37,1,6.48,1,,,,,,,123,,,
vllm,few_shot,110,86,125.72,0.00,172.92,1,5.78,1,,,,,,,110,,,
vllm,few_shot,107,87,122.13,57.91,180.03,2,11.11,1,,,,,,,107,,,
vllm,few_shot,90,88,157.46,0.00,207.63,1,4.82,1,,,,,,,90,,,
vllm,few_shot,105,89,136.08,0.00,186.06,1,5.37,1,,,,,,,105,,,
vllm,few_shot,112,90,125.12,0.00,175.98,1,5.68,1,,,,,,,112,,,
vllm,few_shot,97,91,148.25,0.00,200.27,1,4.99,1,,,,,,,97,,,
vllm,few_shot,89,92,158.24,0.00,214.20,1,4.67,1,,,,,,,89,,,
vllm,few_shot,98,93,143.78,0.00,201.50,1,4.96,1,,,,,,,98,,,
vllm,few_shot,81,94,222.23,0.00,259.56,1,3.85,1,,,,,,,81,,,
vllm,few_shot,92,95,212.04,0.00,249.70,1,4.00,1,,,,,,,92,,,
vllm,few_shot,106,96,176.76,0.00,230.19,1,4.34,1,,,,,,,106,,,
vllm,few_shot,122,97,167.22,0.00,207.89,1,4.81,1,,,,,,,122,,,
vllm,few_shot,96,98,192.46,0.00,249.12,1,4.01,1,,,,,,,96,,,
vllm,few_shot,103,99,140.83,98.69,239.52,2,8.35,1,,,,,,,103,,,
vllm,few_shot,80,100,215.37,0.00,273.42,1,3.66,1,,,,,,,80,,,
vllm,few_shot,101,101,190.93,0.00,244.49,1,4.09,1,,,,,,,101,,,
vllm,few_shot,113,102,161.61,0.00,225.50,1,4.43,1,,,,,,,113,,,
vllm,few_shot,109,103,169.78,0.00,233.10,1,4.29,1,,,,,,,109,,,
vllm,few_shot,95,104,196.06,0.00,256.73,1,3.90,1,,,,,,,95,,,
vllm,few_shot,131,105,182.44,0.00,202.90,1,4.93,1,,,,,,,131,,,
vllm,few_shot,127,106,195.84,0.00,213.31,1,4.69,1,,,,,,,127,,,
vllm,few_shot,93,107,194.50,69.94,264.44,2,7.56,1,,,,,,,93,,,
vllm,few_shot,126,108,148.77,68.73,217.50,2,9.20,1,,,,,,,126,,,
vllm,few_shot,85,109,252.62,0.00,277.49,1,3.60,1,,,,,,,85,,,
vllm,few_shot,136,110,181.12,0.00,203.06,1,4.92,1,,,,,,,136,,,
vllm,few_shot,114,111,173.35,63.55,236.89,2,8.44,1,,,,,,,114,,,
vllm,few_shot,100,112,238.83,0.00,260.31,1,3.84,1,,,,,,,100,,,
vllm,few_shot,78,113,227.35,66.97,294.32,2,6.80,1,,,,,,,78,,,
vllm,few_shot,128,114,144.49,77.37,221.86,2,9.01,1,,,,,,,128,,,
vllm,few_shot,137,115,174.91,0.00,208.83,1,4.79,1,,,,,,,137,,,
vllm,few_shot,130,116,187.46,0.00,221.99,1,4.50,1,,,,,,,130,,,
vllm,few_shot,102,117,181.80,0.00,265.16,1,3.77,1,,,,,,,102,,,
vllm,few_shot,119,118,200.52,0.00,238.75,1,4.19,1,,,,,,,119,,,
vllm,few_shot,108,119,177.89,79.80,257.69,2,7.76,1,,,,,,,108,,,
vllm,few_shot,142,120,142.92,0.00,175.92,1,5.68,1,,,,,,,142,,,
vllm,few_shot,134,121,178.30,0.00,219.60,1,4.55,1,,,,,,,134,,,
vllm,few_shot,83,122,253.72,42.93,296.65,2,6.74,1,,,,,,,83,,,
vllm,few_shot,145,123,107.42,0.00,129.74,1,7.71,1,,,,,,,145,,,
vllm,few_shot,104,124,225.28,46.47,271.75,2,7.36,1,,,,,,,104,,,
vllm,few_shot,133,125,190.43,0.00,227.14,1,4.40,1,,,,,,,133,,,
vllm,few_shot,116,126,167.12,88.42,255.54,2,7.83,1,,,,,,,116,,,
vllm,few_shot,91,127,247.02,47.70,294.72,2,6.79,1,,,,,,,91,,,
vllm,few_shot,111,128,175.66,88.74,264.40,2,7.56,1,,,,,,,111,,,
vllm,few_shot,141,129,168.76,48.71,217.47,2,9.20,1,,,,,,,141,,,
vllm,few_shot,138,130,186.31,0.00,227.84,1,4.39,1,,,,,,,138,,,
vllm,few_shot,132,131,135.62,102.77,238.39,2,8.39,1,,,,,,,132,,,
vllm,few_shot,140,132,172.18,50.86,223.04,2,8.97,1,,,,,,,140,,,
vllm,few_shot,139,133,218.67,9.43,228.10,2,8.77,1,,,,,,,139,,,
