model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-19T21:02:19.676863+00:00

Build Times
provider,build_time_s
torchinferno,41.9
vllm,222.8
sglang,173.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,140.45,78.12,95.95,vllm
ttft_p99_ms,740.11,149.55,551.17,vllm
tpot_median_ms,31.91,36.85,73.23,torchinferno
tpot_p99_ms,45.22,90.83,806.52,torchinferno
e2e_median_ms,165.71,104.44,160.31,vllm
e2e_p99_ms,757.20,188.53,824.14,vllm
throughput_median_tps,7.00,12.89,8.23,vllm
total_output_tokens,1460,1466,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,55.39,74.48,165.21,torchinferno
ttft_p99_ms,331.94,293.03,71338.80,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,73.36,92.64,247.10,torchinferno
e2e_p99_ms,346.51,294.57,71375.79,vllm
throughput_median_tps,13.63,10.79,4.05,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,191.77,87.30,99.31,vllm
ttft_p99_ms,1067.27,170.46,475.46,vllm
tpot_median_ms,36.01,38.91,77.43,torchinferno
tpot_p99_ms,51.19,90.73,893.13,torchinferno
e2e_median_ms,220.88,116.93,164.79,vllm
e2e_p99_ms,1094.32,225.50,927.82,vllm
throughput_median_tps,5.07,11.43,7.85,vllm
total_output_tokens,1442,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,503.11,88.91,79.84,sglang
ttft_last_turn_ms,167.99,91.43,107.19,vllm
ttft_growth_ratio,0.33,1.03,1.34,torchinferno
ttft_first_turn_median_ms,296.43,77.83,75.69,sglang
ttft_first_turn_p99_ms,1131.34,170.15,133.92,sglang
ttft_last_turn_median_ms,181.99,92.18,94.79,vllm
ttft_last_turn_p99_ms,203.11,168.56,451.84,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,52.72,37.24,69.68,vllm
ttft_p99_ms,792.15,102.70,445.48,vllm
tpot_median_ms,34.77,27.40,406.44,vllm
tpot_p99_ms,72.71,33.99,1073.91,vllm
e2e_median_ms,73.58,56.74,475.17,vllm
e2e_p99_ms,834.71,141.00,1167.36,vllm
throughput_median_tps,19.48,22.80,2.92,vllm
total_output_tokens,1459,1470,1466,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,193.60,46.70,61.19,vllm
ttft_p99_ms,449.51,63.36,134.39,vllm
tpot_median_ms,19.47,15.46,29.15,vllm
tpot_p99_ms,28.78,17.95,128.50,vllm
e2e_median_ms,891.05,582.00,1134.60,vllm
e2e_p99_ms,1594.77,1087.60,2077.38,vllm
throughput_median_tps,40.63,60.65,33.19,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,1,0,795.79,0.00,808.21,1,1.24,1,,,,,,,1,,,
torchinferno,few_shot,0,1,813.81,23.76,837.57,2,2.39,1,,,,,,,0,,,
torchinferno,few_shot,5,2,807.32,0.00,819.35,1,1.22,1,,,,,,,5,,,
torchinferno,few_shot,11,3,704.07,0.00,719.34,1,1.39,1,,,,,,,11,,,
torchinferno,few_shot,31,4,366.37,0.00,382.79,1,2.61,1,,,,,,,31,,,
torchinferno,few_shot,7,5,773.91,0.00,787.51,1,1.27,1,,,,,,,7,,,
torchinferno,few_shot,28,6,420.77,0.00,435.03,1,2.30,1,,,,,,,28,,,
torchinferno,few_shot,12,7,690.48,0.00,704.78,1,1.42,1,,,,,,,12,,,
torchinferno,few_shot,10,8,721.49,0.00,738.77,1,1.35,1,,,,,,,10,,,
torchinferno,few_shot,24,9,486.60,0.00,503.68,1,1.99,1,,,,,,,24,,,
torchinferno,few_shot,17,10,603.50,0.00,621.95,1,1.61,1,,,,,,,17,,,
torchinferno,few_shot,9,11,740.11,0.00,757.20,1,1.32,1,,,,,,,9,,,
torchinferno,few_shot,4,12,824.80,0.00,841.69,1,1.19,1,,,,,,,4,,,
torchinferno,few_shot,25,13,470.15,0.00,489.25,1,2.04,1,,,,,,,25,,,
torchinferno,few_shot,8,14,754.15,0.00,775.69,1,1.29,1,,,,,,,8,,,
torchinferno,few_shot,26,15,452.22,0.00,473.57,1,2.11,1,,,,,,,26,,,
torchinferno,few_shot,29,16,402.83,0.00,425.46,1,2.35,1,,,,,,,29,,,
torchinferno,few_shot,2,17,855.46,29.04,884.50,2,2.26,1,,,,,,,2,,,
torchinferno,few_shot,33,18,335.40,26.86,362.26,2,5.52,1,,,,,,,33,,,
torchinferno,few_shot,13,19,671.74,28.75,700.49,2,2.86,1,,,,,,,13,,,
torchinferno,few_shot,3,20,840.39,28.63,869.02,2,2.30,1,,,,,,,3,,,
torchinferno,few_shot,20,21,553.83,29.49,583.32,2,3.43,1,,,,,,,20,,,
torchinferno,few_shot,22,22,519.91,30.38,550.29,2,3.63,1,,,,,,,22,,,
torchinferno,few_shot,14,23,657.45,28.28,685.74,2,2.92,1,,,,,,,14,,,
torchinferno,few_shot,19,24,572.57,29.65,602.22,2,3.32,1,,,,,,,19,,,
torchinferno,few_shot,16,25,619.88,33.15,653.02,2,3.06,1,,,,,,,16,,,
torchinferno,few_shot,18,26,589.22,30.65,619.86,2,3.23,1,,,,,,,18,,,
torchinferno,few_shot,15,27,640.22,30.63,670.85,2,2.98,1,,,,,,,15,,,
torchinferno,few_shot,30,28,384.50,33.61,418.11,2,4.78,1,,,,,,,30,,,
torchinferno,few_shot,23,29,502.33,34.78,537.11,2,3.72,1,,,,,,,23,,,
torchinferno,few_shot,32,30,352.09,34.51,386.61,2,5.17,1,,,,,,,32,,,
torchinferno,few_shot,6,31,787.68,37.99,825.67,2,2.42,1,,,,,,,6,,,
torchinferno,few_shot,27,32,436.44,36.79,473.24,2,4.23,1,,,,,,,27,,,
torchinferno,few_shot,21,33,537.61,41.88,579.48,2,3.45,1,,,,,,,21,,,
torchinferno,few_shot,34,34,399.12,0.00,413.96,1,2.42,1,,,,,,,34,,,
torchinferno,few_shot,69,35,69.56,0.00,82.11,1,12.18,1,,,,,,,69,,,
torchinferno,few_shot,37,36,351.14,0.00,365.16,1,2.74,1,,,,,,,37,,,
torchinferno,few_shot,43,37,249.31,0.00,264.15,1,3.79,1,,,,,,,43,,,
torchinferno,few_shot,64,38,150.87,0.00,164.92,1,6.06,1,,,,,,,64,,,
torchinferno,few_shot,74,39,66.14,0.00,82.51,1,12.12,1,,,,,,,74,,,
torchinferno,few_shot,38,40,332.70,0.00,351.44,1,2.85,1,,,,,,,38,,,
torchinferno,few_shot,65,41,140.24,0.00,155.73,1,6.42,1,,,,,,,65,,,
torchinferno,few_shot,66,42,70.09,0.00,88.69,1,11.28,1,,,,,,,66,,,
torchinferno,few_shot,48,43,166.55,0.00,184.97,1,5.41,1,,,,,,,48,,,
torchinferno,few_shot,68,44,69.89,0.00,88.60,1,11.29,1,,,,,,,68,,,
torchinferno,few_shot,42,45,264.94,0.00,286.81,1,3.49,1,,,,,,,42,,,
torchinferno,few_shot,72,46,65.81,0.00,88.87,1,11.25,1,,,,,,,72,,,
torchinferno,few_shot,47,47,182.24,0.00,207.09,1,4.83,1,,,,,,,47,,,
torchinferno,few_shot,71,48,67.79,0.00,92.52,1,10.81,1,,,,,,,71,,,
torchinferno,few_shot,35,49,384.98,0.00,410.37,1,2.44,1,,,,,,,35,,,
torchinferno,few_shot,67,50,70.70,0.00,96.10,1,10.41,1,,,,,,,67,,,
torchinferno,few_shot,46,51,197.83,0.00,226.31,1,4.42,1,,,,,,,46,,,
torchinferno,few_shot,53,52,83.04,0.00,109.16,1,9.16,1,,,,,,,53,,,
torchinferno,few_shot,44,53,231.06,30.21,261.27,2,7.65,1,,,,,,,44,,,
torchinferno,few_shot,51,54,115.37,28.75,144.12,2,13.88,1,,,,,,,51,,,
torchinferno,few_shot,39,55,319.50,0.00,347.69,1,2.88,1,,,,,,,39,,,
torchinferno,few_shot,75,56,66.43,29.80,96.23,2,20.78,1,,,,,,,75,,,
torchinferno,few_shot,41,57,281.93,0.00,315.04,1,3.17,1,,,,,,,41,,,
torchinferno,few_shot,36,58,366.02,34.18,400.20,2,5.00,1,,,,,,,36,,,
torchinferno,few_shot,52,59,98.93,31.95,130.88,2,15.28,1,,,,,,,52,,,
torchinferno,few_shot,45,60,217.46,31.84,249.30,2,8.02,1,,,,,,,45,,,
torchinferno,few_shot,50,61,130.70,35.27,165.97,2,12.05,1,,,,,,,50,,,
torchinferno,few_shot,77,62,63.24,36.05,99.29,2,20.14,1,,,,,,,77,,,
torchinferno,few_shot,40,63,303.01,35.41,338.42,2,5.91,1,,,,,,,40,,,
torchinferno,few_shot,70,64,67.46,41.39,108.86,2,18.37,1,,,,,,,70,,,
torchinferno,few_shot,49,65,149.57,42.84,192.42,2,10.39,1,,,,,,,49,,,
torchinferno,few_shot,76,66,149.95,0.00,161.90,1,6.18,1,,,,,,,76,,,
torchinferno,few_shot,89,67,136.62,0.00,149.78,1,6.68,1,,,,,,,89,,,
torchinferno,few_shot,55,68,121.73,0.00,135.62,1,7.37,1,,,,,,,55,,,
torchinferno,few_shot,92,69,135.99,0.00,149.60,1,6.68,1,,,,,,,92,,,
torchinferno,few_shot,82,70,138.45,0.00,155.63,1,6.43,1,,,,,,,82,,,
torchinferno,few_shot,100,71,71.19,0.00,86.42,1,11.57,1,,,,,,,100,,,
torchinferno,few_shot,90,72,134.34,0.00,152.71,1,6.55,1,,,,,,,90,,,
torchinferno,few_shot,97,73,124.99,0.00,143.59,1,6.96,1,,,,,,,97,,,
torchinferno,few_shot,96,74,131.71,0.00,149.70,1,6.68,1,,,,,,,96,,,
torchinferno,few_shot,95,75,130.83,0.00,151.04,1,6.62,1,,,,,,,95,,,
torchinferno,few_shot,98,76,71.58,0.00,92.33,1,10.83,1,,,,,,,98,,,
torchinferno,few_shot,81,77,139.32,0.00,161.99,1,6.17,1,,,,,,,81,,,
torchinferno,few_shot,88,78,136.83,0.00,158.59,1,6.31,1,,,,,,,88,,,
torchinferno,few_shot,57,79,89.26,0.00,110.54,1,9.05,1,,,,,,,57,,,
torchinferno,few_shot,102,80,70.37,0.00,92.05,1,10.86,1,,,,,,,102,,,
torchinferno,few_shot,85,81,140.04,0.00,162.04,1,6.17,1,,,,,,,85,,,
torchinferno,few_shot,80,82,144.11,0.00,169.42,1,5.90,1,,,,,,,80,,,
torchinferno,few_shot,87,83,139.07,0.00,163.92,1,6.10,1,,,,,,,87,,,
torchinferno,few_shot,101,84,70.10,0.00,96.96,1,10.31,1,,,,,,,101,,,
torchinferno,few_shot,103,85,67.75,28.17,95.92,2,20.85,1,,,,,,,103,,,
torchinferno,few_shot,91,86,134.54,29.48,164.02,2,12.19,1,,,,,,,91,,,
torchinferno,few_shot,86,87,137.49,0.00,167.03,1,5.99,1,,,,,,,86,,,
torchinferno,few_shot,79,88,145.55,31.74,177.29,2,11.28,1,,,,,,,79,,,
torchinferno,few_shot,54,89,147.60,28.89,176.50,2,11.33,1,,,,,,,54,,,
torchinferno,few_shot,78,90,149.23,30.31,179.54,2,11.14,1,,,,,,,78,,,
torchinferno,few_shot,56,91,104.49,32.36,136.86,2,14.61,1,,,,,,,56,,,
torchinferno,few_shot,94,92,131.45,34.10,165.55,2,12.08,1,,,,,,,94,,,
torchinferno,few_shot,83,93,140.13,33.04,173.16,2,11.55,1,,,,,,,83,,,
torchinferno,few_shot,104,94,68.04,33.44,101.47,2,19.71,1,,,,,,,104,,,
torchinferno,few_shot,73,95,152.62,34.97,187.59,2,10.66,1,,,,,,,73,,,
torchinferno,few_shot,93,96,133.07,38.96,172.03,2,11.63,1,,,,,,,93,,,
torchinferno,few_shot,84,97,140.98,40.52,181.51,2,11.02,1,,,,,,,84,,,
torchinferno,few_shot,106,98,149.98,0.00,161.46,1,6.19,1,,,,,,,106,,,
torchinferno,few_shot,110,99,143.83,0.00,158.83,1,6.30,1,,,,,,,110,,,
torchinferno,few_shot,131,100,69.78,0.00,83.50,1,11.98,1,,,,,,,131,,,
torchinferno,few_shot,112,101,140.94,0.00,156.94,1,6.37,1,,,,,,,112,,,
torchinferno,few_shot,122,102,134.79,0.00,150.30,1,6.65,1,,,,,,,122,,,
torchinferno,few_shot,130,103,70.79,0.00,85.96,1,11.63,1,,,,,,,130,,,
torchinferno,few_shot,123,104,135.14,0.00,151.11,1,6.62,1,,,,,,,123,,,
torchinferno,few_shot,113,105,143.18,0.00,158.72,1,6.30,1,,,,,,,113,,,
torchinferno,few_shot,127,106,131.04,0.00,147.31,1,6.79,1,,,,,,,127,,,
torchinferno,few_shot,129,107,124.10,0.00,142.31,1,7.03,1,,,,,,,129,,,
torchinferno,few_shot,109,108,145.26,0.00,166.06,1,6.02,1,,,,,,,109,,,
torchinferno,few_shot,58,109,152.33,0.00,171.54,1,5.83,1,,,,,,,58,,,
torchinferno,few_shot,117,110,138.81,0.00,159.42,1,6.27,1,,,,,,,117,,,
torchinferno,few_shot,60,111,91.87,0.00,113.50,1,8.81,1,,,,,,,60,,,
torchinferno,few_shot,115,112,139.80,0.00,162.97,1,6.14,1,,,,,,,115,,,
torchinferno,few_shot,105,113,147.70,0.00,175.27,1,5.71,1,,,,,,,105,,,
torchinferno,few_shot,119,114,139.21,0.00,163.93,1,6.10,1,,,,,,,119,,,
torchinferno,few_shot,99,115,152.11,29.06,181.17,2,11.04,1,,,,,,,99,,,
torchinferno,few_shot,128,116,126.61,27.73,154.33,2,12.96,1,,,,,,,128,,,
torchinferno,few_shot,114,117,142.50,27.42,169.93,2,11.77,1,,,,,,,114,,,
torchinferno,few_shot,125,118,131.84,30.85,162.70,2,12.29,1,,,,,,,125,,,
torchinferno,few_shot,61,119,72.52,30.65,103.17,2,19.39,1,,,,,,,61,,,
torchinferno,few_shot,121,120,137.38,29.06,166.43,2,12.02,1,,,,,,,121,,,
torchinferno,few_shot,124,121,135.09,30.28,165.37,2,12.09,1,,,,,,,124,,,
torchinferno,few_shot,108,122,148.70,30.87,179.57,2,11.14,1,,,,,,,108,,,
torchinferno,few_shot,111,123,142.23,33.23,175.46,2,11.40,1,,,,,,,111,,,
torchinferno,few_shot,118,124,138.95,32.24,171.19,2,11.68,1,,,,,,,118,,,
torchinferno,few_shot,120,125,138.03,32.80,170.84,2,11.71,1,,,,,,,120,,,
torchinferno,few_shot,107,126,147.76,35.55,183.32,2,10.91,1,,,,,,,107,,,
torchinferno,few_shot,59,127,110.35,34.53,144.88,2,13.80,1,,,,,,,59,,,
torchinferno,few_shot,126,128,131.52,37.21,168.73,2,11.85,1,,,,,,,126,,,
torchinferno,few_shot,116,129,139.55,42.17,181.72,2,11.01,1,,,,,,,116,,,
torchinferno,few_shot,134,130,147.05,0.00,161.92,1,6.18,1,,,,,,,134,,,
torchinferno,few_shot,159,131,127.63,0.00,140.39,1,7.12,1,,,,,,,159,,,
torchinferno,few_shot,142,132,142.79,0.00,156.66,1,6.38,1,,,,,,,142,,,
torchinferno,few_shot,133,133,148.89,0.00,164.53,1,6.08,1,,,,,,,133,,,
torchinferno,few_shot,156,134,132.53,0.00,147.02,1,6.80,1,,,,,,,156,,,
torchinferno,few_shot,145,135,141.11,0.00,157.29,1,6.36,1,,,,,,,145,,,
torchinferno,few_shot,157,136,130.06,0.00,148.23,1,6.75,1,,,,,,,157,,,
torchinferno,few_shot,136,137,147.12,0.00,165.64,1,6.04,1,,,,,,,136,,,
torchinferno,few_shot,160,138,126.43,0.00,145.23,1,6.89,1,,,,,,,160,,,
torchinferno,few_shot,137,139,144.61,0.00,166.28,1,6.01,1,,,,,,,137,,,
torchinferno,few_shot,158,140,129.22,0.00,150.82,1,6.63,1,,,,,,,158,,,
torchinferno,few_shot,138,141,143.96,0.00,166.69,1,6.00,1,,,,,,,138,,,
torchinferno,few_shot,153,142,132.60,0.00,158.68,1,6.30,1,,,,,,,153,,,
torchinferno,few_shot,62,143,125.64,26.73,152.37,2,13.13,1,,,,,,,62,,,
torchinferno,few_shot,132,144,151.58,26.37,177.95,2,11.24,1,,,,,,,132,,,
torchinferno,few_shot,135,145,150.41,26.07,176.48,2,11.33,1,,,,,,,135,,,
torchinferno,few_shot,152,146,133.03,30.15,163.17,2,12.26,1,,,,,,,152,,,
torchinferno,few_shot,141,147,143.90,28.56,172.46,2,11.60,1,,,,,,,141,,,
torchinferno,few_shot,149,148,134.97,31.33,166.30,2,12.03,1,,,,,,,149,,,
torchinferno,few_shot,148,149,137.71,0.00,167.78,1,5.96,1,,,,,,,148,,,
