model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-14T05:02:45.551846

Build Times
provider,build_time_s
torchinferno,420.2
vllm,1346.6
sglang,210.8

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,341.01,161.72,148.57,sglang
ttft_p99_ms,2610.13,271.03,1317.47,vllm
tpot_median_ms,99.97,58.19,73.65,vllm
tpot_p99_ms,652.99,144.62,402.81,vllm
e2e_median_ms,418.24,214.69,218.35,vllm
e2e_p99_ms,2706.55,365.89,1693.02,vllm
throughput_median_tps,3.05,6.88,5.42,vllm
total_output_tokens,1461,1459,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,325.64,192.40,206.75,vllm
ttft_p99_ms,643.46,416.59,70971.82,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,442.93,212.82,345.24,vllm
e2e_p99_ms,791.80,453.63,71043.02,vllm
throughput_median_tps,2.26,4.70,2.90,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,744.72,171.94,178.57,vllm
ttft_p99_ms,1840.43,362.79,590.75,vllm
tpot_median_ms,68.09,61.51,98.38,vllm
tpot_p99_ms,197.53,210.41,223.58,torchinferno
e2e_median_ms,837.95,228.64,276.76,vllm
e2e_p99_ms,1877.91,434.45,631.28,vllm
throughput_median_tps,1.72,6.09,4.69,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,810.53,136.86,353.16,vllm
ttft_last_turn_ms,1086.89,175.74,198.54,vllm
ttft_growth_ratio,1.34,1.28,0.56,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,257.40,60.67,83.37,vllm
ttft_p99_ms,840.29,2041.02,622.23,sglang
tpot_median_ms,34.05,30.42,43.22,vllm
tpot_p99_ms,457.39,1767.87,586.79,torchinferno
e2e_median_ms,290.86,82.68,140.66,vllm
e2e_p99_ms,1056.35,2066.60,669.57,sglang
throughput_median_tps,4.75,14.59,9.79,vllm
total_output_tokens,1474,1461,1469,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,352.38,73.32,74.45,vllm
ttft_p99_ms,1226.56,166.44,156.87,sglang
tpot_median_ms,21.37,15.14,22.09,vllm
tpot_p99_ms,43.41,21.50,26.53,vllm
e2e_median_ms,1073.97,620.78,810.70,vllm
e2e_p99_ms,2475.54,1035.16,1632.24,vllm
throughput_median_tps,31.73,57.86,42.52,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1392.77,0.00,1400.09,1,0.71,1
torchinferno,few_shot,1,1389.47,0.00,1398.30,1,0.72,1
torchinferno,few_shot,2,1387.61,0.00,1398.96,1,0.71,1
torchinferno,few_shot,3,1392.68,304.50,1697.17,2,1.18,1
torchinferno,few_shot,4,1387.68,307.00,1694.69,2,1.18,1
torchinferno,few_shot,5,2064.11,0.00,2618.74,1,0.38,1
torchinferno,few_shot,6,2064.50,0.00,2623.81,1,0.38,1
torchinferno,few_shot,7,2068.26,0.00,2622.35,1,0.38,1
torchinferno,few_shot,8,2058.16,0.00,2623.25,1,0.38,1
torchinferno,few_shot,9,2059.99,0.00,2624.92,1,0.38,1
torchinferno,few_shot,10,2057.09,0.00,2626.46,1,0.38,1
torchinferno,few_shot,11,2058.98,0.00,2632.90,1,0.38,1
torchinferno,few_shot,12,2058.64,0.00,2632.31,1,0.38,1
torchinferno,few_shot,13,2058.50,0.00,2632.98,1,0.38,1
torchinferno,few_shot,14,2058.70,0.00,2639.00,1,0.38,1
torchinferno,few_shot,15,2065.58,576.15,2641.73,2,0.76,1
torchinferno,few_shot,16,2060.66,0.00,2648.08,1,0.38,1
torchinferno,few_shot,17,2630.94,6.77,2637.71,2,0.76,1
torchinferno,few_shot,18,2065.84,579.98,2645.81,2,0.76,1
torchinferno,few_shot,19,2057.67,588.51,2646.18,2,0.76,1
torchinferno,few_shot,20,2057.70,0.00,2648.48,1,0.38,1
torchinferno,few_shot,21,2063.95,588.82,2652.77,2,0.75,1
torchinferno,few_shot,22,2065.09,582.08,2647.17,2,0.76,1
torchinferno,few_shot,23,2072.07,0.00,2655.40,1,0.38,1
torchinferno,few_shot,24,2066.89,591.30,2658.19,2,0.75,1
torchinferno,few_shot,25,2064.77,585.94,2650.71,2,0.75,1
torchinferno,few_shot,26,2636.16,0.00,2651.57,1,0.38,1
torchinferno,few_shot,27,2072.16,0.00,2662.71,1,0.38,1
torchinferno,few_shot,28,2065.90,596.39,2662.29,2,0.75,1
torchinferno,few_shot,29,2059.82,0.00,2657.53,1,0.38,1
torchinferno,few_shot,30,2064.81,598.51,2663.31,2,0.75,1
torchinferno,few_shot,31,2068.99,596.94,2665.92,2,0.75,1
torchinferno,few_shot,32,2610.13,0.00,2659.73,1,0.38,1
torchinferno,few_shot,33,2071.90,0.00,2672.08,1,0.37,1
torchinferno,few_shot,34,2066.72,610.83,2677.55,2,0.75,1
torchinferno,few_shot,35,2068.80,608.85,2677.65,2,0.75,1
torchinferno,few_shot,36,2063.23,0.00,2671.94,1,0.37,1
torchinferno,few_shot,37,2058.51,620.57,2679.08,2,0.75,1
torchinferno,few_shot,38,2058.11,0.00,2679.38,1,0.37,1
torchinferno,few_shot,39,2613.18,59.43,2672.61,2,0.75,1
torchinferno,few_shot,40,2675.74,0.00,2676.02,1,0.37,1
torchinferno,few_shot,41,2069.68,0.00,2688.44,1,0.37,1
torchinferno,few_shot,42,1226.20,0.00,1293.70,1,0.77,1
torchinferno,few_shot,43,2674.18,0.00,2678.62,1,0.37,1
torchinferno,few_shot,44,1265.08,0.00,1295.12,1,0.77,1
torchinferno,few_shot,45,2064.62,0.00,2685.21,1,0.37,1
