model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-06T03:02:05.553517+00:00

Build Times
provider,build_time_s
torchinferno,43.1
vllm,335.5
sglang,216.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,178.92,125.71,136.98,vllm
ttft_p99_ms,718.17,240.46,579.41,vllm
tpot_median_ms,45.26,43.79,76.38,vllm
tpot_p99_ms,109.62,127.64,897.24,torchinferno
e2e_median_ms,217.51,159.45,213.11,vllm
e2e_p99_ms,732.42,303.85,989.50,vllm
throughput_median_tps,5.82,8.63,5.68,vllm
total_output_tokens,1461,1461,1466,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,108.03,125.02,223.26,torchinferno
ttft_p99_ms,355.59,311.16,69629.60,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,115.07,147.68,388.50,torchinferno
e2e_p99_ms,378.37,359.52,69693.22,vllm
throughput_median_tps,8.69,6.77,2.57,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,246.27,151.60,159.00,vllm
ttft_p99_ms,765.36,454.76,688.34,vllm
tpot_median_ms,59.96,47.10,109.59,vllm
tpot_p99_ms,260.51,288.40,986.73,torchinferno
e2e_median_ms,303.29,194.65,275.60,vllm
e2e_p99_ms,818.78,514.22,991.42,vllm
throughput_median_tps,4.31,7.18,4.77,vllm
total_output_tokens,1460,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,232.50,157.30,89.01,sglang
ttft_last_turn_ms,274.69,157.59,194.74,vllm
ttft_growth_ratio,1.18,1.00,2.19,vllm
ttft_first_turn_median_ms,207.78,137.29,61.11,sglang
ttft_first_turn_p99_ms,509.00,466.49,177.67,sglang
ttft_last_turn_median_ms,266.38,149.11,191.16,vllm
ttft_last_turn_p99_ms,542.25,365.33,305.02,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,77.46,32.70,50.68,vllm
ttft_p99_ms,241.83,164.75,305.10,vllm
tpot_median_ms,63.53,21.77,371.84,vllm
tpot_p99_ms,170.02,29.07,1061.77,vllm
e2e_median_ms,110.90,48.05,424.82,vllm
e2e_p99_ms,300.04,191.28,1105.23,vllm
throughput_median_tps,12.51,25.43,3.40,vllm
total_output_tokens,1465,1463,1467,sglang
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,277.25,74.27,69.82,sglang
ttft_p99_ms,1601.57,1048.94,559.50,sglang
tpot_median_ms,19.81,14.80,22.68,vllm
tpot_p99_ms,40.19,47.38,95.05,torchinferno
e2e_median_ms,1000.09,663.19,900.03,vllm
e2e_p99_ms,2094.15,1747.76,1805.45,vllm
throughput_median_tps,36.03,58.50,40.39,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,3,0,310.88,142.22,453.10,2,4.41,1,,,,,,,3,,,
torchinferno,few_shot,8,1,750.34,0.00,765.91,1,1.31,1,,,,,,,8,,,
torchinferno,few_shot,5,2,814.44,0.00,831.66,1,1.20,1,,,,,,,5,,,
torchinferno,few_shot,10,3,718.17,0.00,732.42,1,1.37,1,,,,,,,10,,,
torchinferno,few_shot,7,4,779.82,0.00,796.29,1,1.26,1,,,,,,,7,,,
torchinferno,few_shot,24,5,469.19,0.00,485.30,1,2.06,1,,,,,,,24,,,
torchinferno,few_shot,4,6,835.98,0.00,860.51,1,1.16,1,,,,,,,4,,,
torchinferno,few_shot,11,7,696.78,0.00,722.84,1,1.38,1,,,,,,,11,,,
torchinferno,few_shot,21,8,516.21,27.93,544.15,2,3.68,1,,,,,,,21,,,
torchinferno,few_shot,1,9,943.64,0.00,974.25,1,1.03,1,,,,,,,1,,,
torchinferno,few_shot,15,10,623.95,28.82,652.78,2,3.06,1,,,,,,,15,,,
torchinferno,few_shot,2,11,924.93,31.53,956.46,2,2.09,1,,,,,,,2,,,
torchinferno,few_shot,19,12,554.71,30.53,585.24,2,3.42,1,,,,,,,19,,,
torchinferno,few_shot,12,13,683.16,0.00,715.00,1,1.40,1,,,,,,,12,,,
torchinferno,few_shot,6,14,800.37,37.05,837.42,2,2.39,1,,,,,,,6,,,
torchinferno,few_shot,14,15,641.45,42.48,683.93,2,2.92,1,,,,,,,14,,,
torchinferno,few_shot,13,16,659.59,44.11,703.70,2,2.84,1,,,,,,,13,,,
torchinferno,few_shot,16,17,602.51,44.24,646.75,2,3.09,1,,,,,,,16,,,
torchinferno,few_shot,23,18,484.16,43.21,527.37,2,3.79,1,,,,,,,23,,,
torchinferno,few_shot,17,19,584.97,0.00,632.50,1,1.58,1,,,,,,,17,,,
torchinferno,few_shot,9,20,730.99,0.00,781.86,1,1.28,1,,,,,,,9,,,
torchinferno,few_shot,18,21,570.96,48.63,619.60,2,3.23,1,,,,,,,18,,,
torchinferno,few_shot,0,22,964.99,52.60,1017.59,2,1.97,1,,,,,,,0,,,
torchinferno,few_shot,22,23,503.52,50.26,553.77,2,3.61,1,,,,,,,22,,,
torchinferno,few_shot,20,24,535.65,55.68,591.33,2,3.38,1,,,,,,,20,,,
torchinferno,few_shot,37,25,320.70,0.00,332.59,1,3.01,1,,,,,,,37,,,
torchinferno,few_shot,25,26,529.15,0.00,545.66,1,1.83,1,,,,,,,25,,,
torchinferno,few_shot,34,27,370.92,0.00,388.96,1,2.57,1,,,,,,,34,,,
torchinferno,few_shot,31,28,427.86,0.00,442.05,1,2.26,1,,,,,,,31,,,
torchinferno,few_shot,48,29,132.14,0.00,150.44,1,6.65,1,,,,,,,48,,,
torchinferno,few_shot,38,30,305.88,0.00,324.45,1,3.08,1,,,,,,,38,,,
torchinferno,few_shot,64,31,532.11,0.00,556.49,1,1.80,1,,,,,,,64,,,
torchinferno,few_shot,41,32,251.11,0.00,274.66,1,3.64,1,,,,,,,41,,,
torchinferno,few_shot,39,33,287.03,0.00,313.76,1,3.19,1,,,,,,,39,,,
torchinferno,few_shot,51,34,79.53,28.82,108.34,2,18.46,1,,,,,,,51,,,
torchinferno,few_shot,29,35,462.67,0.00,488.15,1,2.05,1,,,,,,,29,,,
torchinferno,few_shot,32,36,405.40,32.47,437.87,2,4.57,1,,,,,,,32,,,
torchinferno,few_shot,47,37,151.71,0.00,180.34,1,5.55,1,,,,,,,47,,,
torchinferno,few_shot,33,38,389.22,33.85,423.07,2,4.73,1,,,,,,,33,,,
