model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-20T01:02:58.011726

Build Times
provider,build_time_s
torchinferno,401.7
vllm,501.1
sglang,258.9

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,324.99,143.63,139.46,sglang
ttft_p99_ms,2393.22,254.37,649.86,vllm
tpot_median_ms,54.49,52.91,74.91,vllm
tpot_p99_ms,195.32,148.62,384.28,vllm
e2e_median_ms,386.89,195.97,208.55,vllm
e2e_p99_ms,2418.26,305.03,876.04,vllm
throughput_median_tps,3.40,7.58,5.79,vllm
total_output_tokens,1461,1457,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,310.43,203.11,217.00,vllm
ttft_p99_ms,2898.93,357.01,71410.78,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,430.91,250.00,360.27,vllm
e2e_p99_ms,3281.76,447.71,71527.32,vllm
throughput_median_tps,2.32,4.00,2.78,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,737.45,156.23,161.60,vllm
ttft_p99_ms,2080.62,315.82,276.78,sglang
tpot_median_ms,60.41,53.22,105.14,vllm
tpot_p99_ms,158.64,189.18,215.35,torchinferno
e2e_median_ms,802.03,200.18,260.20,vllm
e2e_p99_ms,2126.81,403.61,428.07,vllm
throughput_median_tps,1.63,6.65,5.20,vllm
total_output_tokens,1462,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,769.27,123.16,110.16,sglang
ttft_last_turn_ms,1173.07,146.91,195.98,vllm
ttft_growth_ratio,1.52,1.19,1.78,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,225.62,59.19,83.41,vllm
ttft_p99_ms,505.89,3694.91,613.68,torchinferno
tpot_median_ms,31.21,29.59,57.98,vllm
tpot_p99_ms,259.09,1763.85,200.14,sglang
e2e_median_ms,258.15,80.89,153.52,vllm
e2e_p99_ms,695.21,3764.90,651.56,sglang
throughput_median_tps,5.39,15.03,9.10,vllm
total_output_tokens,1470,1479,1455,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,347.27,79.90,66.94,sglang
ttft_p99_ms,1375.39,227.09,161.71,sglang
tpot_median_ms,21.70,14.79,22.45,vllm
tpot_p99_ms,43.60,25.77,28.21,vllm
e2e_median_ms,1095.70,622.17,830.40,vllm
e2e_p99_ms,2937.52,1001.63,1621.20,vllm
throughput_median_tps,31.57,58.42,41.74,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1390.58,0.00,1397.76,1,0.72,1
torchinferno,few_shot,1,1392.18,0.00,1401.23,1,0.71,1
torchinferno,few_shot,2,1392.06,337.17,1729.23,2,1.16,1
torchinferno,few_shot,3,2050.34,0.00,2164.41,1,0.46,1
torchinferno,few_shot,4,2039.51,0.00,2155.62,1,0.46,1
torchinferno,few_shot,5,2042.47,0.00,2155.13,1,0.46,1
torchinferno,few_shot,6,2031.18,0.00,2158.14,1,0.46,1
torchinferno,few_shot,7,2042.04,0.00,2162.60,1,0.46,1
torchinferno,few_shot,8,2043.47,132.69,2176.16,2,0.92,1
torchinferno,few_shot,9,2052.67,0.00,2180.48,1,0.46,1
torchinferno,few_shot,10,2045.63,0.00,2169.57,1,0.46,1
torchinferno,few_shot,11,2040.16,0.00,2169.10,1,0.46,1
torchinferno,few_shot,12,2044.83,0.00,2175.64,1,0.46,1
torchinferno,few_shot,13,2039.41,0.00,2172.65,1,0.46,1
torchinferno,few_shot,14,2048.13,0.00,2193.52,1,0.46,1
torchinferno,few_shot,15,2057.72,0.00,2193.15,1,0.46,1
torchinferno,few_shot,16,2039.91,0.00,2177.62,1,0.46,1
torchinferno,few_shot,17,2049.52,141.56,2191.08,2,0.91,1
torchinferno,few_shot,18,2053.87,0.00,2196.00,1,0.46,1
torchinferno,few_shot,19,2052.80,145.65,2198.45,2,0.91,1
torchinferno,few_shot,20,2041.57,0.00,2189.22,1,0.46,1
torchinferno,few_shot,21,2034.66,151.14,2185.80,2,0.91,1
torchinferno,few_shot,22,2047.80,159.64,2207.44,2,0.91,1
torchinferno,few_shot,23,2042.37,146.50,2188.86,2,0.91,1
torchinferno,few_shot,24,2045.67,156.17,2201.85,2,0.91,1
torchinferno,few_shot,25,2042.93,0.00,2207.26,1,0.45,1
torchinferno,few_shot,26,2041.05,155.44,2196.48,2,0.91,1
torchinferno,few_shot,27,2052.04,156.67,2208.71,2,0.91,1
torchinferno,few_shot,28,2032.58,166.54,2199.12,2,0.91,1
torchinferno,few_shot,29,2043.01,167.32,2210.33,2,0.90,1
torchinferno,few_shot,30,2033.18,164.95,2198.13,2,0.91,1
torchinferno,few_shot,31,2034.02,0.00,2201.67,1,0.45,1
torchinferno,few_shot,32,2049.77,166.11,2215.89,2,0.90,1
torchinferno,few_shot,33,2039.31,163.35,2202.66,2,0.91,1
torchinferno,few_shot,34,2042.64,165.69,2208.33,2,0.91,1
torchinferno,few_shot,35,2046.31,164.97,2211.28,2,0.90,1
torchinferno,few_shot,36,2045.17,0.00,2225.85,1,0.45,1
torchinferno,few_shot,37,2043.56,180.88,2224.44,2,0.90,1
torchinferno,few_shot,38,2051.60,183.93,2235.53,2,0.89,1
torchinferno,few_shot,39,2037.48,185.78,2223.26,2,0.90,1
torchinferno,few_shot,40,2027.63,192.02,2219.64,2,0.90,1
torchinferno,few_shot,41,2044.39,0.00,2235.52,1,0.45,1
torchinferno,few_shot,42,2043.93,0.00,2226.37,1,0.45,1
torchinferno,few_shot,43,2041.90,195.82,2237.73,2,0.89,1
torchinferno,few_shot,44,2051.96,0.00,2239.05,1,0.45,1
torchinferno,few_shot,45,2035.82,0.00,2230.89,1,0.45,1
