model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-19T23:02:57.412374

Build Times
provider,build_time_s
torchinferno,325.3
vllm,1161.4
sglang,175.0

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,256.56,160.80,141.15,sglang
ttft_p99_ms,1518.00,537.43,5904.84,vllm
tpot_median_ms,153.43,58.58,80.89,vllm
tpot_p99_ms,199.11,177.70,7308.58,vllm
e2e_median_ms,360.71,215.92,213.67,sglang
e2e_p99_ms,1702.12,627.63,13182.48,vllm
throughput_median_tps,4.15,6.89,5.56,vllm
total_output_tokens,1461,1466,1466,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,262.66,201.89,204.17,vllm
ttft_p99_ms,1694.35,482.98,70231.97,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,306.99,225.53,341.32,vllm
e2e_p99_ms,1736.11,507.62,70331.19,vllm
throughput_median_tps,3.26,4.43,2.93,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,530.84,171.37,169.69,sglang
ttft_p99_ms,2093.52,339.72,741.08,vllm
tpot_median_ms,190.34,60.16,102.51,vllm
tpot_p99_ms,574.22,183.53,236.10,vllm
e2e_median_ms,631.43,216.39,271.52,vllm
e2e_p99_ms,2219.10,412.09,793.11,vllm
throughput_median_tps,2.08,6.27,5.02,vllm
total_output_tokens,1450,1462,1462,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,951.59,143.51,119.44,sglang
ttft_last_turn_ms,463.07,166.10,211.10,vllm
ttft_growth_ratio,0.49,1.16,1.77,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,321.49,58.20,77.25,vllm
ttft_p99_ms,1251.22,126.73,618.49,vllm
tpot_median_ms,132.35,26.89,54.97,vllm
tpot_p99_ms,153.78,82.71,152.85,vllm
e2e_median_ms,416.94,79.85,147.00,vllm
e2e_p99_ms,1373.39,156.17,643.80,vllm
throughput_median_tps,3.60,15.27,9.68,vllm
total_output_tokens,1481,1472,1468,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,693.86,66.87,67.06,vllm
ttft_p99_ms,2207.25,144.85,114.79,sglang
tpot_median_ms,15.44,14.98,22.16,vllm
tpot_p99_ms,32.67,23.22,26.38,vllm
e2e_median_ms,1228.04,597.34,824.46,vllm
e2e_p99_ms,3105.34,1000.59,1566.20,vllm
throughput_median_tps,26.88,59.34,42.45,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,770.92,0.00,954.10,1,1.05,1
torchinferno,few_shot,1,1508.73,0.00,1597.20,1,0.63,1
torchinferno,few_shot,2,1506.12,0.00,1589.89,1,0.63,1
torchinferno,few_shot,3,1512.42,0.00,1597.79,1,0.63,1
torchinferno,few_shot,4,1508.64,0.00,1585.75,1,0.63,1
torchinferno,few_shot,5,1509.40,0.00,1597.14,1,0.63,1
torchinferno,few_shot,6,1496.30,0.00,1589.37,1,0.63,1
torchinferno,few_shot,7,1515.85,0.00,1601.17,1,0.62,1
torchinferno,few_shot,8,1514.71,0.00,1606.02,1,0.62,1
torchinferno,few_shot,9,1518.00,0.00,1605.47,1,0.62,1
torchinferno,few_shot,10,565.54,0.00,660.85,1,1.51,1
torchinferno,few_shot,11,1514.80,0.00,1612.93,1,0.62,1
torchinferno,few_shot,12,1522.49,0.00,1617.02,1,0.62,1
torchinferno,few_shot,13,1506.85,0.00,1612.74,1,0.62,1
torchinferno,few_shot,14,1501.65,0.00,1612.79,1,0.62,1
torchinferno,few_shot,15,1514.69,0.00,1614.77,1,0.62,1
torchinferno,few_shot,16,1507.27,0.00,1620.73,1,0.62,1
torchinferno,few_shot,17,1508.05,0.00,1610.78,1,0.62,1
torchinferno,few_shot,18,1500.90,0.00,1611.97,1,0.62,1
torchinferno,few_shot,19,1509.72,0.00,1613.61,1,0.62,1
torchinferno,few_shot,20,1505.67,0.00,1623.42,1,0.62,1
torchinferno,few_shot,21,1512.83,0.00,1631.15,1,0.61,1
torchinferno,few_shot,22,1508.97,0.00,1633.33,1,0.61,1
torchinferno,few_shot,23,1509.27,0.00,1628.23,1,0.61,1
torchinferno,few_shot,24,1518.18,0.00,1635.28,1,0.61,1
torchinferno,few_shot,25,1513.20,0.00,1634.92,1,0.61,1
torchinferno,few_shot,26,1519.17,0.00,1634.14,1,0.61,1
torchinferno,few_shot,27,1505.66,0.00,1636.62,1,0.61,1
torchinferno,few_shot,28,1508.72,0.00,1642.06,1,0.61,1
torchinferno,few_shot,29,1520.92,0.00,1642.11,1,0.61,1
torchinferno,few_shot,30,1514.22,0.00,1640.23,1,0.61,1
torchinferno,few_shot,31,1515.93,0.00,1639.97,1,0.61,1
torchinferno,few_shot,32,1510.73,0.00,1640.22,1,0.61,1
torchinferno,few_shot,33,1507.29,166.03,1673.32,2,1.20,1
torchinferno,few_shot,34,1506.67,166.08,1672.75,2,1.20,1
torchinferno,few_shot,35,1499.07,165.40,1664.47,2,1.20,1
torchinferno,few_shot,36,1508.16,171.58,1679.74,2,1.19,1
torchinferno,few_shot,37,1522.50,162.47,1684.98,2,1.19,1
torchinferno,few_shot,38,1498.40,169.76,1668.16,2,1.20,1
torchinferno,few_shot,39,1519.15,167.01,1686.17,2,1.19,1
torchinferno,few_shot,40,1514.24,170.79,1685.02,2,1.19,1
torchinferno,few_shot,41,1509.16,172.30,1681.46,2,1.19,1
torchinferno,few_shot,42,1507.41,179.88,1687.28,2,1.19,1
torchinferno,few_shot,43,1512.02,175.64,1687.66,2,1.19,1
torchinferno,few_shot,44,1499.88,180.19,1680.07,2,1.19,1
torchinferno,few_shot,45,1507.01,184.92,1691.93,2,1.18,1
torchinferno,few_shot,46,1513.51,182.97,1696.49,2,1.18,1
torchinferno,few_shot,47,1516.48,177.70,1694.18,2,1.18,1
torchinferno,few_shot,48,1509.06,173.98,1683.04,2,1.19,1
torchinferno,few_shot,49,1522.56,174.94,1697.50,2,1.18,1
torchinferno,few_shot,50,1506.66,187.47,1694.14,2,1.18,1
torchinferno,few_shot,51,1521.44,180.68,1702.12,2,1.18,1
torchinferno,few_shot,52,1497.44,194.53,1691.97,2,1.18,1
torchinferno,few_shot,53,1520.69,183.45,1704.14,2,1.17,1
torchinferno,few_shot,54,1510.43,182.98,1693.41,2,1.18,1
torchinferno,few_shot,55,1508.57,194.27,1702.85,2,1.17,1
torchinferno,few_shot,56,1505.68,189.60,1695.28,2,1.18,1
torchinferno,few_shot,57,1504.88,193.68,1698.56,2,1.18,1
torchinferno,few_shot,58,1506.18,202.69,1708.87,2,1.17,1
torchinferno,few_shot,59,1516.92,200.26,1717.18,2,1.16,1
torchinferno,few_shot,60,1510.30,192.64,1702.95,2,1.17,1
torchinferno,few_shot,61,1516.33,198.67,1715.00,2,1.17,1
torchinferno,few_shot,62,1515.41,199.11,1714.51,2,1.17,1
torchinferno,few_shot,63,1507.10,200.01,1707.11,2,1.17,1
torchinferno,few_shot,64,1514.56,205.19,1719.75,2,1.16,1
torchinferno,few_shot,65,152.36,0.00,212.89,1,4.70,1
torchinferno,few_shot,66,175.86,0.00,240.82,1,4.15,1
torchinferno,few_shot,67,185.17,0.00,244.73,1,4.09,1
torchinferno,few_shot,68,180.69,0.00,242.22,1,4.13,1
torchinferno,few_shot,69,162.69,0.00,233.22,1,4.29,1
torchinferno,few_shot,70,145.41,0.00,216.24,1,4.62,1
torchinferno,few_shot,71,146.13,0.00,216.23,1,4.62,1
torchinferno,few_shot,72,145.47,0.00,219.32,1,4.56,1
torchinferno,few_shot,73,134.70,0.00,207.92,1,4.81,1
torchinferno,few_shot,74,131.15,0.00,208.11,1,4.81,1
torchinferno,few_shot,75,157.50,0.00,231.90,1,4.31,1
torchinferno,few_shot,76,144.09,0.00,217.86,1,4.59,1
torchinferno,few_shot,77,135.86,0.00,216.36,1,4.62,1
torchinferno,few_shot,78,141.31,0.00,224.08,1,4.46,1
torchinferno,few_shot,79,138.17,0.00,223.52,1,4.47,1
torchinferno,few_shot,80,165.46,0.00,253.70,1,3.94,1
torchinferno,few_shot,81,169.16,0.00,259.34,1,3.86,1
torchinferno,few_shot,82,155.98,0.00,241.24,1,4.15,1
torchinferno,few_shot,83,183.63,0.00,269.06,1,3.72,1
torchinferno,few_shot,84,185.46,0.00,273.47,1,3.66,1
torchinferno,few_shot,85,162.44,0.00,256.06,1,3.91,1
torchinferno,few_shot,86,167.94,134.44,302.39,2,6.61,1
torchinferno,few_shot,87,133.06,137.54,270.60,2,7.39,1
torchinferno,few_shot,88,139.95,133.29,273.24,2,7.32,1
torchinferno,few_shot,89,156.36,141.77,298.13,2,6.71,1
torchinferno,few_shot,90,165.13,136.21,301.34,2,6.64,1
torchinferno,few_shot,91,148.58,142.62,291.20,2,6.87,1
torchinferno,few_shot,92,171.05,146.75,317.79,2,6.29,1
torchinferno,few_shot,93,139.75,143.42,283.16,2,7.06,1
torchinferno,few_shot,94,153.86,144.45,298.31,2,6.70,1
torchinferno,few_shot,95,164.02,148.05,312.08,2,6.41,1
torchinferno,few_shot,96,153.92,152.30,306.22,2,6.53,1
torchinferno,few_shot,97,370.66,0.00,438.21,1,2.28,1
torchinferno,few_shot,98,386.53,0.00,443.12,1,2.26,1
torchinferno,few_shot,99,206.26,0.00,275.15,1,3.63,1
torchinferno,few_shot,100,363.14,0.00,426.43,1,2.35,1
torchinferno,few_shot,101,343.32,0.00,411.62,1,2.43,1
torchinferno,few_shot,102,380.83,0.00,445.57,1,2.24,1
torchinferno,few_shot,103,185.89,0.00,259.80,1,3.85,1
torchinferno,few_shot,104,352.71,0.00,427.51,1,2.34,1
torchinferno,few_shot,105,207.76,0.00,279.08,1,3.58,1
torchinferno,few_shot,106,389.49,0.00,457.92,1,2.18,1
torchinferno,few_shot,107,365.11,0.00,442.28,1,2.26,1
torchinferno,few_shot,108,224.29,0.00,298.17,1,3.35,1
torchinferno,few_shot,109,210.78,0.00,294.16,1,3.40,1
torchinferno,few_shot,110,194.89,0.00,282.29,1,3.54,1
torchinferno,few_shot,111,353.95,0.00,443.63,1,2.25,1
torchinferno,few_shot,112,375.82,0.00,460.61,1,2.17,1
torchinferno,few_shot,113,345.57,0.00,432.16,1,2.31,1
torchinferno,few_shot,114,364.58,0.00,459.93,1,2.17,1
torchinferno,few_shot,115,361.22,0.00,443.46,1,2.25,1
torchinferno,few_shot,116,210.01,0.00,296.34,1,3.37,1
torchinferno,few_shot,117,357.15,0.00,459.07,1,2.18,1
torchinferno,few_shot,118,201.71,0.00,292.00,1,3.42,1
torchinferno,few_shot,119,372.65,0.00,468.72,1,2.13,1
torchinferno,few_shot,120,217.20,0.00,319.24,1,3.13,1
torchinferno,few_shot,121,345.63,0.00,453.11,1,2.21,1
torchinferno,few_shot,122,343.60,0.00,442.53,1,2.26,1
torchinferno,few_shot,123,214.33,0.00,322.75,1,3.10,1
torchinferno,few_shot,124,208.46,0.00,314.84,1,3.18,1
torchinferno,few_shot,125,371.75,143.24,514.99,2,3.88,1
torchinferno,few_shot,126,193.74,142.07,335.81,2,5.96,1
torchinferno,few_shot,127,360.75,150.66,511.41,2,3.91,1
torchinferno,few_shot,128,378.61,139.37,517.98,2,3.86,1
torchinferno,few_shot,129,206.29,143.67,349.96,2,5.71,1
torchinferno,few_shot,130,206.21,143.85,350.06,2,5.71,1
torchinferno,few_shot,131,210.33,155.52,365.85,2,5.47,1
torchinferno,few_shot,132,373.84,157.92,531.76,2,3.76,1
torchinferno,few_shot,133,209.83,147.14,356.97,2,5.60,1
torchinferno,few_shot,134,343.23,153.28,496.51,2,4.03,1
torchinferno,few_shot,135,340.86,164.06,504.92,2,3.96,1
torchinferno,few_shot,136,197.50,157.11,354.61,2,5.64,1
torchinferno,few_shot,137,360.35,151.03,511.38,2,3.91,1
torchinferno,few_shot,138,193.13,153.78,346.91,2,5.77,1
torchinferno,few_shot,139,371.05,157.39,528.44,2,3.78,1
torchinferno,few_shot,140,205.84,166.04,371.88,2,5.38,1
torchinferno,few_shot,141,335.58,168.86,504.44,2,3.96,1
torchinferno,few_shot,142,195.31,168.16,363.47,2,5.50,1
torchinferno,few_shot,143,369.84,159.77,529.61,2,3.78,1
torchinferno,few_shot,144,333.86,171.77,505.63,2,3.96,1
torchinferno,few_shot,145,357.02,167.08,524.10,2,3.82,1
torchinferno,few_shot,146,361.28,169.17,530.44,2,3.77,1
torchinferno,few_shot,147,356.13,167.38,523.52,2,3.82,1
torchinferno,few_shot,148,343.93,176.25,520.18,2,3.84,1
torchinferno,few_shot,149,185.66,111.17,408.00,3,7.35,0
torchinferno,few_shot,150,548.22,0.00,600.33,1,1.67,1
torchinferno,few_shot,151,331.10,0.00,398.58,1,2.51,1
torchinferno,few_shot,152,246.83,0.00,303.65,1,3.29,1
torchinferno,few_shot,153,294.14,0.00,366.79,1,2.73,1
torchinferno,few_shot,154,259.39,0.00,320.86,1,3.12,1
torchinferno,few_shot,155,234.20,0.00,305.64,1,3.27,1
torchinferno,few_shot,156,239.66,0.00,310.87,1,3.22,1
torchinferno,few_shot,157,244.88,0.00,313.35,1,3.19,1
torchinferno,few_shot,158,336.16,0.00,413.26,1,2.42,1
torchinferno,few_shot,159,264.70,0.00,337.49,1,2.96,1
torchinferno,few_shot,160,330.34,0.00,409.94,1,2.44,1
torchinferno,few_shot,161,271.65,0.00,344.95,1,2.90,1
torchinferno,few_shot,162,540.98,0.00,625.08,1,1.60,1
torchinferno,few_shot,163,301.93,0.00,389.59,1,2.57,1
torchinferno,few_shot,164,531.31,0.00,621.86,1,1.61,1
torchinferno,few_shot,165,249.84,0.00,333.64,1,3.00,1
torchinferno,few_shot,166,251.21,0.00,331.49,1,3.02,1
torchinferno,few_shot,167,327.67,0.00,421.68,1,2.37,1
torchinferno,few_shot,168,540.05,0.00,629.05,1,1.59,1
torchinferno,few_shot,169,328.32,0.00,421.00,1,2.38,1
torchinferno,few_shot,170,352.12,0.00,437.50,1,2.29,1
torchinferno,few_shot,171,336.98,0.00,437.13,1,2.29,1
torchinferno,few_shot,172,252.20,0.00,351.16,1,2.85,1
torchinferno,few_shot,173,314.23,0.00,411.83,1,2.43,1
torchinferno,few_shot,174,319.87,0.00,416.86,1,2.40,1
torchinferno,few_shot,175,543.05,0.00,640.66,1,1.56,1
torchinferno,few_shot,176,225.90,0.00,331.12,1,3.02,1
torchinferno,few_shot,177,257.02,0.00,360.59,1,2.77,1
torchinferno,few_shot,178,244.81,0.00,354.64,1,2.82,1
torchinferno,few_shot,179,316.06,0.00,422.66,1,2.37,1
torchinferno,few_shot,180,301.30,0.00,411.97,1,2.43,1
torchinferno,few_shot,181,312.68,0.00,430.69,1,2.32,1
torchinferno,few_shot,182,254.34,0.00,357.33,1,2.80,1
torchinferno,few_shot,183,258.48,0.00,375.09,1,2.67,1
torchinferno,few_shot,184,539.05,0.00,661.10,1,1.51,1
torchinferno,few_shot,185,227.21,0.00,349.14,1,2.86,1
torchinferno,few_shot,186,328.53,138.69,467.22,2,4.28,1
torchinferno,few_shot,187,544.06,144.86,688.92,2,2.90,1
torchinferno,few_shot,188,238.36,152.85,391.20,2,5.11,1
torchinferno,few_shot,189,560.06,138.89,698.95,2,2.86,1
