model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-11T20:01:19.203131

Build Times
provider,build_time_s
torchinferno,93.1
vllm,965.5
sglang,169.4

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,701.66,169.77,143.61,sglang
ttft_p99_ms,4061.93,479.38,7634.91,vllm
tpot_median_ms,449.62,62.64,78.19,vllm
tpot_p99_ms,704.10,166.48,7311.71,vllm
e2e_median_ms,1067.03,224.83,216.00,sglang
e2e_p99_ms,4309.96,594.62,14913.98,vllm
throughput_median_tps,1.21,6.57,5.49,vllm
total_output_tokens,1461,1465,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,520.87,188.88,212.73,vllm
ttft_p99_ms,844.73,511.12,638.55,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,604.01,212.25,347.62,vllm
e2e_p99_ms,1025.56,546.21,861.83,vllm
throughput_median_tps,1.66,4.71,2.88,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,187.72,167.13,sglang
ttft_p99_ms,,434.83,552.32,vllm
tpot_median_ms,,64.71,97.89,vllm
tpot_p99_ms,,278.91,224.37,sglang
e2e_median_ms,,239.88,264.58,vllm
e2e_p99_ms,,495.15,617.67,vllm
throughput_median_tps,,5.57,5.06,vllm
total_output_tokens,,1460,1450,vllm
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,sglang
ttft_first_turn_ms,,181.21,144.09,sglang
ttft_last_turn_ms,,182.57,171.48,sglang
ttft_growth_ratio,,1.01,1.19,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,61.58,77.80,vllm
ttft_p99_ms,,185.43,435.75,vllm
tpot_median_ms,,28.24,60.42,vllm
tpot_p99_ms,,44.23,184.47,vllm
e2e_median_ms,,82.88,141.00,vllm
e2e_p99_ms,,233.60,538.30,vllm
throughput_median_tps,,14.97,9.59,vllm
total_output_tokens,,1470,1459,vllm
num_requests,,992,992,
correctness_rate,,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,78.38,73.60,sglang
ttft_p99_ms,,308.53,359.34,vllm
tpot_median_ms,,14.96,22.46,vllm
tpot_p99_ms,,21.11,32.35,vllm
e2e_median_ms,,661.30,833.39,vllm
e2e_p99_ms,,1057.73,1681.76,vllm
throughput_median_tps,,57.16,41.50,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,584.50,0.00,949.78,1,1.05,1
torchinferno,few_shot,1,4056.15,0.00,4225.86,1,0.24,1
torchinferno,few_shot,2,4056.85,0.00,4216.18,1,0.24,1
torchinferno,few_shot,3,4050.67,0.00,4219.31,1,0.24,1
torchinferno,few_shot,4,4064.03,0.00,4224.71,1,0.24,1
torchinferno,few_shot,5,4052.19,0.00,4216.88,1,0.24,1
torchinferno,few_shot,6,4052.09,0.00,4237.27,1,0.24,1
torchinferno,few_shot,7,4051.15,0.00,4225.73,1,0.24,1
torchinferno,few_shot,8,4055.02,0.00,4230.64,1,0.24,1
torchinferno,few_shot,9,4054.56,0.00,4230.01,1,0.24,1
torchinferno,few_shot,10,4053.24,0.00,4224.58,1,0.24,1
torchinferno,few_shot,11,4058.85,0.00,4246.66,1,0.24,1
torchinferno,few_shot,12,4049.03,0.00,4230.60,1,0.24,1
torchinferno,few_shot,13,4060.96,0.00,4242.94,1,0.24,1
torchinferno,few_shot,14,4050.91,0.00,4243.91,1,0.24,1
torchinferno,few_shot,15,4038.90,0.00,4235.64,1,0.24,1
torchinferno,few_shot,16,4071.29,0.00,4257.48,1,0.23,1
torchinferno,few_shot,17,4041.81,0.00,4241.80,1,0.24,1
torchinferno,few_shot,18,4047.89,0.00,4244.01,1,0.24,1
torchinferno,few_shot,19,4054.35,0.00,4260.76,1,0.23,1
torchinferno,few_shot,20,4050.77,0.00,4244.33,1,0.24,1
torchinferno,few_shot,21,4061.97,200.07,4262.04,2,0.47,1
torchinferno,few_shot,22,4047.09,0.00,4256.10,1,0.23,1
torchinferno,few_shot,23,4051.72,199.45,4251.17,2,0.47,1
torchinferno,few_shot,24,4043.69,213.14,4256.83,2,0.47,1
torchinferno,few_shot,25,4049.71,204.41,4254.12,2,0.47,1
torchinferno,few_shot,26,4054.37,217.54,4271.91,2,0.47,1
torchinferno,few_shot,27,4053.65,214.94,4268.59,2,0.47,1
torchinferno,few_shot,28,4065.36,216.14,4281.50,2,0.47,1
torchinferno,few_shot,29,4058.35,213.36,4271.71,2,0.47,1
torchinferno,few_shot,30,4047.78,216.26,4264.04,2,0.47,1
torchinferno,few_shot,31,4052.71,0.00,4270.90,1,0.23,1
torchinferno,few_shot,32,4065.40,217.54,4282.94,2,0.47,1
torchinferno,few_shot,33,4054.93,219.71,4274.64,2,0.47,1
torchinferno,few_shot,34,4045.55,220.52,4266.06,2,0.47,1
torchinferno,few_shot,35,4043.77,0.00,4276.21,1,0.23,1
torchinferno,few_shot,36,4056.27,234.12,4290.40,2,0.47,1
torchinferno,few_shot,37,4055.55,0.00,4277.79,1,0.23,1
torchinferno,few_shot,38,4070.53,221.11,4291.64,2,0.47,1
torchinferno,few_shot,39,4055.65,242.06,4297.71,2,0.47,1
torchinferno,few_shot,40,4061.04,224.88,4285.93,2,0.47,1
torchinferno,few_shot,41,4059.81,0.00,4300.44,1,0.23,1
torchinferno,few_shot,42,4051.24,235.30,4286.53,2,0.47,1
torchinferno,few_shot,43,4052.13,247.61,4299.74,2,0.47,1
torchinferno,few_shot,44,4063.20,0.00,4302.37,1,0.23,1
torchinferno,few_shot,45,4041.84,244.96,4286.80,2,0.47,1
torchinferno,few_shot,46,4059.97,248.16,4308.13,2,0.46,1
torchinferno,few_shot,47,4049.63,0.00,4297.09,1,0.23,1
torchinferno,few_shot,48,4051.81,256.07,4307.88,2,0.46,1
torchinferno,few_shot,49,4048.56,250.83,4299.39,2,0.47,1
torchinferno,few_shot,50,4051.92,240.75,4292.67,2,0.47,1
torchinferno,few_shot,51,4050.00,244.33,4294.32,2,0.47,1
torchinferno,few_shot,52,4067.09,0.00,4314.69,1,0.23,1
torchinferno,few_shot,53,4056.45,244.83,4301.28,2,0.46,1
torchinferno,few_shot,54,4046.53,263.42,4309.96,2,0.46,1
torchinferno,few_shot,55,4045.81,266.26,4312.07,2,0.46,1
torchinferno,few_shot,56,4041.13,263.58,4304.71,2,0.46,1
torchinferno,few_shot,57,4044.65,0.00,4313.65,1,0.23,1
torchinferno,few_shot,58,4045.50,270.03,4315.54,2,0.46,1
torchinferno,few_shot,59,4064.76,0.00,4330.16,1,0.23,1
torchinferno,few_shot,60,4057.19,0.00,4319.99,1,0.23,1
torchinferno,few_shot,61,4051.25,262.80,4314.04,2,0.46,1
torchinferno,few_shot,62,3120.15,0.00,3384.80,1,0.30,1
torchinferno,few_shot,63,4061.93,274.83,4336.76,2,0.46,1
torchinferno,few_shot,64,4053.49,282.98,4336.48,2,0.46,1
torchinferno,few_shot,65,624.58,0.00,635.00,1,1.57,1
torchinferno,few_shot,66,870.74,0.00,1026.97,1,0.97,1
torchinferno,few_shot,67,848.90,0.00,1017.34,1,0.98,1
torchinferno,few_shot,68,813.68,0.00,994.24,1,1.01,1
torchinferno,few_shot,69,811.49,0.00,978.22,1,1.02,1
torchinferno,few_shot,70,787.11,0.00,953.46,1,1.05,1
torchinferno,few_shot,71,877.20,0.00,1045.46,1,0.96,1
torchinferno,few_shot,72,838.82,0.00,1018.32,1,0.98,1
torchinferno,few_shot,73,832.99,0.00,1020.93,1,0.98,1
torchinferno,few_shot,74,870.54,0.00,1048.80,1,0.95,1
torchinferno,few_shot,75,813.04,0.00,1006.83,1,0.99,1
torchinferno,few_shot,76,781.27,0.00,973.24,1,1.03,1
torchinferno,few_shot,77,823.36,0.00,1009.35,1,0.99,1
torchinferno,few_shot,78,881.90,0.00,1071.68,1,0.93,1
torchinferno,few_shot,79,822.36,0.00,1007.58,1,0.99,1
torchinferno,few_shot,80,250.03,0.00,437.41,1,2.29,1
torchinferno,few_shot,81,804.73,0.00,994.17,1,1.01,1
torchinferno,few_shot,82,882.19,0.00,1072.00,1,0.93,1
torchinferno,few_shot,83,826.66,0.00,1036.06,1,0.97,1
torchinferno,few_shot,84,797.05,0.00,993.15,1,1.01,1
torchinferno,few_shot,85,776.14,0.00,980.28,1,1.02,1
torchinferno,few_shot,86,888.40,0.00,1088.48,1,0.92,1
torchinferno,few_shot,87,812.71,0.00,1024.20,1,0.98,1
torchinferno,few_shot,88,819.15,0.00,1030.29,1,0.97,1
torchinferno,few_shot,89,866.89,0.00,1067.39,1,0.94,1
torchinferno,few_shot,90,806.07,0.00,1014.42,1,0.99,1
torchinferno,few_shot,91,842.76,0.00,1045.65,1,0.96,1
torchinferno,few_shot,92,850.62,0.00,1054.56,1,0.95,1
torchinferno,few_shot,93,807.51,0.00,1025.01,1,0.98,1
torchinferno,few_shot,94,830.43,0.00,1052.78,1,0.95,1
torchinferno,few_shot,95,812.67,0.00,1036.02,1,0.97,1
torchinferno,few_shot,96,853.40,0.00,1072.69,1,0.93,1
torchinferno,few_shot,97,801.21,0.00,1019.52,1,0.98,1
torchinferno,few_shot,98,859.88,0.00,1076.91,1,0.93,1
torchinferno,few_shot,99,858.01,0.00,1089.54,1,0.92,1
torchinferno,few_shot,100,768.13,0.00,998.72,1,1.00,1
torchinferno,few_shot,101,802.87,0.00,1033.01,1,0.97,1
torchinferno,few_shot,102,827.08,0.00,1062.14,1,0.94,1
torchinferno,few_shot,103,783.38,0.00,1027.21,1,0.97,1
torchinferno,few_shot,104,790.19,417.94,1208.13,2,1.66,1
torchinferno,few_shot,105,807.18,425.84,1233.02,2,1.62,1
torchinferno,few_shot,106,828.37,416.98,1245.34,2,1.61,1
torchinferno,few_shot,107,778.80,423.37,1202.16,2,1.66,1
torchinferno,few_shot,108,837.35,422.07,1259.42,2,1.59,1
torchinferno,few_shot,109,845.54,432.34,1277.88,2,1.57,1
torchinferno,few_shot,110,854.77,441.42,1296.18,2,1.54,1
torchinferno,few_shot,111,823.46,436.10,1259.56,2,1.59,1
torchinferno,few_shot,112,854.15,441.85,1296.00,2,1.54,1
torchinferno,few_shot,113,837.86,444.53,1282.40,2,1.56,1
torchinferno,few_shot,114,820.96,430.96,1251.92,2,1.60,1
torchinferno,few_shot,115,857.90,451.70,1309.59,2,1.53,1
torchinferno,few_shot,116,792.65,448.34,1240.99,2,1.61,1
torchinferno,few_shot,117,805.61,443.85,1249.46,2,1.60,1
torchinferno,few_shot,118,776.17,454.64,1230.80,2,1.62,1
torchinferno,few_shot,119,769.87,452.64,1222.50,2,1.64,1
torchinferno,few_shot,120,783.16,450.23,1233.40,2,1.62,1
torchinferno,few_shot,121,762.60,450.85,1213.46,2,1.65,1
torchinferno,few_shot,122,859.59,448.27,1307.86,2,1.53,1
torchinferno,few_shot,123,790.91,455.90,1246.82,2,1.60,1
torchinferno,few_shot,124,856.66,456.21,1312.88,2,1.52,1
torchinferno,few_shot,125,836.82,449.72,1286.54,2,1.55,1
torchinferno,few_shot,126,798.04,469.90,1267.94,2,1.58,1
torchinferno,few_shot,127,785.38,472.38,1257.76,2,1.59,1
torchinferno,few_shot,128,842.98,476.54,1319.52,2,1.52,1
torchinferno,few_shot,129,771.68,467.33,1239.01,2,1.61,1
torchinferno,few_shot,130,655.78,0.00,955.28,1,1.05,1
torchinferno,few_shot,131,707.90,0.00,1018.02,1,0.98,1
torchinferno,few_shot,132,716.58,0.00,1024.21,1,0.98,1
torchinferno,few_shot,133,701.20,0.00,1005.93,1,0.99,1
torchinferno,few_shot,134,714.00,0.00,1030.45,1,0.97,1
torchinferno,few_shot,135,671.95,0.00,983.73,1,1.02,1
torchinferno,few_shot,136,703.39,0.00,1026.95,1,0.97,1
torchinferno,few_shot,137,668.44,0.00,983.05,1,1.02,1
torchinferno,few_shot,138,717.59,0.00,1037.41,1,0.96,1
torchinferno,few_shot,139,692.96,0.00,1010.59,1,0.99,1
torchinferno,few_shot,140,666.88,0.00,995.15,1,1.00,1
torchinferno,few_shot,141,657.08,0.00,988.39,1,1.01,1
torchinferno,few_shot,142,686.21,0.00,1020.03,1,0.98,1
torchinferno,few_shot,143,667.22,0.00,1003.81,1,1.00,1
torchinferno,few_shot,144,665.64,0.00,997.49,1,1.00,1
torchinferno,few_shot,145,662.68,0.00,990.48,1,1.01,1
torchinferno,few_shot,146,698.82,0.00,1042.39,1,0.96,1
torchinferno,few_shot,147,672.57,0.00,1007.32,1,0.99,1
torchinferno,few_shot,148,723.63,0.00,1067.67,1,0.94,1
torchinferno,few_shot,149,674.49,0.00,1024.11,1,0.98,1
torchinferno,few_shot,150,667.94,502.58,1170.52,2,1.71,1
torchinferno,few_shot,151,723.28,494.58,1217.85,2,1.64,1
torchinferno,few_shot,152,678.20,504.81,1183.01,2,1.69,1
torchinferno,few_shot,153,702.89,499.26,1202.16,2,1.66,1
torchinferno,few_shot,154,678.59,506.57,1185.16,2,1.69,1
torchinferno,few_shot,155,694.45,506.37,1200.83,2,1.67,1
torchinferno,few_shot,156,673.78,512.14,1185.92,2,1.69,1
torchinferno,few_shot,157,688.39,517.74,1206.12,2,1.66,1
torchinferno,few_shot,158,662.55,514.33,1176.88,2,1.70,1
torchinferno,few_shot,159,702.13,516.98,1219.10,2,1.64,1
torchinferno,few_shot,160,692.21,513.97,1206.18,2,1.66,1
torchinferno,few_shot,161,700.23,519.07,1219.30,2,1.64,1
torchinferno,few_shot,162,664.58,514.04,1178.62,2,1.70,1
torchinferno,few_shot,163,683.54,523.10,1206.64,2,1.66,1
torchinferno,few_shot,164,678.52,529.31,1207.83,2,1.66,1
torchinferno,few_shot,165,707.13,531.86,1238.99,2,1.61,1
torchinferno,few_shot,166,649.85,527.88,1177.74,2,1.70,1
torchinferno,few_shot,167,691.29,408.78,1508.84,3,1.99,0
torchinferno,few_shot,168,869.81,0.00,1032.71,1,0.97,1
torchinferno,few_shot,169,1602.39,0.00,1766.87,1,0.57,1
torchinferno,few_shot,170,648.41,0.00,816.64,1,1.22,1
torchinferno,few_shot,171,844.46,0.00,1015.60,1,0.98,1
torchinferno,few_shot,172,852.32,0.00,1025.67,1,0.97,1
torchinferno,few_shot,173,866.13,0.00,1031.02,1,0.97,1
torchinferno,few_shot,174,1606.36,0.00,1778.38,1,0.56,1
torchinferno,few_shot,175,1650.27,0.00,1820.65,1,0.55,1
torchinferno,few_shot,176,1629.17,0.00,1807.15,1,0.55,1
torchinferno,few_shot,177,836.98,0.00,1018.38,1,0.98,1
torchinferno,few_shot,178,1648.42,0.00,1822.11,1,0.55,1
torchinferno,few_shot,179,854.15,0.00,1045.87,1,0.96,1
torchinferno,few_shot,180,666.12,0.00,847.37,1,1.18,1
