model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-04T13:01:59.548865

Build Times
provider,build_time_s
torchinferno,468.8
vllm,1375.6
sglang,210.3

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,286.00,161.74,139.70,sglang
ttft_p99_ms,1995.21,298.68,7463.98,vllm
tpot_median_ms,50.33,63.56,77.56,torchinferno
tpot_p99_ms,172.42,166.22,406.11,vllm
e2e_median_ms,335.02,221.93,210.77,sglang
e2e_p99_ms,2012.90,346.03,7843.64,vllm
throughput_median_tps,3.74,6.68,5.66,vllm
total_output_tokens,1460,1457,1461,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,269.40,195.27,211.16,vllm
ttft_p99_ms,826.12,458.47,70350.63,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,370.67,215.85,350.92,vllm
e2e_p99_ms,949.41,528.80,70429.32,vllm
throughput_median_tps,2.70,4.63,2.85,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,824.07,179.31,161.84,sglang
ttft_p99_ms,2051.06,319.78,974.59,vllm
tpot_median_ms,127.72,68.64,107.13,vllm
tpot_p99_ms,637.08,188.26,219.24,vllm
e2e_median_ms,942.43,234.50,264.56,vllm
e2e_p99_ms,2355.62,428.36,1090.97,vllm
throughput_median_tps,1.45,5.99,5.03,vllm
total_output_tokens,1450,1462,1450,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,1185.03,151.10,109.03,sglang
ttft_last_turn_ms,1164.34,171.51,184.61,vllm
ttft_growth_ratio,0.98,1.14,1.69,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,345.17,61.00,79.14,vllm
ttft_p99_ms,990.58,2154.06,621.94,sglang
tpot_median_ms,31.82,27.67,52.08,vllm
tpot_p99_ms,254.03,1081.20,142.79,sglang
e2e_median_ms,387.35,83.37,147.98,vllm
e2e_p99_ms,1010.72,2190.56,653.26,sglang
throughput_median_tps,3.90,14.64,9.67,vllm
total_output_tokens,1472,1458,1478,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,473.91,69.72,75.25,vllm
ttft_p99_ms,1691.64,119.92,147.70,vllm
tpot_median_ms,28.40,14.85,23.44,vllm
tpot_p99_ms,54.09,19.27,28.10,vllm
e2e_median_ms,1496.15,598.67,888.02,vllm
e2e_p99_ms,3475.77,996.03,1707.87,vllm
throughput_median_tps,24.21,59.25,39.98,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1184.15,0.00,1192.84,1,0.84,1
torchinferno,few_shot,1,1183.37,0.00,1193.39,1,0.84,1
torchinferno,few_shot,2,1184.41,206.22,1390.64,2,1.44,1
torchinferno,few_shot,3,1187.23,206.72,1393.95,2,1.43,1
torchinferno,few_shot,4,1722.36,0.00,1738.87,1,0.58,1
torchinferno,few_shot,5,1723.13,0.00,1738.34,1,0.58,1
torchinferno,few_shot,6,1724.29,0.00,1742.65,1,0.57,1
torchinferno,few_shot,7,1727.86,0.00,1742.23,1,0.57,1
torchinferno,few_shot,8,1725.20,0.00,1750.03,1,0.57,1
torchinferno,few_shot,9,1736.43,0.00,1753.99,1,0.57,1
torchinferno,few_shot,10,1725.97,0.00,1749.09,1,0.57,1
torchinferno,few_shot,11,1725.38,0.00,1752.18,1,0.57,1
torchinferno,few_shot,12,1728.64,25.96,1754.60,2,1.14,1
torchinferno,few_shot,13,1730.22,0.00,1755.53,1,0.57,1
torchinferno,few_shot,14,1736.13,0.00,1766.42,1,0.57,1
torchinferno,few_shot,15,1727.15,37.58,1764.73,2,1.13,1
torchinferno,few_shot,16,1730.25,0.00,1767.30,1,0.57,1
torchinferno,few_shot,17,1731.64,0.00,1774.53,1,0.56,1
torchinferno,few_shot,18,1721.20,0.00,1766.13,1,0.57,1
torchinferno,few_shot,19,1732.75,0.00,1768.35,1,0.57,1
torchinferno,few_shot,20,1720.77,0.00,1767.96,1,0.57,1
torchinferno,few_shot,21,1723.73,49.95,1773.68,2,1.13,1
torchinferno,few_shot,22,1729.43,44.43,1773.86,2,1.13,1
torchinferno,few_shot,23,1735.35,0.00,1774.74,1,0.56,1
torchinferno,few_shot,24,1728.34,54.84,1783.17,2,1.12,1
torchinferno,few_shot,25,1723.99,54.58,1778.57,2,1.12,1
torchinferno,few_shot,26,1724.70,49.57,1774.27,2,1.13,1
torchinferno,few_shot,27,1740.03,0.00,1783.98,1,0.56,1
torchinferno,few_shot,28,1723.98,0.00,1779.45,1,0.56,1
torchinferno,few_shot,29,1723.17,0.00,1779.96,1,0.56,1
torchinferno,few_shot,30,1724.46,61.69,1786.15,2,1.12,1
torchinferno,few_shot,31,1734.00,53.68,1787.68,2,1.12,1
torchinferno,few_shot,32,1725.96,0.00,1788.75,1,0.56,1
torchinferno,few_shot,33,1723.64,0.00,1786.87,1,0.56,1
torchinferno,few_shot,34,1731.85,0.00,1794.34,1,0.56,1
torchinferno,few_shot,35,1726.15,66.90,1793.05,2,1.12,1
torchinferno,few_shot,36,1732.30,60.62,1792.92,2,1.12,1
torchinferno,few_shot,37,1737.06,0.00,1800.00,1,0.56,1
torchinferno,few_shot,38,1724.47,77.88,1802.36,2,1.11,1
torchinferno,few_shot,39,1725.39,71.93,1797.31,2,1.11,1
torchinferno,few_shot,40,1728.85,0.00,1803.54,1,0.55,1
torchinferno,few_shot,41,1729.38,74.17,1803.55,2,1.11,1
torchinferno,few_shot,42,1727.06,0.00,1804.56,1,0.55,1
torchinferno,few_shot,43,1725.07,81.41,1806.48,2,1.11,1
torchinferno,few_shot,44,1731.65,77.18,1808.83,2,1.11,1
torchinferno,few_shot,45,1736.07,80.61,1816.68,2,1.10,1
