model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-15T10:07:53.589592

Build Times
provider,build_time_s
torchinferno,343.5
vllm,1110.5
sglang,160.9

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,301.24,163.72,137.93,sglang
ttft_p99_ms,1631.13,484.40,4782.08,vllm
tpot_median_ms,158.81,57.41,77.49,vllm
tpot_p99_ms,208.81,165.57,7301.05,vllm
e2e_median_ms,393.15,213.83,208.63,sglang
e2e_p99_ms,1782.74,588.96,12042.49,vllm
throughput_median_tps,3.61,6.85,5.80,vllm
total_output_tokens,1461,1466,1466,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,297.62,208.11,200.31,sglang
ttft_p99_ms,1537.25,562.41,70523.48,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,326.39,237.80,346.41,vllm
e2e_p99_ms,1615.65,586.27,70637.41,vllm
throughput_median_tps,3.06,4.21,2.89,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,564.03,165.29,156.33,sglang
ttft_p99_ms,1473.51,348.86,576.95,vllm
tpot_median_ms,118.70,57.66,101.95,vllm
tpot_p99_ms,481.08,188.25,221.61,vllm
e2e_median_ms,650.45,215.52,254.28,vllm
e2e_p99_ms,1591.53,430.38,626.57,vllm
throughput_median_tps,2.19,6.30,5.28,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,772.83,143.78,103.52,sglang
ttft_last_turn_ms,593.94,161.14,187.05,vllm
ttft_growth_ratio,0.77,1.12,1.81,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,344.54,58.83,72.15,vllm
ttft_p99_ms,877.00,131.07,445.64,vllm
tpot_median_ms,138.42,26.55,63.17,vllm
tpot_p99_ms,165.76,49.20,174.24,vllm
e2e_median_ms,440.79,79.48,155.07,vllm
e2e_p99_ms,1007.20,146.20,485.30,vllm
throughput_median_tps,3.41,15.62,9.58,vllm
total_output_tokens,1469,1463,1461,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.96,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,523.29,68.51,66.08,sglang
ttft_p99_ms,2145.55,220.38,107.64,sglang
tpot_median_ms,15.41,15.09,22.03,vllm
tpot_p99_ms,33.95,22.61,27.47,vllm
e2e_median_ms,1191.46,614.93,827.53,vllm
e2e_p99_ms,2716.63,1005.81,1539.26,vllm
throughput_median_tps,27.36,59.08,42.64,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,698.27,0.00,910.77,1,1.10,1
torchinferno,few_shot,1,1322.29,0.00,1400.04,1,0.71,1
torchinferno,few_shot,2,1323.63,0.00,1413.39,1,0.71,1
torchinferno,few_shot,3,1328.95,0.00,1417.36,1,0.71,1
torchinferno,few_shot,4,1322.32,0.00,1415.88,1,0.71,1
torchinferno,few_shot,5,1328.00,0.00,1417.43,1,0.71,1
torchinferno,few_shot,6,1329.97,0.00,1424.22,1,0.70,1
torchinferno,few_shot,7,1316.31,0.00,1413.51,1,0.71,1
torchinferno,few_shot,8,1326.69,0.00,1416.20,1,0.71,1
torchinferno,few_shot,9,1315.45,0.00,1415.36,1,0.71,1
torchinferno,few_shot,10,1321.59,0.00,1427.40,1,0.70,1
torchinferno,few_shot,11,1329.07,0.00,1428.81,1,0.70,1
torchinferno,few_shot,12,1317.51,0.00,1420.40,1,0.70,1
torchinferno,few_shot,13,1329.92,0.00,1433.33,1,0.70,1
torchinferno,few_shot,14,1322.24,0.00,1423.80,1,0.70,1
torchinferno,few_shot,15,1326.34,0.00,1439.10,1,0.69,1
torchinferno,few_shot,16,1325.17,0.00,1436.22,1,0.70,1
torchinferno,few_shot,17,1325.45,0.00,1443.63,1,0.69,1
torchinferno,few_shot,18,1327.60,0.00,1437.98,1,0.70,1
torchinferno,few_shot,19,1317.82,0.00,1431.99,1,0.70,1
torchinferno,few_shot,20,1324.36,0.00,1441.39,1,0.69,1
torchinferno,few_shot,21,1316.23,0.00,1436.29,1,0.70,1
torchinferno,few_shot,22,1323.20,0.00,1450.69,1,0.69,1
torchinferno,few_shot,23,1325.30,0.00,1440.11,1,0.69,1
torchinferno,few_shot,24,1316.18,0.00,1440.86,1,0.69,1
torchinferno,few_shot,25,1323.45,0.00,1453.98,1,0.69,1
torchinferno,few_shot,26,1332.45,0.00,1460.65,1,0.68,1
torchinferno,few_shot,27,1325.60,177.86,1503.46,2,1.33,1
torchinferno,few_shot,28,1322.50,182.50,1505.00,2,1.33,1
torchinferno,few_shot,29,1329.78,175.31,1505.09,2,1.33,1
torchinferno,few_shot,30,1324.00,185.80,1509.80,2,1.32,1
torchinferno,few_shot,31,1323.27,186.26,1509.53,2,1.32,1
torchinferno,few_shot,32,1331.88,183.67,1515.56,2,1.32,1
torchinferno,few_shot,33,1316.31,193.27,1509.58,2,1.32,1
torchinferno,few_shot,34,1335.39,184.88,1520.27,2,1.32,1
torchinferno,few_shot,35,1336.06,187.49,1523.55,2,1.31,1
torchinferno,few_shot,36,1318.49,194.18,1512.67,2,1.32,1
torchinferno,few_shot,37,1324.76,187.96,1512.72,2,1.32,1
torchinferno,few_shot,38,1334.19,190.15,1524.34,2,1.31,1
torchinferno,few_shot,39,1327.15,199.30,1526.45,2,1.31,1
torchinferno,few_shot,40,1319.80,197.58,1517.39,2,1.32,1
torchinferno,few_shot,41,1324.25,208.81,1533.06,2,1.30,1
torchinferno,few_shot,42,1324.62,211.17,1535.80,2,1.30,1
torchinferno,few_shot,43,1321.42,208.23,1529.65,2,1.31,1
torchinferno,few_shot,44,1330.24,201.01,1531.24,2,1.31,1
torchinferno,few_shot,45,1331.68,203.38,1535.06,2,1.30,1
