model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-30T11:03:06.998195+00:00

Build Times
provider,build_time_s
torchinferno,858.6
vllm,603.1
sglang,383.5

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,171.33,138.70,142.12,vllm
ttft_p99_ms,2006.59,236.04,539.89,vllm
tpot_median_ms,49.67,52.17,74.34,torchinferno
tpot_p99_ms,592.09,130.63,539.71,vllm
e2e_median_ms,212.12,181.07,213.01,vllm
e2e_p99_ms,2450.92,288.41,690.11,vllm
throughput_median_tps,5.40,7.86,5.73,vllm
total_output_tokens,1461,1457,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,235.34,191.95,213.98,vllm
ttft_p99_ms,593.87,475.35,72839.68,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,275.84,218.06,351.81,vllm
e2e_p99_ms,644.59,515.11,72939.85,vllm
throughput_median_tps,3.63,4.59,2.84,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,299.83,155.94,163.43,vllm
ttft_p99_ms,427.29,311.57,531.66,vllm
tpot_median_ms,56.83,49.61,101.41,vllm
tpot_p99_ms,113.29,178.51,511.31,torchinferno
e2e_median_ms,351.29,200.89,264.48,vllm
e2e_p99_ms,479.95,398.55,670.81,vllm
throughput_median_tps,4.18,6.72,4.97,vllm
total_output_tokens,1456,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,228.70,133.84,117.00,sglang
ttft_last_turn_ms,374.91,149.36,194.18,vllm
ttft_growth_ratio,1.64,1.12,1.66,vllm
ttft_first_turn_median_ms,234.02,133.61,109.35,sglang
ttft_first_turn_p99_ms,384.09,313.13,198.77,sglang
ttft_last_turn_median_ms,374.44,144.64,185.62,vllm
ttft_last_turn_p99_ms,436.85,299.22,295.83,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,201.31,59.28,84.91,vllm
ttft_p99_ms,457.06,3734.75,568.51,torchinferno
tpot_median_ms,58.64,31.19,48.45,vllm
tpot_p99_ms,94.42,1741.05,557.23,torchinferno
e2e_median_ms,241.00,83.30,145.65,vllm
e2e_p99_ms,540.04,3750.71,625.89,torchinferno
throughput_median_tps,5.61,14.88,9.51,vllm
total_output_tokens,1469,1467,1464,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,322.05,74.53,75.76,vllm
ttft_p99_ms,1196.77,180.84,169.01,sglang
tpot_median_ms,22.96,14.89,22.46,vllm
tpot_p99_ms,53.83,19.16,27.50,vllm
e2e_median_ms,1157.57,606.32,842.07,vllm
e2e_p99_ms,2182.42,1010.95,1612.01,vllm
throughput_median_tps,32.00,59.15,41.40,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,12,0,1011.12,0.00,1525.89,1,0.66,1,,,,,,,12,,,
torchinferno,few_shot,25,1,1009.26,0.00,1526.56,1,0.66,1,,,,,,,25,,,
torchinferno,few_shot,28,2,1003.97,0.00,1530.88,1,0.65,1,,,,,,,28,,,
torchinferno,few_shot,8,3,1010.17,0.00,1535.90,1,0.65,1,,,,,,,8,,,
torchinferno,few_shot,9,4,1010.68,0.00,1537.02,1,0.65,1,,,,,,,9,,,
torchinferno,few_shot,10,5,1011.21,0.00,1538.46,1,0.65,1,,,,,,,10,,,
torchinferno,few_shot,11,6,1007.40,0.00,1539.86,1,0.65,1,,,,,,,11,,,
torchinferno,few_shot,5,7,1009.31,0.00,1544.21,1,0.65,1,,,,,,,5,,,
torchinferno,few_shot,1,8,1014.72,0.00,1547.13,1,0.65,1,,,,,,,1,,,
torchinferno,few_shot,26,9,1012.44,0.00,1541.18,1,0.65,1,,,,,,,26,,,
torchinferno,few_shot,29,10,1005.85,0.00,1541.85,1,0.65,1,,,,,,,29,,,
torchinferno,few_shot,7,11,1009.19,0.00,1546.50,1,0.65,1,,,,,,,7,,,
torchinferno,few_shot,17,12,1007.85,0.00,1546.06,1,0.65,1,,,,,,,17,,,
torchinferno,few_shot,4,13,1014.15,0.00,1556.32,1,0.64,1,,,,,,,4,,,
torchinferno,few_shot,19,14,1012.53,566.50,1579.03,2,1.27,1,,,,,,,19,,,
torchinferno,few_shot,2,15,1011.39,575.80,1587.19,2,1.26,1,,,,,,,2,,,
torchinferno,few_shot,0,16,1017.95,573.43,1591.38,2,1.26,1,,,,,,,0,,,
torchinferno,few_shot,15,17,1013.93,573.26,1587.19,2,1.26,1,,,,,,,15,,,
torchinferno,few_shot,13,18,1009.57,579.84,1589.41,2,1.26,1,,,,,,,13,,,
torchinferno,few_shot,30,19,1004.91,583.16,1588.08,2,1.26,1,,,,,,,30,,,
torchinferno,few_shot,16,20,1005.98,585.01,1590.99,2,1.26,1,,,,,,,16,,,
torchinferno,few_shot,22,21,1007.31,583.79,1591.10,2,1.26,1,,,,,,,22,,,
torchinferno,few_shot,27,22,1010.76,580.92,1591.67,2,1.26,1,,,,,,,27,,,
torchinferno,few_shot,20,23,1006.12,588.50,1594.62,2,1.25,1,,,,,,,20,,,
torchinferno,few_shot,14,24,1005.14,592.09,1597.23,2,1.25,1,,,,,,,14,,,
torchinferno,few_shot,18,25,1010.68,587.09,1597.76,2,1.25,1,,,,,,,18,,,
torchinferno,few_shot,6,26,1008.38,593.52,1601.90,2,1.25,1,,,,,,,6,,,
torchinferno,few_shot,23,27,1011.08,588.70,1599.78,2,1.25,1,,,,,,,23,,,
torchinferno,few_shot,32,28,1010.98,588.59,1599.57,2,1.25,1,,,,,,,32,,,
torchinferno,few_shot,21,29,1010.03,593.48,1603.52,2,1.25,1,,,,,,,21,,,
torchinferno,few_shot,3,30,1015.82,594.35,1610.17,2,1.24,1,,,,,,,3,,,
torchinferno,few_shot,33,31,1004.76,600.95,1605.71,2,1.25,1,,,,,,,33,,,
torchinferno,few_shot,24,32,1580.06,0.00,1926.75,1,0.52,1,,,,,,,24,,,
torchinferno,few_shot,34,33,1585.73,0.00,1926.76,1,0.52,1,,,,,,,34,,,
torchinferno,few_shot,31,34,1582.61,0.00,1928.62,1,0.52,1,,,,,,,31,,,
torchinferno,few_shot,37,35,2000.59,0.00,2017.40,1,0.50,1,,,,,,,37,,,
torchinferno,few_shot,53,36,2000.90,0.00,2017.21,1,0.50,1,,,,,,,53,,,
torchinferno,few_shot,47,37,2002.02,0.00,2027.35,1,0.49,1,,,,,,,47,,,
torchinferno,few_shot,46,38,2003.20,0.00,2029.45,1,0.49,1,,,,,,,46,,,
torchinferno,few_shot,35,39,2010.13,0.00,2034.13,1,0.49,1,,,,,,,35,,,
torchinferno,few_shot,55,40,2008.07,0.00,2032.84,1,0.49,1,,,,,,,55,,,
torchinferno,few_shot,57,41,2003.49,0.00,2034.12,1,0.49,1,,,,,,,57,,,
torchinferno,few_shot,48,42,2000.01,0.00,2037.07,1,0.49,1,,,,,,,48,,,
torchinferno,few_shot,42,43,2000.76,0.00,2039.69,1,0.49,1,,,,,,,42,,,
torchinferno,few_shot,39,44,2006.73,0.00,2042.32,1,0.49,1,,,,,,,39,,,
torchinferno,few_shot,38,45,2001.04,0.00,2044.34,1,0.49,1,,,,,,,38,,,
