model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-20T19:03:13.809097

Build Times
provider,build_time_s
torchinferno,268.4
vllm,1136.2
sglang,199.8

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,286.79,170.82,137.70,sglang
ttft_p99_ms,1857.42,545.78,6395.28,vllm
tpot_median_ms,152.54,54.01,73.74,vllm
tpot_p99_ms,216.75,140.11,7409.14,vllm
e2e_median_ms,383.35,223.23,203.05,sglang
e2e_p99_ms,2047.89,586.30,13776.84,vllm
throughput_median_tps,3.96,6.68,5.88,vllm
total_output_tokens,1461,1460,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,297.81,202.73,217.58,vllm
ttft_p99_ms,1578.17,436.16,70830.40,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,337.37,223.55,348.47,vllm
e2e_p99_ms,1600.45,540.47,70967.09,vllm
throughput_median_tps,2.96,4.47,2.87,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,552.00,185.04,157.45,sglang
ttft_p99_ms,1748.76,354.28,780.30,vllm
tpot_median_ms,136.07,48.43,103.89,vllm
tpot_p99_ms,574.29,193.18,214.31,vllm
e2e_median_ms,644.00,226.27,255.51,vllm
e2e_p99_ms,1986.32,426.88,926.95,vllm
throughput_median_tps,1.96,5.96,5.25,vllm
total_output_tokens,1450,1462,1450,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,903.63,150.04,115.05,sglang
ttft_last_turn_ms,531.57,181.18,167.16,sglang
ttft_growth_ratio,0.59,1.21,1.45,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,344.52,58.02,80.63,vllm
ttft_p99_ms,1012.54,115.21,794.93,vllm
tpot_median_ms,131.75,26.87,52.66,vllm
tpot_p99_ms,152.21,49.18,154.42,vllm
e2e_median_ms,454.60,78.42,150.85,vllm
e2e_p99_ms,1133.22,149.64,847.46,vllm
throughput_median_tps,2.82,15.45,9.61,vllm
total_output_tokens,1480,1463,1464,torchinferno
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,757.21,73.87,65.77,sglang
ttft_p99_ms,2385.33,147.71,157.79,vllm
tpot_median_ms,17.02,14.94,27.25,vllm
tpot_p99_ms,52.58,21.70,32.69,vllm
e2e_median_ms,1420.10,621.79,951.69,vllm
e2e_p99_ms,3263.51,1011.77,1932.00,vllm
throughput_median_tps,22.18,58.61,35.14,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1034.61,198.35,1232.96,2,1.62,1
torchinferno,few_shot,1,1844.41,0.00,1934.67,1,0.52,1
torchinferno,few_shot,2,1856.91,0.00,1933.71,1,0.52,1
torchinferno,few_shot,3,1846.56,0.00,1933.25,1,0.52,1
torchinferno,few_shot,4,1840.94,0.00,1934.44,1,0.52,1
torchinferno,few_shot,5,1845.38,0.00,1937.91,1,0.52,1
torchinferno,few_shot,6,1862.18,0.00,1948.74,1,0.51,1
torchinferno,few_shot,7,1846.83,0.00,1952.91,1,0.51,1
torchinferno,few_shot,8,1843.93,0.00,1947.50,1,0.51,1
torchinferno,few_shot,9,1856.10,0.00,1952.33,1,0.51,1
torchinferno,few_shot,10,1853.73,0.00,1948.34,1,0.51,1
torchinferno,few_shot,11,1840.01,0.00,1950.53,1,0.51,1
torchinferno,few_shot,12,1865.40,0.00,1960.53,1,0.51,1
torchinferno,few_shot,13,1848.08,0.00,1957.06,1,0.51,1
torchinferno,few_shot,14,1847.25,0.00,1954.33,1,0.51,1
torchinferno,few_shot,15,1847.01,0.00,1965.31,1,0.51,1
torchinferno,few_shot,16,1852.48,0.00,1957.42,1,0.51,1
torchinferno,few_shot,17,1848.16,0.00,1964.55,1,0.51,1
torchinferno,few_shot,18,1848.72,0.00,1968.71,1,0.51,1
torchinferno,few_shot,19,1861.03,0.00,1970.04,1,0.51,1
torchinferno,few_shot,20,1859.05,0.00,1969.39,1,0.51,1
torchinferno,few_shot,21,631.92,0.00,742.81,1,1.35,1
torchinferno,few_shot,22,1848.86,0.00,1973.18,1,0.51,1
torchinferno,few_shot,23,1850.84,0.00,1981.56,1,0.50,1
torchinferno,few_shot,24,1859.79,0.00,1979.97,1,0.51,1
torchinferno,few_shot,25,1850.22,0.00,1973.74,1,0.51,1
torchinferno,few_shot,26,1858.20,0.00,1976.85,1,0.51,1
torchinferno,few_shot,27,1848.37,0.00,1977.66,1,0.51,1
torchinferno,few_shot,28,1844.25,0.00,1979.39,1,0.51,1
torchinferno,few_shot,29,1851.64,0.00,1985.24,1,0.50,1
torchinferno,few_shot,30,1844.04,0.00,1983.51,1,0.50,1
torchinferno,few_shot,31,1841.99,0.00,1984.68,1,0.50,1
torchinferno,few_shot,32,1850.76,0.00,1986.00,1,0.50,1
torchinferno,few_shot,33,1851.99,0.00,1994.98,1,0.50,1
torchinferno,few_shot,34,1858.83,159.61,2018.44,2,0.99,1
torchinferno,few_shot,35,1852.34,169.56,2021.89,2,0.99,1
torchinferno,few_shot,36,1852.25,168.65,2020.90,2,0.99,1
torchinferno,few_shot,37,1848.34,177.81,2026.15,2,0.99,1
torchinferno,few_shot,38,1852.46,180.05,2032.51,2,0.98,1
torchinferno,few_shot,39,1846.99,175.74,2022.73,2,0.99,1
torchinferno,few_shot,40,1847.23,177.56,2024.80,2,0.99,1
torchinferno,few_shot,41,1860.37,174.56,2034.93,2,0.98,1
torchinferno,few_shot,42,1848.45,179.98,2028.42,2,0.99,1
torchinferno,few_shot,43,1856.58,178.62,2035.20,2,0.98,1
torchinferno,few_shot,44,1843.15,186.51,2029.66,2,0.99,1
torchinferno,few_shot,45,1847.31,185.36,2032.66,2,0.98,1
torchinferno,few_shot,46,1839.50,192.22,2031.72,2,0.98,1
torchinferno,few_shot,47,1846.11,195.54,2041.65,2,0.98,1
torchinferno,few_shot,48,1847.02,192.28,2039.30,2,0.98,1
torchinferno,few_shot,49,1848.00,189.15,2037.14,2,0.98,1
torchinferno,few_shot,50,1855.44,184.04,2039.49,2,0.98,1
torchinferno,few_shot,51,1850.27,191.38,2041.65,2,0.98,1
torchinferno,few_shot,52,1843.66,198.04,2041.71,2,0.98,1
torchinferno,few_shot,53,1856.06,191.84,2047.89,2,0.98,1
torchinferno,few_shot,54,1850.62,197.17,2047.78,2,0.98,1
torchinferno,few_shot,55,1858.41,189.41,2047.82,2,0.98,1
torchinferno,few_shot,56,1847.65,205.56,2053.21,2,0.97,1
torchinferno,few_shot,57,1857.42,202.51,2059.93,2,0.97,1
torchinferno,few_shot,58,1855.50,202.75,2058.25,2,0.97,1
torchinferno,few_shot,59,1847.34,208.71,2056.05,2,0.97,1
torchinferno,few_shot,60,1853.64,205.55,2059.19,2,0.97,1
torchinferno,few_shot,61,1844.45,214.12,2058.57,2,0.97,1
torchinferno,few_shot,62,1846.46,217.86,2064.31,2,0.97,1
torchinferno,few_shot,63,1844.90,222.85,2067.75,2,0.97,1
torchinferno,few_shot,64,1841.62,224.49,2066.12,2,0.97,1
torchinferno,few_shot,65,172.77,0.00,238.06,1,4.20,1
torchinferno,few_shot,66,166.81,0.00,232.81,1,4.30,1
torchinferno,few_shot,67,219.72,0.00,289.08,1,3.46,1
torchinferno,few_shot,68,169.74,0.00,246.01,1,4.06,1
torchinferno,few_shot,69,167.20,0.00,247.89,1,4.03,1
torchinferno,few_shot,70,205.65,0.00,289.29,1,3.46,1
torchinferno,few_shot,71,207.95,0.00,292.52,1,3.42,1
torchinferno,few_shot,72,187.36,0.00,265.98,1,3.76,1
torchinferno,few_shot,73,200.45,0.00,279.92,1,3.57,1
torchinferno,few_shot,74,157.69,0.00,245.37,1,4.08,1
torchinferno,few_shot,75,200.08,0.00,288.07,1,3.47,1
torchinferno,few_shot,76,190.16,0.00,281.61,1,3.55,1
torchinferno,few_shot,77,216.73,0.00,305.43,1,3.27,1
torchinferno,few_shot,78,196.87,0.00,292.24,1,3.42,1
torchinferno,few_shot,79,184.06,0.00,273.86,1,3.65,1
torchinferno,few_shot,80,174.92,0.00,272.85,1,3.66,1
torchinferno,few_shot,81,172.09,0.00,265.54,1,3.77,1
torchinferno,few_shot,82,152.32,0.00,252.18,1,3.97,1
torchinferno,few_shot,83,176.48,0.00,274.86,1,3.64,1
