model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-28T01:01:47.191648

Build Times
provider,build_time_s
torchinferno,404.5
vllm,1252.0
sglang,159.1

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,181.03,146.56,sglang
ttft_p99_ms,,516.72,4559.24,vllm
tpot_median_ms,,66.53,78.26,vllm
tpot_p99_ms,,180.89,7428.33,vllm
e2e_median_ms,,240.65,218.23,sglang
e2e_p99_ms,,621.58,11947.20,vllm
throughput_median_tps,,6.08,5.35,vllm
total_output_tokens,,1461,1461,vllm
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,205.30,230.79,vllm
ttft_p99_ms,,414.32,71717.38,vllm
tpot_median_ms,,0.00,0.00,vllm
tpot_p99_ms,,0.00,0.00,vllm
e2e_median_ms,,240.56,391.14,vllm
e2e_p99_ms,,519.28,71810.44,vllm
throughput_median_tps,,4.16,2.56,vllm
total_output_tokens,,1000,1000,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm
unique_final_answers,,1,1,vllm

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,176.40,166.94,sglang
ttft_p99_ms,,346.42,721.73,vllm
tpot_median_ms,,46.13,110.89,vllm
tpot_p99_ms,,189.17,254.64,vllm
e2e_median_ms,,223.04,281.39,vllm
e2e_p99_ms,,424.21,744.17,vllm
throughput_median_tps,,6.14,4.85,vllm
total_output_tokens,,1450,1450,vllm
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,vllm
ttft_first_turn_ms,,151.30,108.67,sglang
ttft_last_turn_ms,,172.83,209.63,vllm
ttft_growth_ratio,,1.14,1.93,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,60.49,78.83,vllm
ttft_p99_ms,,113.85,581.17,vllm
tpot_median_ms,,27.41,64.74,vllm
tpot_p99_ms,,53.77,621.40,vllm
e2e_median_ms,,81.89,150.32,vllm
e2e_p99_ms,,163.45,701.34,vllm
throughput_median_tps,,15.10,9.46,vllm
total_output_tokens,,1463,1487,sglang
num_requests,,992,992,
correctness_rate,,0.97,0.96,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,77.90,81.03,vllm
ttft_p99_ms,,214.27,154.00,sglang
tpot_median_ms,,15.06,23.82,vllm
tpot_p99_ms,,22.81,30.06,vllm
e2e_median_ms,,617.58,913.46,vllm
e2e_p99_ms,,1031.91,1701.43,vllm
throughput_median_tps,,57.91,38.99,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
vllm,few_shot,0,440.09,0.00,444.15,1,2.25,1
vllm,few_shot,1,439.78,87.54,527.32,2,3.79,1
vllm,few_shot,2,516.91,0.00,522.31,1,1.91,1
vllm,few_shot,3,515.20,0.00,533.73,1,1.87,1
vllm,few_shot,4,472.61,0.00,485.23,1,2.06,1
vllm,few_shot,5,472.12,0.00,482.32,1,2.07,1
vllm,few_shot,6,446.19,0.00,465.09,1,2.15,1
vllm,few_shot,7,477.90,0.00,501.51,1,1.99,1
vllm,few_shot,8,473.08,0.00,511.54,1,1.95,1
vllm,few_shot,9,479.17,0.00,517.48,1,1.93,1
vllm,few_shot,10,509.65,0.00,543.66,1,1.84,1
vllm,few_shot,11,511.77,0.00,560.07,1,1.79,1
vllm,few_shot,12,454.58,0.00,479.12,1,2.09,1
vllm,few_shot,13,486.10,47.49,533.59,2,3.75,1
vllm,few_shot,14,484.60,0.00,518.34,1,1.93,1
vllm,few_shot,15,504.95,34.83,539.78,2,3.71,1
vllm,few_shot,16,443.50,138.68,582.18,2,3.44,1
vllm,few_shot,17,522.05,20.64,542.69,2,3.69,1
vllm,few_shot,18,433.87,0.00,495.83,1,2.02,1
vllm,few_shot,19,524.27,34.67,558.94,2,3.58,1
vllm,few_shot,20,466.54,29.72,496.25,2,4.03,1
vllm,few_shot,21,437.64,65.85,503.50,2,3.97,1
vllm,few_shot,22,490.47,0.00,538.94,1,1.86,1
vllm,few_shot,23,512.59,54.40,566.99,2,3.53,1
vllm,few_shot,24,480.00,40.05,520.04,2,3.85,1
vllm,few_shot,25,447.14,73.14,520.28,2,3.84,1
vllm,few_shot,26,435.97,65.92,501.89,2,3.98,1
vllm,few_shot,27,527.25,0.00,577.90,1,1.73,1
vllm,few_shot,28,528.37,0.00,583.40,1,1.71,1
vllm,few_shot,29,480.80,0.00,543.55,1,1.84,1
vllm,few_shot,30,483.88,64.49,548.37,2,3.65,1
vllm,few_shot,31,501.36,67.38,568.74,2,3.52,1
vllm,few_shot,32,459.65,0.00,541.95,1,1.85,1
vllm,few_shot,33,451.45,0.00,515.43,1,1.94,1
vllm,few_shot,34,534.62,0.00,598.27,1,1.67,1
vllm,few_shot,35,508.16,72.65,580.81,2,3.44,1
vllm,few_shot,36,496.85,0.00,537.23,1,1.86,1
vllm,few_shot,37,441.43,0.00,529.22,1,1.89,1
vllm,few_shot,38,462.80,0.00,538.44,1,1.86,1
vllm,few_shot,39,573.54,0.00,573.84,1,1.74,1
vllm,few_shot,40,423.30,100.47,523.77,2,3.82,1
vllm,few_shot,41,449.69,76.06,525.75,2,3.80,1
vllm,few_shot,42,474.87,49.96,524.83,2,3.81,1
vllm,few_shot,43,529.70,82.77,612.47,2,3.27,1
vllm,few_shot,44,516.73,0.00,607.81,1,1.65,1
vllm,few_shot,45,464.91,0.00,556.39,1,1.80,1
vllm,few_shot,46,495.38,105.88,601.25,2,3.33,1
vllm,few_shot,47,496.06,98.60,594.66,2,3.36,1
vllm,few_shot,48,481.84,100.22,582.06,2,3.44,1
vllm,few_shot,49,508.99,0.00,618.30,1,1.62,1
vllm,few_shot,50,516.72,114.60,631.33,2,3.17,1
vllm,few_shot,51,470.84,111.48,582.32,2,3.43,1
vllm,few_shot,52,467.63,0.00,573.27,1,1.74,1
vllm,few_shot,53,469.52,0.00,571.93,1,1.75,1
vllm,few_shot,54,451.21,109.04,560.25,2,3.57,1
vllm,few_shot,55,480.64,0.00,600.43,1,1.67,1
vllm,few_shot,56,506.21,107.60,613.80,2,3.26,1
vllm,few_shot,57,472.10,116.10,588.20,2,3.40,1
vllm,few_shot,58,471.12,96.98,568.09,2,3.52,1
vllm,few_shot,59,464.43,99.21,563.64,2,3.55,1
vllm,few_shot,60,478.30,128.41,606.71,2,3.30,1
vllm,few_shot,61,210.16,0.00,211.81,1,4.72,1
vllm,few_shot,62,492.81,0.00,620.13,1,1.61,1
