model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-09T15:11:50.909353

Build Times
provider,build_time_s
vllm,1074.4
sglang,165.6
torchinferno,40.5

few_shot
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,25.31,32.46,104.66,vllm
ttft_p99_ms,882.15,10665.71,123.37,torchinferno
tpot_median_ms,0.00,0.00,0.00,vllm
tpot_p99_ms,0.00,0.00,0.00,vllm
e2e_median_ms,36.23,41.30,114.43,vllm
e2e_p99_ms,1241.92,11166.10,234.04,torchinferno
throughput_median_tps,27.60,24.22,8.74,vllm
total_output_tokens,8,8,8,vllm
num_requests,8,8,8,
correctness_rate,1.00,1.00,1.00,vllm

self_consistency
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,64.07,509.83,1541.10,vllm
ttft_p99_ms,76.48,529.53,1568.07,vllm
tpot_median_ms,0.00,0.00,0.00,vllm
tpot_p99_ms,0.00,0.00,0.00,vllm
e2e_median_ms,83.51,522.37,1603.21,vllm
e2e_p99_ms,89.43,538.64,1631.64,vllm
throughput_median_tps,11.97,1.91,0.62,vllm
total_output_tokens,16,16,16,vllm
num_requests,16,16,16,
correctness_rate,1.00,1.00,1.00,vllm
unique_final_answers,1,1,1,vllm

multi_turn
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,24.43,28.73,253.52,vllm
ttft_p99_ms,24.56,30.51,263.86,vllm
tpot_median_ms,0.00,0.00,0.00,vllm
tpot_p99_ms,0.00,0.00,0.00,vllm
e2e_median_ms,35.27,37.58,269.32,vllm
e2e_p99_ms,35.43,40.61,366.02,vllm
throughput_median_tps,28.35,26.61,3.71,vllm
total_output_tokens,8,8,8,vllm
num_requests,8,8,8,
correctness_rate,1.00,1.00,1.00,vllm
ttft_first_turn_ms,22.74,28.08,140.55,vllm
ttft_last_turn_ms,24.53,28.97,245.96,vllm
ttft_growth_ratio,1.08,1.03,1.75,sglang

tree_of_thought
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,37.70,46.32,211.68,vllm
ttft_p99_ms,158.33,600.45,362.12,vllm
tpot_median_ms,21.87,19.13,96.27,sglang
tpot_p99_ms,22.92,20.90,113.83,sglang
e2e_median_ms,49.90,56.87,275.48,vllm
e2e_p99_ms,169.28,621.35,419.08,vllm
throughput_median_tps,20.85,17.82,3.66,vllm
total_output_tokens,33,33,33,vllm
num_requests,31,31,31,
correctness_rate,1.00,1.00,1.00,vllm

long_output
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,24.95,29.42,245.81,vllm
ttft_p99_ms,25.73,32.98,266.46,vllm
tpot_median_ms,11.20,9.39,9.95,sglang
tpot_p99_ms,12.26,12.60,22.98,vllm
e2e_median_ms,439.29,378.06,610.51,sglang
e2e_p99_ms,758.82,640.51,904.31,sglang
throughput_median_tps,86.45,100.46,62.08,sglang
total_output_tokens,303,303,303,vllm
num_requests,8,8,8,
correctness_rate,1.00,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
vllm,few_shot,0,882.15,0.00,1241.92,1,0.81,1
vllm,few_shot,1,25.86,0.00,36.71,1,27.24,1
vllm,few_shot,2,25.20,0.00,36.16,1,27.66,1
vllm,few_shot,3,25.00,0.00,35.87,1,27.88,1
vllm,few_shot,4,24.81,0.00,35.67,1,28.03,1
vllm,few_shot,5,24.67,0.00,35.59,1,28.09,1
vllm,few_shot,6,25.54,0.00,37.43,1,26.72,1
vllm,few_shot,7,25.41,0.00,36.30,1,27.55,1
vllm,self_consistency,0,30.62,0.00,45.15,1,22.15,1
vllm,self_consistency,1,42.86,0.00,57.46,1,17.40,1
vllm,self_consistency,2,52.17,0.00,84.04,1,11.90,1
vllm,self_consistency,3,54.67,0.00,86.22,1,11.60,1
vllm,self_consistency,4,47.78,0.00,81.16,1,12.32,1
vllm,self_consistency,5,51.98,0.00,84.69,1,11.81,1
vllm,self_consistency,6,48.59,0.00,83.71,1,11.95,1
vllm,self_consistency,7,68.52,0.00,81.64,1,12.25,1
vllm,self_consistency,8,69.80,0.00,79.82,1,12.53,1
vllm,self_consistency,9,70.47,0.00,84.11,1,11.89,1
vllm,self_consistency,10,76.48,0.00,89.43,1,11.18,1
vllm,self_consistency,11,73.66,0.00,88.49,1,11.30,1
vllm,self_consistency,12,65.59,0.00,78.07,1,12.81,1
vllm,self_consistency,13,75.59,0.00,87.18,1,11.47,1
vllm,self_consistency,14,62.55,0.00,75.85,1,13.18,1
vllm,self_consistency,15,68.51,0.00,83.31,1,12.00,1
vllm,multi_turn,0,22.74,0.00,33.35,1,29.98,1
vllm,multi_turn,1,24.40,0.00,35.25,1,28.37,1
vllm,multi_turn,2,24.38,0.00,35.20,1,28.41,1
vllm,multi_turn,3,24.49,0.00,35.29,1,28.34,1
vllm,multi_turn,4,24.35,0.00,35.15,1,28.45,1
vllm,multi_turn,5,24.45,0.00,35.31,1,28.32,1
vllm,multi_turn,6,24.56,0.00,35.43,1,28.23,1
vllm,multi_turn,7,24.53,0.00,35.41,1,28.24,1
vllm,tree_of_thought,0,23.69,0.00,37.91,1,26.38,1
vllm,tree_of_thought,1,38.68,0.00,49.90,1,20.04,1
vllm,tree_of_thought,2,42.64,0.00,53.78,1,18.60,1
vllm,tree_of_thought,3,41.13,0.00,52.12,1,19.18,1
vllm,tree_of_thought,4,25.00,0.00,39.47,1,25.34,1
vllm,tree_of_thought,5,37.70,0.00,52.20,1,19.16,1
vllm,tree_of_thought,6,41.50,0.00,55.73,1,17.94,1
vllm,tree_of_thought,7,53.99,0.00,65.10,1,15.36,1
vllm,tree_of_thought,8,29.45,0.00,145.74,1,6.86,1
vllm,tree_of_thought,9,143.32,0.00,157.82,1,6.34,1
vllm,tree_of_thought,10,140.68,0.00,154.80,1,6.46,1
vllm,tree_of_thought,11,158.33,0.00,169.28,1,5.91,1
vllm,tree_of_thought,12,25.89,0.00,40.96,1,24.41,1
vllm,tree_of_thought,13,29.59,0.00,44.43,1,22.51,1
vllm,tree_of_thought,14,38.91,0.00,49.59,1,20.17,1
vllm,tree_of_thought,15,41.59,22.92,64.51,2,31.00,1
