model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-24T08:03:49.064119

Build Times
provider,build_time_s
torchinferno,364.4
vllm,1317.5
sglang,188.9

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,284.17,166.72,134.41,sglang
ttft_p99_ms,1791.77,497.69,6925.50,vllm
tpot_median_ms,152.90,60.06,75.06,vllm
tpot_p99_ms,206.40,165.66,7423.42,vllm
e2e_median_ms,378.73,226.01,203.09,sglang
e2e_p99_ms,1978.85,609.56,14310.90,vllm
throughput_median_tps,3.91,6.57,5.91,vllm
total_output_tokens,1461,1465,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,289.19,191.50,201.28,vllm
ttft_p99_ms,1684.46,427.71,71876.44,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,321.67,212.42,338.54,vllm
e2e_p99_ms,1734.89,454.43,71986.73,vllm
throughput_median_tps,3.11,4.71,2.95,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,817.55,168.64,158.39,sglang
ttft_p99_ms,2116.06,337.88,748.96,vllm
tpot_median_ms,136.60,56.42,104.71,vllm
tpot_p99_ms,577.49,188.40,214.49,vllm
e2e_median_ms,904.55,218.27,261.88,vllm
e2e_p99_ms,2244.91,396.57,800.14,vllm
throughput_median_tps,1.45,6.51,5.21,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,1083.27,140.57,104.85,sglang
ttft_last_turn_ms,708.33,176.80,181.94,vllm
ttft_growth_ratio,0.65,1.26,1.74,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,361.85,58.62,77.84,vllm
ttft_p99_ms,1118.56,121.55,625.79,vllm
tpot_median_ms,130.32,26.34,65.19,vllm
tpot_p99_ms,154.43,40.99,629.55,vllm
e2e_median_ms,460.22,79.22,152.26,vllm
e2e_p99_ms,1229.21,154.15,700.57,vllm
throughput_median_tps,2.87,15.64,9.50,vllm
total_output_tokens,1467,1476,1472,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,706.06,68.54,68.86,vllm
ttft_p99_ms,2875.33,123.24,126.96,vllm
tpot_median_ms,15.17,14.97,22.15,vllm
tpot_p99_ms,34.25,19.44,26.30,vllm
e2e_median_ms,1370.56,609.64,841.94,vllm
e2e_p99_ms,3654.21,997.64,1564.95,vllm
throughput_median_tps,26.99,58.98,42.37,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,862.23,0.00,1129.75,1,0.89,1
torchinferno,few_shot,1,1801.06,0.00,1872.54,1,0.53,1
torchinferno,few_shot,2,1795.79,0.00,1868.70,1,0.54,1
torchinferno,few_shot,3,1782.66,0.00,1868.75,1,0.54,1
torchinferno,few_shot,4,1775.34,0.00,1864.45,1,0.54,1
torchinferno,few_shot,5,1779.66,0.00,1874.13,1,0.53,1
torchinferno,few_shot,6,1777.09,0.00,1870.48,1,0.53,1
torchinferno,few_shot,7,1791.22,0.00,1885.64,1,0.53,1
torchinferno,few_shot,8,1787.82,0.00,1888.75,1,0.53,1
torchinferno,few_shot,9,1788.53,0.00,1888.34,1,0.53,1
torchinferno,few_shot,10,1792.96,0.00,1887.53,1,0.53,1
torchinferno,few_shot,11,1775.88,0.00,1879.72,1,0.53,1
torchinferno,few_shot,12,1791.77,0.00,1887.48,1,0.53,1
torchinferno,few_shot,13,664.84,0.00,765.68,1,1.31,1
torchinferno,few_shot,14,1782.89,0.00,1883.51,1,0.53,1
torchinferno,few_shot,15,1779.21,0.00,1891.61,1,0.53,1
torchinferno,few_shot,16,1803.13,0.00,1901.94,1,0.53,1
torchinferno,few_shot,17,1780.02,0.00,1887.82,1,0.53,1
torchinferno,few_shot,18,1799.19,0.00,1902.24,1,0.53,1
torchinferno,few_shot,19,1776.42,0.00,1891.77,1,0.53,1
torchinferno,few_shot,20,1784.16,0.00,1901.18,1,0.53,1
torchinferno,few_shot,21,1772.01,0.00,1891.94,1,0.53,1
torchinferno,few_shot,22,1789.19,0.00,1896.31,1,0.53,1
torchinferno,few_shot,23,1790.49,0.00,1910.96,1,0.52,1
torchinferno,few_shot,24,1787.46,0.00,1907.90,1,0.52,1
torchinferno,few_shot,25,1788.87,0.00,1914.49,1,0.52,1
torchinferno,few_shot,26,1771.30,0.00,1900.77,1,0.53,1
torchinferno,few_shot,27,1784.94,0.00,1918.76,1,0.52,1
torchinferno,few_shot,28,1782.10,0.00,1904.00,1,0.53,1
torchinferno,few_shot,29,1786.71,0.00,1916.91,1,0.52,1
torchinferno,few_shot,30,1788.57,0.00,1919.63,1,0.52,1
torchinferno,few_shot,31,1782.50,0.00,1910.69,1,0.52,1
torchinferno,few_shot,32,1784.60,0.00,1924.60,1,0.52,1
torchinferno,few_shot,33,1803.80,154.51,1958.31,2,1.02,1
torchinferno,few_shot,34,1783.23,171.59,1954.82,2,1.02,1
torchinferno,few_shot,35,1788.51,164.22,1952.72,2,1.02,1
torchinferno,few_shot,36,1778.82,169.47,1948.29,2,1.03,1
torchinferno,few_shot,37,1785.22,174.51,1959.73,2,1.02,1
torchinferno,few_shot,38,1786.87,178.65,1965.52,2,1.02,1
torchinferno,few_shot,39,1774.41,175.92,1950.33,2,1.03,1
torchinferno,few_shot,40,1781.59,183.97,1965.56,2,1.02,1
torchinferno,few_shot,41,1779.24,174.71,1953.95,2,1.02,1
torchinferno,few_shot,42,1789.31,179.47,1968.79,2,1.02,1
torchinferno,few_shot,43,1786.56,170.68,1957.24,2,1.02,1
torchinferno,few_shot,44,1792.49,177.46,1969.95,2,1.02,1
torchinferno,few_shot,45,1782.55,175.42,1957.97,2,1.02,1
