model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-28T05:01:55.204301

Build Times
provider,build_time_s
torchinferno,397.4
vllm,1332.3
sglang,206.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,292.93,170.90,159.22,sglang
ttft_p99_ms,1264.66,745.05,5785.08,vllm
tpot_median_ms,72.54,58.07,74.91,vllm
tpot_p99_ms,173.68,139.94,7838.44,vllm
e2e_median_ms,364.16,230.22,226.44,sglang
e2e_p99_ms,1364.06,796.85,13596.25,vllm
throughput_median_tps,3.36,6.03,5.22,vllm
total_output_tokens,1461,1466,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,288.69,188.28,200.85,vllm
ttft_p99_ms,561.09,410.91,73283.64,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,334.28,208.11,327.22,vllm
e2e_p99_ms,638.66,421.34,73391.85,vllm
throughput_median_tps,2.99,4.81,3.06,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,733.00,169.94,163.52,sglang
ttft_p99_ms,2401.36,328.92,611.62,vllm
tpot_median_ms,55.42,68.79,97.57,torchinferno
tpot_p99_ms,116.57,198.13,231.93,torchinferno
e2e_median_ms,786.72,224.74,257.27,vllm
e2e_p99_ms,2421.99,427.92,703.01,vllm
throughput_median_tps,1.80,6.20,5.11,vllm
total_output_tokens,1450,1460,1450,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,923.19,141.01,124.55,sglang
ttft_last_turn_ms,1504.62,165.85,176.74,vllm
ttft_growth_ratio,1.63,1.18,1.42,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,213.55,57.94,84.07,vllm
ttft_p99_ms,770.41,122.78,507.06,vllm
tpot_median_ms,27.18,27.67,39.26,torchinferno
tpot_p99_ms,73.13,42.33,477.23,vllm
e2e_median_ms,233.15,78.19,136.39,vllm
e2e_p99_ms,791.84,149.20,551.93,vllm
throughput_median_tps,5.95,15.68,10.02,vllm
total_output_tokens,1479,1467,1472,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,852.12,67.38,79.17,vllm
ttft_p99_ms,2509.68,138.54,149.16,vllm
tpot_median_ms,15.34,14.95,23.01,vllm
tpot_p99_ms,73.50,20.50,28.04,vllm
e2e_median_ms,1397.58,608.47,844.25,vllm
e2e_p99_ms,3170.21,1005.09,1640.10,vllm
throughput_median_tps,25.19,59.49,40.52,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1143.76,0.00,1154.68,1,0.87,1
torchinferno,few_shot,1,1145.60,0.00,1158.72,1,0.86,1
torchinferno,few_shot,2,1149.15,20.30,1169.45,2,1.71,1
torchinferno,few_shot,3,1268.20,0.00,1274.30,1,0.78,1
torchinferno,few_shot,4,1258.63,0.00,1258.90,1,0.79,1
torchinferno,few_shot,5,1254.92,0.00,1264.61,1,0.79,1
torchinferno,few_shot,6,1254.53,0.00,1274.16,1,0.78,1
torchinferno,few_shot,7,1247.68,0.00,1265.66,1,0.79,1
torchinferno,few_shot,8,1265.68,0.00,1280.61,1,0.78,1
torchinferno,few_shot,9,1257.95,0.00,1272.40,1,0.79,1
torchinferno,few_shot,10,1258.88,25.19,1284.06,2,1.56,1
torchinferno,few_shot,11,1253.93,0.00,1271.85,1,0.79,1
torchinferno,few_shot,12,1271.31,0.00,1271.66,1,0.79,1
torchinferno,few_shot,13,1261.43,29.45,1290.88,2,1.55,1
torchinferno,few_shot,14,1263.16,0.00,1298.43,1,0.77,1
torchinferno,few_shot,15,1259.99,33.85,1293.84,2,1.55,1
torchinferno,few_shot,16,1238.70,0.00,1278.20,1,0.78,1
torchinferno,few_shot,17,1251.67,0.00,1282.57,1,0.78,1
torchinferno,few_shot,18,1259.36,0.00,1288.80,1,0.78,1
torchinferno,few_shot,19,1247.29,36.94,1284.24,2,1.56,1
torchinferno,few_shot,20,1259.04,0.00,1289.59,1,0.78,1
torchinferno,few_shot,21,1251.69,38.33,1290.02,2,1.55,1
torchinferno,few_shot,22,1251.86,52.88,1304.74,2,1.53,1
torchinferno,few_shot,23,1271.53,35.84,1307.36,2,1.53,1
torchinferno,few_shot,24,1252.94,56.06,1309.01,2,1.53,1
torchinferno,few_shot,25,1239.23,57.37,1296.61,2,1.54,1
torchinferno,few_shot,26,1252.81,50.18,1302.99,2,1.53,1
torchinferno,few_shot,27,1299.19,0.00,1313.05,1,0.76,1
torchinferno,few_shot,28,1242.00,58.09,1300.09,2,1.54,1
torchinferno,few_shot,29,1236.06,63.67,1299.73,2,1.54,1
torchinferno,few_shot,30,1256.92,67.55,1324.46,2,1.51,1
torchinferno,few_shot,31,1254.74,55.14,1309.88,2,1.53,1
torchinferno,few_shot,32,1260.93,59.53,1320.46,2,1.51,1
torchinferno,few_shot,33,1249.74,57.33,1307.07,2,1.53,1
torchinferno,few_shot,34,1249.90,67.58,1317.48,2,1.52,1
torchinferno,few_shot,35,114.84,0.00,179.35,1,5.58,1
torchinferno,few_shot,36,101.80,0.00,180.26,1,5.55,1
torchinferno,few_shot,37,1242.76,75.15,1317.92,2,1.52,1
torchinferno,few_shot,38,1267.21,0.00,1340.23,1,0.75,1
torchinferno,few_shot,39,1255.46,83.63,1339.08,2,1.49,1
torchinferno,few_shot,40,1252.40,0.00,1341.23,1,0.75,1
torchinferno,few_shot,41,1251.72,90.73,1342.45,2,1.49,1
torchinferno,few_shot,42,1246.77,0.00,1327.24,1,0.75,1
torchinferno,few_shot,43,1264.66,0.00,1346.08,1,0.74,1
torchinferno,few_shot,44,1264.79,87.75,1352.53,2,1.48,1
torchinferno,few_shot,45,1255.51,0.00,1351.04,1,0.74,1
