model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-13T05:02:29.725626+00:00

Build Times
provider,build_time_s
torchinferno,45.2
vllm,364.5
sglang,165.8

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,141.27,75.55,79.34,vllm
ttft_p99_ms,714.54,166.42,496.82,vllm
tpot_median_ms,31.88,39.86,65.63,torchinferno
tpot_p99_ms,45.28,99.58,871.61,torchinferno
e2e_median_ms,165.46,107.91,133.57,vllm
e2e_p99_ms,728.91,195.36,953.72,vllm
throughput_median_tps,7.02,12.17,10.02,vllm
total_output_tokens,1460,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,54.90,75.88,129.24,torchinferno
ttft_p99_ms,300.18,268.84,70054.92,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,72.34,96.91,206.35,torchinferno
e2e_p99_ms,308.66,280.91,70118.09,vllm
throughput_median_tps,13.82,10.32,4.85,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,186.77,78.83,86.22,vllm
ttft_p99_ms,1027.79,177.72,561.22,vllm
tpot_median_ms,35.84,34.18,72.64,vllm
tpot_p99_ms,50.00,117.99,921.52,torchinferno
e2e_median_ms,215.77,106.61,148.15,vllm
e2e_p99_ms,1058.35,229.93,963.02,vllm
throughput_median_tps,5.23,12.40,9.25,vllm
total_output_tokens,1436,1450,1462,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,443.24,81.19,65.20,sglang
ttft_last_turn_ms,174.56,88.45,104.33,vllm
ttft_growth_ratio,0.39,1.09,1.60,torchinferno
ttft_first_turn_median_ms,265.91,72.41,62.77,sglang
ttft_first_turn_p99_ms,1113.29,181.52,103.61,sglang
ttft_last_turn_median_ms,186.37,77.86,100.09,vllm
ttft_last_turn_p99_ms,205.76,188.47,146.55,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,53.41,35.73,52.02,vllm
ttft_p99_ms,571.08,109.07,160.27,vllm
tpot_median_ms,34.95,23.38,447.17,vllm
tpot_p99_ms,294.81,35.65,1047.57,vllm
e2e_median_ms,75.34,53.64,473.22,vllm
e2e_p99_ms,830.01,145.51,1104.62,vllm
throughput_median_tps,19.51,23.80,3.17,vllm
total_output_tokens,1464,1462,1467,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,181.32,47.31,52.34,vllm
ttft_p99_ms,429.57,63.02,102.71,vllm
tpot_median_ms,19.48,15.82,24.65,vllm
tpot_p99_ms,26.14,17.69,90.41,vllm
e2e_median_ms,863.98,587.90,965.49,vllm
e2e_p99_ms,1654.53,1075.14,1774.75,vllm
throughput_median_tps,40.33,59.12,39.31,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,1,0,770.12,0.00,782.38,1,1.28,1,,,,,,,1,,,
torchinferno,few_shot,0,1,788.20,23.55,811.74,2,2.46,1,,,,,,,0,,,
torchinferno,few_shot,4,2,794.81,0.00,809.10,1,1.24,1,,,,,,,4,,,
torchinferno,few_shot,31,3,342.37,0.00,355.93,1,2.81,1,,,,,,,31,,,
torchinferno,few_shot,11,4,677.26,0.00,692.95,1,1.44,1,,,,,,,11,,,
torchinferno,few_shot,5,5,777.93,0.00,794.54,1,1.26,1,,,,,,,5,,,
torchinferno,few_shot,8,6,729.72,0.00,744.54,1,1.34,1,,,,,,,8,,,
torchinferno,few_shot,25,7,442.52,0.00,458.95,1,2.18,1,,,,,,,25,,,
torchinferno,few_shot,9,8,714.54,0.00,728.91,1,1.37,1,,,,,,,9,,,
torchinferno,few_shot,28,9,393.54,0.00,410.49,1,2.44,1,,,,,,,28,,,
torchinferno,few_shot,10,10,697.68,0.00,714.04,1,1.40,1,,,,,,,10,,,
torchinferno,few_shot,26,11,425.38,0.00,446.82,1,2.24,1,,,,,,,26,,,
torchinferno,few_shot,12,12,660.92,0.00,683.15,1,1.46,1,,,,,,,12,,,
torchinferno,few_shot,17,13,576.77,0.00,600.01,1,1.67,1,,,,,,,17,,,
torchinferno,few_shot,7,14,744.63,0.00,768.69,1,1.30,1,,,,,,,7,,,
torchinferno,few_shot,24,15,461.18,0.00,484.03,1,2.07,1,,,,,,,24,,,
torchinferno,few_shot,29,16,375.42,0.00,400.63,1,2.50,1,,,,,,,29,,,
torchinferno,few_shot,20,17,527.33,26.88,554.21,2,3.61,1,,,,,,,20,,,
torchinferno,few_shot,14,18,628.14,27.54,655.68,2,3.05,1,,,,,,,14,,,
torchinferno,few_shot,16,19,593.43,29.11,622.54,2,3.21,1,,,,,,,16,,,
torchinferno,few_shot,21,20,511.40,27.53,538.93,2,3.71,1,,,,,,,21,,,
torchinferno,few_shot,30,21,358.30,30.01,388.31,2,5.15,1,,,,,,,30,,,
torchinferno,few_shot,6,22,762.61,30.39,793.01,2,2.52,1,,,,,,,6,,,
torchinferno,few_shot,13,23,647.22,28.46,675.67,2,2.96,1,,,,,,,13,,,
torchinferno,few_shot,18,24,561.33,30.65,591.98,2,3.38,1,,,,,,,18,,,
torchinferno,few_shot,15,25,610.87,32.63,643.50,2,3.11,1,,,,,,,15,,,
torchinferno,few_shot,19,26,544.63,32.11,576.73,2,3.47,1,,,,,,,19,,,
torchinferno,few_shot,22,27,494.05,33.21,527.25,2,3.79,1,,,,,,,22,,,
torchinferno,few_shot,27,28,410.56,33.43,443.99,2,4.50,1,,,,,,,27,,,
torchinferno,few_shot,3,29,813.02,35.37,848.40,2,2.36,1,,,,,,,3,,,
torchinferno,few_shot,33,30,308.46,35.73,344.19,2,5.81,1,,,,,,,33,,,
torchinferno,few_shot,23,31,478.80,34.46,513.27,2,3.90,1,,,,,,,23,,,
torchinferno,few_shot,32,32,326.93,38.10,365.03,2,5.48,1,,,,,,,32,,,
torchinferno,few_shot,2,33,832.59,40.31,872.91,2,2.29,1,,,,,,,2,,,
torchinferno,few_shot,35,34,357.57,0.00,370.61,1,2.70,1,,,,,,,35,,,
torchinferno,few_shot,43,35,221.64,0.00,236.57,1,4.23,1,,,,,,,43,,,
torchinferno,few_shot,47,36,154.87,0.00,170.17,1,5.88,1,,,,,,,47,,,
torchinferno,few_shot,41,37,258.36,0.00,271.39,1,3.68,1,,,,,,,41,,,
torchinferno,few_shot,69,38,68.77,0.00,83.62,1,11.96,1,,,,,,,69,,,
