model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-24T17:03:42.566010

Build Times
provider,build_time_s
torchinferno,273.1
vllm,1183.0
sglang,182.5

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,261.12,161.96,144.45,sglang
ttft_p99_ms,1750.73,831.07,6073.28,vllm
tpot_median_ms,155.11,58.98,70.18,vllm
tpot_p99_ms,214.76,203.86,7415.70,vllm
e2e_median_ms,369.12,212.77,211.78,sglang
e2e_p99_ms,1947.22,903.20,13456.91,vllm
throughput_median_tps,4.06,6.93,5.53,vllm
total_output_tokens,1461,1461,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,268.67,211.01,203.46,sglang
ttft_p99_ms,1583.71,491.96,71534.07,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,300.82,234.72,335.58,vllm
e2e_p99_ms,1671.22,515.76,71599.03,vllm
throughput_median_tps,3.32,4.26,2.98,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,639.23,173.07,158.08,sglang
ttft_p99_ms,1740.38,347.84,765.46,vllm
tpot_median_ms,109.11,61.54,108.82,vllm
tpot_p99_ms,508.22,190.72,241.93,vllm
e2e_median_ms,724.72,220.27,258.32,vllm
e2e_p99_ms,1982.32,415.47,902.74,vllm
throughput_median_tps,1.85,6.18,5.25,vllm
total_output_tokens,1450,1450,1462,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,853.50,133.98,117.28,sglang
ttft_last_turn_ms,561.37,169.21,176.26,vllm
ttft_growth_ratio,0.66,1.26,1.50,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,295.66,58.45,76.51,vllm
ttft_p99_ms,1164.13,141.84,628.37,vllm
tpot_median_ms,132.98,27.14,58.60,vllm
tpot_p99_ms,154.60,41.50,618.40,vllm
e2e_median_ms,386.03,79.33,142.64,vllm
e2e_p99_ms,1262.79,155.17,700.69,vllm
throughput_median_tps,3.92,15.67,9.66,vllm
total_output_tokens,1461,1485,1464,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,74.79,67.21,sglang
ttft_p99_ms,,188.95,111.94,sglang
tpot_median_ms,,14.96,22.07,vllm
tpot_p99_ms,,25.54,26.83,vllm
e2e_median_ms,,624.48,834.76,vllm
e2e_p99_ms,,1029.57,1560.11,vllm
throughput_median_tps,,58.15,42.71,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,843.64,266.16,1109.80,2,1.80,1
torchinferno,few_shot,1,1741.66,0.00,1834.51,1,0.55,1
torchinferno,few_shot,2,1749.67,0.00,1836.70,1,0.54,1
torchinferno,few_shot,3,1748.39,0.00,1833.91,1,0.55,1
torchinferno,few_shot,4,1744.62,0.00,1827.52,1,0.55,1
torchinferno,few_shot,5,1741.97,0.00,1837.60,1,0.54,1
torchinferno,few_shot,6,1744.52,0.00,1842.12,1,0.54,1
torchinferno,few_shot,7,1747.48,0.00,1845.79,1,0.54,1
torchinferno,few_shot,8,1742.50,0.00,1835.58,1,0.54,1
torchinferno,few_shot,9,1736.84,0.00,1846.80,1,0.54,1
torchinferno,few_shot,10,1757.20,0.00,1855.43,1,0.54,1
torchinferno,few_shot,11,642.04,0.00,748.36,1,1.34,1
torchinferno,few_shot,12,1750.73,0.00,1853.17,1,0.54,1
torchinferno,few_shot,13,1747.79,0.00,1847.25,1,0.54,1
torchinferno,few_shot,14,1730.27,0.00,1845.79,1,0.54,1
torchinferno,few_shot,15,1727.04,0.00,1844.78,1,0.54,1
torchinferno,few_shot,16,1737.15,0.00,1849.51,1,0.54,1
torchinferno,few_shot,17,1751.68,0.00,1864.15,1,0.54,1
torchinferno,few_shot,18,1751.11,0.00,1862.00,1,0.54,1
torchinferno,few_shot,19,1735.16,0.00,1855.55,1,0.54,1
torchinferno,few_shot,20,1737.83,0.00,1854.67,1,0.54,1
torchinferno,few_shot,21,1747.06,0.00,1867.98,1,0.54,1
torchinferno,few_shot,22,1738.96,0.00,1858.93,1,0.54,1
torchinferno,few_shot,23,1740.80,0.00,1874.80,1,0.53,1
torchinferno,few_shot,24,1760.38,0.00,1875.29,1,0.53,1
torchinferno,few_shot,25,1734.44,0.00,1866.05,1,0.54,1
torchinferno,few_shot,26,1757.85,0.00,1878.94,1,0.53,1
torchinferno,few_shot,27,1733.27,0.00,1871.84,1,0.53,1
torchinferno,few_shot,28,1750.74,0.00,1883.99,1,0.53,1
torchinferno,few_shot,29,1762.52,0.00,1891.38,1,0.53,1
torchinferno,few_shot,30,1735.07,0.00,1878.42,1,0.53,1
torchinferno,few_shot,31,1735.98,0.00,1876.81,1,0.53,1
torchinferno,few_shot,32,1738.78,0.00,1887.37,1,0.53,1
torchinferno,few_shot,33,1747.71,0.00,1891.07,1,0.53,1
torchinferno,few_shot,34,1730.53,179.57,1910.10,2,1.05,1
torchinferno,few_shot,35,1745.60,167.17,1912.77,2,1.05,1
torchinferno,few_shot,36,1742.95,184.31,1927.27,2,1.04,1
torchinferno,few_shot,37,1739.36,171.97,1911.33,2,1.05,1
torchinferno,few_shot,38,1747.86,179.47,1927.34,2,1.04,1
torchinferno,few_shot,39,1743.20,173.26,1916.45,2,1.04,1
torchinferno,few_shot,40,1742.73,185.42,1928.15,2,1.04,1
torchinferno,few_shot,41,1744.44,184.86,1929.30,2,1.04,1
torchinferno,few_shot,42,1732.75,190.02,1922.77,2,1.04,1
torchinferno,few_shot,43,1750.48,184.11,1934.59,2,1.03,1
torchinferno,few_shot,44,1741.17,195.19,1936.36,2,1.03,1
