model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-29T05:02:02.130654

Build Times
provider,build_time_s
torchinferno,410.3
vllm,1344.2
sglang,212.9

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,300.89,168.62,153.62,sglang
ttft_p99_ms,1310.81,548.26,9137.33,vllm
tpot_median_ms,68.81,64.61,77.23,vllm
tpot_p99_ms,135.98,168.09,7435.33,torchinferno
e2e_median_ms,381.51,231.63,224.11,sglang
e2e_p99_ms,1403.10,607.85,16539.40,vllm
throughput_median_tps,3.60,6.29,5.34,vllm
total_output_tokens,1461,1459,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,284.58,203.14,197.69,sglang
ttft_p99_ms,518.88,321.14,71935.28,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,317.87,238.24,341.07,vllm
e2e_p99_ms,560.82,436.34,72072.99,vllm
throughput_median_tps,3.15,4.20,2.93,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,727.73,170.54,164.10,sglang
ttft_p99_ms,2486.55,329.68,729.63,vllm
tpot_median_ms,57.73,63.06,110.35,torchinferno
tpot_p99_ms,112.83,192.81,772.96,torchinferno
e2e_median_ms,782.43,224.39,278.67,vllm
e2e_p99_ms,2509.10,420.34,849.75,vllm
throughput_median_tps,1.82,6.22,4.79,vllm
total_output_tokens,1450,1462,1450,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,1035.80,145.07,213.58,vllm
ttft_last_turn_ms,1492.77,169.26,196.22,vllm
ttft_growth_ratio,1.44,1.17,0.92,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,192.70,59.98,79.41,vllm
ttft_p99_ms,510.57,126.23,897.45,vllm
tpot_median_ms,27.87,27.99,45.09,torchinferno
tpot_p99_ms,117.92,49.18,141.80,vllm
e2e_median_ms,215.99,82.24,132.79,vllm
e2e_p99_ms,536.71,166.34,975.67,vllm
throughput_median_tps,6.07,15.16,10.07,vllm
total_output_tokens,1479,1472,1473,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.96,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,551.80,74.43,74.29,sglang
ttft_p99_ms,2073.07,214.55,152.03,sglang
tpot_median_ms,14.37,14.92,23.38,torchinferno
tpot_p99_ms,58.51,23.53,28.02,vllm
e2e_median_ms,1296.83,626.25,859.84,vllm
e2e_p99_ms,3549.14,1006.46,1711.05,vllm
throughput_median_tps,28.46,58.31,39.99,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1189.58,0.00,1200.64,1,0.83,1
torchinferno,few_shot,1,1194.53,0.00,1207.06,1,0.83,1
torchinferno,few_shot,2,1189.65,0.00,1205.07,1,0.83,1
torchinferno,few_shot,3,1190.53,0.00,1205.86,1,0.83,1
torchinferno,few_shot,4,1189.38,0.00,1207.26,1,0.83,1
torchinferno,few_shot,5,1194.61,21.25,1215.86,2,1.64,1
torchinferno,few_shot,6,1309.88,0.00,1324.36,1,0.76,1
torchinferno,few_shot,7,1306.54,0.00,1319.28,1,0.76,1
torchinferno,few_shot,8,107.72,0.00,118.78,1,8.42,1
torchinferno,few_shot,9,1310.06,0.00,1324.26,1,0.76,1
torchinferno,few_shot,10,1313.24,0.00,1326.71,1,0.75,1
torchinferno,few_shot,11,1300.68,0.00,1330.68,1,0.75,1
torchinferno,few_shot,12,1301.35,29.39,1330.74,2,1.50,1
torchinferno,few_shot,13,1306.70,25.00,1331.70,2,1.50,1
torchinferno,few_shot,14,111.16,0.00,130.35,1,7.67,1
torchinferno,few_shot,15,1309.03,0.00,1333.69,1,0.75,1
torchinferno,few_shot,16,1299.73,0.00,1333.90,1,0.75,1
torchinferno,few_shot,17,1296.49,0.00,1333.47,1,0.75,1
torchinferno,few_shot,18,1314.10,0.00,1344.04,1,0.74,1
torchinferno,few_shot,19,1301.77,37.46,1339.23,2,1.49,1
torchinferno,few_shot,20,1295.68,0.00,1338.35,1,0.75,1
torchinferno,few_shot,21,1300.99,38.85,1339.84,2,1.49,1
torchinferno,few_shot,22,1315.04,0.00,1346.17,1,0.74,1
torchinferno,few_shot,23,1307.82,41.64,1349.46,2,1.48,1
torchinferno,few_shot,24,1302.57,0.00,1352.51,1,0.74,1
torchinferno,few_shot,25,1305.76,0.00,1349.40,1,0.74,1
torchinferno,few_shot,26,1297.23,50.90,1348.14,2,1.48,1
torchinferno,few_shot,27,1298.75,0.00,1350.37,1,0.74,1
torchinferno,few_shot,28,1304.99,55.07,1360.06,2,1.47,1
torchinferno,few_shot,29,1299.08,56.40,1355.48,2,1.48,1
torchinferno,few_shot,30,1308.04,0.00,1354.49,1,0.74,1
torchinferno,few_shot,31,1338.51,15.64,1354.15,2,1.48,1
torchinferno,few_shot,32,1303.36,58.38,1361.74,2,1.47,1
torchinferno,few_shot,33,1302.20,62.15,1364.35,2,1.47,1
torchinferno,few_shot,34,1300.02,0.00,1363.71,1,0.73,1
torchinferno,few_shot,35,1299.19,65.11,1364.29,2,1.47,1
torchinferno,few_shot,36,1318.52,0.00,1374.75,1,0.73,1
torchinferno,few_shot,37,1299.09,71.45,1370.54,2,1.46,1
torchinferno,few_shot,38,1310.65,62.32,1372.98,2,1.46,1
torchinferno,few_shot,39,1298.93,0.00,1372.94,1,0.73,1
torchinferno,few_shot,40,1306.59,0.00,1380.06,1,0.72,1
torchinferno,few_shot,41,1307.29,76.28,1383.56,2,1.45,1
torchinferno,few_shot,42,1302.13,74.39,1376.52,2,1.45,1
torchinferno,few_shot,43,1301.46,82.88,1384.34,2,1.44,1
torchinferno,few_shot,44,1311.48,75.92,1387.40,2,1.44,1
torchinferno,few_shot,45,1309.64,0.00,1383.79,1,0.72,1
