model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-12T01:05:46.971876

Build Times
provider,build_time_s
torchinferno,250.1
vllm,946.2
sglang,161.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,501.37,160.36,134.86,sglang
ttft_p99_ms,1115.67,961.87,8152.83,vllm
tpot_median_ms,435.15,54.73,77.11,vllm
tpot_p99_ms,671.65,140.20,7303.78,vllm
e2e_median_ms,805.13,210.73,207.43,sglang
e2e_p99_ms,1415.57,997.67,15420.77,vllm
throughput_median_tps,1.65,7.09,5.84,vllm
total_output_tokens,1465,1459,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,331.02,182.40,211.72,vllm
ttft_p99_ms,927.50,434.70,700.86,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,495.91,204.79,355.44,vllm
e2e_p99_ms,1187.33,455.87,783.51,vllm
throughput_median_tps,2.02,4.88,2.81,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,676.13,171.00,158.20,sglang
ttft_p99_ms,1367.90,343.56,767.20,vllm
tpot_median_ms,506.85,56.97,105.85,vllm
tpot_p99_ms,969.18,194.17,222.63,vllm
e2e_median_ms,1101.70,226.03,257.84,vllm
e2e_p99_ms,1898.29,418.39,912.33,vllm
throughput_median_tps,1.15,6.26,5.24,vllm
total_output_tokens,1450,1450,1462,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,872.95,142.66,110.03,sglang
ttft_last_turn_ms,691.34,163.81,176.87,vllm
ttft_growth_ratio,0.79,1.15,1.61,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,369.09,59.11,77.97,vllm
ttft_p99_ms,830.58,140.36,658.57,vllm
tpot_median_ms,378.51,26.50,65.41,vllm
tpot_p99_ms,596.02,41.72,175.97,vllm
e2e_median_ms,701.78,79.15,157.57,vllm
e2e_p99_ms,1295.24,153.84,709.69,vllm
throughput_median_tps,1.99,15.71,9.10,vllm
total_output_tokens,1458,1459,1476,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.96,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,579.15,68.52,66.10,sglang
ttft_p99_ms,2050.83,115.15,113.37,sglang
tpot_median_ms,32.44,15.00,22.40,vllm
tpot_p99_ms,92.34,19.69,26.18,vllm
e2e_median_ms,2082.52,603.26,847.87,vllm
e2e_p99_ms,3096.14,1010.42,1565.63,vllm
throughput_median_tps,20.51,59.70,42.09,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1002.11,0.00,1275.05,1,0.78,1
torchinferno,few_shot,1,1005.23,0.00,1281.86,1,0.78,1
torchinferno,few_shot,2,1012.26,0.00,1282.65,1,0.78,1
torchinferno,few_shot,3,992.06,0.00,1268.93,1,0.79,1
torchinferno,few_shot,4,999.21,0.00,1284.17,1,0.78,1
torchinferno,few_shot,5,1002.75,0.00,1289.72,1,0.78,1
torchinferno,few_shot,6,990.39,0.00,1278.37,1,0.78,1
torchinferno,few_shot,7,1002.12,0.00,1282.37,1,0.78,1
torchinferno,few_shot,8,1006.16,0.00,1295.58,1,0.77,1
torchinferno,few_shot,9,994.77,0.00,1282.21,1,0.78,1
torchinferno,few_shot,10,1010.18,0.00,1297.14,1,0.77,1
torchinferno,few_shot,11,1004.96,0.00,1296.55,1,0.77,1
torchinferno,few_shot,12,995.81,0.00,1280.61,1,0.78,1
torchinferno,few_shot,13,997.68,0.00,1287.23,1,0.78,1
torchinferno,few_shot,14,990.68,0.00,1287.23,1,0.78,1
torchinferno,few_shot,15,991.44,0.00,1291.04,1,0.77,1
torchinferno,few_shot,16,998.37,0.00,1289.43,1,0.78,1
torchinferno,few_shot,17,992.21,0.00,1293.41,1,0.77,1
torchinferno,few_shot,18,1012.37,0.00,1306.53,1,0.77,1
torchinferno,few_shot,19,1005.39,0.00,1303.73,1,0.77,1
torchinferno,few_shot,20,1013.81,0.00,1308.21,1,0.76,1
torchinferno,few_shot,21,992.08,0.00,1294.94,1,0.77,1
torchinferno,few_shot,22,999.78,0.00,1309.15,1,0.76,1
torchinferno,few_shot,23,998.29,311.35,1309.64,2,1.53,1
torchinferno,few_shot,24,1000.31,0.00,1300.61,1,0.77,1
torchinferno,few_shot,25,993.09,305.95,1299.04,2,1.54,1
torchinferno,few_shot,26,988.58,309.30,1297.87,2,1.54,1
torchinferno,few_shot,27,996.54,0.00,1300.08,1,0.77,1
torchinferno,few_shot,28,995.11,306.11,1301.22,2,1.54,1
torchinferno,few_shot,29,998.61,310.76,1309.37,2,1.53,1
torchinferno,few_shot,30,1007.00,311.71,1318.71,2,1.52,1
torchinferno,few_shot,31,998.43,309.61,1308.04,2,1.53,1
torchinferno,few_shot,32,991.73,0.00,1308.64,1,0.76,1
torchinferno,few_shot,33,991.10,336.01,1327.11,2,1.51,1
torchinferno,few_shot,34,999.85,341.54,1341.39,2,1.49,1
torchinferno,few_shot,35,988.87,0.00,1330.78,1,0.75,1
torchinferno,few_shot,36,995.58,0.00,1334.80,1,0.75,1
torchinferno,few_shot,37,994.98,337.65,1332.63,2,1.50,1
torchinferno,few_shot,38,996.62,338.96,1335.58,2,1.50,1
torchinferno,few_shot,39,1004.95,349.35,1354.30,2,1.48,1
torchinferno,few_shot,40,992.25,0.00,1343.18,1,0.74,1
torchinferno,few_shot,41,1002.20,357.41,1359.61,2,1.47,1
torchinferno,few_shot,42,997.68,350.52,1348.21,2,1.48,1
torchinferno,few_shot,43,1002.63,0.00,1360.02,1,0.74,1
torchinferno,few_shot,44,1000.21,363.82,1364.03,2,1.47,1
torchinferno,few_shot,45,1010.88,353.79,1364.67,2,1.47,1
