model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-05T13:02:23.286589+00:00

Build Times
provider,build_time_s
torchinferno,33.9
vllm,255.2
sglang,219.8

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,156.71,151.87,141.72,sglang
ttft_p99_ms,767.45,275.49,592.53,vllm
tpot_median_ms,46.73,57.05,74.96,torchinferno
tpot_p99_ms,84.30,156.67,152.36,torchinferno
e2e_median_ms,201.83,205.86,216.91,torchinferno
e2e_p99_ms,826.85,340.38,618.58,vllm
throughput_median_tps,5.89,7.18,5.64,vllm
total_output_tokens,1461,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,119.74,200.85,219.15,torchinferno
ttft_p99_ms,364.57,399.44,69409.33,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,170.02,224.52,372.34,torchinferno
e2e_p99_ms,517.89,453.39,69509.39,vllm
throughput_median_tps,5.88,4.45,2.69,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,371.46,175.10,170.19,sglang
ttft_p99_ms,627.11,355.08,614.41,vllm
tpot_median_ms,58.95,55.78,109.20,vllm
tpot_p99_ms,140.42,205.16,322.37,torchinferno
e2e_median_ms,423.84,227.46,276.21,vllm
e2e_p99_ms,746.51,431.42,769.85,vllm
throughput_median_tps,3.33,6.01,4.78,vllm
total_output_tokens,1458,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,
ttft_first_turn_ms,247.20,144.81,115.37,sglang
ttft_last_turn_ms,411.56,170.54,189.22,vllm
ttft_growth_ratio,1.66,1.18,1.64,vllm
ttft_first_turn_median_ms,257.89,144.69,105.08,sglang
ttft_first_turn_p99_ms,421.57,291.47,216.39,sglang
ttft_last_turn_median_ms,398.33,168.74,188.08,vllm
ttft_last_turn_p99_ms,553.17,329.75,295.67,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,130.03,62.53,75.25,vllm
ttft_p99_ms,206.42,3939.46,474.30,torchinferno
tpot_median_ms,29.35,30.50,48.75,torchinferno
tpot_p99_ms,108.05,1889.53,146.62,torchinferno
e2e_median_ms,151.39,85.48,136.64,vllm
e2e_p99_ms,281.22,3978.51,523.05,torchinferno
throughput_median_tps,8.80,14.20,10.14,vllm
total_output_tokens,1477,1472,1473,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,258.87,80.47,73.90,sglang
ttft_p99_ms,870.60,233.05,503.12,vllm
tpot_median_ms,20.64,15.11,21.99,vllm
tpot_p99_ms,29.61,24.07,28.30,vllm
e2e_median_ms,918.37,623.29,848.08,vllm
e2e_p99_ms,1871.28,1005.60,1570.82,vllm
throughput_median_tps,35.74,57.85,41.95,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,4,0,694.86,0.00,704.42,1,1.42,1,,,,,,,4,,,
torchinferno,few_shot,8,1,692.72,0.00,706.62,1,1.42,1,,,,,,,8,,,
torchinferno,few_shot,11,2,700.12,0.00,707.46,1,1.41,1,,,,,,,11,,,
torchinferno,few_shot,12,3,693.43,0.00,709.27,1,1.41,1,,,,,,,12,,,
torchinferno,few_shot,17,4,698.42,0.00,710.50,1,1.41,1,,,,,,,17,,,
torchinferno,few_shot,9,5,694.59,0.00,714.03,1,1.40,1,,,,,,,9,,,
torchinferno,few_shot,1,6,700.42,0.00,717.45,1,1.39,1,,,,,,,1,,,
torchinferno,few_shot,7,7,695.93,0.00,717.68,1,1.39,1,,,,,,,7,,,
torchinferno,few_shot,5,8,700.75,0.00,719.56,1,1.39,1,,,,,,,5,,,
torchinferno,few_shot,21,9,692.99,18.91,711.90,2,2.81,1,,,,,,,21,,,
torchinferno,few_shot,10,10,694.11,0.00,722.52,1,1.38,1,,,,,,,10,,,
torchinferno,few_shot,3,11,694.89,31.32,726.22,2,2.75,1,,,,,,,3,,,
torchinferno,few_shot,19,12,695.33,28.52,723.86,2,2.76,1,,,,,,,19,,,
torchinferno,few_shot,13,13,698.16,28.65,726.81,2,2.75,1,,,,,,,13,,,
torchinferno,few_shot,24,14,690.01,0.00,719.75,1,1.39,1,,,,,,,24,,,
torchinferno,few_shot,0,15,698.19,34.12,732.31,2,2.73,1,,,,,,,0,,,
torchinferno,few_shot,2,16,700.50,32.57,733.07,2,2.73,1,,,,,,,2,,,
torchinferno,few_shot,16,17,692.18,39.34,731.52,2,2.73,1,,,,,,,16,,,
torchinferno,few_shot,18,18,698.72,33.31,732.04,2,2.73,1,,,,,,,18,,,
torchinferno,few_shot,20,19,693.53,41.84,735.37,2,2.72,1,,,,,,,20,,,
torchinferno,few_shot,14,20,695.90,43.03,738.93,2,2.71,1,,,,,,,14,,,
torchinferno,few_shot,15,21,691.62,49.12,740.75,2,2.70,1,,,,,,,15,,,
torchinferno,few_shot,6,22,693.37,50.75,744.13,2,2.69,1,,,,,,,6,,,
torchinferno,few_shot,22,23,686.23,50.44,736.66,2,2.71,1,,,,,,,22,,,
torchinferno,few_shot,23,24,688.44,50.86,739.30,2,2.71,1,,,,,,,23,,,
torchinferno,few_shot,42,25,758.83,0.00,773.79,1,1.29,1,,,,,,,42,,,
torchinferno,few_shot,41,26,763.43,0.00,777.31,1,1.29,1,,,,,,,41,,,
torchinferno,few_shot,43,27,761.11,0.00,777.25,1,1.29,1,,,,,,,43,,,
torchinferno,few_shot,35,28,761.02,0.00,782.81,1,1.28,1,,,,,,,35,,,
torchinferno,few_shot,46,29,762.97,0.00,778.94,1,1.28,1,,,,,,,46,,,
torchinferno,few_shot,53,30,756.94,0.00,777.41,1,1.29,1,,,,,,,53,,,
torchinferno,few_shot,34,31,765.08,0.00,789.30,1,1.27,1,,,,,,,34,,,
torchinferno,few_shot,28,32,764.70,0.00,792.57,1,1.26,1,,,,,,,28,,,
torchinferno,few_shot,25,33,763.09,0.00,795.02,1,1.26,1,,,,,,,25,,,
torchinferno,few_shot,58,34,752.69,0.00,782.51,1,1.28,1,,,,,,,58,,,
torchinferno,few_shot,38,35,767.73,0.00,794.02,1,1.26,1,,,,,,,38,,,
torchinferno,few_shot,29,36,769.17,0.00,798.22,1,1.25,1,,,,,,,29,,,
torchinferno,few_shot,49,37,759.53,32.25,791.78,2,2.53,1,,,,,,,49,,,
torchinferno,few_shot,47,38,755.93,0.00,793.35,1,1.26,1,,,,,,,47,,,
