model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-13T15:02:56.317267

Build Times
provider,build_time_s
torchinferno,361.8
vllm,1372.2
sglang,217.0

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,308.41,161.50,141.49,sglang
ttft_p99_ms,2502.14,282.77,624.52,vllm
tpot_median_ms,100.56,63.37,75.64,vllm
tpot_p99_ms,646.52,148.32,390.94,vllm
e2e_median_ms,392.10,212.04,209.98,sglang
e2e_p99_ms,3131.56,346.26,881.57,vllm
throughput_median_tps,3.19,7.03,5.86,vllm
total_output_tokens,1466,1453,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,322.38,204.26,215.57,vllm
ttft_p99_ms,632.63,469.06,70993.14,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,446.21,229.14,355.55,vllm
e2e_p99_ms,761.04,488.44,71095.10,vllm
throughput_median_tps,2.24,4.36,2.81,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,743.59,161.37,165.85,vllm
ttft_p99_ms,1511.80,348.58,285.78,sglang
tpot_median_ms,65.62,51.04,101.36,vllm
tpot_p99_ms,205.15,202.45,216.69,vllm
e2e_median_ms,855.15,206.62,262.70,vllm
e2e_p99_ms,1593.54,420.23,429.26,vllm
throughput_median_tps,1.55,6.37,5.17,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,893.91,114.27,121.09,vllm
ttft_last_turn_ms,947.68,157.68,202.04,vllm
ttft_growth_ratio,1.06,1.38,1.67,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,329.16,58.71,85.32,vllm
ttft_p99_ms,1137.57,166.57,633.27,vllm
tpot_median_ms,65.68,28.21,43.66,vllm
tpot_p99_ms,349.80,55.91,615.92,vllm
e2e_median_ms,385.59,80.32,143.37,vllm
e2e_p99_ms,1261.72,195.30,699.38,vllm
throughput_median_tps,3.63,15.30,9.48,vllm
total_output_tokens,1500,1473,1468,torchinferno
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.96,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,296.18,74.92,70.14,sglang
ttft_p99_ms,1337.82,150.89,131.67,sglang
tpot_median_ms,22.42,14.91,22.18,vllm
tpot_p99_ms,45.45,21.88,28.24,vllm
e2e_median_ms,1124.04,611.10,825.03,vllm
e2e_p99_ms,2633.69,1001.94,1699.43,vllm
throughput_median_tps,32.29,59.03,42.11,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1307.13,0.00,1314.21,1,0.76,1
torchinferno,few_shot,1,1303.97,0.00,1315.35,1,0.76,1
torchinferno,few_shot,2,1311.64,0.00,1320.90,1,0.76,1
torchinferno,few_shot,3,1304.78,0.00,1319.53,1,0.76,1
torchinferno,few_shot,4,1307.78,0.00,1320.82,1,0.76,1
torchinferno,few_shot,5,1311.07,0.00,1325.55,1,0.75,1
torchinferno,few_shot,6,1304.82,0.00,1325.49,1,0.75,1
torchinferno,few_shot,7,1303.18,0.00,1326.38,1,0.75,1
torchinferno,few_shot,8,1310.25,173.77,1484.02,2,1.35,1
torchinferno,few_shot,9,1309.44,177.00,1486.44,2,1.35,1
torchinferno,few_shot,10,1312.15,177.76,1489.91,2,1.34,1
torchinferno,few_shot,11,1310.38,178.37,1488.75,2,1.34,1
torchinferno,few_shot,12,1306.86,180.43,1487.29,2,1.34,1
torchinferno,few_shot,13,2493.01,0.00,3045.54,1,0.33,1
torchinferno,few_shot,14,2482.04,0.00,3038.21,1,0.33,1
torchinferno,few_shot,15,2495.61,0.00,3050.54,1,0.33,1
torchinferno,few_shot,16,2485.92,0.00,3047.29,1,0.33,1
torchinferno,few_shot,17,2488.19,0.00,3053.94,1,0.33,1
torchinferno,few_shot,18,2488.50,573.60,3062.10,2,0.65,1
torchinferno,few_shot,19,2504.34,559.24,3063.57,2,0.65,1
torchinferno,few_shot,20,2491.14,0.00,3059.20,1,0.33,1
torchinferno,few_shot,21,2489.52,578.01,3067.53,2,0.65,1
torchinferno,few_shot,22,1725.15,0.00,1744.00,1,0.57,1
torchinferno,few_shot,23,2493.84,0.00,3063.16,1,0.33,1
torchinferno,few_shot,24,2505.57,566.42,3071.98,2,0.65,1
torchinferno,few_shot,25,2491.71,0.00,3066.80,1,0.33,1
torchinferno,few_shot,26,2488.13,0.00,3073.63,1,0.33,1
torchinferno,few_shot,27,2495.74,571.87,3067.61,2,0.65,1
torchinferno,few_shot,28,2493.75,578.32,3072.07,2,0.65,1
torchinferno,few_shot,29,2494.74,0.00,3074.02,1,0.33,1
torchinferno,few_shot,30,3048.72,22.33,3071.05,2,0.65,1
torchinferno,few_shot,31,2488.22,592.92,3081.14,2,0.65,1
torchinferno,few_shot,32,2491.12,0.00,3082.46,1,0.32,1
torchinferno,few_shot,33,1743.95,0.00,1774.08,1,0.56,1
torchinferno,few_shot,34,2502.14,586.35,3088.49,2,0.65,1
torchinferno,few_shot,35,2491.44,0.00,3089.51,1,0.32,1
torchinferno,few_shot,36,2503.69,591.54,3095.24,2,0.65,1
torchinferno,few_shot,37,2489.12,604.05,3093.17,2,0.65,1
torchinferno,few_shot,38,2496.84,598.10,3094.93,2,0.65,1
torchinferno,few_shot,39,2491.38,608.28,3099.66,2,0.65,1
torchinferno,few_shot,40,3033.27,60.68,3093.94,2,0.65,1
torchinferno,few_shot,41,2494.08,607.15,3101.24,2,0.64,1
torchinferno,few_shot,42,2497.71,0.00,3103.37,1,0.32,1
torchinferno,few_shot,43,2496.10,0.00,3099.50,1,0.32,1
torchinferno,few_shot,44,2496.89,613.38,3110.27,2,0.64,1
torchinferno,few_shot,45,2487.41,0.00,3111.29,1,0.32,1
