model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-10T09:03:00.356087

Build Times
provider,build_time_s
torchinferno,411.2
vllm,1328.9
sglang,215.8

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,300.22,161.70,147.91,sglang
ttft_p99_ms,2642.29,268.00,1214.34,vllm
tpot_median_ms,88.54,56.93,77.27,vllm
tpot_p99_ms,653.76,147.26,541.03,vllm
e2e_median_ms,377.14,217.81,218.29,vllm
e2e_p99_ms,2741.04,333.53,1588.70,vllm
throughput_median_tps,3.34,6.82,5.34,vllm
total_output_tokens,1461,1456,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,384.64,205.74,219.30,vllm
ttft_p99_ms,1166.60,472.97,72148.79,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,531.56,229.16,363.65,vllm
e2e_p99_ms,1486.47,501.04,72266.78,vllm
throughput_median_tps,1.88,4.36,2.75,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,726.63,178.90,162.38,sglang
ttft_p99_ms,2103.76,342.62,284.45,sglang
tpot_median_ms,69.27,69.62,99.76,torchinferno
tpot_p99_ms,200.23,201.18,258.80,torchinferno
e2e_median_ms,800.02,236.21,260.24,vllm
e2e_p99_ms,2148.20,440.22,452.61,vllm
throughput_median_tps,1.70,6.02,5.18,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,866.12,142.07,112.17,sglang
ttft_last_turn_ms,943.99,168.00,202.69,vllm
ttft_growth_ratio,1.09,1.18,1.81,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,416.75,64.37,80.83,vllm
ttft_p99_ms,1008.81,3688.49,625.53,sglang
tpot_median_ms,62.82,29.75,57.91,vllm
tpot_p99_ms,457.10,1979.47,141.44,sglang
e2e_median_ms,453.67,87.42,149.21,vllm
e2e_p99_ms,1256.81,3799.12,673.31,sglang
throughput_median_tps,3.46,14.28,9.51,vllm
total_output_tokens,1457,1461,1460,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.98,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,193.16,73.87,79.46,vllm
ttft_p99_ms,1230.09,199.74,148.42,sglang
tpot_median_ms,26.41,15.11,23.77,vllm
tpot_p99_ms,61.88,23.50,29.29,vllm
e2e_median_ms,1206.19,632.21,884.89,vllm
e2e_p99_ms,3383.53,1011.86,1684.49,vllm
throughput_median_tps,30.16,58.41,39.18,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1379.47,0.00,1388.15,1,0.72,1
torchinferno,few_shot,1,1376.94,0.00,1387.81,1,0.72,1
torchinferno,few_shot,2,1378.60,0.00,1389.62,1,0.72,1
torchinferno,few_shot,3,1377.42,0.00,1390.23,1,0.72,1
torchinferno,few_shot,4,1380.04,335.38,1715.42,2,1.17,1
torchinferno,few_shot,5,2090.71,0.00,2652.44,1,0.38,1
torchinferno,few_shot,6,2097.41,0.00,2658.76,1,0.38,1
torchinferno,few_shot,7,2083.55,0.00,2651.42,1,0.38,1
torchinferno,few_shot,8,2094.46,0.00,2662.17,1,0.38,1
torchinferno,few_shot,9,2093.29,0.00,2656.80,1,0.38,1
torchinferno,few_shot,10,2095.08,0.00,2657.23,1,0.38,1
torchinferno,few_shot,11,2087.77,577.36,2665.13,2,0.75,1
torchinferno,few_shot,12,2093.16,0.00,2662.13,1,0.38,1
torchinferno,few_shot,13,2094.70,0.00,2671.43,1,0.37,1
torchinferno,few_shot,14,2088.07,0.00,2669.27,1,0.37,1
torchinferno,few_shot,15,2085.00,586.08,2671.08,2,0.75,1
torchinferno,few_shot,16,2093.82,0.00,2669.56,1,0.37,1
torchinferno,few_shot,17,2669.18,0.00,2669.52,1,0.37,1
torchinferno,few_shot,18,2659.42,0.00,2669.87,1,0.37,1
torchinferno,few_shot,19,2086.72,590.60,2677.32,2,0.75,1
torchinferno,few_shot,20,2089.40,584.08,2673.48,2,0.75,1
torchinferno,few_shot,21,2088.87,0.00,2677.17,1,0.37,1
torchinferno,few_shot,22,2092.37,591.28,2683.65,2,0.75,1
torchinferno,few_shot,23,2104.73,0.00,2692.29,1,0.37,1
torchinferno,few_shot,24,2642.29,38.33,2680.62,2,0.75,1
torchinferno,few_shot,25,2084.06,0.00,2683.01,1,0.37,1
torchinferno,few_shot,26,2677.34,0.00,2682.63,1,0.37,1
torchinferno,few_shot,27,2092.39,597.60,2689.99,2,0.74,1
torchinferno,few_shot,28,2090.47,0.00,2692.17,1,0.37,1
torchinferno,few_shot,29,2096.08,0.00,2691.22,1,0.37,1
torchinferno,few_shot,30,2093.20,601.11,2694.31,2,0.74,1
torchinferno,few_shot,31,2092.05,599.33,2691.38,2,0.74,1
torchinferno,few_shot,32,2088.52,606.60,2695.12,2,0.74,1
torchinferno,few_shot,33,2081.32,0.00,2695.00,1,0.37,1
torchinferno,few_shot,34,2083.47,0.00,2694.21,1,0.37,1
torchinferno,few_shot,35,2642.08,0.00,2694.76,1,0.37,1
torchinferno,few_shot,36,2092.29,606.98,2699.27,2,0.74,1
torchinferno,few_shot,37,2082.60,0.00,2702.87,1,0.37,1
torchinferno,few_shot,38,2086.13,624.69,2710.82,2,0.74,1
torchinferno,few_shot,39,2089.04,628.71,2717.75,2,0.74,1
torchinferno,few_shot,40,2093.74,617.11,2710.85,2,0.74,1
torchinferno,few_shot,41,2095.45,0.00,2719.08,1,0.37,1
torchinferno,few_shot,42,2086.28,0.00,2718.15,1,0.37,1
torchinferno,few_shot,43,2102.12,623.05,2725.17,2,0.73,1
torchinferno,few_shot,44,2095.89,629.64,2725.53,2,0.73,1
torchinferno,few_shot,45,2097.93,629.40,2727.33,2,0.73,1
