model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-23T05:03:37.305294

Build Times
provider,build_time_s
torchinferno,377.6
vllm,1288.7
sglang,201.8

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,283.93,157.87,139.98,sglang
ttft_p99_ms,1828.56,1031.05,5281.24,vllm
tpot_median_ms,152.00,52.83,72.56,vllm
tpot_p99_ms,210.63,143.50,7311.50,vllm
e2e_median_ms,373.08,212.62,210.96,sglang
e2e_p99_ms,2026.13,1069.75,12565.99,vllm
throughput_median_tps,4.05,7.16,5.73,vllm
total_output_tokens,1461,1461,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,272.93,197.42,201.02,vllm
ttft_p99_ms,1699.68,359.50,71051.05,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,293.46,227.46,337.61,vllm
e2e_p99_ms,1759.08,463.55,71150.73,vllm
throughput_median_tps,3.41,4.40,2.96,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,654.62,171.01,158.99,sglang
ttft_p99_ms,2305.93,339.36,583.13,vllm
tpot_median_ms,109.09,60.46,102.90,vllm
tpot_p99_ms,675.95,189.63,225.10,vllm
e2e_median_ms,769.23,221.28,253.35,vllm
e2e_p99_ms,2536.96,413.92,734.16,vllm
throughput_median_tps,1.71,6.31,5.12,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,1168.54,141.73,119.26,sglang
ttft_last_turn_ms,683.15,155.77,170.80,vllm
ttft_growth_ratio,0.58,1.10,1.43,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,324.31,57.93,72.80,vllm
ttft_p99_ms,1011.41,132.74,453.59,vllm
tpot_median_ms,130.40,27.01,66.32,vllm
tpot_p99_ms,156.47,51.48,464.50,vllm
e2e_median_ms,434.29,78.65,147.41,vllm
e2e_p99_ms,1137.79,172.06,551.51,vllm
throughput_median_tps,3.41,15.83,9.47,vllm
total_output_tokens,1476,1478,1475,vllm
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,749.60,70.23,65.67,sglang
ttft_p99_ms,2455.66,137.95,106.05,sglang
tpot_median_ms,15.07,14.99,22.53,vllm
tpot_p99_ms,50.36,19.53,27.25,vllm
e2e_median_ms,1399.91,617.55,842.43,vllm
e2e_p99_ms,3797.26,1015.50,1604.46,vllm
throughput_median_tps,25.29,58.61,42.09,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,927.83,0.00,1254.39,1,0.80,1
torchinferno,few_shot,1,1821.78,0.00,1909.08,1,0.52,1
torchinferno,few_shot,2,1817.39,0.00,1902.82,1,0.53,1
torchinferno,few_shot,3,1828.56,0.00,1905.39,1,0.52,1
torchinferno,few_shot,4,1822.74,0.00,1909.34,1,0.52,1
torchinferno,few_shot,5,1826.59,0.00,1912.13,1,0.52,1
torchinferno,few_shot,6,1819.05,0.00,1915.60,1,0.52,1
torchinferno,few_shot,7,1822.68,0.00,1915.21,1,0.52,1
torchinferno,few_shot,8,1835.44,0.00,1923.44,1,0.52,1
torchinferno,few_shot,9,1823.40,0.00,1919.65,1,0.52,1
torchinferno,few_shot,10,1830.61,0.00,1928.15,1,0.52,1
torchinferno,few_shot,11,1832.19,0.00,1930.35,1,0.52,1
torchinferno,few_shot,12,1816.59,0.00,1923.87,1,0.52,1
torchinferno,few_shot,13,1828.53,0.00,1931.05,1,0.52,1
torchinferno,few_shot,14,1827.29,0.00,1927.78,1,0.52,1
torchinferno,few_shot,15,1814.99,0.00,1929.26,1,0.52,1
torchinferno,few_shot,16,578.71,0.00,682.30,1,1.47,1
torchinferno,few_shot,17,1821.66,0.00,1931.20,1,0.52,1
torchinferno,few_shot,18,1815.23,0.00,1930.81,1,0.52,1
torchinferno,few_shot,19,1828.41,0.00,1936.85,1,0.52,1
torchinferno,few_shot,20,1830.22,0.00,1936.13,1,0.52,1
torchinferno,few_shot,21,1832.02,0.00,1943.98,1,0.51,1
torchinferno,few_shot,22,1816.94,0.00,1944.55,1,0.51,1
torchinferno,few_shot,23,1820.04,0.00,1944.04,1,0.51,1
torchinferno,few_shot,24,1817.22,0.00,1943.73,1,0.51,1
torchinferno,few_shot,25,1812.16,0.00,1946.21,1,0.51,1
torchinferno,few_shot,26,1821.18,0.00,1949.79,1,0.51,1
torchinferno,few_shot,27,1817.36,0.00,1951.50,1,0.51,1
torchinferno,few_shot,28,1833.57,0.00,1958.41,1,0.51,1
torchinferno,few_shot,29,1817.26,0.00,1957.94,1,0.51,1
torchinferno,few_shot,30,1813.90,0.00,1955.17,1,0.51,1
torchinferno,few_shot,31,1818.68,0.00,1954.51,1,0.51,1
torchinferno,few_shot,32,1826.86,0.00,1961.99,1,0.51,1
torchinferno,few_shot,33,1816.27,179.21,1995.48,2,1.00,1
torchinferno,few_shot,34,1821.05,178.39,1999.44,2,1.00,1
torchinferno,few_shot,35,1816.35,179.70,1996.05,2,1.00,1
torchinferno,few_shot,36,1820.27,184.25,2004.52,2,1.00,1
torchinferno,few_shot,37,1819.45,181.19,2000.64,2,1.00,1
torchinferno,few_shot,38,1831.61,170.35,2001.96,2,1.00,1
torchinferno,few_shot,39,1815.76,187.54,2003.30,2,1.00,1
torchinferno,few_shot,40,1826.91,173.69,2000.60,2,1.00,1
torchinferno,few_shot,41,1820.73,182.97,2003.70,2,1.00,1
torchinferno,few_shot,42,1822.84,179.79,2002.63,2,1.00,1
torchinferno,few_shot,43,1823.13,190.67,2013.81,2,0.99,1
torchinferno,few_shot,44,1820.16,196.24,2016.39,2,0.99,1
torchinferno,few_shot,45,1823.27,187.53,2010.80,2,0.99,1
