model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-08T06:42:04.154409

Build Times
provider,build_time_s
vllm,807.8
sglang,87.5
torchinferno,38.3

few_shot
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,31.08,30.18,98.35,sglang
ttft_p99_ms,268.70,45.83,528.66,sglang
tpot_median_ms,0.00,0.00,0.00,vllm
tpot_p99_ms,0.00,0.00,0.00,vllm
e2e_median_ms,44.54,41.32,180.58,sglang
e2e_p99_ms,280.31,53.24,645.61,sglang
throughput_median_tps,22.45,24.20,5.54,sglang
total_output_tokens,8,8,8,vllm
num_requests,8,8,8,
correctness_rate,1.00,1.00,1.00,vllm

self_consistency
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,63.96,429.46,1421.25,vllm
ttft_p99_ms,85.95,440.33,2678.16,vllm
tpot_median_ms,0.00,0.00,0.00,vllm
tpot_p99_ms,0.00,0.00,0.00,vllm
e2e_median_ms,86.59,438.56,1503.48,vllm
e2e_p99_ms,98.43,450.94,2760.03,vllm
throughput_median_tps,11.55,2.28,0.67,vllm
total_output_tokens,16,16,16,vllm
num_requests,16,16,16,
correctness_rate,1.00,1.00,1.00,vllm
unique_final_answers,1,1,1,vllm

multi_turn
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,30.95,31.54,105.75,vllm
ttft_p99_ms,31.99,38.44,114.41,vllm
tpot_median_ms,0.00,0.00,0.00,vllm
tpot_p99_ms,0.00,0.00,0.00,vllm
e2e_median_ms,44.40,42.20,187.96,sglang
e2e_p99_ms,45.48,43.49,196.88,sglang
throughput_median_tps,22.52,23.70,5.32,sglang
total_output_tokens,8,8,8,vllm
num_requests,8,8,8,
correctness_rate,1.00,1.00,1.00,vllm
ttft_first_turn_ms,26.20,24.70,92.20,sglang
ttft_last_turn_ms,31.14,32.46,114.41,vllm
ttft_growth_ratio,1.19,1.31,1.24,vllm

tree_of_thought
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,43.30,35.31,271.57,sglang
ttft_p99_ms,58.35,42.30,690.20,sglang
tpot_median_ms,25.27,22.85,163.79,sglang
tpot_p99_ms,27.42,22.91,163.94,sglang
e2e_median_ms,57.73,51.52,355.31,sglang
e2e_p99_ms,72.89,57.20,772.18,sglang
throughput_median_tps,17.78,20.91,2.84,sglang
total_output_tokens,33,33,33,vllm
num_requests,31,31,31,
correctness_rate,1.00,1.00,1.00,vllm

long_output
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,31.44,31.77,107.06,vllm
ttft_p99_ms,32.45,32.46,109.76,vllm
tpot_median_ms,14.16,12.09,84.65,sglang
tpot_p99_ms,15.38,13.18,92.12,sglang
e2e_median_ms,549.18,478.85,3234.10,sglang
e2e_p99_ms,939.22,821.67,5644.74,sglang
throughput_median_tps,68.23,79.30,11.74,sglang
total_output_tokens,303,303,303,vllm
num_requests,8,8,8,
correctness_rate,1.00,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
vllm,few_shot,0,268.70,0.00,280.31,1,3.57,1
vllm,few_shot,1,31.27,0.00,44.77,1,22.34,1
vllm,few_shot,2,31.16,0.00,44.70,1,22.37,1
vllm,few_shot,3,31.06,0.00,44.56,1,22.44,1
vllm,few_shot,4,31.08,0.00,44.51,1,22.47,1
vllm,few_shot,5,31.08,0.00,44.49,1,22.48,1
vllm,few_shot,6,31.03,0.00,44.52,1,22.46,1
vllm,few_shot,7,30.89,0.00,44.24,1,22.60,1
vllm,self_consistency,0,39.51,0.00,54.27,1,18.43,1
vllm,self_consistency,1,37.78,0.00,52.37,1,19.09,1
vllm,self_consistency,2,51.97,0.00,79.82,1,12.53,1
vllm,self_consistency,3,54.79,0.00,81.66,1,12.25,1
vllm,self_consistency,4,48.43,0.00,75.30,1,13.28,1
vllm,self_consistency,5,58.46,0.00,86.65,1,11.54,1
vllm,self_consistency,6,67.87,0.00,94.55,1,10.58,1
vllm,self_consistency,7,64.82,0.00,91.64,1,10.91,1
vllm,self_consistency,8,63.10,0.00,89.28,1,11.20,1
vllm,self_consistency,9,70.45,0.00,98.43,1,10.16,1
vllm,self_consistency,10,62.12,0.00,90.56,1,11.04,1
vllm,self_consistency,11,78.62,0.00,91.50,1,10.93,1
vllm,self_consistency,12,73.07,0.00,86.54,1,11.56,1
vllm,self_consistency,13,85.95,0.00,97.92,1,10.21,1
vllm,self_consistency,14,69.57,0.00,82.10,1,12.18,1
vllm,self_consistency,15,71.95,0.00,83.42,1,11.99,1
vllm,multi_turn,0,26.20,0.00,39.45,1,25.35,1
vllm,multi_turn,1,30.57,0.00,43.85,1,22.81,1
vllm,multi_turn,2,31.99,0.00,45.48,1,21.99,1
vllm,multi_turn,3,31.72,0.00,44.91,1,22.27,1
vllm,multi_turn,4,30.56,0.00,43.77,1,22.85,1
vllm,multi_turn,5,30.77,0.00,44.35,1,22.55,1
vllm,multi_turn,6,31.59,0.00,45.21,1,22.12,1
vllm,multi_turn,7,31.14,0.00,44.45,1,22.50,1
vllm,tree_of_thought,0,33.96,0.00,51.53,1,19.40,1
vllm,tree_of_thought,1,45.20,0.00,60.17,1,16.62,1
vllm,tree_of_thought,2,47.99,0.00,61.95,1,16.14,1
vllm,tree_of_thought,3,49.71,0.00,64.14,1,15.59,1
vllm,tree_of_thought,4,32.18,0.00,49.76,1,20.10,1
vllm,tree_of_thought,5,51.11,0.00,64.21,1,15.58,1
vllm,tree_of_thought,6,46.44,0.00,59.37,1,16.84,1
vllm,tree_of_thought,7,47.36,0.00,60.89,1,16.42,1
vllm,tree_of_thought,8,33.32,0.00,49.81,1,20.08,1
vllm,tree_of_thought,9,44.08,0.00,57.91,1,17.27,1
vllm,tree_of_thought,10,48.20,0.00,61.34,1,16.30,1
vllm,tree_of_thought,11,46.06,0.00,59.67,1,16.76,1
vllm,tree_of_thought,12,35.18,0.00,45.29,1,22.08,1
vllm,tree_of_thought,13,37.92,0.00,48.73,1,20.52,1
vllm,tree_of_thought,14,43.30,0.00,56.87,1,17.58,1
