model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-13T03:02:48.526327

Build Times
provider,build_time_s
torchinferno,430.5
vllm,1410.7
sglang,221.3

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,165.63,138.08,sglang
ttft_p99_ms,,863.75,645.22,sglang
tpot_median_ms,,59.72,75.80,vllm
tpot_p99_ms,,144.68,547.18,vllm
e2e_median_ms,,218.41,208.05,sglang
e2e_p99_ms,,918.21,878.48,sglang
throughput_median_tps,,6.96,5.83,vllm
total_output_tokens,,1459,1460,sglang
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,203.29,208.36,vllm
ttft_p99_ms,,376.23,70164.82,vllm
tpot_median_ms,,0.00,0.00,vllm
tpot_p99_ms,,0.00,0.00,vllm
e2e_median_ms,,232.63,347.03,vllm
e2e_p99_ms,,415.12,70238.66,vllm
throughput_median_tps,,4.30,2.88,vllm
total_output_tokens,,1000,1000,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm
unique_final_answers,,1,1,vllm

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,181.54,165.05,sglang
ttft_p99_ms,,363.19,837.39,vllm
tpot_median_ms,,64.94,110.19,vllm
tpot_p99_ms,,237.37,869.89,vllm
e2e_median_ms,,243.12,273.84,vllm
e2e_p99_ms,,456.01,966.66,vllm
throughput_median_tps,,5.69,4.82,vllm
total_output_tokens,,1450,1450,vllm
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,vllm
ttft_first_turn_ms,,146.83,257.18,vllm
ttft_last_turn_ms,,169.44,196.67,vllm
ttft_growth_ratio,,1.15,0.76,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,60.77,78.22,vllm
ttft_p99_ms,,153.71,783.70,vllm
tpot_median_ms,,28.81,64.22,vllm
tpot_p99_ms,,65.34,162.63,vllm
e2e_median_ms,,83.06,154.43,vllm
e2e_p99_ms,,179.67,790.12,vllm
throughput_median_tps,,14.90,9.49,vllm
total_output_tokens,,1457,1477,sglang
num_requests,,992,992,
correctness_rate,,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,66.40,70.23,vllm
ttft_p99_ms,,117.47,147.63,vllm
tpot_median_ms,,15.10,22.58,vllm
tpot_p99_ms,,19.80,27.57,vllm
e2e_median_ms,,604.46,840.66,vllm
e2e_p99_ms,,1012.58,1595.99,vllm
throughput_median_tps,,58.79,41.69,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
vllm,few_shot,0,694.67,0.00,696.17,1,1.44,1
vllm,few_shot,1,695.33,0.00,697.75,1,1.43,1
vllm,few_shot,2,702.19,0.00,705.38,1,1.42,1
vllm,few_shot,3,695.64,0.00,699.64,1,1.43,1
vllm,few_shot,4,713.63,39.62,753.25,2,2.66,1
vllm,few_shot,5,711.41,41.51,752.93,2,2.66,1
vllm,few_shot,6,729.43,0.00,755.66,1,1.32,1
vllm,few_shot,7,753.84,0.00,779.97,1,1.28,1
vllm,few_shot,8,750.77,0.00,779.23,1,1.28,1
vllm,few_shot,9,757.09,0.00,787.95,1,1.27,1
vllm,few_shot,10,772.25,0.00,836.39,1,1.20,1
vllm,few_shot,11,775.26,0.00,839.39,1,1.19,1
vllm,few_shot,12,777.08,0.00,842.36,1,1.19,1
vllm,few_shot,13,781.31,0.00,846.76,1,1.18,1
vllm,few_shot,14,777.77,0.00,850.81,1,1.18,1
vllm,few_shot,15,784.06,0.00,855.09,1,1.17,1
vllm,few_shot,16,755.84,102.37,858.21,2,2.33,1
vllm,few_shot,17,758.87,101.24,860.11,2,2.33,1
vllm,few_shot,18,779.60,0.00,855.75,1,1.17,1
vllm,few_shot,19,779.22,89.63,868.86,2,2.30,1
vllm,few_shot,20,832.75,0.00,871.39,1,1.15,1
vllm,few_shot,21,831.93,0.00,868.10,1,1.15,1
vllm,few_shot,22,834.72,0.00,871.50,1,1.15,1
vllm,few_shot,23,769.49,104.95,874.44,2,2.29,1
vllm,few_shot,24,837.16,0.00,873.00,1,1.15,1
vllm,few_shot,25,778.35,101.45,879.80,2,2.27,1
vllm,few_shot,26,778.95,103.39,882.34,2,2.27,1
vllm,few_shot,27,771.02,112.37,883.40,2,2.26,1
vllm,few_shot,28,836.53,0.00,881.47,1,1.13,1
vllm,few_shot,29,136.37,0.00,136.60,1,7.32,1
vllm,few_shot,30,776.53,109.89,886.42,2,2.26,1
vllm,few_shot,31,839.73,0.00,886.14,1,1.13,1
vllm,few_shot,32,837.35,50.55,887.89,2,2.25,1
vllm,few_shot,33,772.24,120.30,892.54,2,2.24,1
vllm,few_shot,34,881.62,0.00,886.62,1,1.13,1
vllm,few_shot,35,846.81,0.00,891.92,1,1.12,1
vllm,few_shot,36,196.75,0.00,201.83,1,4.95,1
vllm,few_shot,37,872.08,0.00,891.72,1,1.12,1
vllm,few_shot,38,174.80,0.00,201.54,1,4.96,1
vllm,few_shot,39,883.51,9.58,893.10,2,2.24,1
vllm,few_shot,40,861.09,0.00,894.28,1,1.12,1
vllm,few_shot,41,844.03,56.43,900.46,2,2.22,1
vllm,few_shot,42,775.15,130.64,905.79,2,2.21,1
vllm,few_shot,43,774.63,132.84,907.47,2,2.20,1
vllm,few_shot,44,844.20,0.00,903.29,1,1.11,1
vllm,few_shot,45,840.83,61.84,902.67,2,2.22,1
