model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-03T13:01:52.687813

Build Times
provider,build_time_s
torchinferno,422.4
vllm,1374.3
sglang,225.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,365.99,163.34,155.09,sglang
ttft_p99_ms,8614.64,301.09,1329.68,vllm
tpot_median_ms,55.48,58.03,75.67,torchinferno
tpot_p99_ms,423.80,141.16,7423.64,vllm
e2e_median_ms,411.95,214.86,223.79,vllm
e2e_p99_ms,8686.13,359.73,8732.37,vllm
throughput_median_tps,3.03,6.90,5.34,vllm
total_output_tokens,1460,1460,1466,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,260.71,267.95,211.87,sglang
ttft_p99_ms,1338.42,2121.23,73726.93,torchinferno
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,362.83,298.64,350.84,vllm
e2e_p99_ms,1458.25,2205.73,73872.08,torchinferno
throughput_median_tps,2.76,3.35,2.85,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,846.86,178.86,163.11,sglang
ttft_p99_ms,2555.36,322.26,698.54,vllm
tpot_median_ms,149.48,63.28,101.12,vllm
tpot_p99_ms,665.17,171.67,246.58,vllm
e2e_median_ms,973.46,232.23,258.60,vllm
e2e_p99_ms,3166.35,430.37,790.97,vllm
throughput_median_tps,1.44,6.17,5.12,vllm
total_output_tokens,1462,1450,1462,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,1308.98,148.78,111.18,sglang
ttft_last_turn_ms,1295.05,167.78,187.92,vllm
ttft_growth_ratio,0.99,1.13,1.69,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,346.07,60.19,83.15,vllm
ttft_p99_ms,1098.61,120.40,564.28,vllm
tpot_median_ms,30.32,28.34,50.47,vllm
tpot_p99_ms,262.07,48.06,133.87,vllm
e2e_median_ms,376.94,81.70,145.06,vllm
e2e_p99_ms,1123.53,158.39,586.45,vllm
throughput_median_tps,3.92,15.25,9.60,vllm
total_output_tokens,1464,1489,1447,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,426.87,70.36,79.92,vllm
ttft_p99_ms,2424.33,128.39,173.62,vllm
tpot_median_ms,37.07,14.84,23.31,vllm
tpot_p99_ms,118.41,19.40,28.87,vllm
e2e_median_ms,1687.07,617.04,878.73,vllm
e2e_p99_ms,4042.73,1007.76,1682.11,vllm
throughput_median_tps,20.79,58.94,40.01,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,7835.11,0.00,7843.88,1,0.13,1
torchinferno,few_shot,1,7834.68,0.00,7846.67,1,0.13,1
torchinferno,few_shot,2,7834.29,0.00,7848.34,1,0.13,1
torchinferno,few_shot,3,7839.04,0.00,7852.45,1,0.13,1
torchinferno,few_shot,4,7835.36,0.00,7850.23,1,0.13,1
torchinferno,few_shot,5,7833.73,423.80,8257.53,2,0.24,1
torchinferno,few_shot,6,7838.95,424.71,8263.65,2,0.24,1
torchinferno,few_shot,7,7834.61,427.62,8262.23,2,0.24,1
torchinferno,few_shot,8,8608.68,0.00,8617.09,1,0.12,1
torchinferno,few_shot,9,8606.34,0.00,8617.39,1,0.12,1
torchinferno,few_shot,10,8596.63,0.00,8618.52,1,0.12,1
torchinferno,few_shot,11,8594.81,0.00,8618.49,1,0.12,1
torchinferno,few_shot,12,8600.92,0.00,8620.67,1,0.12,1
torchinferno,few_shot,13,8602.70,0.00,8620.22,1,0.12,1
torchinferno,few_shot,14,8615.54,0.00,8631.59,1,0.12,1
torchinferno,few_shot,15,8601.16,0.00,8627.82,1,0.12,1
torchinferno,few_shot,16,8602.10,0.00,8628.98,1,0.12,1
torchinferno,few_shot,17,8599.27,0.00,8631.61,1,0.12,1
torchinferno,few_shot,18,8604.24,31.15,8635.39,2,0.23,1
torchinferno,few_shot,19,8605.31,28.17,8633.49,2,0.23,1
torchinferno,few_shot,20,8597.59,39.74,8637.33,2,0.23,1
torchinferno,few_shot,21,8592.16,41.07,8633.23,2,0.23,1
torchinferno,few_shot,22,8599.15,0.00,8636.25,1,0.12,1
torchinferno,few_shot,23,8600.44,0.00,8639.19,1,0.12,1
torchinferno,few_shot,24,8596.15,41.68,8637.83,2,0.23,1
torchinferno,few_shot,25,8598.57,0.00,8640.83,1,0.12,1
torchinferno,few_shot,26,8599.98,0.00,8639.53,1,0.12,1
torchinferno,few_shot,27,8603.83,41.70,8645.53,2,0.23,1
torchinferno,few_shot,28,8604.21,0.00,8648.74,1,0.12,1
torchinferno,few_shot,29,8597.81,0.00,8645.18,1,0.12,1
torchinferno,few_shot,30,8601.94,0.00,8652.64,1,0.12,1
torchinferno,few_shot,31,8601.26,46.36,8647.62,2,0.23,1
torchinferno,few_shot,32,8607.98,43.82,8651.80,2,0.23,1
torchinferno,few_shot,33,8602.73,49.80,8652.53,2,0.23,1
torchinferno,few_shot,34,8597.71,53.26,8650.97,2,0.23,1
torchinferno,few_shot,35,8601.15,52.06,8653.21,2,0.23,1
torchinferno,few_shot,36,8607.28,0.00,8656.22,1,0.12,1
torchinferno,few_shot,37,8598.77,60.73,8659.51,2,0.23,1
torchinferno,few_shot,38,8604.16,0.00,8662.32,1,0.12,1
torchinferno,few_shot,39,8605.45,0.00,8662.49,1,0.12,1
torchinferno,few_shot,40,8598.33,0.00,8661.79,1,0.12,1
torchinferno,few_shot,41,8609.79,57.39,8667.17,2,0.23,1
torchinferno,few_shot,42,8607.12,62.95,8670.07,2,0.23,1
torchinferno,few_shot,43,8607.06,68.93,8675.98,2,0.23,1
torchinferno,few_shot,44,8599.17,72.19,8671.36,2,0.23,1
torchinferno,few_shot,45,8599.08,73.21,8672.28,2,0.23,1
torchinferno,few_shot,46,8600.88,0.00,8677.78,1,0.12,1
torchinferno,few_shot,47,8605.03,72.23,8677.26,2,0.23,1
torchinferno,few_shot,48,8602.88,0.00,8673.95,1,0.12,1
torchinferno,few_shot,49,8603.61,71.66,8675.28,2,0.23,1
torchinferno,few_shot,50,8603.77,71.98,8675.75,2,0.23,1
torchinferno,few_shot,51,8600.06,82.55,8682.61,2,0.23,1
torchinferno,few_shot,52,8614.64,72.95,8687.58,2,0.23,1
torchinferno,few_shot,53,8608.75,74.63,8683.38,2,0.23,1
torchinferno,few_shot,54,8598.60,0.00,8683.96,1,0.12,1
torchinferno,few_shot,55,8602.16,83.97,8686.13,2,0.23,1
torchinferno,few_shot,56,8883.86,0.00,8896.78,1,0.11,1
torchinferno,few_shot,57,1041.67,0.00,1058.99,1,0.94,1
torchinferno,few_shot,58,1052.06,0.00,1065.81,1,0.94,1
torchinferno,few_shot,59,8883.85,0.00,8903.08,1,0.11,1
torchinferno,few_shot,60,633.12,0.00,652.16,1,1.53,1
torchinferno,few_shot,61,1047.13,0.00,1065.48,1,0.94,1
torchinferno,few_shot,62,1045.01,0.00,1068.15,1,0.94,1
torchinferno,few_shot,63,1051.58,0.00,1074.10,1,0.93,1
torchinferno,few_shot,64,8884.95,0.00,8910.66,1,0.11,1
torchinferno,few_shot,65,8884.49,27.07,8911.55,2,0.22,1
torchinferno,few_shot,66,8886.00,27.36,8913.36,2,0.22,1
torchinferno,few_shot,67,8884.59,30.68,8915.27,2,0.22,1
torchinferno,few_shot,68,8888.00,28.86,8916.86,2,0.22,1
torchinferno,few_shot,69,8887.66,31.30,8918.97,2,0.22,1
torchinferno,few_shot,70,637.48,0.00,669.75,1,1.49,1
torchinferno,few_shot,71,635.72,35.88,671.60,2,2.98,1
torchinferno,few_shot,72,358.10,0.00,373.19,1,2.68,1
torchinferno,few_shot,73,339.64,0.00,357.25,1,2.80,1
torchinferno,few_shot,74,308.87,0.00,324.00,1,3.09,1
torchinferno,few_shot,75,325.39,0.00,345.51,1,2.89,1
torchinferno,few_shot,76,340.47,0.00,363.09,1,2.75,1
torchinferno,few_shot,77,321.82,0.00,346.19,1,2.89,1
torchinferno,few_shot,78,305.56,0.00,328.77,1,3.04,1
torchinferno,few_shot,79,319.23,0.00,340.29,1,2.94,1
torchinferno,few_shot,80,305.63,0.00,327.15,1,3.06,1
torchinferno,few_shot,81,296.10,0.00,318.62,1,3.14,1
torchinferno,few_shot,82,342.22,23.01,365.23,2,5.48,1
torchinferno,few_shot,83,315.73,31.61,347.34,2,5.76,1
torchinferno,few_shot,84,333.95,0.00,360.04,1,2.78,1
torchinferno,few_shot,85,348.90,0.00,384.32,1,2.60,1
torchinferno,few_shot,86,367.96,0.00,402.55,1,2.48,1
torchinferno,few_shot,87,337.95,0.00,370.38,1,2.70,1
torchinferno,few_shot,88,322.16,32.33,354.48,2,5.64,1
torchinferno,few_shot,89,327.38,0.00,361.95,1,2.76,1
torchinferno,few_shot,90,359.89,33.33,393.22,2,5.09,1
torchinferno,few_shot,91,329.66,44.89,374.55,2,5.34,1
torchinferno,few_shot,92,340.51,0.00,383.44,1,2.61,1
torchinferno,few_shot,93,312.87,0.00,358.44,1,2.79,1
torchinferno,few_shot,94,328.29,0.00,364.36,1,2.74,1
torchinferno,few_shot,95,308.77,41.56,350.33,2,5.71,1
torchinferno,few_shot,96,356.16,0.00,397.13,1,2.52,1
torchinferno,few_shot,97,346.10,49.24,395.34,2,5.06,1
torchinferno,few_shot,98,354.40,0.00,411.10,1,2.43,1
torchinferno,few_shot,99,365.04,44.44,409.49,2,4.88,1
torchinferno,few_shot,100,331.83,0.00,385.23,1,2.60,1
torchinferno,few_shot,101,304.92,0.00,361.70,1,2.76,1
torchinferno,few_shot,102,358.77,0.00,408.99,1,2.45,1
