model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-12T01:08:48.396047

Build Times
provider,build_time_s
torchinferno,385.2
vllm,1285.2
sglang,220.9

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,303.30,168.41,145.01,sglang
ttft_p99_ms,2001.37,324.29,729.27,vllm
tpot_median_ms,89.98,60.27,76.89,vllm
tpot_p99_ms,635.06,146.54,383.48,vllm
e2e_median_ms,379.51,223.70,214.95,sglang
e2e_p99_ms,2611.36,392.45,1083.84,vllm
throughput_median_tps,3.23,6.69,5.50,vllm
total_output_tokens,1461,1458,1460,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,387.04,196.02,215.66,vllm
ttft_p99_ms,1082.70,465.46,70945.73,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,542.32,219.67,359.58,vllm
e2e_p99_ms,1346.52,489.16,70998.23,vllm
throughput_median_tps,1.84,4.55,2.78,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,734.91,183.50,166.82,sglang
ttft_p99_ms,1931.26,347.85,654.00,vllm
tpot_median_ms,67.46,69.64,97.32,torchinferno
tpot_p99_ms,182.99,210.75,597.73,torchinferno
e2e_median_ms,806.17,238.10,268.97,vllm
e2e_p99_ms,1962.64,454.30,725.90,vllm
throughput_median_tps,1.61,5.76,4.95,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,803.22,142.61,330.86,vllm
ttft_last_turn_ms,890.21,182.78,194.09,vllm
ttft_growth_ratio,1.11,1.28,0.59,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,353.84,62.70,84.19,vllm
ttft_p99_ms,1109.23,2034.35,134.32,sglang
tpot_median_ms,61.83,29.14,60.87,vllm
tpot_p99_ms,451.49,1721.58,966.29,torchinferno
e2e_median_ms,420.83,84.11,150.96,vllm
e2e_p99_ms,1299.01,3738.81,1052.86,sglang
throughput_median_tps,3.22,14.29,9.04,vllm
total_output_tokens,1464,1464,1454,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,193.98,69.72,79.67,vllm
ttft_p99_ms,1317.44,138.95,162.46,vllm
tpot_median_ms,26.50,15.11,24.03,vllm
tpot_p99_ms,58.04,21.63,28.34,vllm
e2e_median_ms,1219.27,627.42,916.68,vllm
e2e_p99_ms,2799.97,1020.41,1682.84,vllm
throughput_median_tps,31.19,58.44,39.02,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1343.46,0.00,1351.12,1,0.74,1
torchinferno,few_shot,1,1345.92,0.00,1355.03,1,0.74,1
torchinferno,few_shot,2,1340.23,0.00,1353.26,1,0.74,1
torchinferno,few_shot,3,1343.14,0.00,1355.83,1,0.74,1
torchinferno,few_shot,4,1342.03,0.00,1356.37,1,0.74,1
torchinferno,few_shot,5,1344.12,0.00,1359.96,1,0.74,1
torchinferno,few_shot,6,1340.16,0.00,1358.32,1,0.74,1
torchinferno,few_shot,7,1341.10,0.00,1362.27,1,0.73,1
torchinferno,few_shot,8,1343.54,291.78,1635.33,2,1.22,1
torchinferno,few_shot,9,1348.42,291.78,1640.20,2,1.22,1
torchinferno,few_shot,10,1994.50,0.00,2540.76,1,0.39,1
torchinferno,few_shot,11,1978.93,0.00,2528.36,1,0.40,1
torchinferno,few_shot,12,1983.07,0.00,2526.19,1,0.40,1
torchinferno,few_shot,13,1997.51,0.00,2548.25,1,0.39,1
torchinferno,few_shot,14,1984.46,0.00,2536.97,1,0.39,1
torchinferno,few_shot,15,1982.45,0.00,2536.24,1,0.39,1
torchinferno,few_shot,16,1195.57,0.00,1195.85,1,0.84,1
torchinferno,few_shot,17,1974.07,0.00,2536.83,1,0.39,1
torchinferno,few_shot,18,1992.75,565.87,2558.62,2,0.78,1
torchinferno,few_shot,19,2001.37,559.95,2561.33,2,0.78,1
torchinferno,few_shot,20,1982.32,0.00,2547.93,1,0.39,1
torchinferno,few_shot,21,1992.84,0.00,2548.01,1,0.39,1
torchinferno,few_shot,22,1981.02,0.00,2548.01,1,0.39,1
torchinferno,few_shot,23,1189.45,0.00,1213.28,1,0.82,1
torchinferno,few_shot,24,1988.24,0.00,2553.87,1,0.39,1
torchinferno,few_shot,25,1989.30,0.00,2553.00,1,0.39,1
torchinferno,few_shot,26,2522.39,0.00,2549.69,1,0.39,1
torchinferno,few_shot,27,1987.05,0.00,2559.54,1,0.39,1
torchinferno,few_shot,28,1217.70,0.00,1218.01,1,0.82,1
torchinferno,few_shot,29,1218.68,0.00,1228.74,1,0.81,1
torchinferno,few_shot,30,2004.12,573.61,2577.73,2,0.78,1
torchinferno,few_shot,31,1977.64,582.22,2559.86,2,0.78,1
torchinferno,few_shot,32,1981.74,586.75,2568.49,2,0.78,1
torchinferno,few_shot,33,1980.70,0.00,2570.69,1,0.39,1
torchinferno,few_shot,34,1978.78,590.93,2569.71,2,0.78,1
torchinferno,few_shot,35,1980.05,593.81,2573.86,2,0.78,1
torchinferno,few_shot,36,1984.98,0.00,2576.88,1,0.39,1
torchinferno,few_shot,37,1978.82,0.00,2576.11,1,0.39,1
torchinferno,few_shot,38,1986.60,591.23,2577.84,2,0.78,1
torchinferno,few_shot,39,1986.18,0.00,2578.92,1,0.39,1
torchinferno,few_shot,40,1220.19,20.78,1240.97,2,1.61,1
torchinferno,few_shot,41,1993.54,596.37,2589.91,2,0.77,1
torchinferno,few_shot,42,2001.03,606.49,2607.52,2,0.77,1
torchinferno,few_shot,43,1991.20,612.19,2603.39,2,0.77,1
torchinferno,few_shot,44,1192.40,0.00,1255.49,1,0.80,1
torchinferno,few_shot,45,1980.47,612.26,2592.72,2,0.77,1
torchinferno,few_shot,46,1989.01,0.00,2595.90,1,0.39,1
torchinferno,few_shot,47,2005.21,602.72,2607.93,2,0.77,1
torchinferno,few_shot,48,1995.20,604.93,2600.12,2,0.77,1
torchinferno,few_shot,49,1983.04,604.91,2587.96,2,0.77,1
torchinferno,few_shot,50,2545.88,44.57,2590.45,2,0.77,1
torchinferno,few_shot,51,2523.21,0.00,2592.55,1,0.39,1
torchinferno,few_shot,52,1996.59,618.38,2614.97,2,0.76,1
torchinferno,few_shot,53,1982.38,619.98,2602.36,2,0.77,1
torchinferno,few_shot,54,1984.23,620.68,2604.91,2,0.77,1
torchinferno,few_shot,55,1980.14,0.00,2607.78,1,0.38,1
torchinferno,few_shot,56,1981.37,621.56,2602.93,2,0.77,1
torchinferno,few_shot,57,1984.62,0.00,2611.36,1,0.38,1
torchinferno,few_shot,58,1985.32,0.00,2605.89,1,0.38,1
torchinferno,few_shot,59,2527.97,74.57,2602.54,2,0.77,1
torchinferno,few_shot,60,1980.68,635.06,2615.73,2,0.76,1
torchinferno,few_shot,61,1992.11,622.29,2614.40,2,0.76,1
torchinferno,few_shot,62,1984.43,626.52,2610.95,2,0.77,1
torchinferno,few_shot,63,2555.92,0.00,2610.90,1,0.38,1
torchinferno,few_shot,64,1197.03,0.00,1278.28,1,0.78,1
torchinferno,few_shot,65,1985.79,631.06,2616.85,2,0.76,1
torchinferno,few_shot,66,1974.51,639.81,2614.32,2,0.77,1
torchinferno,few_shot,67,1238.97,0.00,1282.64,1,0.78,1
torchinferno,few_shot,68,2598.10,20.13,2618.22,2,0.76,1
torchinferno,few_shot,69,1982.57,649.26,2631.83,2,0.76,1
torchinferno,few_shot,70,2009.83,638.93,2648.76,2,0.76,1
torchinferno,few_shot,71,1980.45,646.94,2627.39,2,0.76,1
torchinferno,few_shot,72,1143.89,0.00,1155.43,1,0.87,1
torchinferno,few_shot,73,1142.73,206.74,1349.47,2,1.48,1
torchinferno,few_shot,74,476.96,0.00,517.66,1,1.93,1
torchinferno,few_shot,75,445.64,0.00,495.72,1,2.02,1
torchinferno,few_shot,76,495.10,0.00,537.13,1,1.86,1
torchinferno,few_shot,77,502.58,0.00,546.99,1,1.83,1
torchinferno,few_shot,78,492.25,0.00,549.63,1,1.82,1
torchinferno,few_shot,79,421.69,0.00,472.98,1,2.11,1
torchinferno,few_shot,80,436.40,0.00,486.08,1,2.06,1
torchinferno,few_shot,81,423.30,0.00,484.92,1,2.06,1
torchinferno,few_shot,82,436.71,0.00,495.76,1,2.02,1
torchinferno,few_shot,83,462.24,0.00,521.08,1,1.92,1
torchinferno,few_shot,84,490.27,0.00,554.29,1,1.80,1
torchinferno,few_shot,85,450.34,0.00,511.21,1,1.96,1
torchinferno,few_shot,86,432.74,68.09,500.83,2,3.99,1
torchinferno,few_shot,87,514.74,62.44,577.18,2,3.47,1
torchinferno,few_shot,88,464.48,0.00,537.57,1,1.86,1
torchinferno,few_shot,89,520.29,0.00,586.88,1,1.70,1
torchinferno,few_shot,90,496.43,0.00,567.28,1,1.76,1
torchinferno,few_shot,91,468.53,0.00,492.03,1,2.03,1
torchinferno,few_shot,92,508.96,66.38,575.35,2,3.48,1
torchinferno,few_shot,93,507.97,0.00,580.71,1,1.72,1
torchinferno,few_shot,94,438.55,0.00,519.63,1,1.92,1
