model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-04T07:02:07.796953+00:00

Build Times
provider,build_time_s
torchinferno,42.2
vllm,233.9
sglang,159.9

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,177.94,131.28,143.66,vllm
ttft_p99_ms,832.37,224.76,600.98,vllm
tpot_median_ms,47.88,43.39,73.22,vllm
tpot_p99_ms,140.43,121.17,152.72,vllm
e2e_median_ms,231.47,165.27,218.15,vllm
e2e_p99_ms,866.09,293.17,643.13,vllm
throughput_median_tps,5.73,8.53,5.52,vllm
total_output_tokens,1461,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,181.46,215.99,218.14,torchinferno
ttft_p99_ms,519.59,435.39,70168.95,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,196.42,241.49,379.95,torchinferno
e2e_p99_ms,547.69,475.30,70234.38,vllm
throughput_median_tps,5.09,4.14,2.63,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,341.21,169.43,165.52,sglang
ttft_p99_ms,567.13,365.24,668.12,vllm
tpot_median_ms,62.65,40.37,104.46,vllm
tpot_p99_ms,124.47,161.24,549.10,torchinferno
e2e_median_ms,399.50,208.12,279.66,vllm
e2e_p99_ms,634.24,416.51,768.62,vllm
throughput_median_tps,3.49,6.53,4.68,vllm
total_output_tokens,1458,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,260.61,139.69,108.93,sglang
ttft_last_turn_ms,403.69,149.17,185.50,vllm
ttft_growth_ratio,1.55,1.07,1.70,vllm
ttft_first_turn_median_ms,316.94,144.46,103.73,sglang
ttft_first_turn_p99_ms,417.26,376.85,195.30,sglang
ttft_last_turn_median_ms,385.96,152.30,177.21,vllm
ttft_last_turn_p99_ms,548.05,267.46,300.06,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,132.15,64.69,73.90,vllm
ttft_p99_ms,300.75,3911.40,437.31,torchinferno
tpot_median_ms,49.61,30.37,65.09,vllm
tpot_p99_ms,122.85,1998.92,209.23,torchinferno
e2e_median_ms,163.02,88.39,144.52,vllm
e2e_p99_ms,384.93,3952.09,543.82,torchinferno
throughput_median_tps,7.99,13.72,9.74,vllm
total_output_tokens,1485,1457,1463,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,258.71,85.18,72.16,sglang
ttft_p99_ms,546.91,258.89,301.48,vllm
tpot_median_ms,19.98,14.92,22.26,vllm
tpot_p99_ms,53.09,21.90,56.88,vllm
e2e_median_ms,957.91,645.18,844.95,vllm
e2e_p99_ms,1619.81,996.89,1637.96,vllm
throughput_median_tps,37.16,57.36,41.52,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,9,0,683.22,0.00,686.36,1,1.46,1,,,,,,,9,,,
torchinferno,few_shot,8,1,681.31,0.00,691.07,1,1.45,1,,,,,,,8,,,
torchinferno,few_shot,1,2,679.97,0.00,695.66,1,1.44,1,,,,,,,1,,,
torchinferno,few_shot,4,3,681.76,0.00,697.33,1,1.43,1,,,,,,,4,,,
torchinferno,few_shot,11,4,677.80,0.00,697.06,1,1.43,1,,,,,,,11,,,
torchinferno,few_shot,5,5,677.84,0.00,700.41,1,1.43,1,,,,,,,5,,,
torchinferno,few_shot,17,6,676.23,0.00,698.71,1,1.43,1,,,,,,,17,,,
torchinferno,few_shot,12,7,683.16,0.00,700.82,1,1.43,1,,,,,,,12,,,
torchinferno,few_shot,7,8,683.99,0.00,704.44,1,1.42,1,,,,,,,7,,,
torchinferno,few_shot,16,9,678.01,25.71,703.72,2,2.84,1,,,,,,,16,,,
torchinferno,few_shot,6,10,683.14,25.79,708.93,2,2.82,1,,,,,,,6,,,
torchinferno,few_shot,21,11,673.14,34.26,707.40,2,2.83,1,,,,,,,21,,,
torchinferno,few_shot,14,12,677.94,32.94,710.88,2,2.81,1,,,,,,,14,,,
torchinferno,few_shot,19,13,681.83,28.96,710.79,2,2.81,1,,,,,,,19,,,
torchinferno,few_shot,3,14,682.58,34.64,717.22,2,2.79,1,,,,,,,3,,,
torchinferno,few_shot,0,15,678.54,41.42,719.96,2,2.78,1,,,,,,,0,,,
torchinferno,few_shot,13,16,681.92,36.06,717.98,2,2.79,1,,,,,,,13,,,
torchinferno,few_shot,20,17,674.16,43.35,717.51,2,2.79,1,,,,,,,20,,,
torchinferno,few_shot,2,18,686.83,37.41,724.24,2,2.76,1,,,,,,,2,,,
torchinferno,few_shot,10,19,755.75,0.00,771.44,1,1.30,1,,,,,,,10,,,
torchinferno,few_shot,31,20,748.51,0.00,763.08,1,1.31,1,,,,,,,31,,,
torchinferno,few_shot,25,21,749.90,0.00,766.99,1,1.30,1,,,,,,,25,,,
torchinferno,few_shot,46,22,744.25,0.00,764.92,1,1.31,1,,,,,,,46,,,
torchinferno,few_shot,37,23,745.26,0.00,769.36,1,1.30,1,,,,,,,37,,,
torchinferno,few_shot,39,24,750.54,0.00,771.04,1,1.30,1,,,,,,,39,,,
torchinferno,few_shot,28,25,751.32,0.00,774.73,1,1.29,1,,,,,,,28,,,
torchinferno,few_shot,48,26,747.02,0.00,773.00,1,1.29,1,,,,,,,48,,,
torchinferno,few_shot,33,27,747.26,32.02,779.28,2,2.57,1,,,,,,,33,,,
torchinferno,few_shot,22,28,755.05,33.57,788.62,2,2.54,1,,,,,,,22,,,
torchinferno,few_shot,34,29,753.08,0.00,781.57,1,1.28,1,,,,,,,34,,,
torchinferno,few_shot,23,30,753.40,33.02,786.42,2,2.54,1,,,,,,,23,,,
torchinferno,few_shot,38,31,747.26,0.00,783.98,1,1.28,1,,,,,,,38,,,
torchinferno,few_shot,35,32,754.06,0.00,786.11,1,1.27,1,,,,,,,35,,,
torchinferno,few_shot,43,33,749.32,0.00,785.44,1,1.27,1,,,,,,,43,,,
torchinferno,few_shot,36,34,753.47,35.68,789.15,2,2.53,1,,,,,,,36,,,
torchinferno,few_shot,40,35,747.21,42.94,790.14,2,2.53,1,,,,,,,40,,,
torchinferno,few_shot,49,36,749.36,39.22,788.58,2,2.54,1,,,,,,,49,,,
torchinferno,few_shot,50,37,745.44,44.11,789.55,2,2.53,1,,,,,,,50,,,
torchinferno,few_shot,44,38,746.90,45.95,792.84,2,2.52,1,,,,,,,44,,,
