model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-19T20:03:57.605026

Build Times
provider,build_time_s
torchinferno,404.2
vllm,1219.0
sglang,190.9

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,305.47,149.08,138.14,sglang
ttft_p99_ms,1532.25,923.44,5283.51,vllm
tpot_median_ms,151.14,55.06,75.30,vllm
tpot_p99_ms,215.26,135.87,7325.70,vllm
e2e_median_ms,420.63,198.82,208.70,vllm
e2e_p99_ms,1729.13,977.07,12583.48,vllm
throughput_median_tps,3.50,7.46,5.61,vllm
total_output_tokens,1461,1460,1466,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,288.79,196.44,198.79,vllm
ttft_p99_ms,1377.75,455.58,70372.07,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,322.83,218.10,332.83,vllm
e2e_p99_ms,1388.25,501.97,70489.91,vllm
throughput_median_tps,3.10,4.59,3.00,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,543.10,181.26,156.99,sglang
ttft_p99_ms,1606.88,339.47,553.98,vllm
tpot_median_ms,122.32,60.48,99.68,vllm
tpot_p99_ms,577.32,202.25,255.84,vllm
e2e_median_ms,627.65,233.81,261.44,vllm
e2e_p99_ms,1846.65,419.26,611.01,vllm
throughput_median_tps,2.04,6.11,5.22,vllm
total_output_tokens,1450,1450,1462,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,843.94,149.95,109.75,sglang
ttft_last_turn_ms,494.91,172.95,198.78,vllm
ttft_growth_ratio,0.59,1.15,1.81,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,368.25,57.12,75.33,vllm
ttft_p99_ms,1152.89,125.06,439.57,vllm
tpot_median_ms,128.70,27.10,54.87,vllm
tpot_p99_ms,151.55,40.72,156.86,vllm
e2e_median_ms,473.58,78.04,144.60,vllm
e2e_p99_ms,1227.31,166.58,474.39,vllm
throughput_median_tps,2.78,15.82,9.93,vllm
total_output_tokens,1479,1467,1460,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,774.04,67.39,65.65,sglang
ttft_p99_ms,2784.53,137.18,115.67,sglang
tpot_median_ms,16.98,14.97,22.49,vllm
tpot_p99_ms,124.07,21.69,28.75,vllm
e2e_median_ms,1482.65,608.22,827.37,vllm
e2e_p99_ms,3339.48,998.43,1586.92,vllm
throughput_median_tps,21.44,59.51,42.09,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,819.41,0.00,1003.04,1,1.00,1
torchinferno,few_shot,1,1531.71,0.00,1609.57,1,0.62,1
torchinferno,few_shot,2,1517.72,0.00,1611.01,1,0.62,1
torchinferno,few_shot,3,1518.60,0.00,1606.36,1,0.62,1
torchinferno,few_shot,4,1515.82,0.00,1611.74,1,0.62,1
torchinferno,few_shot,5,1518.70,0.00,1609.45,1,0.62,1
torchinferno,few_shot,6,1528.61,0.00,1619.36,1,0.62,1
torchinferno,few_shot,7,1514.42,0.00,1619.85,1,0.62,1
torchinferno,few_shot,8,1541.18,0.00,1630.93,1,0.61,1
torchinferno,few_shot,9,1518.42,0.00,1627.29,1,0.61,1
torchinferno,few_shot,10,1529.90,0.00,1628.29,1,0.61,1
torchinferno,few_shot,11,1520.58,0.00,1632.37,1,0.61,1
torchinferno,few_shot,12,1524.59,0.00,1633.51,1,0.61,1
torchinferno,few_shot,13,1532.48,0.00,1636.20,1,0.61,1
torchinferno,few_shot,14,1528.66,0.00,1629.41,1,0.61,1
torchinferno,few_shot,15,1524.15,0.00,1635.75,1,0.61,1
torchinferno,few_shot,16,1527.60,0.00,1635.22,1,0.61,1
torchinferno,few_shot,17,1524.70,0.00,1636.92,1,0.61,1
torchinferno,few_shot,18,1533.18,0.00,1642.87,1,0.61,1
torchinferno,few_shot,19,528.95,0.00,641.48,1,1.56,1
torchinferno,few_shot,20,1514.34,0.00,1639.60,1,0.61,1
torchinferno,few_shot,21,1520.85,0.00,1643.94,1,0.61,1
torchinferno,few_shot,22,1525.84,0.00,1641.28,1,0.61,1
torchinferno,few_shot,23,1530.87,0.00,1646.87,1,0.61,1
torchinferno,few_shot,24,1529.88,0.00,1647.74,1,0.61,1
torchinferno,few_shot,25,1533.90,0.00,1650.48,1,0.61,1
torchinferno,few_shot,26,1516.93,0.00,1653.74,1,0.60,1
torchinferno,few_shot,27,1518.89,0.00,1652.86,1,0.61,1
torchinferno,few_shot,28,1527.26,0.00,1655.40,1,0.60,1
torchinferno,few_shot,29,1529.08,0.00,1659.41,1,0.60,1
torchinferno,few_shot,30,1518.92,0.00,1657.93,1,0.60,1
torchinferno,few_shot,31,1515.81,0.00,1667.00,1,0.60,1
torchinferno,few_shot,32,1520.54,0.00,1674.87,1,0.60,1
torchinferno,few_shot,33,1529.80,165.22,1695.02,2,1.18,1
torchinferno,few_shot,34,1525.59,164.28,1689.88,2,1.18,1
torchinferno,few_shot,35,1536.45,165.38,1701.83,2,1.18,1
torchinferno,few_shot,36,1518.56,178.09,1696.66,2,1.18,1
torchinferno,few_shot,37,1522.54,172.34,1694.88,2,1.18,1
torchinferno,few_shot,38,1526.12,174.26,1700.38,2,1.18,1
torchinferno,few_shot,39,1519.05,182.35,1701.40,2,1.18,1
torchinferno,few_shot,40,1532.79,169.74,1702.53,2,1.17,1
torchinferno,few_shot,41,1519.25,185.85,1705.10,2,1.17,1
torchinferno,few_shot,42,1522.04,179.39,1701.43,2,1.18,1
torchinferno,few_shot,43,1518.14,191.21,1709.35,2,1.17,1
torchinferno,few_shot,44,1527.89,178.79,1706.68,2,1.17,1
torchinferno,few_shot,45,1542.94,176.62,1719.56,2,1.16,1
torchinferno,few_shot,46,1521.15,189.20,1710.35,2,1.17,1
torchinferno,few_shot,47,1524.33,187.74,1712.07,2,1.17,1
torchinferno,few_shot,48,1518.08,197.87,1715.95,2,1.17,1
torchinferno,few_shot,49,1523.89,193.11,1717.01,2,1.16,1
torchinferno,few_shot,50,1522.52,199.88,1722.40,2,1.16,1
torchinferno,few_shot,51,1525.19,199.19,1724.38,2,1.16,1
torchinferno,few_shot,52,1513.58,204.29,1717.88,2,1.16,1
torchinferno,few_shot,53,1537.72,190.89,1728.61,2,1.16,1
torchinferno,few_shot,54,1520.28,207.03,1727.31,2,1.16,1
torchinferno,few_shot,55,1531.54,197.59,1729.13,2,1.16,1
torchinferno,few_shot,56,1525.08,209.48,1734.55,2,1.15,1
torchinferno,few_shot,57,1518.70,216.64,1735.34,2,1.15,1
torchinferno,few_shot,58,1528.14,203.84,1731.98,2,1.15,1
torchinferno,few_shot,59,1529.65,202.25,1731.89,2,1.15,1
torchinferno,few_shot,60,1527.49,211.51,1739.00,2,1.15,1
torchinferno,few_shot,61,1536.48,208.50,1744.99,2,1.15,1
torchinferno,few_shot,62,1525.48,217.92,1743.41,2,1.15,1
torchinferno,few_shot,63,1523.92,215.26,1739.18,2,1.15,1
torchinferno,few_shot,64,1532.25,215.80,1748.04,2,1.14,1
torchinferno,few_shot,65,150.57,0.00,213.14,1,4.69,1
torchinferno,few_shot,66,188.83,0.00,256.52,1,3.90,1
torchinferno,few_shot,67,184.56,0.00,253.58,1,3.94,1
torchinferno,few_shot,68,150.15,0.00,222.25,1,4.50,1
torchinferno,few_shot,69,158.64,0.00,228.59,1,4.37,1
torchinferno,few_shot,70,184.83,0.00,256.42,1,3.90,1
torchinferno,few_shot,71,176.69,0.00,247.13,1,4.05,1
torchinferno,few_shot,72,144.41,0.00,216.85,1,4.61,1
torchinferno,few_shot,73,162.57,0.00,237.38,1,4.21,1
torchinferno,few_shot,74,170.18,0.00,249.73,1,4.00,1
torchinferno,few_shot,75,132.60,0.00,208.98,1,4.79,1
torchinferno,few_shot,76,171.95,0.00,257.10,1,3.89,1
torchinferno,few_shot,77,165.99,0.00,252.27,1,3.96,1
torchinferno,few_shot,78,189.79,0.00,278.30,1,3.59,1
torchinferno,few_shot,79,164.51,0.00,247.77,1,4.04,1
torchinferno,few_shot,80,185.17,0.00,277.60,1,3.60,1
torchinferno,few_shot,81,145.62,0.00,238.11,1,4.20,1
torchinferno,few_shot,82,148.67,0.00,236.57,1,4.23,1
torchinferno,few_shot,83,128.96,0.00,224.28,1,4.46,1
torchinferno,few_shot,84,152.24,0.00,249.61,1,4.01,1
torchinferno,few_shot,85,177.10,138.95,316.05,2,6.33,1
torchinferno,few_shot,86,158.40,132.76,291.16,2,6.87,1
torchinferno,few_shot,87,139.83,137.81,277.64,2,7.20,1
torchinferno,few_shot,88,165.96,142.57,308.53,2,6.48,1
torchinferno,few_shot,89,136.25,144.00,280.25,2,7.14,1
torchinferno,few_shot,90,144.65,142.92,287.57,2,6.95,1
torchinferno,few_shot,91,173.72,143.57,317.29,2,6.30,1
torchinferno,few_shot,92,170.67,145.86,316.53,2,6.32,1
torchinferno,few_shot,93,158.67,146.84,305.51,2,6.55,1
torchinferno,few_shot,94,163.28,149.34,312.62,2,6.40,1
torchinferno,few_shot,95,163.99,152.92,316.91,2,6.31,1
torchinferno,few_shot,96,420.89,0.00,483.26,1,2.07,1
torchinferno,few_shot,97,356.04,0.00,423.40,1,2.36,1
torchinferno,few_shot,98,376.44,0.00,443.30,1,2.26,1
torchinferno,few_shot,99,197.18,0.00,266.93,1,3.75,1
torchinferno,few_shot,100,224.75,0.00,285.09,1,3.51,1
torchinferno,few_shot,101,180.69,0.00,248.20,1,4.03,1
torchinferno,few_shot,102,206.17,0.00,277.08,1,3.61,1
torchinferno,few_shot,103,364.85,0.00,444.52,1,2.25,1
torchinferno,few_shot,104,355.76,0.00,438.84,1,2.28,1
torchinferno,few_shot,105,366.34,0.00,435.38,1,2.30,1
torchinferno,few_shot,106,209.44,0.00,289.29,1,3.46,1
torchinferno,few_shot,107,374.95,0.00,461.45,1,2.17,1
torchinferno,few_shot,108,353.65,0.00,439.08,1,2.28,1
torchinferno,few_shot,109,382.63,0.00,472.47,1,2.12,1
torchinferno,few_shot,110,374.93,0.00,463.95,1,2.16,1
torchinferno,few_shot,111,209.09,0.00,291.48,1,3.43,1
torchinferno,few_shot,112,332.79,0.00,423.15,1,2.36,1
torchinferno,few_shot,113,342.37,0.00,441.62,1,2.26,1
torchinferno,few_shot,114,195.35,0.00,280.84,1,3.56,1
torchinferno,few_shot,115,345.38,0.00,434.68,1,2.30,1
torchinferno,few_shot,116,374.64,0.00,466.04,1,2.15,1
torchinferno,few_shot,117,344.06,0.00,443.38,1,2.26,1
torchinferno,few_shot,118,202.13,0.00,308.28,1,3.24,1
torchinferno,few_shot,119,187.27,0.00,294.17,1,3.40,1
torchinferno,few_shot,120,193.26,0.00,301.45,1,3.32,1
torchinferno,few_shot,121,362.13,0.00,461.36,1,2.17,1
torchinferno,few_shot,122,390.64,0.00,488.23,1,2.05,1
torchinferno,few_shot,123,207.80,0.00,319.86,1,3.13,1
torchinferno,few_shot,124,337.63,0.00,453.82,1,2.20,1
torchinferno,few_shot,125,348.50,147.04,495.54,2,4.04,1
torchinferno,few_shot,126,334.52,148.48,483.00,2,4.14,1
torchinferno,few_shot,127,206.47,147.04,353.51,2,5.66,1
torchinferno,few_shot,128,199.26,147.12,346.39,2,5.77,1
torchinferno,few_shot,129,353.57,159.02,512.59,2,3.90,1
torchinferno,few_shot,130,352.40,144.50,496.90,2,4.02,1
torchinferno,few_shot,131,187.39,153.39,340.79,2,5.87,1
torchinferno,few_shot,132,370.86,151.02,521.88,2,3.83,1
torchinferno,few_shot,133,193.37,154.34,347.72,2,5.75,1
torchinferno,few_shot,134,339.97,165.99,505.96,2,3.95,1
torchinferno,few_shot,135,209.94,160.10,370.04,2,5.40,1
torchinferno,few_shot,136,380.12,162.61,542.72,2,3.69,1
torchinferno,few_shot,137,200.13,160.62,360.75,2,5.54,1
torchinferno,few_shot,138,377.69,155.55,533.24,2,3.75,1
torchinferno,few_shot,139,376.94,163.97,540.91,2,3.70,1
torchinferno,few_shot,140,324.80,172.70,497.50,2,4.02,1
torchinferno,few_shot,141,347.88,163.84,511.72,2,3.91,1
torchinferno,few_shot,142,337.70,167.34,505.04,2,3.96,1
torchinferno,few_shot,143,202.07,164.20,366.27,2,5.46,1
torchinferno,few_shot,144,373.02,173.46,546.47,2,3.66,1
torchinferno,few_shot,145,335.81,177.59,513.39,2,3.90,1
torchinferno,few_shot,146,192.32,174.95,367.27,2,5.45,1
torchinferno,few_shot,147,362.74,173.88,536.62,2,3.73,1
torchinferno,few_shot,148,187.11,106.29,399.69,3,7.51,0
torchinferno,few_shot,149,235.90,0.00,297.83,1,3.36,1
torchinferno,few_shot,150,318.44,0.00,375.57,1,2.66,1
torchinferno,few_shot,151,537.38,0.00,606.85,1,1.65,1
torchinferno,few_shot,152,296.82,0.00,368.47,1,2.71,1
torchinferno,few_shot,153,238.59,0.00,314.55,1,3.18,1
torchinferno,few_shot,154,327.88,0.00,407.50,1,2.45,1
torchinferno,few_shot,155,330.05,0.00,410.94,1,2.43,1
torchinferno,few_shot,156,320.50,0.00,392.33,1,2.55,1
torchinferno,few_shot,157,341.99,0.00,419.16,1,2.39,1
torchinferno,few_shot,158,335.88,0.00,420.17,1,2.38,1
torchinferno,few_shot,159,238.33,0.00,322.24,1,3.10,1
torchinferno,few_shot,160,545.40,0.00,617.90,1,1.62,1
torchinferno,few_shot,161,252.89,0.00,340.87,1,2.93,1
torchinferno,few_shot,162,325.34,0.00,412.26,1,2.43,1
torchinferno,few_shot,163,265.70,0.00,346.88,1,2.88,1
torchinferno,few_shot,164,344.56,0.00,438.35,1,2.28,1
torchinferno,few_shot,165,528.04,0.00,627.75,1,1.59,1
torchinferno,few_shot,166,311.72,0.00,406.33,1,2.46,1
torchinferno,few_shot,167,316.80,0.00,404.90,1,2.47,1
torchinferno,few_shot,168,242.26,0.00,339.26,1,2.95,1
torchinferno,few_shot,169,266.31,0.00,362.71,1,2.76,1
torchinferno,few_shot,170,254.91,0.00,354.28,1,2.82,1
torchinferno,few_shot,171,535.90,0.00,634.19,1,1.58,1
torchinferno,few_shot,172,249.93,0.00,353.42,1,2.83,1
torchinferno,few_shot,173,233.50,0.00,334.81,1,2.99,1
torchinferno,few_shot,174,530.58,0.00,643.20,1,1.55,1
torchinferno,few_shot,175,329.09,0.00,437.16,1,2.29,1
torchinferno,few_shot,176,333.68,0.00,439.86,1,2.27,1
torchinferno,few_shot,177,298.09,0.00,413.73,1,2.42,1
torchinferno,few_shot,178,230.91,0.00,345.88,1,2.89,1
torchinferno,few_shot,179,259.38,0.00,366.16,1,2.73,1
torchinferno,few_shot,180,232.39,0.00,351.59,1,2.84,1
torchinferno,few_shot,181,251.83,0.00,365.70,1,2.73,1
torchinferno,few_shot,182,314.75,0.00,430.08,1,2.33,1
torchinferno,few_shot,183,295.15,136.44,431.59,2,4.63,1
torchinferno,few_shot,184,336.92,123.88,460.80,2,4.34,1
torchinferno,few_shot,185,300.92,137.06,437.98,2,4.57,1
torchinferno,few_shot,186,309.23,131.92,441.15,2,4.53,1
torchinferno,few_shot,187,306.32,126.80,433.11,2,4.62,1
torchinferno,few_shot,188,329.51,140.82,470.33,2,4.25,1
torchinferno,few_shot,189,264.74,129.97,394.71,2,5.07,1
torchinferno,few_shot,190,301.09,135.61,436.70,2,4.58,1
torchinferno,few_shot,191,249.18,142.14,391.32,2,5.11,1
torchinferno,few_shot,192,546.27,144.94,691.21,2,2.89,1
torchinferno,few_shot,193,240.92,143.91,384.83,2,5.20,1
torchinferno,few_shot,194,226.57,153.73,380.30,2,5.26,1
torchinferno,few_shot,195,544.13,146.09,690.23,2,2.90,1
torchinferno,few_shot,196,251.34,142.53,393.87,2,5.08,1
torchinferno,few_shot,197,343.01,149.93,492.94,2,4.06,1
torchinferno,few_shot,198,241.85,162.09,403.94,2,4.95,1
torchinferno,few_shot,199,327.96,148.81,476.78,2,4.19,1
torchinferno,few_shot,200,236.80,148.50,385.30,2,5.19,1
torchinferno,few_shot,201,327.85,155.52,483.37,2,4.14,1
torchinferno,few_shot,202,253.24,169.05,422.29,2,4.74,1
torchinferno,few_shot,203,228.28,0.00,401.52,1,2.49,1
torchinferno,few_shot,204,325.52,163.86,489.37,2,4.09,1
torchinferno,few_shot,205,539.80,178.08,717.88,2,2.79,1
torchinferno,few_shot,206,314.59,170.83,485.42,2,4.12,1
torchinferno,few_shot,207,556.01,165.66,721.68,2,2.77,1
torchinferno,few_shot,208,326.01,165.55,491.56,2,4.07,1
torchinferno,few_shot,209,348.65,179.73,528.39,2,3.79,1
torchinferno,few_shot,210,544.10,179.60,723.70,2,2.76,1
torchinferno,few_shot,211,533.83,198.31,732.14,2,2.73,1
torchinferno,few_shot,212,430.26,0.00,815.90,1,1.23,1
torchinferno,few_shot,213,180.18,0.00,567.00,1,1.76,1
torchinferno,few_shot,214,175.99,0.00,563.94,1,1.77,1
torchinferno,few_shot,215,634.63,0.00,698.50,1,1.43,1
torchinferno,few_shot,216,645.09,0.00,711.70,1,1.41,1
torchinferno,few_shot,217,562.00,0.00,625.57,1,1.60,1
torchinferno,few_shot,218,563.97,0.00,632.35,1,1.58,1
torchinferno,few_shot,219,615.69,0.00,680.05,1,1.47,1
torchinferno,few_shot,220,548.49,0.00,617.56,1,1.62,1
torchinferno,few_shot,221,602.45,0.00,674.73,1,1.48,1
torchinferno,few_shot,222,546.70,0.00,621.02,1,1.61,1
torchinferno,few_shot,223,603.97,0.00,692.24,1,1.44,1
torchinferno,few_shot,224,601.29,0.00,678.47,1,1.47,1
torchinferno,few_shot,225,630.53,0.00,706.41,1,1.42,1
torchinferno,few_shot,226,608.92,0.00,699.66,1,1.43,1
torchinferno,few_shot,227,577.64,0.00,662.52,1,1.51,1
torchinferno,few_shot,228,586.57,0.00,676.24,1,1.48,1
