model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-20T10:02:54.014698

Build Times
provider,build_time_s
torchinferno,269.6
vllm,1079.7
sglang,192.4

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,294.17,160.11,141.16,sglang
ttft_p99_ms,1597.38,931.18,8125.02,vllm
tpot_median_ms,150.36,55.61,71.81,vllm
tpot_p99_ms,195.62,134.32,7206.64,vllm
e2e_median_ms,405.35,211.24,204.92,sglang
e2e_p99_ms,1781.30,969.66,15305.06,vllm
throughput_median_tps,3.87,7.16,5.83,vllm
total_output_tokens,1461,1461,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,288.82,195.99,201.97,vllm
ttft_p99_ms,1383.52,353.46,70407.50,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,313.77,227.98,328.96,vllm
e2e_p99_ms,1423.03,454.37,70561.86,vllm
throughput_median_tps,3.19,4.39,3.04,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,541.62,169.70,156.14,sglang
ttft_p99_ms,1467.41,334.87,833.74,vllm
tpot_median_ms,110.72,59.22,94.59,vllm
tpot_p99_ms,472.82,192.70,225.26,vllm
e2e_median_ms,627.82,214.86,254.95,vllm
e2e_p99_ms,1689.56,424.70,889.08,vllm
throughput_median_tps,2.09,6.12,5.27,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,735.95,138.16,102.81,sglang
ttft_last_turn_ms,486.12,166.44,190.17,vllm
ttft_growth_ratio,0.66,1.20,1.85,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,342.55,58.39,77.55,vllm
ttft_p99_ms,962.09,115.15,752.07,vllm
tpot_median_ms,129.05,26.92,48.42,vllm
tpot_p99_ms,147.48,84.33,145.06,vllm
e2e_median_ms,444.62,78.84,133.45,vllm
e2e_p99_ms,1049.33,144.58,785.93,vllm
throughput_median_tps,3.05,15.54,9.90,vllm
total_output_tokens,1487,1458,1449,torchinferno
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,64.65,66.14,vllm
ttft_p99_ms,,113.80,118.00,vllm
tpot_median_ms,,14.95,21.94,vllm
tpot_p99_ms,,19.30,27.53,vllm
e2e_median_ms,,597.93,818.22,vllm
e2e_p99_ms,,1004.23,1539.69,vllm
throughput_median_tps,,59.38,43.00,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,849.42,0.00,1035.21,1,0.97,1
torchinferno,few_shot,1,1587.40,0.00,1678.99,1,0.60,1
torchinferno,few_shot,2,1584.34,0.00,1669.42,1,0.60,1
torchinferno,few_shot,3,1596.85,0.00,1680.14,1,0.60,1
torchinferno,few_shot,4,1595.67,0.00,1681.85,1,0.59,1
torchinferno,few_shot,5,1583.51,0.00,1676.29,1,0.60,1
torchinferno,few_shot,6,1574.14,0.00,1677.98,1,0.60,1
torchinferno,few_shot,7,1589.40,0.00,1695.88,1,0.59,1
torchinferno,few_shot,8,1597.28,0.00,1698.28,1,0.59,1
torchinferno,few_shot,9,1586.98,0.00,1697.65,1,0.59,1
torchinferno,few_shot,10,1580.59,0.00,1685.42,1,0.59,1
torchinferno,few_shot,11,1581.56,0.00,1684.15,1,0.59,1
torchinferno,few_shot,12,1586.78,0.00,1697.86,1,0.59,1
torchinferno,few_shot,13,1603.05,0.00,1702.88,1,0.59,1
torchinferno,few_shot,14,1604.73,0.00,1705.58,1,0.59,1
torchinferno,few_shot,15,1586.37,0.00,1701.11,1,0.59,1
torchinferno,few_shot,16,1597.07,0.00,1703.36,1,0.59,1
torchinferno,few_shot,17,1576.43,0.00,1694.59,1,0.59,1
torchinferno,few_shot,18,1582.48,0.00,1696.91,1,0.59,1
torchinferno,few_shot,19,1584.04,0.00,1708.37,1,0.59,1
torchinferno,few_shot,20,1591.67,0.00,1700.76,1,0.59,1
torchinferno,few_shot,21,1589.78,0.00,1704.09,1,0.59,1
torchinferno,few_shot,22,1590.37,0.00,1713.58,1,0.58,1
torchinferno,few_shot,23,1580.49,0.00,1705.67,1,0.59,1
torchinferno,few_shot,24,1595.55,0.00,1718.97,1,0.58,1
torchinferno,few_shot,25,1589.60,0.00,1725.93,1,0.58,1
torchinferno,few_shot,26,1584.64,0.00,1709.58,1,0.58,1
torchinferno,few_shot,27,1592.42,0.00,1714.60,1,0.58,1
torchinferno,few_shot,28,1591.67,0.00,1724.12,1,0.58,1
torchinferno,few_shot,29,1605.34,0.00,1730.45,1,0.58,1
torchinferno,few_shot,30,1577.25,0.00,1719.52,1,0.58,1
torchinferno,few_shot,31,1585.04,0.00,1717.18,1,0.58,1
torchinferno,few_shot,32,560.89,0.00,701.99,1,1.42,1
torchinferno,few_shot,33,1582.79,145.93,1728.72,2,1.16,1
torchinferno,few_shot,34,1586.52,157.71,1744.24,2,1.15,1
torchinferno,few_shot,35,1585.20,144.61,1729.81,2,1.16,1
torchinferno,few_shot,36,1596.43,149.31,1745.73,2,1.15,1
torchinferno,few_shot,37,1579.50,158.36,1737.86,2,1.15,1
torchinferno,few_shot,38,1587.85,162.93,1750.79,2,1.14,1
torchinferno,few_shot,39,1603.73,154.17,1757.89,2,1.14,1
torchinferno,few_shot,40,1578.67,160.74,1739.42,2,1.15,1
torchinferno,few_shot,41,1584.82,158.51,1743.33,2,1.15,1
torchinferno,few_shot,42,1590.79,163.59,1754.39,2,1.14,1
torchinferno,few_shot,43,1590.81,170.98,1761.79,2,1.14,1
torchinferno,few_shot,44,1581.31,165.17,1746.48,2,1.15,1
