model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-05T01:02:22.095631+00:00

Build Times
provider,build_time_s
torchinferno,39.6
vllm,271.5
sglang,231.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,152.18,145.06,143.84,sglang
ttft_p99_ms,840.31,251.14,582.80,vllm
tpot_median_ms,45.39,49.38,75.02,torchinferno
tpot_p99_ms,88.81,160.02,159.97,torchinferno
e2e_median_ms,194.31,189.77,221.53,vllm
e2e_p99_ms,866.47,329.88,619.03,vllm
throughput_median_tps,6.19,7.50,5.45,vllm
total_output_tokens,1460,1466,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,143.28,149.10,219.11,torchinferno
ttft_p99_ms,428.57,388.04,69700.11,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,152.51,222.01,372.31,torchinferno
e2e_p99_ms,456.06,531.44,69814.79,torchinferno
throughput_median_tps,6.56,4.50,2.69,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,343.33,171.98,167.96,sglang
ttft_p99_ms,585.15,458.49,604.86,vllm
tpot_median_ms,59.81,49.40,100.65,vllm
tpot_p99_ms,115.24,242.18,254.92,torchinferno
e2e_median_ms,401.58,217.45,273.65,vllm
e2e_p99_ms,657.30,565.02,664.68,vllm
throughput_median_tps,3.59,6.19,4.86,vllm
total_output_tokens,1446,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,
ttft_first_turn_ms,274.20,141.20,108.60,sglang
ttft_last_turn_ms,407.97,167.62,205.46,vllm
ttft_growth_ratio,1.49,1.19,1.89,vllm
ttft_first_turn_median_ms,321.22,144.48,99.30,sglang
ttft_first_turn_p99_ms,604.29,294.71,249.33,sglang
ttft_last_turn_median_ms,399.50,168.96,203.09,vllm
ttft_last_turn_p99_ms,557.22,302.96,325.15,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,118.66,64.36,74.58,vllm
ttft_p99_ms,186.64,2146.57,506.31,torchinferno
tpot_median_ms,35.88,30.86,56.66,vllm
tpot_p99_ms,143.93,1852.17,489.49,torchinferno
e2e_median_ms,145.71,87.49,139.52,vllm
e2e_p99_ms,258.16,3956.99,561.53,torchinferno
throughput_median_tps,9.07,13.74,9.96,vllm
total_output_tokens,1472,1473,1472,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,255.12,91.42,73.27,sglang
ttft_p99_ms,625.98,254.60,402.49,vllm
tpot_median_ms,20.41,14.88,22.10,vllm
tpot_p99_ms,37.52,19.56,31.08,vllm
e2e_median_ms,992.51,661.05,804.84,vllm
e2e_p99_ms,1782.42,1010.49,1683.80,vllm
throughput_median_tps,36.61,56.67,42.15,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,5,0,699.55,0.00,710.63,1,1.41,1,,,,,,,5,,,
torchinferno,few_shot,7,1,702.09,0.00,711.51,1,1.41,1,,,,,,,7,,,
torchinferno,few_shot,11,2,703.24,0.00,712.44,1,1.40,1,,,,,,,11,,,
torchinferno,few_shot,4,3,704.57,0.00,716.69,1,1.40,1,,,,,,,4,,,
torchinferno,few_shot,9,4,698.66,0.00,716.41,1,1.40,1,,,,,,,9,,,
torchinferno,few_shot,12,5,700.25,0.00,718.71,1,1.39,1,,,,,,,12,,,
torchinferno,few_shot,1,6,704.63,0.00,723.55,1,1.38,1,,,,,,,1,,,
torchinferno,few_shot,8,7,705.91,0.00,722.79,1,1.38,1,,,,,,,8,,,
torchinferno,few_shot,10,8,702.05,0.00,724.33,1,1.38,1,,,,,,,10,,,
torchinferno,few_shot,6,9,706.98,19.99,726.97,2,2.75,1,,,,,,,6,,,
torchinferno,few_shot,17,10,698.53,0.00,725.37,1,1.38,1,,,,,,,17,,,
torchinferno,few_shot,16,11,703.32,24.04,727.36,2,2.75,1,,,,,,,16,,,
torchinferno,few_shot,13,12,704.37,25.18,729.55,2,2.74,1,,,,,,,13,,,
torchinferno,few_shot,3,13,706.54,27.27,733.81,2,2.73,1,,,,,,,3,,,
torchinferno,few_shot,19,14,701.05,29.39,730.44,2,2.74,1,,,,,,,19,,,
torchinferno,few_shot,15,15,697.48,35.53,733.01,2,2.73,1,,,,,,,15,,,
torchinferno,few_shot,18,16,697.53,38.23,735.76,2,2.72,1,,,,,,,18,,,
torchinferno,few_shot,0,17,707.41,36.36,743.77,2,2.69,1,,,,,,,0,,,
torchinferno,few_shot,2,18,703.25,39.86,743.11,2,2.69,1,,,,,,,2,,,
torchinferno,few_shot,20,19,697.57,42.91,740.49,2,2.70,1,,,,,,,20,,,
torchinferno,few_shot,14,20,702.91,41.25,744.17,2,2.69,1,,,,,,,14,,,
torchinferno,few_shot,28,21,772.96,0.00,782.57,1,1.28,1,,,,,,,28,,,
torchinferno,few_shot,47,22,767.22,0.00,780.78,1,1.28,1,,,,,,,47,,,
torchinferno,few_shot,24,23,776.50,0.00,793.38,1,1.26,1,,,,,,,24,,,
torchinferno,few_shot,35,24,764.69,0.00,786.59,1,1.27,1,,,,,,,35,,,
torchinferno,few_shot,34,25,773.18,0.00,788.02,1,1.27,1,,,,,,,34,,,
torchinferno,few_shot,26,26,774.19,0.00,797.07,1,1.25,1,,,,,,,26,,,
torchinferno,few_shot,38,27,770.18,0.00,789.66,1,1.27,1,,,,,,,38,,,
torchinferno,few_shot,42,28,767.56,0.00,790.93,1,1.26,1,,,,,,,42,,,
torchinferno,few_shot,37,29,767.04,0.00,796.41,1,1.26,1,,,,,,,37,,,
torchinferno,few_shot,44,30,763.42,32.98,796.40,2,2.51,1,,,,,,,44,,,
torchinferno,few_shot,39,31,765.68,0.00,799.11,1,1.25,1,,,,,,,39,,,
torchinferno,few_shot,41,32,770.66,0.00,799.85,1,1.25,1,,,,,,,41,,,
torchinferno,few_shot,43,33,767.56,0.00,800.89,1,1.25,1,,,,,,,43,,,
torchinferno,few_shot,31,34,769.44,0.00,805.40,1,1.24,1,,,,,,,31,,,
torchinferno,few_shot,32,35,769.59,36.67,806.26,2,2.48,1,,,,,,,32,,,
torchinferno,few_shot,40,36,771.82,34.06,805.88,2,2.48,1,,,,,,,40,,,
torchinferno,few_shot,46,37,764.42,0.00,805.60,1,1.24,1,,,,,,,46,,,
torchinferno,few_shot,29,38,766.67,0.00,811.11,1,1.23,1,,,,,,,29,,,
