model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-05T01:01:53.285515

Build Times
provider,build_time_s
torchinferno,426.2
vllm,1207.2
sglang,167.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,170.02,149.47,sglang
ttft_p99_ms,,309.07,7000.19,vllm
tpot_median_ms,,60.73,74.22,vllm
tpot_p99_ms,,150.72,409.49,vllm
e2e_median_ms,,229.75,219.96,sglang
e2e_p99_ms,,365.74,7389.09,vllm
throughput_median_tps,,6.35,5.37,vllm
total_output_tokens,,1465,1460,vllm
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,213.43,210.00,sglang
ttft_p99_ms,,498.68,71144.46,vllm
tpot_median_ms,,0.00,0.00,vllm
tpot_p99_ms,,0.00,0.00,vllm
e2e_median_ms,,238.77,344.35,vllm
e2e_p99_ms,,525.81,71244.94,vllm
throughput_median_tps,,4.19,2.90,vllm
total_output_tokens,,1000,1000,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm
unique_final_answers,,1,1,vllm

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,177.17,167.86,sglang
ttft_p99_ms,,355.80,526.45,vllm
tpot_median_ms,,60.06,103.27,vllm
tpot_p99_ms,,206.12,232.10,vllm
e2e_median_ms,,227.56,271.54,vllm
e2e_p99_ms,,440.10,636.20,vllm
throughput_median_tps,,6.05,4.91,vllm
total_output_tokens,,1450,1450,vllm
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,vllm
ttft_first_turn_ms,,157.06,333.64,vllm
ttft_last_turn_ms,,176.88,183.49,vllm
ttft_growth_ratio,,1.13,0.55,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,62.00,84.55,vllm
ttft_p99_ms,,2048.59,561.69,sglang
tpot_median_ms,,28.48,45.69,vllm
tpot_p99_ms,,1744.60,143.29,sglang
e2e_median_ms,,84.24,146.50,vllm
e2e_p99_ms,,2073.74,608.79,sglang
throughput_median_tps,,14.36,9.64,vllm
total_output_tokens,,1458,1458,vllm
num_requests,,992,992,
correctness_rate,,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,69.55,78.08,vllm
ttft_p99_ms,,130.05,210.52,vllm
tpot_median_ms,,14.80,23.26,vllm
tpot_p99_ms,,19.41,30.19,vllm
e2e_median_ms,,601.29,899.18,vllm
e2e_p99_ms,,1004.56,1720.86,vllm
throughput_median_tps,,59.59,39.79,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
vllm,few_shot,0,214.17,0.00,215.93,1,4.63,1
vllm,few_shot,1,205.29,0.00,209.06,1,4.78,1
vllm,few_shot,2,208.48,0.00,212.97,1,4.70,1
vllm,few_shot,3,211.37,0.00,223.65,1,4.47,1
vllm,few_shot,4,215.65,35.48,251.13,2,7.96,1
vllm,few_shot,5,231.59,0.00,253.76,1,3.94,1
vllm,few_shot,6,246.36,0.00,265.16,1,3.77,1
vllm,few_shot,7,244.67,0.00,266.70,1,3.75,1
vllm,few_shot,8,242.57,0.00,266.60,1,3.75,1
vllm,few_shot,9,235.37,0.00,257.50,1,3.88,1
vllm,few_shot,10,244.41,0.00,270.28,1,3.70,1
vllm,few_shot,11,256.66,88.21,344.87,2,5.80,1
vllm,few_shot,12,269.77,86.27,356.04,2,5.62,1
vllm,few_shot,13,233.57,91.84,325.41,2,6.15,1
vllm,few_shot,14,236.81,94.91,331.72,2,6.03,1
vllm,few_shot,15,239.76,92.81,332.57,2,6.01,1
vllm,few_shot,16,232.51,0.00,314.36,1,3.18,1
vllm,few_shot,17,263.09,0.00,340.04,1,2.94,1
vllm,few_shot,18,241.07,98.46,339.52,2,5.89,1
vllm,few_shot,19,235.99,0.00,321.37,1,3.11,1
vllm,few_shot,20,264.27,0.00,287.82,1,3.47,1
vllm,few_shot,21,244.61,91.03,335.63,2,5.96,1
vllm,few_shot,22,249.04,93.25,342.29,2,5.84,1
vllm,few_shot,23,266.84,0.00,301.93,1,3.31,1
vllm,few_shot,24,247.26,101.10,348.36,2,5.74,1
vllm,few_shot,25,280.67,0.00,302.47,1,3.31,1
vllm,few_shot,26,253.04,93.12,346.15,2,5.78,1
vllm,few_shot,27,277.84,0.00,316.43,1,3.16,1
vllm,few_shot,28,249.15,102.81,351.96,2,5.68,1
vllm,few_shot,29,306.00,0.00,338.18,1,2.96,1
vllm,few_shot,30,280.64,0.00,322.53,1,3.10,1
vllm,few_shot,31,278.88,0.00,316.74,1,3.16,1
vllm,few_shot,32,309.29,0.00,336.92,1,2.97,1
vllm,few_shot,33,305.48,31.39,336.87,2,5.94,1
vllm,few_shot,34,274.31,37.16,311.47,2,6.42,1
vllm,few_shot,35,279.90,0.00,331.41,1,3.02,1
vllm,few_shot,36,273.06,0.00,319.38,1,3.13,1
vllm,few_shot,37,162.81,0.00,180.27,1,5.55,1
vllm,few_shot,38,276.07,54.52,330.59,2,6.05,1
vllm,few_shot,39,294.72,8.06,302.78,2,6.61,1
vllm,few_shot,40,242.67,119.76,362.43,2,5.52,1
vllm,few_shot,41,285.76,56.35,342.11,2,5.85,1
vllm,few_shot,42,284.53,0.00,333.94,1,2.99,1
vllm,few_shot,43,294.18,0.00,355.73,1,2.81,1
vllm,few_shot,44,153.45,0.00,192.09,1,5.21,1
vllm,few_shot,45,313.86,0.00,365.74,1,2.73,1
