model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-13T07:02:33.603880+00:00

Build Times
provider,build_time_s
torchinferno,45.8
vllm,399.8
sglang,161.2

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,141.00,77.84,81.03,vllm
ttft_p99_ms,718.53,152.05,508.45,vllm
tpot_median_ms,31.89,39.03,65.66,torchinferno
tpot_p99_ms,44.51,99.22,731.57,torchinferno
e2e_median_ms,165.62,108.73,137.15,vllm
e2e_p99_ms,734.26,193.57,726.30,vllm
throughput_median_tps,6.92,12.30,9.75,vllm
total_output_tokens,1460,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,56.89,82.50,115.78,torchinferno
ttft_p99_ms,299.58,312.29,69947.88,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,75.31,100.28,197.03,torchinferno
e2e_p99_ms,316.75,322.06,69993.30,torchinferno
throughput_median_tps,13.28,9.97,5.08,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,190.50,84.71,82.47,sglang
ttft_p99_ms,1024.88,202.85,541.24,vllm
tpot_median_ms,35.50,35.77,80.63,torchinferno
tpot_p99_ms,47.99,125.89,873.95,torchinferno
e2e_median_ms,218.76,117.85,147.62,vllm
e2e_p99_ms,1040.27,245.82,838.56,vllm
throughput_median_tps,5.12,11.21,9.09,vllm
total_output_tokens,1442,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,439.79,93.84,64.86,sglang
ttft_last_turn_ms,174.29,95.65,82.22,sglang
ttft_growth_ratio,0.40,1.02,1.27,torchinferno
ttft_first_turn_median_ms,243.61,76.96,64.84,sglang
ttft_first_turn_p99_ms,1110.48,204.73,102.18,sglang
ttft_last_turn_median_ms,187.62,83.53,78.55,sglang
ttft_last_turn_p99_ms,206.95,205.36,121.12,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,51.65,37.40,52.69,vllm
ttft_p99_ms,727.89,97.11,480.47,vllm
tpot_median_ms,34.41,27.27,406.54,vllm
tpot_p99_ms,75.16,35.05,1086.54,vllm
e2e_median_ms,73.21,56.76,484.70,vllm
e2e_p99_ms,754.58,135.45,1264.35,vllm
throughput_median_tps,19.67,23.18,2.99,vllm
total_output_tokens,1467,1477,1457,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,189.38,47.74,51.93,vllm
ttft_p99_ms,488.95,64.50,446.89,vllm
tpot_median_ms,19.20,15.71,24.50,vllm
tpot_p99_ms,25.23,18.69,73.13,vllm
e2e_median_ms,863.02,584.97,955.45,vllm
e2e_p99_ms,1549.88,1084.19,1711.93,vllm
throughput_median_tps,41.53,59.86,39.54,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,1,0,777.16,0.00,789.61,1,1.27,1,,,,,,,1,,,
torchinferno,few_shot,0,1,795.11,23.72,818.83,2,2.44,1,,,,,,,0,,,
torchinferno,few_shot,5,2,785.10,0.00,799.37,1,1.25,1,,,,,,,5,,,
torchinferno,few_shot,12,3,670.48,0.00,683.36,1,1.46,1,,,,,,,12,,,
torchinferno,few_shot,26,4,437.03,0.00,450.88,1,2.22,1,,,,,,,26,,,
torchinferno,few_shot,9,5,718.53,0.00,734.26,1,1.36,1,,,,,,,9,,,
torchinferno,few_shot,24,6,470.31,0.00,485.43,1,2.06,1,,,,,,,24,,,
torchinferno,few_shot,8,7,736.72,0.00,752.19,1,1.33,1,,,,,,,8,,,
torchinferno,few_shot,11,8,686.20,0.00,702.60,1,1.42,1,,,,,,,11,,,
torchinferno,few_shot,7,9,751.36,0.00,769.67,1,1.30,1,,,,,,,7,,,
torchinferno,few_shot,29,10,387.33,0.00,403.93,1,2.48,1,,,,,,,29,,,
torchinferno,few_shot,31,11,354.16,0.00,371.17,1,2.69,1,,,,,,,31,,,
torchinferno,few_shot,25,12,452.16,0.00,472.42,1,2.12,1,,,,,,,25,,,
torchinferno,few_shot,4,13,801.38,0.00,822.88,1,1.22,1,,,,,,,4,,,
torchinferno,few_shot,10,14,701.56,0.00,724.58,1,1.38,1,,,,,,,10,,,
torchinferno,few_shot,17,15,586.40,0.00,608.77,1,1.64,1,,,,,,,17,,,
torchinferno,few_shot,28,16,404.85,0.00,426.30,1,2.35,1,,,,,,,28,,,
torchinferno,few_shot,6,17,769.76,27.32,797.08,2,2.51,1,,,,,,,6,,,
torchinferno,few_shot,14,18,635.86,28.49,664.36,2,3.01,1,,,,,,,14,,,
torchinferno,few_shot,30,19,371.76,26.70,398.47,2,5.02,1,,,,,,,30,,,
torchinferno,few_shot,21,20,519.70,29.17,548.88,2,3.64,1,,,,,,,21,,,
torchinferno,few_shot,22,21,505.31,27.55,532.86,2,3.75,1,,,,,,,22,,,
torchinferno,few_shot,32,22,336.90,30.27,367.17,2,5.45,1,,,,,,,32,,,
torchinferno,few_shot,27,23,421.55,29.55,451.10,2,4.43,1,,,,,,,27,,,
torchinferno,few_shot,16,24,601.67,33.28,634.95,2,3.15,1,,,,,,,16,,,
torchinferno,few_shot,18,25,570.96,31.21,602.17,2,3.32,1,,,,,,,18,,,
torchinferno,few_shot,23,26,486.84,32.88,519.72,2,3.85,1,,,,,,,23,,,
torchinferno,few_shot,15,27,620.99,32.40,653.39,2,3.06,1,,,,,,,15,,,
torchinferno,few_shot,13,28,652.77,34.36,687.13,2,2.91,1,,,,,,,13,,,
torchinferno,few_shot,3,29,819.51,35.13,854.64,2,2.34,1,,,,,,,3,,,
torchinferno,few_shot,19,30,553.37,35.60,588.97,2,3.40,1,,,,,,,19,,,
torchinferno,few_shot,20,31,537.90,34.81,572.71,2,3.49,1,,,,,,,20,,,
torchinferno,few_shot,2,32,836.15,37.89,874.04,2,2.29,1,,,,,,,2,,,
torchinferno,few_shot,33,33,321.38,39.04,360.42,2,5.55,1,,,,,,,33,,,
torchinferno,few_shot,34,34,387.50,0.00,399.43,1,2.50,1,,,,,,,34,,,
torchinferno,few_shot,35,35,369.66,0.00,383.20,1,2.61,1,,,,,,,35,,,
torchinferno,few_shot,65,36,137.17,0.00,149.79,1,6.68,1,,,,,,,65,,,
torchinferno,few_shot,67,37,69.80,0.00,83.82,1,11.93,1,,,,,,,67,,,
torchinferno,few_shot,38,38,320.93,0.00,334.94,1,2.99,1,,,,,,,38,,,
torchinferno,few_shot,72,39,66.45,0.00,82.14,1,12.17,1,,,,,,,72,,,
torchinferno,few_shot,48,40,152.68,0.00,169.41,1,5.90,1,,,,,,,48,,,
torchinferno,few_shot,68,41,69.90,0.00,85.23,1,11.73,1,,,,,,,68,,,
torchinferno,few_shot,76,42,63.46,0.00,80.76,1,12.38,1,,,,,,,76,,,
torchinferno,few_shot,66,43,69.43,0.00,87.27,1,11.46,1,,,,,,,66,,,
torchinferno,few_shot,39,44,304.77,0.00,321.08,1,3.11,1,,,,,,,39,,,
torchinferno,few_shot,80,45,60.68,0.00,78.70,1,12.71,1,,,,,,,80,,,
torchinferno,few_shot,43,46,237.28,0.00,255.51,1,3.91,1,,,,,,,43,,,
torchinferno,few_shot,64,47,146.77,0.00,167.72,1,5.96,1,,,,,,,64,,,
torchinferno,few_shot,74,48,66.84,0.00,86.45,1,11.57,1,,,,,,,74,,,
torchinferno,few_shot,46,49,187.53,0.00,210.14,1,4.76,1,,,,,,,46,,,
torchinferno,few_shot,42,50,252.24,0.00,277.14,1,3.61,1,,,,,,,42,,,
torchinferno,few_shot,41,51,270.09,0.00,294.46,1,3.40,1,,,,,,,41,,,
torchinferno,few_shot,47,52,171.59,0.00,196.22,1,5.10,1,,,,,,,47,,,
torchinferno,few_shot,36,53,351.92,29.04,380.96,2,5.25,1,,,,,,,36,,,
torchinferno,few_shot,75,54,66.07,27.41,93.49,2,21.39,1,,,,,,,75,,,
torchinferno,few_shot,45,55,203.04,29.73,232.76,2,8.59,1,,,,,,,45,,,
torchinferno,few_shot,49,56,138.17,28.86,167.02,2,11.97,1,,,,,,,49,,,
torchinferno,few_shot,51,57,101.93,30.86,132.79,2,15.06,1,,,,,,,51,,,
torchinferno,few_shot,79,58,61.33,31.52,92.86,2,21.54,1,,,,,,,79,,,
torchinferno,few_shot,71,59,67.34,0.00,99.73,1,10.03,1,,,,,,,71,,,
torchinferno,few_shot,52,60,87.31,31.40,118.71,2,16.85,1,,,,,,,52,,,
torchinferno,few_shot,44,61,219.04,35.12,254.16,2,7.87,1,,,,,,,44,,,
torchinferno,few_shot,40,62,286.05,35.94,321.98,2,6.21,1,,,,,,,40,,,
torchinferno,few_shot,37,63,335.47,0.00,372.77,1,2.68,1,,,,,,,37,,,
torchinferno,few_shot,50,64,120.64,38.50,159.13,2,12.57,1,,,,,,,50,,,
torchinferno,few_shot,73,65,67.94,39.99,107.93,2,18.53,1,,,,,,,73,,,
torchinferno,few_shot,69,66,151.10,0.00,164.18,1,6.09,1,,,,,,,69,,,
torchinferno,few_shot,90,67,135.01,0.00,146.65,1,6.82,1,,,,,,,90,,,
torchinferno,few_shot,96,68,128.98,0.00,143.24,1,6.98,1,,,,,,,96,,,
torchinferno,few_shot,88,69,135.69,0.00,149.24,1,6.70,1,,,,,,,88,,,
torchinferno,few_shot,98,70,70.38,0.00,85.48,1,11.70,1,,,,,,,98,,,
torchinferno,few_shot,86,71,134.32,0.00,151.62,1,6.60,1,,,,,,,86,,,
torchinferno,few_shot,82,72,139.13,0.00,154.80,1,6.46,1,,,,,,,82,,,
torchinferno,few_shot,102,73,69.35,0.00,85.44,1,11.70,1,,,,,,,102,,,
torchinferno,few_shot,100,74,68.40,0.00,86.86,1,11.51,1,,,,,,,100,,,
torchinferno,few_shot,97,75,126.28,0.00,144.86,1,6.90,1,,,,,,,97,,,
torchinferno,few_shot,95,76,129.40,0.00,150.09,1,6.66,1,,,,,,,95,,,
torchinferno,few_shot,57,77,72.75,0.00,93.13,1,10.74,1,,,,,,,57,,,
torchinferno,few_shot,53,78,147.87,0.00,169.22,1,5.91,1,,,,,,,53,,,
torchinferno,few_shot,87,79,133.56,0.00,156.77,1,6.38,1,,,,,,,87,,,
torchinferno,few_shot,55,80,106.51,0.00,128.19,1,7.80,1,,,,,,,55,,,
torchinferno,few_shot,92,81,130.86,0.00,155.11,1,6.45,1,,,,,,,92,,,
torchinferno,few_shot,89,82,133.33,0.00,157.55,1,6.35,1,,,,,,,89,,,
torchinferno,few_shot,84,83,135.98,28.00,163.98,2,12.20,1,,,,,,,84,,,
torchinferno,few_shot,85,84,135.66,0.00,163.93,1,6.10,1,,,,,,,85,,,
torchinferno,few_shot,70,85,149.06,29.97,179.03,2,11.17,1,,,,,,,70,,,
torchinferno,few_shot,99,86,70.94,28.17,99.12,2,20.18,1,,,,,,,99,,,
torchinferno,few_shot,91,87,132.26,30.75,163.01,2,12.27,1,,,,,,,91,,,
torchinferno,few_shot,94,88,129.72,32.03,161.76,2,12.36,1,,,,,,,94,,,
torchinferno,few_shot,108,89,64.53,32.58,97.10,2,20.60,1,,,,,,,108,,,
torchinferno,few_shot,83,90,139.60,30.70,170.30,2,11.74,1,,,,,,,83,,,
torchinferno,few_shot,78,91,142.72,35.62,178.34,2,11.21,1,,,,,,,78,,,
torchinferno,few_shot,77,92,146.89,34.11,180.99,2,11.05,1,,,,,,,77,,,
torchinferno,few_shot,56,93,91.13,34.72,125.85,2,15.89,1,,,,,,,56,,,
torchinferno,few_shot,81,94,139.85,0.00,176.54,1,5.66,1,,,,,,,81,,,
torchinferno,few_shot,107,95,67.33,37.31,104.64,2,19.11,1,,,,,,,107,,,
torchinferno,few_shot,54,96,124.81,39.85,164.65,2,12.15,1,,,,,,,54,,,
torchinferno,few_shot,93,97,133.01,43.47,176.48,2,11.33,1,,,,,,,93,,,
torchinferno,few_shot,101,98,153.18,0.00,164.34,1,6.08,1,,,,,,,101,,,
torchinferno,few_shot,122,99,133.80,0.00,147.47,1,6.78,1,,,,,,,122,,,
torchinferno,few_shot,58,100,136.65,0.00,151.38,1,6.61,1,,,,,,,58,,,
torchinferno,few_shot,110,101,149.31,0.00,161.96,1,6.17,1,,,,,,,110,,,
torchinferno,few_shot,129,102,125.05,0.00,139.74,1,7.16,1,,,,,,,129,,,
torchinferno,few_shot,109,103,146.14,0.00,163.69,1,6.11,1,,,,,,,109,,,
torchinferno,few_shot,123,104,132.96,0.00,149.99,1,6.67,1,,,,,,,123,,,
torchinferno,few_shot,112,105,145.94,0.00,162.82,1,6.14,1,,,,,,,112,,,
torchinferno,few_shot,117,106,137.04,0.00,156.34,1,6.40,1,,,,,,,117,,,
torchinferno,few_shot,60,107,93.22,0.00,110.36,1,9.06,1,,,,,,,60,,,
torchinferno,few_shot,115,108,142.59,0.00,160.97,1,6.21,1,,,,,,,115,,,
torchinferno,few_shot,106,109,148.88,0.00,169.16,1,5.91,1,,,,,,,106,,,
torchinferno,few_shot,130,110,72.21,0.00,92.03,1,10.87,1,,,,,,,130,,,
torchinferno,few_shot,113,111,141.38,0.00,165.44,1,6.04,1,,,,,,,113,,,
torchinferno,few_shot,119,112,136.84,0.00,160.40,1,6.23,1,,,,,,,119,,,
torchinferno,few_shot,118,113,138.86,25.80,164.66,2,12.15,1,,,,,,,118,,,
torchinferno,few_shot,111,114,147.37,25.93,173.30,2,11.54,1,,,,,,,111,,,
torchinferno,few_shot,121,115,136.62,26.68,163.30,2,12.25,1,,,,,,,121,,,
torchinferno,few_shot,126,116,130.79,28.78,159.57,2,12.53,1,,,,,,,126,,,
torchinferno,few_shot,114,117,141.18,30.29,171.46,2,11.66,1,,,,,,,114,,,
torchinferno,few_shot,105,118,148.44,0.00,179.54,1,5.57,1,,,,,,,105,,,
torchinferno,few_shot,59,119,107.74,31.17,138.90,2,14.40,1,,,,,,,59,,,
torchinferno,few_shot,127,120,129.75,0.00,160.89,1,6.22,1,,,,,,,127,,,
torchinferno,few_shot,103,121,148.90,33.24,182.14,2,10.98,1,,,,,,,103,,,
