model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-17T23:09:24.119981

Build Times
provider,build_time_s
torchinferno,287.2
vllm,1107.5
sglang,160.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,294.79,161.93,147.60,sglang
ttft_p99_ms,1542.46,266.06,6276.09,vllm
tpot_median_ms,154.68,54.65,75.37,vllm
tpot_p99_ms,209.33,143.06,7416.63,vllm
e2e_median_ms,388.64,214.35,217.86,vllm
e2e_p99_ms,1735.02,326.12,13653.91,vllm
throughput_median_tps,3.65,7.05,5.56,vllm
total_output_tokens,1466,1447,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,297.40,204.10,192.02,sglang
ttft_p99_ms,1358.01,314.30,70268.11,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,337.59,231.46,330.14,vllm
e2e_p99_ms,1441.60,420.47,70376.16,vllm
throughput_median_tps,2.96,4.32,3.03,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,547.07,171.62,164.17,sglang
ttft_p99_ms,1587.35,337.04,800.24,vllm
tpot_median_ms,137.13,57.76,99.22,vllm
tpot_p99_ms,573.98,209.61,224.48,vllm
e2e_median_ms,632.36,219.81,257.65,vllm
e2e_p99_ms,1823.91,435.49,878.21,vllm
throughput_median_tps,2.06,6.32,5.21,vllm
total_output_tokens,1450,1450,1462,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,852.64,146.49,114.74,sglang
ttft_last_turn_ms,493.53,169.91,179.83,vllm
ttft_growth_ratio,0.58,1.16,1.57,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,321.55,58.58,76.24,vllm
ttft_p99_ms,1336.51,135.74,642.24,vllm
tpot_median_ms,132.12,27.38,54.12,vllm
tpot_p99_ms,152.31,98.43,674.32,vllm
e2e_median_ms,423.00,78.92,148.23,vllm
e2e_p99_ms,1417.47,159.18,737.55,vllm
throughput_median_tps,3.55,15.51,9.62,vllm
total_output_tokens,1462,1455,1457,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,763.48,71.51,68.82,sglang
ttft_p99_ms,2360.15,140.02,133.67,sglang
tpot_median_ms,17.18,15.17,22.15,vllm
tpot_p99_ms,40.17,21.09,26.69,vllm
e2e_median_ms,1425.31,606.34,825.02,vllm
e2e_p99_ms,3257.92,1015.62,1542.69,vllm
throughput_median_tps,23.01,58.31,42.57,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,778.43,118.80,897.23,2,2.23,1
torchinferno,few_shot,1,1533.77,0.00,1624.29,1,0.62,1
torchinferno,few_shot,2,1524.17,0.00,1611.88,1,0.62,1
torchinferno,few_shot,3,1534.38,0.00,1631.37,1,0.61,1
torchinferno,few_shot,4,1522.84,0.00,1618.88,1,0.62,1
torchinferno,few_shot,5,1530.40,0.00,1627.43,1,0.61,1
torchinferno,few_shot,6,1552.64,0.00,1640.61,1,0.61,1
torchinferno,few_shot,7,1521.16,0.00,1626.76,1,0.61,1
torchinferno,few_shot,8,1525.55,0.00,1633.71,1,0.61,1
torchinferno,few_shot,9,1525.96,0.00,1634.63,1,0.61,1
torchinferno,few_shot,10,1537.98,0.00,1650.35,1,0.61,1
torchinferno,few_shot,11,1536.77,0.00,1636.60,1,0.61,1
torchinferno,few_shot,12,1544.03,0.00,1648.92,1,0.61,1
torchinferno,few_shot,13,1537.27,0.00,1652.22,1,0.61,1
torchinferno,few_shot,14,1543.64,0.00,1655.34,1,0.60,1
torchinferno,few_shot,15,1535.50,0.00,1646.42,1,0.61,1
torchinferno,few_shot,16,1549.45,0.00,1660.15,1,0.60,1
torchinferno,few_shot,17,1533.15,0.00,1656.38,1,0.60,1
torchinferno,few_shot,18,1527.28,0.00,1649.05,1,0.61,1
torchinferno,few_shot,19,1534.43,0.00,1646.63,1,0.61,1
torchinferno,few_shot,20,1525.56,0.00,1654.99,1,0.60,1
torchinferno,few_shot,21,1521.69,0.00,1651.43,1,0.61,1
torchinferno,few_shot,22,1540.18,0.00,1669.17,1,0.60,1
torchinferno,few_shot,23,1532.06,0.00,1657.17,1,0.60,1
torchinferno,few_shot,24,1555.74,0.00,1673.84,1,0.60,1
torchinferno,few_shot,25,1526.42,0.00,1658.80,1,0.60,1
torchinferno,few_shot,26,1536.42,0.00,1676.86,1,0.60,1
torchinferno,few_shot,27,651.17,0.00,780.48,1,1.28,1
torchinferno,few_shot,28,1542.31,0.00,1676.22,1,0.60,1
torchinferno,few_shot,29,1525.95,0.00,1668.29,1,0.60,1
torchinferno,few_shot,30,1537.01,0.00,1672.58,1,0.60,1
torchinferno,few_shot,31,1540.90,0.00,1680.56,1,0.60,1
torchinferno,few_shot,32,1530.34,0.00,1681.13,1,0.59,1
torchinferno,few_shot,33,1528.28,0.00,1685.64,1,0.59,1
torchinferno,few_shot,34,1549.31,152.90,1702.21,2,1.17,1
torchinferno,few_shot,35,1530.39,161.12,1691.51,2,1.18,1
torchinferno,few_shot,36,1534.92,158.16,1693.07,2,1.18,1
torchinferno,few_shot,37,1547.55,162.70,1710.26,2,1.17,1
torchinferno,few_shot,38,1532.24,166.44,1698.68,2,1.18,1
torchinferno,few_shot,39,1541.29,170.74,1712.03,2,1.17,1
torchinferno,few_shot,40,1528.71,175.14,1703.85,2,1.17,1
torchinferno,few_shot,41,1537.12,178.76,1715.88,2,1.17,1
torchinferno,few_shot,42,1534.54,171.74,1706.28,2,1.17,1
torchinferno,few_shot,43,1537.72,185.76,1723.49,2,1.16,1
torchinferno,few_shot,44,1542.46,177.14,1719.60,2,1.16,1
torchinferno,few_shot,45,1540.81,178.84,1719.65,2,1.16,1
