model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-25T03:03:21.647228+00:00

Build Times
provider,build_time_s
torchinferno,459.1
vllm,607.0
sglang,280.3

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,137.15,159.43,vllm
ttft_p99_ms,,1020.87,708.34,sglang
tpot_median_ms,,46.92,79.93,vllm
tpot_p99_ms,,137.69,413.47,vllm
e2e_median_ms,,178.14,238.12,vllm
e2e_p99_ms,,1080.40,928.88,sglang
throughput_median_tps,,7.61,5.28,vllm
total_output_tokens,,1463,1461,vllm
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,180.04,227.87,vllm
ttft_p99_ms,,425.63,70987.11,vllm
tpot_median_ms,,0.00,0.00,vllm
tpot_p99_ms,,0.00,0.00,vllm
e2e_median_ms,,201.64,374.24,vllm
e2e_p99_ms,,462.05,71105.70,vllm
throughput_median_tps,,4.96,2.67,vllm
total_output_tokens,,1000,1000,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm
unique_final_answers,,1,1,vllm

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,167.86,167.24,sglang
ttft_p99_ms,,304.65,633.05,vllm
tpot_median_ms,,50.76,102.36,vllm
tpot_p99_ms,,167.82,570.79,vllm
e2e_median_ms,,212.36,265.34,vllm
e2e_p99_ms,,389.70,747.67,vllm
throughput_median_tps,,6.48,4.87,vllm
total_output_tokens,,1450,1450,vllm
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,sglang
ttft_first_turn_ms,,150.71,120.94,sglang
ttft_last_turn_ms,,167.01,202.86,vllm
ttft_growth_ratio,,1.11,1.68,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,59.80,83.49,vllm
ttft_p99_ms,,2049.90,583.05,sglang
tpot_median_ms,,29.29,46.21,vllm
tpot_p99_ms,,1747.33,573.14,sglang
e2e_median_ms,,81.28,139.56,vllm
e2e_p99_ms,,2088.09,648.27,sglang
throughput_median_tps,,14.86,9.59,vllm
total_output_tokens,,1454,1465,sglang
num_requests,,992,992,
correctness_rate,,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,75.84,74.48,sglang
ttft_p99_ms,,173.73,150.70,sglang
tpot_median_ms,,15.06,22.02,vllm
tpot_p99_ms,,19.19,27.63,vllm
e2e_median_ms,,626.61,812.67,vllm
e2e_p99_ms,,1009.19,1579.41,vllm
throughput_median_tps,,58.53,42.20,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
vllm,few_shot,0,906.84,0.00,907.01,1,1.10,1
vllm,few_shot,1,914.08,0.00,914.22,1,1.09,1
vllm,few_shot,2,908.10,0.00,909.91,1,1.10,1
vllm,few_shot,3,908.33,0.00,912.45,1,1.10,1
vllm,few_shot,4,906.68,0.00,911.28,1,1.10,1
vllm,few_shot,5,914.95,0.00,915.08,1,1.09,1
vllm,few_shot,6,914.61,0.00,914.72,1,1.09,1
vllm,few_shot,7,918.28,0.00,918.40,1,1.09,1
vllm,few_shot,8,920.28,0.00,926.18,1,1.08,1
vllm,few_shot,9,942.25,0.00,964.69,1,1.04,1
vllm,few_shot,10,950.60,0.00,973.72,1,1.03,1
vllm,few_shot,11,945.31,0.00,969.46,1,1.03,1
vllm,few_shot,12,944.93,0.00,972.74,1,1.03,1
vllm,few_shot,13,944.88,45.81,990.68,2,2.02,1
vllm,few_shot,14,967.58,0.00,991.59,1,1.01,1
vllm,few_shot,15,965.79,0.00,992.65,1,1.01,1
vllm,few_shot,16,944.32,51.57,995.89,2,2.01,1
vllm,few_shot,17,943.71,53.78,997.50,2,2.01,1
vllm,few_shot,18,950.07,52.61,1002.68,2,1.99,1
vllm,few_shot,19,943.58,53.82,997.39,2,2.01,1
vllm,few_shot,20,964.29,0.00,997.77,1,1.00,1
vllm,few_shot,21,952.54,55.27,1007.81,2,1.98,1
vllm,few_shot,22,969.37,50.69,1020.06,2,1.96,1
vllm,few_shot,23,962.22,59.03,1021.24,2,1.96,1
vllm,few_shot,24,971.12,53.83,1024.94,2,1.95,1
vllm,few_shot,25,991.66,0.00,1023.45,1,0.98,1
vllm,few_shot,26,983.53,0.00,1023.69,1,0.98,1
vllm,few_shot,27,987.23,0.00,1025.59,1,0.98,1
vllm,few_shot,28,982.89,0.00,1024.38,1,0.98,1
vllm,few_shot,29,985.06,0.00,1026.67,1,0.97,1
vllm,few_shot,30,984.79,0.00,1029.81,1,0.97,1
vllm,few_shot,31,983.31,0.00,1030.47,1,0.97,1
vllm,few_shot,32,986.60,0.00,1031.86,1,0.97,1
vllm,few_shot,33,963.46,72.32,1035.78,2,1.93,1
vllm,few_shot,34,971.39,65.25,1036.64,2,1.93,1
vllm,few_shot,35,1009.72,0.00,1041.30,1,0.96,1
vllm,few_shot,36,987.93,58.44,1046.37,2,1.91,1
vllm,few_shot,37,988.81,58.43,1047.24,2,1.91,1
vllm,few_shot,38,1012.53,0.00,1049.09,1,0.95,1
vllm,few_shot,39,1020.87,0.00,1049.44,1,0.95,1
vllm,few_shot,40,1028.21,0.00,1048.42,1,0.95,1
vllm,few_shot,41,987.24,66.54,1053.79,2,1.90,1
vllm,few_shot,42,1018.88,0.00,1051.15,1,0.95,1
vllm,few_shot,43,1015.43,0.00,1054.72,1,0.95,1
vllm,few_shot,44,1027.07,0.00,1054.88,1,0.95,1
vllm,few_shot,45,1011.67,44.15,1055.82,2,1.89,1
vllm,few_shot,46,1017.86,0.00,1059.81,1,0.94,1
vllm,few_shot,47,1017.28,43.87,1061.15,2,1.88,1
vllm,few_shot,48,131.14,0.00,143.46,1,6.97,1
vllm,few_shot,49,1013.21,49.00,1062.21,2,1.88,1
vllm,few_shot,50,1015.65,49.53,1065.18,2,1.88,1
vllm,few_shot,51,1014.67,50.99,1065.67,2,1.88,1
vllm,few_shot,52,1017.81,0.00,1067.68,1,0.94,1
vllm,few_shot,53,134.18,0.00,163.58,1,6.11,1
vllm,few_shot,54,1024.69,45.15,1069.84,2,1.87,1
vllm,few_shot,55,144.73,0.00,173.60,1,5.76,1
vllm,few_shot,56,1012.11,0.00,1072.46,1,0.93,1
vllm,few_shot,57,135.67,0.00,172.56,1,5.80,1
vllm,few_shot,58,134.30,0.00,170.80,1,5.85,1
vllm,few_shot,59,101.17,0.00,110.01,1,9.09,1
vllm,few_shot,60,111.18,0.00,115.30,1,8.67,1
vllm,few_shot,61,997.44,82.97,1080.40,2,1.85,1
vllm,few_shot,62,79.83,39.15,118.98,2,16.81,1
vllm,few_shot,63,143.52,0.00,170.78,1,5.86,1
vllm,few_shot,64,1019.36,61.75,1081.12,2,1.85,1
vllm,few_shot,65,73.83,46.78,120.62,2,16.58,1
vllm,few_shot,66,160.10,17.62,177.72,2,11.25,1
vllm,few_shot,67,1033.91,53.70,1087.61,2,1.84,1
vllm,few_shot,68,1023.46,64.93,1088.38,2,1.84,1
vllm,few_shot,69,987.50,104.46,1091.97,2,1.83,1
vllm,few_shot,70,1017.94,72.60,1090.54,2,1.83,1
vllm,few_shot,71,75.50,0.00,101.92,1,9.81,1
vllm,few_shot,72,67.83,0.00,100.96,1,9.90,1
vllm,few_shot,73,134.30,0.00,189.28,1,5.28,1
vllm,few_shot,74,135.41,0.00,193.23,1,5.18,1
vllm,few_shot,75,1039.73,0.00,1095.42,1,0.91,1
vllm,few_shot,76,1024.25,74.81,1099.06,2,1.82,1
vllm,few_shot,77,1039.90,59.04,1098.94,2,1.82,1
vllm,few_shot,78,98.57,18.32,116.89,2,17.11,1
vllm,few_shot,79,77.55,0.00,77.76,1,12.86,1
vllm,few_shot,80,1035.05,70.10,1105.15,2,1.81,1
vllm,few_shot,81,117.39,0.00,117.62,1,8.50,1
vllm,few_shot,82,78.35,0.00,85.98,1,11.63,1
vllm,few_shot,83,88.27,0.00,93.29,1,10.72,1
vllm,few_shot,84,92.08,0.00,117.40,1,8.52,1
vllm,few_shot,85,91.94,29.59,121.53,2,16.46,1
vllm,few_shot,86,77.81,0.00,93.78,1,10.66,1
vllm,few_shot,87,103.98,25.68,129.66,2,15.43,1
vllm,few_shot,88,79.82,0.00,100.17,1,9.98,1
vllm,few_shot,89,95.32,36.90,132.22,2,15.13,1
vllm,few_shot,90,90.29,0.00,90.51,1,11.05,1
vllm,few_shot,91,102.29,30.39,132.69,2,15.07,1
vllm,few_shot,92,103.51,0.00,112.93,1,8.86,1
vllm,few_shot,93,77.06,0.00,108.57,1,9.21,1
vllm,few_shot,94,73.43,0.00,101.81,1,9.82,1
vllm,few_shot,95,76.24,35.35,111.59,2,17.92,1
vllm,few_shot,96,81.65,0.00,106.53,1,9.39,1
vllm,few_shot,97,100.71,33.58,134.29,2,14.89,1
vllm,few_shot,98,93.34,0.00,116.72,1,8.57,1
vllm,few_shot,99,101.74,0.00,128.19,1,7.80,1
vllm,few_shot,100,98.51,45.35,143.86,2,13.90,1
vllm,few_shot,101,115.30,46.17,161.48,2,12.39,1
vllm,few_shot,102,143.83,0.00,155.42,1,6.43,1
vllm,few_shot,103,104.32,42.87,147.19,2,13.59,1
vllm,few_shot,104,112.40,0.00,177.82,1,5.62,1
vllm,few_shot,105,111.33,84.64,195.97,2,10.21,1
vllm,few_shot,106,105.17,88.42,193.59,2,10.33,1
vllm,few_shot,107,123.67,84.42,208.09,2,9.61,1
vllm,few_shot,108,111.41,90.38,201.79,2,9.91,1
vllm,few_shot,109,94.76,0.00,174.25,1,5.74,1
vllm,few_shot,110,134.05,93.55,227.59,2,8.79,1
vllm,few_shot,111,88.25,129.62,217.87,2,9.18,1
vllm,few_shot,112,184.13,0.00,253.74,1,3.94,1
vllm,few_shot,113,223.65,0.00,287.28,1,3.48,1
vllm,few_shot,114,213.46,0.00,287.49,1,3.48,1
vllm,few_shot,115,186.05,0.00,250.85,1,3.99,1
vllm,few_shot,116,96.62,144.18,240.80,2,8.31,1
vllm,few_shot,117,205.25,0.00,268.63,1,3.72,1
vllm,few_shot,118,229.98,0.00,298.54,1,3.35,1
vllm,few_shot,119,217.41,0.00,283.44,1,3.53,1
vllm,few_shot,120,225.20,0.00,234.36,1,4.27,1
vllm,few_shot,121,206.54,0.00,284.92,1,3.51,1
vllm,few_shot,122,167.38,0.00,240.89,1,4.15,1
vllm,few_shot,123,195.63,0.00,218.29,1,4.58,1
vllm,few_shot,124,132.04,152.78,284.83,2,7.02,1
vllm,few_shot,125,242.30,0.00,269.62,1,3.71,1
vllm,few_shot,126,213.30,87.81,301.11,2,6.64,1
vllm,few_shot,127,188.70,85.88,274.58,2,7.28,1
vllm,few_shot,128,198.40,0.00,287.21,1,3.48,1
vllm,few_shot,129,158.37,0.00,171.46,1,5.83,1
vllm,few_shot,130,174.46,90.70,265.16,2,7.54,1
vllm,few_shot,131,216.74,33.98,250.72,2,7.98,1
vllm,few_shot,132,285.23,31.65,316.88,2,6.31,1
vllm,few_shot,133,270.97,36.47,307.44,2,6.51,1
vllm,few_shot,134,249.95,0.00,285.99,1,3.50,1
vllm,few_shot,135,98.20,0.00,98.42,1,10.16,1
vllm,few_shot,136,169.33,94.49,263.82,2,7.58,1
vllm,few_shot,137,246.31,37.42,283.73,2,7.05,1
vllm,few_shot,138,243.27,30.63,273.90,2,7.30,1
vllm,few_shot,139,166.96,0.00,190.23,1,5.26,1
vllm,few_shot,140,241.35,0.00,281.91,1,3.55,1
vllm,few_shot,141,191.73,111.25,302.99,2,6.60,1
vllm,few_shot,142,178.08,0.00,285.54,1,3.50,1
vllm,few_shot,143,198.13,0.00,310.92,1,3.22,1
vllm,few_shot,144,255.06,48.94,304.00,2,6.58,1
vllm,few_shot,145,156.97,118.93,275.91,2,7.25,1
vllm,few_shot,146,241.98,0.00,262.27,1,3.81,1
