model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-24T10:03:54.028659

Build Times
provider,build_time_s
torchinferno,257.7
vllm,1246.3
sglang,193.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,273.47,167.21,142.83,sglang
ttft_p99_ms,1878.04,518.36,6252.86,vllm
tpot_median_ms,155.51,63.83,69.15,vllm
tpot_p99_ms,206.79,165.01,7506.13,vllm
e2e_median_ms,371.73,227.55,207.02,sglang
e2e_p99_ms,2074.39,657.31,13733.17,vllm
throughput_median_tps,4.06,6.36,5.63,vllm
total_output_tokens,1460,1466,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,279.32,207.25,204.94,sglang
ttft_p99_ms,1897.61,500.39,72085.22,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,303.88,231.72,335.99,vllm
e2e_p99_ms,1945.02,518.72,72147.48,vllm
throughput_median_tps,3.29,4.32,2.98,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,714.99,167.94,164.35,sglang
ttft_p99_ms,2209.11,322.54,644.13,vllm
tpot_median_ms,103.02,54.25,102.96,vllm
tpot_p99_ms,550.70,171.86,213.39,vllm
e2e_median_ms,867.85,212.04,261.86,vllm
e2e_p99_ms,2439.30,413.34,774.26,vllm
throughput_median_tps,1.53,6.43,5.01,vllm
total_output_tokens,1450,1450,1462,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,1121.66,139.88,119.43,sglang
ttft_last_turn_ms,664.04,166.34,171.57,vllm
ttft_growth_ratio,0.59,1.19,1.44,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,368.35,58.05,80.21,vllm
ttft_p99_ms,1167.13,104.43,661.64,vllm
tpot_median_ms,133.04,26.63,57.35,vllm
tpot_p99_ms,156.89,83.38,150.52,vllm
e2e_median_ms,469.52,78.80,154.63,vllm
e2e_p99_ms,1246.96,138.72,693.49,vllm
throughput_median_tps,2.76,15.77,9.28,vllm
total_output_tokens,1470,1464,1471,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,729.24,68.65,66.87,sglang
ttft_p99_ms,2621.96,123.46,126.72,vllm
tpot_median_ms,15.57,14.98,22.69,vllm
tpot_p99_ms,66.39,19.04,31.64,vllm
e2e_median_ms,1463.14,608.65,856.90,vllm
e2e_p99_ms,3412.98,1007.02,1594.24,vllm
throughput_median_tps,24.21,59.20,41.89,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,886.67,0.00,1212.27,1,0.82,1
torchinferno,few_shot,1,1871.06,0.00,1958.12,1,0.51,1
torchinferno,few_shot,2,1869.99,0.00,1960.37,1,0.51,1
torchinferno,few_shot,3,1874.03,0.00,1964.38,1,0.51,1
torchinferno,few_shot,4,1870.03,0.00,1961.37,1,0.51,1
torchinferno,few_shot,5,1877.54,0.00,1968.28,1,0.51,1
torchinferno,few_shot,6,1869.76,0.00,1967.15,1,0.51,1
torchinferno,few_shot,7,1873.74,0.00,1967.10,1,0.51,1
torchinferno,few_shot,8,661.73,0.00,761.62,1,1.31,1
torchinferno,few_shot,9,1870.28,0.00,1977.67,1,0.51,1
torchinferno,few_shot,10,1869.39,0.00,1974.32,1,0.51,1
torchinferno,few_shot,11,1865.71,0.00,1977.77,1,0.51,1
torchinferno,few_shot,12,1865.86,0.00,1978.16,1,0.51,1
torchinferno,few_shot,13,1876.08,0.00,1978.71,1,0.51,1
torchinferno,few_shot,14,1867.57,0.00,1982.64,1,0.50,1
torchinferno,few_shot,15,1871.70,0.00,1982.39,1,0.50,1
torchinferno,few_shot,16,1878.04,0.00,1987.11,1,0.50,1
torchinferno,few_shot,17,1866.87,0.00,1984.38,1,0.50,1
torchinferno,few_shot,18,1879.33,0.00,1993.39,1,0.50,1
torchinferno,few_shot,19,1873.13,0.00,1987.99,1,0.50,1
torchinferno,few_shot,20,1871.02,0.00,1999.45,1,0.50,1
torchinferno,few_shot,21,1872.46,0.00,1992.26,1,0.50,1
torchinferno,few_shot,22,1864.25,0.00,1991.83,1,0.50,1
torchinferno,few_shot,23,1880.50,0.00,1997.02,1,0.50,1
torchinferno,few_shot,24,1871.62,0.00,2001.52,1,0.50,1
torchinferno,few_shot,25,1874.41,0.00,2006.13,1,0.50,1
torchinferno,few_shot,26,1876.57,0.00,2001.00,1,0.50,1
torchinferno,few_shot,27,1871.81,0.00,2003.70,1,0.50,1
torchinferno,few_shot,28,1873.24,0.00,2006.68,1,0.50,1
torchinferno,few_shot,29,1871.88,0.00,2011.83,1,0.50,1
torchinferno,few_shot,30,1871.60,0.00,2008.64,1,0.50,1
torchinferno,few_shot,31,1870.74,0.00,2016.11,1,0.50,1
torchinferno,few_shot,32,1882.73,0.00,2016.51,1,0.50,1
torchinferno,few_shot,33,1882.70,161.00,2043.70,2,0.98,1
torchinferno,few_shot,34,1874.82,166.22,2041.04,2,0.98,1
torchinferno,few_shot,35,1878.50,174.48,2052.97,2,0.97,1
torchinferno,few_shot,36,1874.68,175.85,2050.53,2,0.98,1
torchinferno,few_shot,37,1881.93,169.35,2051.27,2,0.98,1
torchinferno,few_shot,38,1873.84,173.09,2046.93,2,0.98,1
torchinferno,few_shot,39,1877.43,174.82,2052.25,2,0.97,1
torchinferno,few_shot,40,1867.06,188.70,2055.76,2,0.97,1
torchinferno,few_shot,41,1869.98,185.54,2055.52,2,0.97,1
torchinferno,few_shot,42,1877.54,174.57,2052.11,2,0.97,1
torchinferno,few_shot,43,1872.73,189.66,2062.40,2,0.97,1
torchinferno,few_shot,44,1881.51,179.44,2060.96,2,0.97,1
torchinferno,few_shot,45,1870.92,193.49,2064.41,2,0.97,1
