model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-15T09:07:42.104740

Build Times
provider,build_time_s
torchinferno,343.3
vllm,1087.5
sglang,164.0

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,303.99,156.23,136.17,sglang
ttft_p99_ms,1534.81,909.21,6256.89,vllm
tpot_median_ms,157.60,57.26,72.58,vllm
tpot_p99_ms,211.06,137.90,7301.64,vllm
e2e_median_ms,393.43,208.38,204.86,sglang
e2e_p99_ms,1641.67,966.63,13531.43,vllm
throughput_median_tps,3.66,6.99,5.92,vllm
total_output_tokens,1461,1466,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,302.15,201.42,203.25,vllm
ttft_p99_ms,1678.86,515.45,70270.12,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,350.00,224.26,341.07,vllm
e2e_p99_ms,1735.72,536.83,70389.13,vllm
throughput_median_tps,2.86,4.46,2.93,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,549.16,170.14,154.16,sglang
ttft_p99_ms,1397.06,342.09,747.61,vllm
tpot_median_ms,187.48,61.39,96.81,vllm
tpot_p99_ms,496.10,193.78,228.10,vllm
e2e_median_ms,647.03,222.75,255.66,vllm
e2e_p99_ms,1641.83,415.58,801.34,vllm
throughput_median_tps,2.01,6.26,5.26,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,772.57,144.24,100.90,sglang
ttft_last_turn_ms,510.75,158.41,188.10,vllm
ttft_growth_ratio,0.66,1.10,1.86,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,357.84,58.41,73.87,vllm
ttft_p99_ms,725.38,110.36,629.11,vllm
tpot_median_ms,132.87,26.52,58.88,vllm
tpot_p99_ms,158.96,42.73,175.44,vllm
e2e_median_ms,468.85,79.83,144.63,vllm
e2e_p99_ms,876.76,130.05,671.78,vllm
throughput_median_tps,2.86,15.76,9.82,vllm
total_output_tokens,1479,1454,1460,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,68.66,65.23,sglang
ttft_p99_ms,,117.63,119.57,vllm
tpot_median_ms,,14.94,22.58,vllm
tpot_p99_ms,,20.24,26.56,vllm
e2e_median_ms,,607.30,838.11,vllm
e2e_p99_ms,,999.58,1563.13,vllm
throughput_median_tps,,59.10,41.89,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,614.27,0.00,791.22,1,1.26,1
torchinferno,few_shot,1,1233.55,0.00,1318.60,1,0.76,1
torchinferno,few_shot,2,1234.94,0.00,1313.34,1,0.76,1
torchinferno,few_shot,3,1243.05,0.00,1328.05,1,0.75,1
torchinferno,few_shot,4,1236.57,0.00,1317.55,1,0.76,1
torchinferno,few_shot,5,1240.80,0.00,1328.40,1,0.75,1
torchinferno,few_shot,6,1246.67,0.00,1334.07,1,0.75,1
torchinferno,few_shot,7,1234.95,0.00,1335.32,1,0.75,1
torchinferno,few_shot,8,1239.43,0.00,1338.59,1,0.75,1
torchinferno,few_shot,9,1241.72,0.00,1335.10,1,0.75,1
torchinferno,few_shot,10,1233.58,0.00,1336.81,1,0.75,1
torchinferno,few_shot,11,1237.21,0.00,1327.11,1,0.75,1
torchinferno,few_shot,12,1246.40,0.00,1340.44,1,0.75,1
torchinferno,few_shot,13,1234.98,0.00,1332.47,1,0.75,1
torchinferno,few_shot,14,1249.32,0.00,1345.93,1,0.74,1
torchinferno,few_shot,15,1236.56,0.00,1336.16,1,0.75,1
torchinferno,few_shot,16,1235.63,0.00,1346.86,1,0.74,1
torchinferno,few_shot,17,1244.61,0.00,1352.76,1,0.74,1
torchinferno,few_shot,18,1231.20,0.00,1341.98,1,0.75,1
torchinferno,few_shot,19,1238.39,0.00,1350.21,1,0.74,1
torchinferno,few_shot,20,1229.22,0.00,1345.32,1,0.74,1
torchinferno,few_shot,21,1234.66,0.00,1349.31,1,0.74,1
torchinferno,few_shot,22,1239.32,0.00,1363.75,1,0.73,1
torchinferno,few_shot,23,1232.67,0.00,1350.46,1,0.74,1
torchinferno,few_shot,24,1237.45,0.00,1363.85,1,0.73,1
torchinferno,few_shot,25,1244.41,0.00,1369.21,1,0.73,1
torchinferno,few_shot,26,1244.12,168.14,1412.26,2,1.42,1
torchinferno,few_shot,27,1246.05,170.58,1416.63,2,1.41,1
torchinferno,few_shot,28,1244.69,168.98,1413.67,2,1.41,1
torchinferno,few_shot,29,1233.37,181.61,1414.98,2,1.41,1
torchinferno,few_shot,30,1234.19,187.32,1421.51,2,1.41,1
torchinferno,few_shot,31,1235.26,183.79,1419.06,2,1.41,1
torchinferno,few_shot,32,1247.54,183.53,1431.06,2,1.40,1
torchinferno,few_shot,33,1246.21,187.09,1433.30,2,1.40,1
torchinferno,few_shot,34,1235.78,198.85,1434.62,2,1.39,1
torchinferno,few_shot,35,1236.78,196.60,1433.38,2,1.40,1
torchinferno,few_shot,36,1254.27,188.23,1442.50,2,1.39,1
torchinferno,few_shot,37,1236.57,192.33,1428.90,2,1.40,1
torchinferno,few_shot,38,1242.38,197.79,1440.17,2,1.39,1
torchinferno,few_shot,39,1238.76,203.96,1442.71,2,1.39,1
torchinferno,few_shot,40,1233.77,199.99,1433.76,2,1.39,1
torchinferno,few_shot,41,1235.41,211.06,1446.47,2,1.38,1
torchinferno,few_shot,42,1234.49,213.01,1447.50,2,1.38,1
torchinferno,few_shot,43,1231.69,206.28,1437.97,2,1.39,1
torchinferno,few_shot,44,1227.65,210.95,1438.60,2,1.39,1
