model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-29T16:17:20.711629+00:00

Build Times
provider,build_time_s
vllm,0.0
sglang,0.0
torchinferno,0.0

few_shot
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,222.55,128.95,164.24,sglang
ttft_p99_ms,622.00,604.27,3119.95,sglang
tpot_median_ms,89.59,78.35,48.66,torchinferno
tpot_p99_ms,222.16,155.63,1229.29,sglang
e2e_median_ms,302.29,205.74,204.94,torchinferno
e2e_p99_ms,703.15,731.83,3160.61,vllm
throughput_median_tps,5.37,5.81,5.57,sglang
total_output_tokens,1461,1458,1454,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,235.20,217.95,213.34,torchinferno
ttft_p99_ms,534.23,835.09,612.54,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,286.47,373.29,325.86,vllm
e2e_p99_ms,602.90,901.40,842.24,vllm
throughput_median_tps,3.49,2.68,3.07,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,290.57,153.99,320.18,sglang
ttft_p99_ms,496.74,696.00,942.41,vllm
tpot_median_ms,103.01,115.12,58.94,torchinferno
tpot_p99_ms,292.16,263.44,337.69,sglang
e2e_median_ms,383.23,274.65,380.26,sglang
e2e_p99_ms,636.07,768.69,999.56,vllm
throughput_median_tps,3.66,4.89,3.51,sglang
total_output_tokens,1450,1450,1455,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,
ttft_first_turn_ms,246.76,143.33,389.08,sglang
ttft_last_turn_ms,263.92,164.11,579.49,sglang
ttft_growth_ratio,1.07,1.14,1.49,vllm
ttft_first_turn_median_ms,257.26,77.24,381.01,sglang
ttft_first_turn_p99_ms,401.23,324.47,865.15,sglang
ttft_last_turn_median_ms,279.89,157.06,459.70,sglang
ttft_last_turn_p99_ms,426.80,276.96,1005.92,sglang

tree_of_thought
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,121.29,60.55,270.20,sglang
ttft_p99_ms,187.95,521.57,643.06,vllm
tpot_median_ms,81.93,74.59,47.84,torchinferno
tpot_p99_ms,102.26,606.67,286.30,vllm
e2e_median_ms,181.69,149.13,314.03,sglang
e2e_p99_ms,268.01,647.05,675.50,vllm
throughput_median_tps,6.97,9.36,4.33,sglang
total_output_tokens,1466,1473,1479,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.96,sglang

long_output
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,86.87,63.26,283.00,sglang
ttft_p99_ms,339.96,456.70,2561.18,vllm
tpot_median_ms,25.35,24.55,25.27,sglang
tpot_p99_ms,42.63,40.09,82.43,sglang
e2e_median_ms,984.58,915.50,1193.31,sglang
e2e_p99_ms,1956.12,1627.58,3362.13,sglang
throughput_median_tps,36.03,38.55,30.98,sglang
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
vllm,few_shot,10,0,390.66,0.00,423.20,1,2.36,1,,,,,,,10,,,
vllm,few_shot,7,1,401.29,0.00,430.10,1,2.33,1,,,,,,,7,,,
vllm,few_shot,1,2,433.57,0.00,477.44,1,2.09,1,,,,,,,1,,,
vllm,few_shot,9,3,423.17,0.00,472.41,1,2.12,1,,,,,,,9,,,
vllm,few_shot,0,4,399.95,83.15,483.10,2,4.14,1,,,,,,,0,,,
vllm,few_shot,3,5,399.91,84.03,483.94,2,4.13,1,,,,,,,3,,,
vllm,few_shot,8,6,478.62,0.00,628.81,1,1.59,1,,,,,,,8,,,
vllm,few_shot,17,7,466.40,0.00,628.91,1,1.59,1,,,,,,,17,,,
vllm,few_shot,25,8,468.53,0.00,627.12,1,1.59,1,,,,,,,25,,,
vllm,few_shot,5,9,475.81,0.00,641.06,1,1.56,1,,,,,,,5,,,
vllm,few_shot,4,10,475.88,0.00,642.84,1,1.56,1,,,,,,,4,,,
vllm,few_shot,26,11,467.17,0.00,631.41,1,1.58,1,,,,,,,26,,,
vllm,few_shot,11,12,476.23,0.00,640.53,1,1.56,1,,,,,,,11,,,
vllm,few_shot,24,13,463.79,0.00,636.55,1,1.57,1,,,,,,,24,,,
vllm,few_shot,12,14,473.27,0.00,643.06,1,1.56,1,,,,,,,12,,,
vllm,few_shot,23,15,469.10,191.06,660.16,2,3.03,1,,,,,,,23,,,
vllm,few_shot,15,16,470.64,194.41,665.04,2,3.01,1,,,,,,,15,,,
vllm,few_shot,48,17,604.93,0.00,650.24,1,1.54,1,,,,,,,48,,,
vllm,few_shot,53,18,607.77,0.00,651.07,1,1.54,1,,,,,,,53,,,
vllm,few_shot,55,19,624.54,0.00,652.55,1,1.53,1,,,,,,,55,,,
vllm,few_shot,41,20,613.43,0.00,660.04,1,1.52,1,,,,,,,41,,,
vllm,few_shot,60,21,606.30,0.00,654.70,1,1.53,1,,,,,,,60,,,
vllm,few_shot,35,22,616.57,0.00,665.82,1,1.50,1,,,,,,,35,,,
vllm,few_shot,16,23,469.58,205.82,675.40,2,2.96,1,,,,,,,16,,,
vllm,few_shot,46,24,612.08,0.00,661.16,1,1.51,1,,,,,,,46,,,
vllm,few_shot,13,25,473.84,204.25,678.09,2,2.95,1,,,,,,,13,,,
vllm,few_shot,6,26,477.18,209.42,686.60,2,2.91,1,,,,,,,6,,,
vllm,few_shot,43,27,612.54,0.00,666.78,1,1.50,1,,,,,,,43,,,
vllm,few_shot,19,28,464.46,215.37,679.83,2,2.94,1,,,,,,,19,,,
vllm,few_shot,14,29,470.58,213.77,684.35,2,2.92,1,,,,,,,14,,,
vllm,few_shot,42,30,611.53,0.00,672.71,1,1.49,1,,,,,,,42,,,
vllm,few_shot,20,31,465.09,219.67,684.76,2,2.92,1,,,,,,,20,,,
vllm,few_shot,34,32,622.40,0.00,679.17,1,1.47,1,,,,,,,34,,,
vllm,few_shot,57,33,605.65,0.00,670.91,1,1.49,1,,,,,,,57,,,
vllm,few_shot,29,34,622.75,0.00,684.37,1,1.46,1,,,,,,,29,,,
vllm,few_shot,47,35,610.63,0.00,676.19,1,1.48,1,,,,,,,47,,,
vllm,few_shot,28,36,625.93,0.00,687.35,1,1.45,1,,,,,,,28,,,
vllm,few_shot,2,37,475.16,227.63,702.80,2,2.85,1,,,,,,,2,,,
vllm,few_shot,37,38,608.82,0.00,684.03,1,1.46,1,,,,,,,37,,,
vllm,few_shot,38,39,612.54,0.00,685.19,1,1.46,1,,,,,,,38,,,
vllm,few_shot,21,40,467.65,228.69,696.34,2,2.87,1,,,,,,,21,,,
