model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-04T09:02:11.582619

Build Times
provider,build_time_s
torchinferno,369.3
vllm,1371.2
sglang,205.5

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,430.18,168.39,145.43,sglang
ttft_p99_ms,1909.69,287.76,1344.29,vllm
tpot_median_ms,55.32,65.26,72.40,torchinferno
tpot_p99_ms,532.27,150.14,7411.48,vllm
e2e_median_ms,483.80,227.59,210.61,sglang
e2e_p99_ms,1998.69,358.08,8724.11,vllm
throughput_median_tps,3.21,6.62,5.72,vllm
total_output_tokens,1465,1457,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,290.93,183.62,204.21,vllm
ttft_p99_ms,1052.22,436.91,70756.93,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,411.13,206.51,334.90,vllm
e2e_p99_ms,1163.34,479.10,70851.85,vllm
throughput_median_tps,2.43,4.84,2.99,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,865.26,174.73,166.65,sglang
ttft_p99_ms,2188.16,350.50,706.92,vllm
tpot_median_ms,119.29,74.67,100.06,vllm
tpot_p99_ms,996.70,197.97,243.58,vllm
e2e_median_ms,960.92,233.73,263.63,vllm
e2e_p99_ms,2473.04,420.11,811.09,vllm
throughput_median_tps,1.35,5.91,4.92,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,1325.98,143.06,126.89,sglang
ttft_last_turn_ms,1236.54,179.42,187.47,vllm
ttft_growth_ratio,0.93,1.25,1.48,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,336.10,61.22,81.51,vllm
ttft_p99_ms,1216.91,2077.31,511.08,sglang
tpot_median_ms,33.28,29.54,44.78,vllm
tpot_p99_ms,296.65,1727.99,127.27,sglang
e2e_median_ms,364.47,84.06,141.56,vllm
e2e_p99_ms,1240.70,2112.65,548.83,sglang
throughput_median_tps,3.47,14.31,9.70,vllm
total_output_tokens,1485,1488,1465,vllm
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,478.53,75.21,76.29,vllm
ttft_p99_ms,1950.88,171.86,149.61,sglang
tpot_median_ms,28.02,14.81,23.47,vllm
tpot_p99_ms,68.03,25.18,28.74,vllm
e2e_median_ms,1479.92,614.67,882.57,vllm
e2e_p99_ms,3694.00,991.13,1650.79,vllm
throughput_median_tps,24.11,58.69,39.69,vllm
total_output_tokens,36715,36715,36715,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,1425.74,0.00,1433.74,1,0.70,1
torchinferno,few_shot,1,1425.61,0.00,1437.56,1,0.70,1
torchinferno,few_shot,2,1425.85,0.00,1437.19,1,0.70,1
torchinferno,few_shot,3,1428.19,0.00,1442.09,1,0.69,1
torchinferno,few_shot,4,1431.37,0.00,1445.42,1,0.69,1
torchinferno,few_shot,5,1428.02,134.79,1562.81,2,1.28,1
torchinferno,few_shot,6,1428.04,134.37,1562.41,2,1.28,1
torchinferno,few_shot,7,1430.01,137.05,1567.05,2,1.28,1
torchinferno,few_shot,8,1903.06,0.00,1916.02,1,0.52,1
torchinferno,few_shot,9,1897.99,0.00,1915.97,1,0.52,1
torchinferno,few_shot,10,1898.08,0.00,1923.39,1,0.52,1
torchinferno,few_shot,11,1894.06,0.00,1919.24,1,0.52,1
torchinferno,few_shot,12,1900.78,0.00,1929.11,1,0.52,1
torchinferno,few_shot,13,1898.93,21.42,1920.35,2,1.04,1
torchinferno,few_shot,14,1899.15,0.00,1930.71,1,0.52,1
torchinferno,few_shot,15,1896.46,0.00,1925.61,1,0.52,1
torchinferno,few_shot,16,1895.58,0.00,1925.49,1,0.52,1
torchinferno,few_shot,17,1907.74,25.77,1933.51,2,1.03,1
torchinferno,few_shot,18,1902.08,0.00,1930.90,1,0.52,1
torchinferno,few_shot,19,1898.03,0.00,1932.15,1,0.52,1
torchinferno,few_shot,20,1889.97,0.00,1932.90,1,0.52,1
torchinferno,few_shot,21,1897.52,45.95,1943.47,2,1.03,1
torchinferno,few_shot,22,1904.44,33.13,1937.57,2,1.03,1
torchinferno,few_shot,23,1898.45,41.61,1940.06,2,1.03,1
torchinferno,few_shot,24,1897.07,0.00,1938.71,1,0.52,1
torchinferno,few_shot,25,1893.26,0.00,1942.99,1,0.51,1
torchinferno,few_shot,26,1909.69,0.00,1947.79,1,0.51,1
torchinferno,few_shot,27,1895.25,52.81,1948.06,2,1.03,1
torchinferno,few_shot,28,1907.94,0.00,1950.28,1,0.51,1
torchinferno,few_shot,29,1894.31,0.00,1951.52,1,0.51,1
torchinferno,few_shot,30,1904.45,0.00,1948.64,1,0.51,1
torchinferno,few_shot,31,1898.28,58.25,1956.53,2,1.02,1
torchinferno,few_shot,32,1915.37,47.94,1963.31,2,1.02,1
torchinferno,few_shot,33,1901.38,57.01,1958.40,2,1.02,1
torchinferno,few_shot,34,1897.86,56.43,1954.29,2,1.02,1
torchinferno,few_shot,35,1905.06,0.00,1960.82,1,0.51,1
torchinferno,few_shot,36,1893.73,0.00,1958.21,1,0.51,1
torchinferno,few_shot,37,1898.93,70.20,1969.13,2,1.02,1
torchinferno,few_shot,38,1903.05,64.99,1968.04,2,1.02,1
torchinferno,few_shot,39,1903.53,63.46,1966.99,2,1.02,1
torchinferno,few_shot,40,1900.66,0.00,1971.06,1,0.51,1
torchinferno,few_shot,41,1900.71,74.74,1975.45,2,1.01,1
torchinferno,few_shot,42,1894.94,74.04,1968.98,2,1.02,1
torchinferno,few_shot,43,1900.69,74.19,1974.88,2,1.01,1
torchinferno,few_shot,44,1900.32,0.00,1974.14,1,0.51,1
torchinferno,few_shot,45,1908.17,73.19,1981.36,2,1.01,1
torchinferno,few_shot,46,1898.51,81.95,1980.45,2,1.01,1
torchinferno,few_shot,47,1901.14,85.25,1986.39,2,1.01,1
torchinferno,few_shot,48,1908.94,0.00,1987.48,1,0.50,1
torchinferno,few_shot,49,1904.16,86.62,1990.78,2,1.00,1
torchinferno,few_shot,50,1894.17,89.64,1983.82,2,1.01,1
torchinferno,few_shot,51,1903.84,0.00,1991.66,1,0.50,1
torchinferno,few_shot,52,1907.68,88.15,1995.83,2,1.00,1
torchinferno,few_shot,53,1906.58,0.00,1993.13,1,0.50,1
torchinferno,few_shot,54,1898.92,99.78,1998.69,2,1.00,1
torchinferno,few_shot,55,1899.20,101.33,2000.53,2,1.00,1
