model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-10T02:01:57.514757

Build Times
provider,build_time_s
vllm,1346.6
sglang,188.5
torchinferno,47.4

few_shot
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,23.55,31.18,25.33,vllm
ttft_p99_ms,836.24,10988.93,178.78,torchinferno
tpot_median_ms,0.00,0.00,0.00,vllm
tpot_p99_ms,0.00,0.00,0.00,vllm
e2e_median_ms,33.36,40.45,37.36,vllm
e2e_p99_ms,1187.22,11597.45,191.97,torchinferno
throughput_median_tps,29.98,24.74,26.77,vllm
total_output_tokens,8,8,8,vllm
num_requests,8,8,8,
correctness_rate,1.00,1.00,1.00,vllm

self_consistency
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,53.21,509.06,280.21,vllm
ttft_p99_ms,67.08,522.15,295.82,vllm
tpot_median_ms,0.00,0.00,0.00,vllm
tpot_p99_ms,0.00,0.00,0.00,vllm
e2e_median_ms,73.66,519.36,363.66,vllm
e2e_p99_ms,78.82,535.16,382.71,vllm
throughput_median_tps,13.58,1.93,2.75,vllm
total_output_tokens,16,16,16,vllm
num_requests,16,16,16,
correctness_rate,1.00,1.00,1.00,vllm
unique_final_answers,1,1,1,vllm

multi_turn
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,23.06,29.61,24.87,vllm
ttft_p99_ms,23.27,31.68,26.57,vllm
tpot_median_ms,0.00,0.00,0.00,vllm
tpot_p99_ms,0.00,0.00,0.00,vllm
e2e_median_ms,32.93,38.14,37.58,vllm
e2e_p99_ms,33.10,39.87,143.20,vllm
throughput_median_tps,30.37,26.22,26.62,vllm
total_output_tokens,8,8,8,vllm
num_requests,8,8,8,
correctness_rate,1.00,1.00,1.00,vllm
ttft_first_turn_ms,22.35,30.06,26.57,vllm
ttft_last_turn_ms,23.27,29.47,25.12,vllm
ttft_growth_ratio,1.04,0.98,0.95,torchinferno

tree_of_thought
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,38.06,49.80,45.76,vllm
ttft_p99_ms,153.47,621.17,622.89,vllm
tpot_median_ms,20.22,21.12,36.92,vllm
tpot_p99_ms,20.67,21.56,37.69,vllm
e2e_median_ms,51.06,60.12,81.14,vllm
e2e_p99_ms,165.21,637.76,633.26,vllm
throughput_median_tps,20.02,16.66,12.64,vllm
total_output_tokens,33,33,33,vllm
num_requests,31,31,31,
correctness_rate,1.00,1.00,1.00,vllm

long_output
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,23.88,31.40,24.79,vllm
ttft_p99_ms,24.54,34.71,175.14,vllm
tpot_median_ms,10.17,9.36,10.08,sglang
tpot_p99_ms,11.19,12.71,11.28,vllm
e2e_median_ms,400.22,377.59,397.30,sglang
e2e_p99_ms,687.51,643.47,678.83,sglang
throughput_median_tps,94.89,100.58,95.59,sglang
total_output_tokens,303,303,303,vllm
num_requests,8,8,8,
correctness_rate,1.00,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
vllm,few_shot,0,836.24,0.00,1187.22,1,0.84,1
vllm,few_shot,1,24.72,0.00,35.16,1,28.44,1
vllm,few_shot,2,23.68,0.00,33.50,1,29.85,1
vllm,few_shot,3,23.74,0.00,33.63,1,29.74,1
vllm,few_shot,4,23.37,0.00,33.19,1,30.13,1
vllm,few_shot,5,23.42,0.00,33.22,1,30.11,1
vllm,few_shot,6,23.29,0.00,33.10,1,30.21,1
vllm,few_shot,7,23.18,0.00,32.95,1,30.35,1
vllm,self_consistency,0,31.45,0.00,40.99,1,24.39,1
vllm,self_consistency,1,51.12,0.00,75.55,1,13.24,1
vllm,self_consistency,2,51.25,0.00,74.59,1,13.41,1
vllm,self_consistency,3,46.41,0.00,71.05,1,14.08,1
vllm,self_consistency,4,43.83,0.00,68.15,1,14.67,1
vllm,self_consistency,5,45.11,0.00,69.89,1,14.31,1
vllm,self_consistency,6,47.54,0.00,73.51,1,13.60,1
vllm,self_consistency,7,56.77,0.00,70.74,1,14.14,1
vllm,self_consistency,8,67.08,0.00,78.65,1,12.71,1
vllm,self_consistency,9,59.72,0.00,73.81,1,13.55,1
vllm,self_consistency,10,63.48,0.00,75.28,1,13.28,1
vllm,self_consistency,11,52.58,0.00,68.39,1,14.62,1
vllm,self_consistency,12,53.84,0.00,66.44,1,15.05,1
vllm,self_consistency,13,64.61,0.00,78.82,1,12.69,1
vllm,self_consistency,14,66.81,0.00,77.85,1,12.84,1
vllm,self_consistency,15,63.09,0.00,74.88,1,13.35,1
vllm,multi_turn,0,22.35,0.00,32.27,1,30.99,1
vllm,multi_turn,1,22.98,0.00,32.84,1,30.45,1
vllm,multi_turn,2,22.97,0.00,32.92,1,30.37,1
vllm,multi_turn,3,23.05,0.00,32.95,1,30.35,1
vllm,multi_turn,4,23.07,0.00,32.94,1,30.36,1
vllm,multi_turn,5,23.06,0.00,32.86,1,30.43,1
vllm,multi_turn,6,23.26,0.00,33.10,1,30.21,1
vllm,multi_turn,7,23.27,0.00,33.05,1,30.26,1
vllm,tree_of_thought,0,25.82,0.00,40.11,1,24.93,1
vllm,tree_of_thought,1,27.68,0.00,41.72,1,23.97,1
vllm,tree_of_thought,2,38.65,0.00,51.41,1,19.45,1
vllm,tree_of_thought,3,55.84,0.00,64.85,1,15.42,1
vllm,tree_of_thought,4,27.85,0.00,40.84,1,24.48,1
vllm,tree_of_thought,5,38.06,0.00,152.63,1,6.55,1
vllm,tree_of_thought,6,153.47,0.00,165.21,1,6.05,1
vllm,tree_of_thought,7,151.38,0.00,162.86,1,6.14,1
vllm,tree_of_thought,8,31.83,0.00,45.86,1,21.81,1
vllm,tree_of_thought,9,26.38,0.00,39.74,1,25.16,1
vllm,tree_of_thought,10,42.12,0.00,55.25,1,18.10,1
vllm,tree_of_thought,11,56.76,0.00,65.76,1,15.21,1
vllm,tree_of_thought,12,23.93,0.00,37.39,1,26.74,1
vllm,tree_of_thought,13,39.82,0.00,54.30,1,18.42,1
vllm,tree_of_thought,14,50.10,0.00,59.80,1,16.72,1
