model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-05-23T04:03:47.157299

Build Times
provider,build_time_s
torchinferno,342.3
vllm,1315.5
sglang,193.9

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,293.28,156.93,138.33,sglang
ttft_p99_ms,1826.36,831.12,4685.88,vllm
tpot_median_ms,154.25,59.69,77.38,vllm
tpot_p99_ms,220.25,149.83,7312.53,vllm
e2e_median_ms,395.60,208.95,212.32,vllm
e2e_p99_ms,2019.67,890.55,11969.83,vllm
throughput_median_tps,3.80,7.02,5.59,vllm
total_output_tokens,1461,1461,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,290.52,203.27,207.56,vllm
ttft_p99_ms,1662.56,454.43,70583.42,vllm
tpot_median_ms,0.00,0.00,0.00,torchinferno
tpot_p99_ms,0.00,0.00,0.00,torchinferno
e2e_median_ms,320.68,226.59,340.49,vllm
e2e_p99_ms,1677.70,464.79,70711.81,vllm
throughput_median_tps,3.12,4.41,2.94,vllm
total_output_tokens,1000,1000,1000,torchinferno
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,torchinferno
unique_final_answers,1,1,1,torchinferno

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,751.59,176.50,160.40,sglang
ttft_p99_ms,1701.37,324.66,755.40,vllm
tpot_median_ms,114.07,58.73,107.38,vllm
tpot_p99_ms,469.92,176.01,214.89,vllm
e2e_median_ms,844.66,228.01,259.24,vllm
e2e_p99_ms,1946.98,404.75,927.06,vllm
throughput_median_tps,1.54,6.19,5.11,vllm
total_output_tokens,1450,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,892.35,149.22,117.34,sglang
ttft_last_turn_ms,583.70,176.02,174.23,sglang
ttft_growth_ratio,0.65,1.18,1.48,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,377.02,58.02,77.62,vllm
ttft_p99_ms,1485.31,141.83,502.44,vllm
tpot_median_ms,130.52,26.80,59.37,vllm
tpot_p99_ms,154.86,41.30,159.20,vllm
e2e_median_ms,468.57,77.70,145.06,vllm
e2e_p99_ms,1567.78,153.79,546.20,vllm
throughput_median_tps,2.83,15.64,9.42,vllm
total_output_tokens,1476,1461,1480,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.96,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,68.88,67.72,sglang
ttft_p99_ms,,124.83,105.56,sglang
tpot_median_ms,,15.01,22.63,vllm
tpot_p99_ms,,20.13,26.98,vllm
e2e_median_ms,,605.48,835.05,vllm
e2e_p99_ms,,1007.45,1588.05,vllm
throughput_median_tps,,59.42,42.00,vllm
total_output_tokens,,36715,36715,vllm
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,vllm

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct
torchinferno,few_shot,0,929.10,257.21,1186.31,2,1.69,1
torchinferno,few_shot,1,1816.49,0.00,1905.57,1,0.52,1
torchinferno,few_shot,2,1813.24,0.00,1902.62,1,0.53,1
torchinferno,few_shot,3,1816.80,0.00,1902.56,1,0.53,1
torchinferno,few_shot,4,1812.85,0.00,1903.50,1,0.53,1
torchinferno,few_shot,5,1819.39,0.00,1906.63,1,0.52,1
torchinferno,few_shot,6,1813.85,0.00,1907.12,1,0.52,1
torchinferno,few_shot,7,1809.77,0.00,1913.48,1,0.52,1
torchinferno,few_shot,8,1812.03,0.00,1911.76,1,0.52,1
torchinferno,few_shot,9,1814.94,0.00,1912.99,1,0.52,1
torchinferno,few_shot,10,1829.66,0.00,1920.93,1,0.52,1
torchinferno,few_shot,11,1818.90,0.00,1917.85,1,0.52,1
torchinferno,few_shot,12,1811.24,0.00,1917.44,1,0.52,1
torchinferno,few_shot,13,1824.23,0.00,1923.11,1,0.52,1
torchinferno,few_shot,14,1827.79,0.00,1923.89,1,0.52,1
torchinferno,few_shot,15,1806.85,0.00,1921.22,1,0.52,1
torchinferno,few_shot,16,1827.09,0.00,1931.07,1,0.52,1
torchinferno,few_shot,17,1822.18,0.00,1927.21,1,0.52,1
torchinferno,few_shot,18,1826.36,0.00,1936.78,1,0.52,1
torchinferno,few_shot,19,640.32,0.00,749.82,1,1.33,1
torchinferno,few_shot,20,1825.18,0.00,1939.52,1,0.52,1
torchinferno,few_shot,21,1819.21,0.00,1935.95,1,0.52,1
torchinferno,few_shot,22,1805.83,0.00,1931.96,1,0.52,1
torchinferno,few_shot,23,1821.69,0.00,1935.55,1,0.52,1
torchinferno,few_shot,24,1811.50,0.00,1938.75,1,0.52,1
torchinferno,few_shot,25,1813.26,0.00,1943.61,1,0.51,1
torchinferno,few_shot,26,1810.59,0.00,1940.98,1,0.52,1
torchinferno,few_shot,27,1809.39,0.00,1941.12,1,0.52,1
torchinferno,few_shot,28,1831.50,0.00,1952.56,1,0.51,1
torchinferno,few_shot,29,1811.08,0.00,1953.71,1,0.51,1
torchinferno,few_shot,30,1823.32,0.00,1950.58,1,0.51,1
torchinferno,few_shot,31,1814.71,0.00,1950.21,1,0.51,1
torchinferno,few_shot,32,1832.30,0.00,1965.43,1,0.51,1
torchinferno,few_shot,33,1825.93,0.00,1967.52,1,0.51,1
torchinferno,few_shot,34,1810.09,164.99,1975.07,2,1.01,1
torchinferno,few_shot,35,1818.23,160.67,1978.89,2,1.01,1
torchinferno,few_shot,36,1814.74,172.34,1987.08,2,1.01,1
torchinferno,few_shot,37,1825.80,162.28,1988.08,2,1.01,1
torchinferno,few_shot,38,1807.06,177.47,1984.52,2,1.01,1
torchinferno,few_shot,39,1810.96,181.16,1992.12,2,1.00,1
torchinferno,few_shot,40,1810.19,177.42,1987.61,2,1.01,1
torchinferno,few_shot,41,1821.19,171.81,1993.00,2,1.00,1
torchinferno,few_shot,42,1821.47,174.15,1995.62,2,1.00,1
torchinferno,few_shot,43,1817.96,174.23,1992.19,2,1.00,1
torchinferno,few_shot,44,1808.20,191.41,1999.61,2,1.00,1
